csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
33359.19921875	299.05078125	1112836172.5162506	89431.36976623535	19586.232421875	-23.51953125	383620500.48370737	553.1683502197267	20284.53515625	-23.197265625	538.1131324768066	411462366.5051422	0.993712	26.318115	0.4205275000000001	-0.0290414221	-0.0688753212	0.0962254776	0.0026447535	-0.046227416900000005	-0.0363662458	-0.0853231894	-0.011631756799999999	0.06818254259999999	-0.0297061131	-0.0119821404	-0.0826247796	-0.1009427733	0.0496987637	-0.1445434685	0.0251167345	0.025249775099999996	-0.0852936972	0.029383917599999997	0.0691234595	0.0361516963	-0.010241858199999999	0.0621067298	-0.0579998563	-0.0171358705	-0.0178536227	-0.0098973215	0.0156500964	-0.0158222556	0.0732260329	0.0349103464	0.0069768352	-0.0611637733	-0.0124128027	0.0045433925	-0.11218736859999999	0.0234666898	0.044515945700000004	0.0745142166	0.0546848416	0.1037972005	-0.0059996936	0.023679631099999997	-0.1068424642	-0.0339652621	0.0659901302	-0.0131775053	0.0837183192	0.02040147	-0.0638286543	0.0127953147	0.0605739441	0.08618926269999999	0.0679978309	-0.0181567428	0.031070635099999997	0.0100256589	-0.0722344972	0.063784057	-0.0820943452	0.0647141471	-0.16275906699999998	-0.011880225	0.020151568600000003	-0.0477548664	0.1656075795	-0.0529330813	0.0028846683	0.0064923151	0.033631421099999996	0.0039804466	-0.0200230201	-0.031299156200000004	-0.00390814	0.1180206437	-0.0279138525	-0.0141355202	0.014219946499999999	-0.0740167561	-0.0242391035	0.0120807424	-0.0129271156	-0.0476382593	0.12398853720000001	0.057861982199999995	-0.0958092386	0.0417617812	-0.0952096445	-0.0415194552	-0.0276266194	-0.1036040615	0.027062476499999998	0.016757155	0.059540677199999996	0.0026322604999999997	-0.09456851919999999	0.0498665756	0.0096839714	-0.0663509546	-0.203539	-0.0008819999999999939	0.041428124521	7.779239999999892e-07	0.0231908	0.106974	0.0005378132046399999	0.011443436676	0.7642999999999999	0.15594999999999992	0.5841544899999997	0.024320402499999973	-0.0107945	-0.0018368199999999977	0.00011652123024999995	3.373907712399992e-06	-0.00141035	-0.0007594700000000003	5.767946809000001e-07	1.9890871225000004e-06	-0.00287684	0.0005381400000000003	2.8959465960000034e-07	8.2762083856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33324.2109375	-34.98828125	1110503034.6069946	1224.1798248291016	19573.28125	-12.951171875	383113338.8916016	167.73285293579104	20291.71484375	7.1796875	51.54791259765625	411753691.3000641	1.012427	26.813768	0.1910341	0.0034057009	-0.0351429321	0.0986389743	-0.0031289136	-0.0396023371	-0.0389330004	0.016960670900000002	-0.0353593424	-0.0084474659	-0.0216582473	-0.051520591399999996	-0.0785930931	-0.0420820266	0.0693107959	-0.0409931956	-0.20392964719999998	-0.0157213491	-0.08793727539999999	-0.08863500789999999	0.0266473	0.0380585389	-0.0490992212	0.0058536015000000005	-0.1468078868	0.058286630199999995	0.026200703	0.11325688960000001	-0.0169472118	-0.0332536605	0.0348425215	0.058140449500000004	0.1300303325	-0.0857237789	0.16556850609999998	0.0587156569	-0.12253820929999999	0.0463962366	-0.1536579859	0.0780390976	0.070886782	0.1174896698	-0.0715468405	0.0625797021	-0.0535075088	0.0009077913999999999	0.0584701131	0.0101925334	0.056389420499999995	0.1065648497	0.0521217117	0.0024820261	0.0522922917	0.0056645488	0.0009486754	-0.0363928278	-0.0465514724	0.008738790699999999	-0.08356993900000001	0.0269644694	-0.045250754299999994	0.009353058499999999	0.0211425507	-0.1640358518	0.034810058399999996	-0.08158770559999999	0.1487914972	-0.0580249862	0.11023652119999999	-0.0071643565	0.0796005831	0.0290943025	0.0029101452000000003	-0.048816850300000006	-0.0221033222	0.0519040128	0.0771252263	0.022915473399999997	0.1091310987	0.0307790425	-0.0012034542	0.027986323599999998	0.025189790099999998	-0.0644135813	0.10065417759999999	0.1318980219	0.0388111585	0.0112865002	-0.0715142655	0.044819407699999994	0.1633668891	0.0178270073	-0.033224752999999996	0.0586118474	0.0021027369	0.1430274421	-0.09568184800000001	0.0536791777	0.0032316353999999998	-0.059244937000000004	-0.22568600000000005	-0.022147000000000028	0.05093417059600002	0.0004904896090000011	-0.0341368	-0.05732759999999999	0.00116532111424	0.0032864537217600002	0.820952	0.05665200000000015	0.6739621863040001	0.003209449104000017	-0.0109529	-0.00015840000000000125	0.00011996601841	2.5090560000000395e-08	-0.00182247	-0.00041212	1.698428944e-07	3.3213969009000007e-06	-0.00234921	0.0005276299999999999	2.783934168999998e-07	5.5187876241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33413.84765625	89.63671875	1116485215.1950836	8034.741348266602	19621.09765625	47.81640625	384987473.2360992	2286.408706665039	20330.41015625	38.6953125	1497.3272094726562	413325577.1213532	1.084694	28.727737	0.3811395	0.017410680300000002	0.0331719388	-0.039321084900000004	0.0235055062	-0.0972678609	-0.0769725918	-0.12518904109999998	0.11523379630000001	-0.0540888352	0.039428307999999995	0.0291286285	0.0754246334	0.0867027001	0.0505964974	-0.0234230363	0.041395549	0.0767569145	-0.017946772	-0.023393304700000003	0.083445009	0.0065798338	-0.0397840764	-0.011835316100000002	-0.1269012949	-0.0726038328	0.0186162182	-0.022329056400000002	-0.0985102177	0.0216893498	0.044476892000000004	0.17614172379999998	0.0629476482	0.0644062623	-0.1604379616	0.0019342641	-0.0353368221	-0.051517958899999994	0.0042976223	0.0250121359	0.11131035619999999	-0.0625848735	0.0409225429	0.15722950230000002	0.052462515599999995	0.0357644722	0.069337994	0.0619003474	-0.0259364371	0.10909633519999999	-0.2000340062	-0.0015289282999999998	0.0857644949	0.08527357619999999	0.022501473799999998	0.153240506	-0.0351046053	-0.0115324196	0.0669298829	-0.029541524	0.0121369957	-0.1105346777	0.027520202200000003	0.069776358	0.049035395999999995	0.0344698809	0.1042702485	0.0062774868999999995	-0.006169454699999999	0.06780909660000001	0.0805740343	0.0438508155	-0.0342382554	-0.1174916226	0.0034426257	0.0388804809	-0.0953900258	0.062361662699999994	-0.0859687482	-0.0308711996	0.0021133898	-0.15489672699999998	-0.1901849241	-0.0611324987	0.0519154009	-0.081740912	-0.011299413400000001	-0.0221795313	0.0686206343	-0.0217794377	0.1091145759	0.17952237989999995	0.0017799511	-0.0963975449	0.021699258399999997	0.0327225051	-0.0967591949	0.0574110412	-0.0032316353999999998	-0.0517826133	-0.223274	0.002412000000000053	0.04985127907599999	5.817744000000256e-06	0.07765570000000001	0.11179250000000003	0.006030407742490002	0.012497563056250004	0.717408	-0.10354399999999997	0.5146742384640001	0.010721359935999994	-0.008028709999999998	0.002924190000000002	6.446018426409998e-05	8.550887156100011e-06	-0.00207692	-0.0002544499999999998	6.474480249999992e-08	4.313596686399998e-06	-0.00226003	8.91799999999999e-05	7.953072399999982e-09	5.1077356009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33330.34765625	-83.5	1110912074.88649	6972.25	19581.8046875	-39.29296875	383447074.81939703	1543.9373931884766	20286.328125	-44.08203125	1943.2254791259768	411535108.795166	0.935428	24.774485	0.2121643	-0.007145992600000001	0.038287172599999995	0.0894341311	0.026669194900000002	-0.1044639155	-0.07261455019999999	-0.09469359039999999	0.0040354224	0.0374205592	-0.0367714336	-0.0190084695	0.1231549797	0.042597305099999996	0.027483872200000002	-0.0180822368	0.0070438246	-0.0171773971	-0.00017540619999999998	-0.0355801741	0.05384774480000002	0.0402418394	0.0437290267	0.0457717828	-0.10316495199999999	-0.0639449667	-0.09459576039999999	0.0032581594	0.07570865269999999	-0.0305094693	0.057947890599999996	0.0983535714	0.0725696792	-0.1395163628	-0.0642743924	-0.10090596539999999	-0.0045861982	-0.085543584	0.0704459758	-0.0712407204	-0.1361812816	-0.1104128983	0.04423429139999999	-0.0616784179	-0.0017931722	-0.0006226701	0.0542989803	0.061129990599999996	0.033264492799999996	0.0260823485	-0.11327490550000001	0.0145618542	0.111353478	0.1014278679	0.0725274041	-0.0081902634	-0.042393142800000005	-0.0473581787	0.1082180443	-0.0538917291	-0.0426160175	-0.01708575	-0.0104107957	0.0021982039	0.0023361637	-0.023533605	0.0547301675	-0.0227971623	0.0170022056	0.12360865550000001	0.0096298509	-0.0705495819	0.021719966	-0.09137383630000001	0.0105673377	-0.0450879072	0.044485606	-0.031452343199999996	-0.08021947730000001	-0.0990060034	0.1327249715	-0.1249218022	0.12689726869999998	-0.0502694921	-0.14517247630000002	-0.109675046	-0.1035931331	0.057746982	0.06622471419999999	0.1097534983	-0.0644455824	0.0206361582	-0.115251273	-0.0203080903	0.0553737845	-0.0332182527	-0.09780015460000001	0.061056553099999994	-0.0096839714	-0.0440088629	-0.21707	0.0062039999999999864	0.047119384899999985	3.848961599999984e-05	0.156249	0.07859329999999999	0.024413750000999997	0.0061769068048899995	0.67093	-0.04647800000000002	0.4501470649000001	0.0021602044840000017	-0.00713892	0.0008897899999999978	5.09641787664e-05	7.917262440999964e-07	-0.00227811	-0.00020119	4.047741609999999e-08	5.1897851721e-06	-0.00173323	0.0005268	2.7751824000000003e-07	3.0040862329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33406.06640625	75.71875	1115965272.7387848	5733.3291015625	19612.318359375	30.513671875	384643031.4294777	931.084171295166	20280.375	-5.953125	35.439697265625	411293610.140625	0.775704	20.544252	0.14316900000000002	-0.0315173836	0.01805388	0.0636101012	-0.0090009656	-0.10799074560000001	-0.0354185426	-0.048018487400000004	0.0024998497	-0.010799641100000002	-0.0487470719	0.0790731796	-0.0013771992999999998	0.0053689106	0.0642729984	-0.0541330234	0.023854689900000003	-0.0856860508	-0.0816283819	-0.0263112007	0.049875866	-0.04450114769999999	0.11923311310000001	-0.0684886181	0.0461925715	0.025575346800000003	-0.124536761	0.12715535320000002	0.1136342889	-0.0374351888	0.1591036783	-0.008039800699999999	0.0277893131	-0.0643962209	-0.0060291716	-0.12538021359999998	-0.0169815316	0.0042751165	0.0690222461	-0.0574802488	-0.09643073279999999	0.0754279774	-0.0211708763	0.0237899843	0.1450443094	-0.0299808064	0.029350252599999998	0.0523297904	0.038271775099999995	0.0157888494	-0.0713404899	-0.011301061000000001	0.11275448810000001	0.0672486947	-0.00047802559999999997	0.039163880400000003	0.0067055693	0.0320942814	0.09222220449999999	0.0721940022	-0.08856717369999999	0.0737468966	-0.07809126	-0.0395032217	-0.0292771233	0.0156122113	-0.0937443289	-0.0150965119	0.09578196609999999	0.025991741000000002	0.09033590609999999	-0.10327259109999999	0.0958421705	-0.0767444426	-0.07303118389999999	0.0560763325	-0.036946347000000004	-0.007436299499999998	-0.0213291006	0.1540077152	0.05285851	0.007626722	0.0643244874	0.005315395200000001	-0.054460466900000004	0.0529429312	-0.1730001112	0.0227959754	-0.0098425218	0.046819760499999995	-0.1419720539	0.0862413042	-0.1289330912	-0.017078107	0.0355026281	0.1024377195	-0.0988043356	0.0646102301	-0.016103539899999998	-0.035970438	-0.199679	0.01739099999999999	0.039871703041	0.0003024468809999996	0.123964	-0.032284999999999994	0.015367073296	0.0010423212249999997	0.7286189999999999	0.05768899999999987	0.5308856471609998	0.003328020720999986	-0.00721076	-7.18400000000001e-05	5.19950597776e-05	5.160985600000014e-09	-0.00286121	-0.0005831	3.4000561000000005e-07	8.1865226641e-06	-0.00179437	-6.113999999999989e-05	3.738099599999987e-09	3.2197636969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33504.68359375	98.6171875	1122563822.7173004	9725.349670410156	19614.6484375	2.330078125	384734433.3267212	5.4292640686035165	20253.095703125	-27.279296875	744.1600379943848	410187885.55994034	0.9292840000000002	24.611765	0.07524850000000001	0.0263013738	-0.0528835661	0.1327328198	-0.0018393892000000002	-0.13214610400000001	-0.0746490873	-0.0753072435	0.0729512544	-0.0491945728	-0.0441867595	0.09459362660000001	0.0808878182	-0.0585022192	0.019215923200000002	0.0028874225	-0.0797099516	-0.0030281332	-0.0397102412	0.0165120229	0.0585291612	-0.020608833	0.11879045769999999	0.0436759058	0.0576063306	0.0983388462	-0.1600209881	4.3048e-06	0.02390839	-0.0211901283	0.0027491177000000004	-0.0784184347	0.1490589111	0.0106787319	-0.0546825522	-0.028116417799999998	0.09082105830000001	0.012743291200000001	-0.0451842078	0.0924477928	-0.1585962059	-0.09833649970000001	0.032021548	0.0820864726	-0.003033992	0.0288533454	0.033709912200000004	0.0745029463	0.10264979560000001	0.1372192871	-0.0259227204	0.0100845086	0.12380752269999999	0.0629046028	0.0562502608	0.11522232810000001	0.02150345	0.042949649000000006	0.1209831423	0.0045843335	-0.048548408700000004	0.022781577999999997	0.059339164000000014	-0.0642563622	-0.058828651600000004	0.0035614929999999998	0.0264938727	-0.049886167099999996	0.076258307	0.0994690557	-0.032251867000000004	-0.058007572199999996	0.1435909376	0.0820586428	0.0256896512	0.0002258078	-0.0492831537	-0.0588926522	0.0322573012	0.1564646574	0.14505367689999998	-0.0150644102	-0.0136100596	0.1348451049	-0.099147949	-0.10473878589999999	0.0287332427	-0.0405437569	0.0038012973	-0.0285216556	0.11226635089999999	0.0127911	0.116997231	0.0010721575	-0.0016957248	0.0587023258	-0.0997713604	0.0680667272	-0.0224686191	-0.0277156827	-0.199661	1.8000000000017998e-05	0.03986451492099999	3.2400000000064806e-10	0.168433	0.044469	0.028369675488999997	0.001977491961	0.728591	-2.799999999991698e-05	0.530844845281	7.839999999953508e-10	-0.0068991	0.0003116600000000001	4.759758081e-05	9.713195560000003e-08	-0.00289636	-3.5150000000000285e-05	1.23552250000002e-09	8.388901249600001e-06	-0.00206223	-0.00026786	7.174897959999999e-08	4.2527925729e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33416.34765625	-88.3359375	1116652290.6833649	7803.237854003906	19566.0	-48.6484375	382828356.0	2366.6704711914067	20193.78515625	-59.310546875	3517.7409706115723	407788958.9367829	0.96818	25.641912	0.09566050000000002	-0.0042098694	0.040352892200000004	0.033723489599999996	-0.008153413100000001	-0.0616805867	-0.06791127599999999	-0.0676953427	-0.0048123229	-0.0482102918	-0.015667901499999998	0.0078132651	0.08488790539999999	-0.0172684463	-0.0114934332	0.010260026700000001	0.1099588651	0.0338257609	-0.0735665794	-0.0370360259	0.0017804606	0.0272824305	0.1552713571	0.04775352980000002	0.06335013769999999	-0.0376813189	-0.0699897421	0.10438961	-0.041195204	-0.0352479642	-0.008718438299999999	0.0381918679	-0.0927677183	-0.0619017554	-0.0317430738	-0.06500269269999999	0.0017570481	-0.028683535	-0.0808212862	0.07411631610000001	0.061261829500000003	0.025468317	-0.0001601357	0.0088867618	-0.059201113	-0.0097155609	0.0334762908	0.0840230042	0.02865309	0.0173083679	-0.09203699859999999	0.0021162891	0.0862066178	0.010190789300000001	0.0479837945	0.0672009496	-0.0738241701	0.010295217800000001	0.09315842140000001	0.0069785876	-0.0400912456	0.0513020122	-0.057566588499999995	0.014523318799999999	-0.002599981	-0.0742348315	-0.0307610028	-0.005720096899999999	0.1450908734	0.0838324935	-0.045049921	-0.1010785889	0.0246201151	-0.06836632849999999	0.0468372043	0.017995610800000002	-0.013605613400000001	0.1025722804	-0.1232268845	-0.0280528344	-0.0713932641	-0.0051923767	-0.130029372	0.03740856	-0.05769518730000001	0.06330932	0.025994644	-0.0632554573	-0.060427497699999985	0.0037435358000000004	-0.0188900056	-0.11429112179999999	0.0360446922	0.07901285849999999	-0.0459379132	-0.0908403349	-0.10070086519999999	0.0714208455	-0.0287576717	-0.019294242	-0.207741	-0.008080000000000004	0.043156323081	6.528640000000007e-05	0.167975	-0.00045799999999998625	0.028215600625000007	2.0976399999998735e-07	0.774197	0.045606000000000035	0.5993809948090001	0.002079907236000003	-0.00746487	-0.0005657700000000003	5.57242841169e-05	3.200956929000002e-07	-0.00311396	-0.00021759999999999962	4.734975999999985e-08	9.696746881599997e-06	-0.00210919	-4.695999999999997e-05	2.2052415999999973e-09	4.4486824561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33335.66796875	-80.6796875	1111266758.9227448	6509.211975097656	19560.931640625	-5.068359375	382630046.64920425	25.68826675415039	20209.375	15.58984375	243.0432281494141	408418837.890625	0.8429979999999999	22.326498	0.11094219999999996	-0.0017093208	0.0409619019	0.07748728790000001	-0.0041380464	-0.0465897471	-0.06533780410000001	-0.0288613077	-0.0020859497	0.017249910900000002	-0.0134974902	-0.0537375876	0.11724055050000001	-0.0209525632	-0.0343944193	-0.0426430479	-0.0191819713	-0.0151483575	-0.0102213679	0.0095540708	-0.025284102200000002	-0.0842961515	0.0727313818	-0.0532073688	-0.0698930053	0.0226938688	0.008518753	0.1030981925	0.010694473799999998	-0.0215516239	0.0731924112	0.07008196480000001	-0.0138240664	-0.0451446342	-0.1483069095	0.0234800142	0.0146307088	-0.0412643765	-0.012577195800000001	-0.0673759426	-0.056242009	-0.07339594769999999	0.0230427013	0.062282213600000004	-0.0026322408000000004	0.0066409275	0.0160997602	0.0954153082	0.006243054499999999	0.0109586779	-0.081232367	-0.0030608546	0.07233657190000001	-0.0034550327	0.07024905769999999	0.0063851643	-0.0459731235	0.0012574689	0.03966604	-0.0735531339	-0.1177783308	0.029811537000000006	0.0832850005	-0.0126954087	0.006634754200000001	0.030964242200000002	-0.0494663892	-0.088951041	0.07129254410000001	0.013349385	0.0192159003	-0.1320862617	-0.0630340722	-0.1047249703	0.0074541671	0.0494847125	-0.0200304426	-0.0397111493	-0.06179294940000001	0.0029916367	0.13578671779999998	-0.08156392280000001	-0.0207698076	0.0667818313	-0.004120132800000001	-0.0777375758	-0.026471718199999997	0.053759731399999997	-0.0130646421	-0.0564489785	0.0065216643000000005	0.0018786736	-0.0231895757	0.0287516327	0.05943169440000001	0.0043728974	-0.10159250060000001	0.0746675401	-0.0349494174	-0.010756763400000001	-0.199588	0.008152999999999966	0.039835369744	6.647140899999944e-05	0.0956428	-0.07233220000000001	0.00914754519184	0.005231947156840003	0.795966	0.021768999999999927	0.6335618731559999	0.0004738893609999968	-0.00751146	-4.659e-05	5.64220313316e-05	2.1706281e-09	-0.00302022	9.373999999999972e-05	8.787187599999945e-09	9.1217288484e-06	-0.00207576	3.343000000000009e-05	1.117564900000006e-09	4.308779577599998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33367.484375	31.81640625	1113389013.5158694	1012.2837066650392	19586.94140625	26.009765625	383648273.6518707	676.5079078674316	20240.5390625	31.1640625	971.1987915039062	409679421.5405884	0.901029	23.863445	0.1642263	0.0241042118	-0.0054096521	0.0839386026	-0.0071979916	-0.0596847707	-0.0187042965	-0.0561799921	0.0163469586	-0.043125514000000004	0.0363884523	-0.0225605067	0.059914307	-0.0233596396	-0.0604273188	0.06686145480000001	-0.0764667043	0.0695120324	-0.1355071884	0.0075467089	0.11101113650000001	-0.0700882253	0.0553686015	-0.0662779431	-0.0008093283	0.084628853	0.0052127338	0.036067471499999997	-0.0401210256	-0.0276891589	-0.0456611438	0.0330884839	0.0684480401	0.025633417400000004	-0.1059699284	-0.0349750712	-0.0353521969	-0.0065831111	-0.049199460300000004	-0.0070561072999999995	-0.2237920019	-0.023801498900000002	-0.0625363963	-0.07314622700000001	-0.0020348103	0.0300057234	0.0190337969	0.07166278870000001	0.044807235599999995	0.054262944800000004	-0.004504435	0.0007379436999999999	0.042632291600000004	0.0291537506	0.0041043469	0.0616340136	-0.0604986192	-0.0069258827	0.039710133599999996	-0.0351420293	-0.022319851800000002	0.0266310946	0.12038418599999999	-0.033193299700000005	-0.1321947038	-0.0095077618	0.0200623409	0.0353000186	0.103831445	-0.0401664182	0.0345950051	-0.09504964269999999	-0.0040977849	-0.0343256006	0.083033808	0.12107713460000001	-0.0865081055	0.0056732809	0.0403696396	0.0168643343	0.1350889398	-0.0645220121	-0.0318823225	-0.0267377112	-0.17173738289999999	0.059830937599999995	0.0262209388	-0.0007431414	0.0432583504	-0.020994883199999998	0.1047723749	-0.0193862964	-0.0473456525	0.012390039299999999	0.0417460098	-0.1041178509	-0.10244593119999999	0.0778019275	-0.041022905299999995	-0.0021545924	-0.216269	-0.016681	0.046772280361000014	0.00027825576100000003	0.0706065	-0.0250363	0.00498527784225	0.0006268163176899997	0.8515359999999998	0.0555699999999999	0.7251135592959997	0.003088024899999989	-0.006790899999999999	0.0007205600000000013	4.611632280999999e-05	5.192067136000018e-07	-0.00348058	-0.00046036	2.1193132959999994e-07	1.21144371364e-05	-0.00223362	-0.00015786000000000012	2.491977960000004e-08	4.9890583044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33402.328125	34.84375	1115715524.170166	1214.0869140625	19549.439453125	-37.501953125	382180582.9314003	1406.3964881896973	20236.775390625	-3.763671875	14.165225982666016	409527078.2106056	1.116053	29.558266	0.397672	-0.0653051399	0.0270795684	-0.079022466	-0.0309497113	0.0406229403	0.1348073611	-0.015291240800000001	-0.054703239800000004	0.0817220125	0.0898907512	0.0825074072	0.032925556200000004	-0.1231845175	-0.011014946999999999	-0.0472575601	0.0172467879	-0.0047355321	0.0884189411	0.0810729545	-0.0347526202	0.137960175	0.0016571002	-0.09429374130000001	0.0059607974	-0.0102310896	0.0423424851	-0.0127270696	-0.0282342602	0.0025594823	0.1163773182	0.10550426789999999	-0.004790994099999999	-0.1266670751	0.0524702004	0.05512215559999999	0.0126641432	-0.0832781971	0.048893633	0.033286468900000005	0.0692461509	-0.0044743291	-0.17618555019999999	-0.0358016396	0.0275068173	-0.0993843609	-0.079184545	0.0318070705	-0.0036494036	-0.1108544847	0.0892123943	-0.0055274834999999994	-0.0965485612	0.0224973253	-0.0016751639000000002	-0.023726240099999997	0.09764979929999999	-0.1483022685	0.0227988933	0.060220498899999995	-0.0193804651	0.0126966106	-0.08475396269999999	-0.0184813733	0.0584950315	0.063046702	0.0053900051	0.07617016160000001	-0.0070265669	-0.0865464034	-0.005889759499999999	-0.08935066800000001	0.009799200899999999	-0.09098377810000001	0.0057788476	0.053120513099999996	0.0185770572	0.0120799339	0.0048385762	0.0236257603	-0.0920517433	0.044537577	0.0468662371	-0.1412158893	-0.0346239769	-0.038265051	0.025553999700000003	0.024666061200000002	0.0603031333	-0.0622898595	-0.0052664652	-0.1720726162	-0.0678808251	-0.0111335615	-0.0082333938	0.09594453509999999	-0.103260836	0.0808192935	-0.0469575846	0.0064605365	-0.222798	-0.006528999999999979	0.049638948804	4.262784099999973e-05	0.187815	0.1172085	0.035274474225000005	0.01373783247225	1.00086	0.14932400000000026	1.0017207395999999	0.022297656976000068	-0.00880274	-0.0020118400000000013	7.74882315076e-05	4.047500185600003e-06	-0.00382491	-0.00034432999999999984	1.1856314889999992e-07	1.46299365081e-05	-0.00209758	0.00013604000000000006	1.850688160000001e-08	4.3998418564e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
