csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
33254.20703125	-3.11328125	1105842285.277237	9.692520141601562	25113.63671875	54.859375	3009.551025390625	630694749.2413483	23876.017578125	-10.908203125	570064215.390934	118.98889541625977	1.004743	15.272864000000002	0.0999003632	-0.056422108099999986	0.0571621532	0.1799840056	0.11105306640000001	-0.0439230912	-0.046833945	0.031143575899999998	-0.0295668752	0.12837058070000001	0.047297016799999994	-0.016392906000000002	0.1041230995	0.11400630960000001	-0.09456956820000001	0.11321044429999999	-0.0280227306	0.146466026	-0.0772775577	-0.0737795893	-0.0433415694	-0.0011667278	0.1285806902	0.0028941253999999997	-0.1301549658	0.1010669242	0.0206779299	-0.0547772979	-0.0241058521	0.0314131567	0.0876546881	-0.060888356799999994	-0.0120005387	0.007090705500000002	-0.1085196757	0.0564419927	-0.0982725581	-0.09489349429999999	0.0255720079	0.0007078722	-0.0282902438	-0.0495173721	0.16755319470000002	-0.0418632691	-0.0516403936	0.0099830201	-0.0197806338	-0.018306023	0.0457734666	-0.0924225233	0.0586981692	-0.1356084728	-0.1126601709	-0.0370655619	0.0438373291	0.1604749724	-0.1843541625	-0.047579017800000005	-0.0707328938	-0.0482747635	0.013975036100000001	0.0887833453	-0.021275161299999998	-0.0056429062	-0.0392969886	0.105014209	-0.0505318686	0.0605463359	-0.0400486731	-0.09874071300000001	0.06826648889999999	0.0851233307	-0.060483649699999996	0.0617698755	-0.0143181253	-0.1167757349	0.1702655476	0.059029661	0.0079571621	0.045325164	0.0834209827	-0.0780020128	-0.004499737	0.061138602	0.030612942400000002	0.023248188599999997	0.0193664873	0.16153584140000002	0.0909212892	-0.032625064	0.024963118	0.0335940543	0.1391701707	0.0436406774	0.1705472025	-0.044657010700000006	-0.2179594485	-0.0780679771	-0.07914246259999999	-0.0868784234	0.1040445999	-0.0169396104	-0.1170010477	0.049506407599999996	0.0340294	0.0020954999999999997	0.00115800006436	4.3911202500000014e-06	6.763200000000002e-06	0.056419563200000016	0.0031831671116787953	4.574087424000001e-11	0.07076289999999999	0.011969399999999998	0.00014326653635999995	0.005007388016409997	-0.00152642	-0.0005658299999999999	2.3299580164e-06	3.201635888999999e-07	0.000659434	-2.248799999999998e-05	4.3485320035600003e-07	5.057101439999992e-10	0.00057666	0.0	3.325367556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33414.7265625	160.51953125	1116543951.246643	25766.519912719727	25113.1484375	-0.48828125	0.2384185791015625	630670224.4439088	23955.935546875	79.91796875	573886847.9260293	6386.881729125977	1.2451120000000002	18.926651	0.1545966632	0.180252203	0.012399474399999999	-0.0273859594	0.1283518428	-0.0445946153	0.17269118170000006	0.013209996299999999	0.0073740992	-0.08059399490000001	0.0474533396	-0.034666398	0.013852779499999999	0.0387624767	-0.200600689	-0.087041681	-0.1487501381	0.0490670407	0.0014019801999999998	0.0127207213	-0.0724548409	-0.068218384	0.0642721884	-0.0195800655	0.0141614032	-0.0781897824	0.0012004372	-0.1478919661	0.0850482754	0.1498241591	-0.1507125622	0.027748448199999998	0.0645248531	-0.0265438373	0.0153385649	0.00043317230000000016	0.0341479985	0.0040900815	-0.0316617973	0.2014777869	0.10148162820000001	0.1768439645	0.0052513362	0.14188381349999998	0.0517905021	-0.0818959885	0.0323344491	0.0046825378	-0.1027484166	0.20091914859999999	-0.0073078686	-0.014524652800000001	-0.0954985176	-0.1163830003	0.10972158900000001	0.10714104029999999	0.0758522991	-0.0420917832	0.15298481419999999	-0.044876629	0.0192218407	-0.0770305368	-0.0416098173	0.0290176934	-0.0419467288	0.069963117	-0.0523748444	0.1110044748	-0.1262781036	0.1308131838	-0.0646796607	0.0797085396	0.0703981172	0.1003629745	-0.015452262	-0.0631592258	0.0752066993	0.05734047990000001	0.0743377095	-0.1633714676	0.0293604242	0.0692975166	0.040941429700000004	-0.0833400527	-0.1150204977	-0.0070555270999999985	-0.059850633499999986	0.0659754113	0.0970997739	-0.0412592503	0.043117793200000004	-0.1536130445	-0.0139687857	-0.0359525975	-0.0844115639	0.0108095455	-0.0422760429	0.0011999775999999998	0.0736884968	0.0716581896	-0.0117193681	-0.0197396682	-0.11531344710000001	0.0571422589	0.0339337	-9.570000000000413e-05	0.0011514959956899998	9.158490000000788e-09	-0.0968306	-0.0968373632	0.009377474911528714	0.00937616509636	0.049854	-0.020908899999999987	0.00043718209920999947	0.0024854213160000003	-0.00101796	0.0005084599999999999	1.0362425616e-06	2.585315715999999e-07	0.000709495	5.0061000000000014e-05	5.03383155025e-07	2.506103721000001e-09	0.0007532329999999999	0.00017657299999999986	5.673599522889998e-07	3.117802432899995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33422.8671875	8.140625	1117088051.0332642	66.269775390625	25148.40234375	35.25390625	1242.837905883789	632442140.4431305	24020.02734375	64.091796875	576961713.5944978	4107.758426666261	1.239128	18.835699	0.14725624999999998	0.0789292726	-0.11002950859999999	0.0408948008	-0.0507454494	0.0639762939	-0.0296429306	0.2014851803	-0.0045508375	0.00023905790000000002	0.034758925499999996	-0.0355318606	-0.0291841618	0.0074516667000000016	0.0417048966	-0.0105295003	-0.0333004392	0.16097089369999998	-0.0532556094	-0.012296786200000001	-0.0278433075	0.0618218545	0.1690103586	-0.1068328565	-0.0306493008	0.042031739500000005	-0.05764832440000001	0.0185411774	-0.0497752685	0.019258086100000002	0.014717443899999997	0.0738379352	0.0156873199	0.09549186429999999	-0.0061083744999999995	0.0499611725	-0.07879752870000001	0.0970577999	0.0225659465	0.0996169616	0.0267769308	-0.037929362599999995	-0.10631948810000001	0.2264921068	0.1175705051	-0.0132520259	0.1116828218	0.051607792199999995	-0.0486722812	0.08053909570000001	-0.0202015314	-0.1061358499	0.0699689577	0.0821580914	0.0700594646	0.1394497121	-0.021246450099999998	0.0793317738	-0.0885897883	-0.1588484789	0.0205806649	-0.061366774299999996	-0.0474400341	0.0196065339	-0.06252457110000001	0.0027316969	0.1284909283	0.0108852777	-0.0479389449	-0.0555527674	0.010638667	-0.0497235063	-0.0504777388	0.13771294539999998	0.0657775203	-0.12351408650000001	0.08992049449999999	0.0817513504	-0.0321093378	-0.08487650070000001	-0.0027700866	-0.025966829500000004	0.0859799613	0.0465484827	-0.08540595869999999	-0.0545535288	0.039212944900000005	0.0790155506	-0.030688352000000002	0.0851275394	-0.1118283554	0.00038235620000000016	0.0056748445	-0.1103132751	-0.0388360606	0.0575298071	-0.08436755550000001	0.16862815109999998	-0.013749530800000001	-0.1641702728	0.006616659499999999	-0.0225290366	-0.1133761033	0.0644997188	0.0319459	-0.001987799999999998	0.00102054052681	3.9513488399999914e-06	-0.010609	0.08622160000000001	0.007434164306560001	0.00011255088100000002	0.0587812	0.008927199999999995	7.969489983999993e-05	0.00345522947344	-0.00172869	-0.0007107299999999999	2.9883691161e-06	5.051371328999999e-07	0.000594405	-0.00011508999999999997	3.53317304025e-07	1.3245708099999996e-08	0.00057666	-0.00017657299999999986	3.325367556e-07	3.117802432899995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33328.91015625	-93.95703125	1110816252.2033844	8827.923721313477	25123.46484375	-24.9375	621.87890625	631188485.7551423	23959.083984375	-60.943359375	574037705.3703346	3714.0930519104	1.0209469999999998	15.519176000000002	0.13125155000000002	0.0455175503	-0.044182336399999994	0.0734642682	-0.0451858105	0.0145958698	-0.1287198663	0.1783894045	0.0252566691	0.0278429342	0.012461108500000002	-0.076282582	-0.10409229460000001	-0.0810229824	-0.040567751299999996	-0.058931788099999986	-0.10588256720000001	0.0581582876	-0.0439429185	-0.0720765487	-0.0183037609	-0.0213956164	-0.1382842183	0.0335841969	0.1696774875	-0.09899417619999999	0.0777827979	-0.0533202218	-0.07529022519999999	0.0175381288	-0.0228736503	-0.0093150397	0.1032599975	0.1323428833	0.07034279339999999	-0.047185030700000005	-0.0174672911	-0.07750360769999999	0.0719195298	0.0712119156	-0.09925996210000004	-0.0034646044	-0.0362576155	-0.16262524009999998	-0.0380425088	-0.0289711228	-0.0805380777	0.1290269714	0.06548568860000001	0.0140238201	0.0354684005	-0.0752449678	0.0281134623	-0.0254186312	-0.0289247727	0.0043027199	-0.024953558799999997	0.0324057762	-0.1747140789	-0.1104720614	0.0688684366	-0.038691693799999996	-0.0043748317	0.0367930279	0.0675280876	-0.0868011541	0.1054470761	-0.0017552210999999998	-0.1484323548	0.08447261449999999	-0.059860105	-0.0049379488000000004	-0.0300496754	0.003976215999999999	-0.047714391200000005	0.0891520158	-0.07851074549999999	-0.0772001355	0.0439929841	-0.10674006960000001	-0.037832750299999995	-0.1360694077	0.0864439506	-0.1075074749	0.053973893700000004	-0.1604867127	-0.0845405322	-0.0077888123	-0.061423529000000004	-0.1542856437	-0.0533439573	-0.0202063185	-0.067979498	-0.0798559961	0.1603956844	-0.23157767559999998	-0.0018811185999999998	0.022508275699999997	0.0438214086	-0.0674640063	0.0517844744	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	0.0377897	0.005843800000000003	0.00142806142609	3.4149998440000044e-05	-0.0827691	-0.0721601	0.005207080032010001	0.00685072391481	0.0459668	-0.012814399999999995	0.00016420884735999993	0.00211294670224	-0.00131123	0.00041745999999999987	1.7193241129e-06	1.7427285159999995e-07	0.000732425	0.00013801999999999998	5.36446380625e-07	1.9049520399999998e-08	0.0008298449999999997	0.0002531849999999997	6.886427240249996e-07	6.410264422499987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33377.1875	48.27734375	1114036645.4101562	2330.701919555664	25129.0859375	5.62109375	31.596694946289066	631470960.0542603	23987.34765625	28.263671875	575392847.5818024	798.835147857666	1.082273	16.451385000000002	0.05462285	0.0764749047	0.0372985522	-0.008206103900000001	-0.0142500126	0.0178774355	0.0135476101	0.0625319799	-0.028410707900000002	-0.0762581819	-0.10353842699999999	-0.09979503460000001	-0.0093553796	0.0477196161	-0.087127168	-0.188645068	-0.1700733749	-0.0336679343	0.0540303924	0.032977169199999996	-0.05013542309999999	-0.17069678170000002	0.008938322	-0.1028189601	-0.07728356089999999	-0.10769576039999999	0.0354675973	0.0051460970000000005	0.0984578594	0.0596762084	-0.0029703015000000004	0.020462451	0.047467738499999995	0.007656275699999999	-0.0095447954	-0.1394848827	-0.0192968227	0.022387184900000003	0.0957629796	-0.0024374085	-0.0729726986	0.037181768500000004	-0.0121223279	-0.014434848899999997	0.0195916851	-0.063886985	0.0400924618	0.0049346675	0.11672846029999999	0.0790707184	0.055877566399999995	0.0106530478	0.0279881261	-0.0562145937	-0.024581928599999997	0.04955038690000002	-0.028779362599999997	0.0391610159	-0.0154665238	-0.0014981337	-0.0385073979	-0.1507820133	0.055799634199999996	0.11783991210000001	0.0016365125	0.0324072002	0.049815322599999996	0.0217560254	-0.1381937275	0.22023468350000008	-0.06675511519999999	0.043107105	0.1011300545	0.0418264312	0.053931146299999996	-0.085128729	0.0459593157	0.0625146227	0.07909854549999999	0.0487700957	-0.038971710699999995	0.024362478599999998	0.0300554123	-0.022128375899999997	0.0915548378	-0.0170048906	0.0054739278	-0.096011425	-0.0060752415	-0.1057730291	0.0146907509	-0.1026175575	-0.0385070755	-0.09227285019999999	0.068317752	0.0763015852	0.0238607077	-0.060816623499999986	0.0301608812	0.098084234	-0.133755725	-0.028069669900000004	-0.1087695012	0.07823761629999999	0.0368698	-0.0009199000000000012	0.00135938215204	8.462160100000024e-07	-0.047188199999999986	0.035580900000000006	0.0012660004448100007	0.0022267262192399995	0.0392524	-0.006714400000000002	4.508316736000003e-05	0.0015407509057599998	-0.00139787	-8.664000000000002e-05	1.9540405369e-06	7.506489600000003e-09	0.0008293439999999997	9.691899999999969e-05	6.878114703359994e-07	9.393292560999935e-09	0.000785251	-4.459399999999969e-05	6.16619133001e-07	1.9886248359999723e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33444.82421875	67.63671875	1118556267.0230863	4574.7257232666025	25161.294921875	32.208984375	1037.418674468994	633090762.1455728	23956.85546875	-30.4921875	573930923.9505768	929.7734985351562	1.195611	18.174204	0.1010494	-0.006690117099999999	-0.0224848605	0.1126101361	-0.1061024764	0.11290093050000001	0.09163135619999999	-0.0313414673	0.1632308353	0.0897810142	0.0046097878	0.051480903700000004	-0.029166176000000002	0.059282979699999995	-0.07868168219999999	-0.011429491100000001	-0.0729716741	-0.075357462	-0.13542267189999999	-0.1012729534	0.089593244	0.016728639	0.1194018442	0.1026600541	-0.102786598	0.1288936226	-0.0059125784	-0.021842949	-0.0129145696	0.0921422586	0.0662404189	-0.08449162630000001	-0.0729640676	0.0084608019	0.044652036299999996	0.1181501728	0.04219763940000002	0.0621169305	0.12950599640000002	0.032704450499999996	-0.20956535920000002	0.0100839882	-0.2022686345	0.13312433	-0.09612787490000001	0.1433350216	-0.18894251469999998	-0.0843192567	0.0353372647	-0.0555005199	0.036913530800000004	-0.1354858212	0.10887087449999999	0.038250045	0.0160536882	0.057793148499999995	0.0022604663	0.1004343085	0.1372904676	-0.0062800626000000005	0.1509624752	0.09455780960000001	0.028754656899999998	-0.007663670999999999	0.0317857742	0.1025670177	-0.062277078	-0.022441494399999998	-0.040258014700000004	0.0497211437	0.0772695344	0.0693963931	-0.1662455696	0.030375566899999998	0.0883091192	0.022225817999999998	0.1947071393	-0.0528276363	-0.0556144872	0.17345227789999998	-0.1209113992	-0.0200798305	0.0514719854	0.0392268862	-0.19633805370000001	0.0640734315	-0.10694786699999999	-0.0253536881	-0.026735757000000002	-0.0103825865	-0.0171844145	2.37429e-05	-0.3046071426	0.1263350083	0.0406036179	-0.0327520723	-0.19552133719999998	0.0065045736	0.08431430890000001	0.0657279427	-0.033909906000000004	-0.0308179344	-0.10611021970000001	0.0845511243	0.0402709	0.0034010999999999967	0.0016217453868099998	1.156748120999998e-05	-0.024726400000000003	0.02246179999999999	0.0005045324592399996	0.0006113948569600003	0.0917213	0.052468900000000006	0.002752985467210001	0.008412796873689999	-0.00135279	4.5080000000000077e-05	1.8300407841e-06	2.032206400000007e-09	0.000628663	-0.00020068099999999965	3.95217167569e-07	4.0272863760999856e-08	0.00057666	-0.00020859100000000005	3.325367556e-07	4.351020528100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33446.984375	2.16015625	1118700763.781494	4.666275024414063	25103.2265625	-58.068359375	3371.9343605041504	630171983.8482057	24028.61328125	71.7578125	577374256.2198639	5149.183654785156	1.3560299999999998	20.612701	0.14141689999999998	0.0826449262	-0.0251116439	-0.0921160572	-0.030079628900000002	-0.0671676384	0.0144938246	0.0657114085	-0.069208575	-0.0623617	-0.0450197246	0.05401027519999999	0.0699557393	-0.0672183673	-0.027488098199999998	-0.0830202757	-0.0209825911	-0.0551396339	0.0518563901	0.0764164212	-0.0649483358	0.1333246523	-0.022016152200000003	0.13425730019999998	-0.113270195	0.2360839942	-0.1212884309	-0.070849335	0.018197072800000002	-0.133365048	0.0880496189	0.0290831504	0.09473802070000001	-0.046444306799999995	-0.0251702687	-0.1000713974	0.09934677039999999	-0.0750452217	-0.072255964	0.185254676	-0.0970655052	-0.08070417769999999	0.1103041522	0.0518174534	-0.0310201811	-0.0195412737	0.0695622071	0.1331502819	0.0854096468	0.1263997991	-0.0080219765	0.023728904300000003	0.0809761284	-0.0404146066	-0.012293586899999999	0.0884978297	-0.0780961917	-0.060623013499999996	-0.0375450436	-0.0324161157	-0.0497812968	-0.0604308069	0.0319290221	-0.074059885	-0.0564058657	-0.1318144685	-0.022905563599999998	0.0727955152	0.1427404323	-0.0021972866	-0.2498875784	0.0803326975	-0.09513860199999999	-0.0984241859	-0.0785261104	-0.0387233534	0.12487360550000001	-0.0852969787	-0.1747580727	0.1168471403	0.1287784135	-0.022852027	-0.0976866966	-0.07430007150000001	-0.054822110099999995	-0.09737727939999999	0.09266981789999999	0.12670150970000002	-0.0270181256	-0.20029174260000002	0.0759499442	-0.042095348399999996	-0.050078602300000004	-0.09738103029999999	0.1075673694	0.0008325878	0.0956046732	0.0360390616	0.03193523	-0.1153521661	-0.10898661039999999	-0.0335495105	-0.1032211271	0.0904527076	0.038362	-0.001908899999999998	0.001471643044	3.6438992099999922e-06	-0.0584647	-0.033738299999999985	0.0011382728868899994	0.00341812114609	0.048329	-0.0433923	0.0018828916992899999	0.002335692241	-0.00063687	0.00071592	4.056033969e-07	5.125414463999999e-07	0.0008038089999999997	0.00017514599999999972	6.461089084809996e-07	3.06761213159999e-08	0.000933142	0.000356482	8.707539921639999e-07	1.27079416324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33450.51953125	3.53515625	1118937256.9105377	12.497329711914062	25106.48046875	3.25390625	10.587905883789062	630335361.5277253	23981.583984375	-47.029296875	575116370.3996315	2211.7547645568848	1.201724	18.267124	0.14559385	0.051022841799999996	-0.034160515499999995	0.011867266100000001	-0.0988231351	-0.0214772716	0.08917275699999999	0.06246104	0.0232228968	0.015663561	-0.0341920627	0.0345075558	-0.1167944575	0.00038982949999999996	-0.1135263288	0.0783804428	0.0005439629	0.0909671697	0.0482584188	-0.07757323690000001	0.1012010716	-0.1087777259	0.0179050817	0.058529508099999995	0.06482701219999999	-0.0792276271	-0.2107433688	-0.026822504	-0.1246727215	-0.0156750275	0.21629193859999998	-0.1298292926	0.0400504083	-0.0837630241	-0.09183469279999999	-0.0660531055	-0.0131462688	0.0767316959	0.064711375	-0.003810213	0.0608266812	0.1520540816	-0.1976570486	0.0036914405	-0.0949162098	0.0309472563	0.0317838781	-0.0536539088	0.0425744771	0.0244254393	0.0174091858	-0.07015997410000001	0.0920271757	0.0387110247	0.046082713399999996	0.06396753820000001	0.10609768039999999	-0.0466307635	0.0510593561	-0.0883817882	0.042204931200000004	-0.0493010928	0.0530059185	-0.021440566499999997	0.1425959525	-0.07112022429999999	-0.0616910503	0.0997974457	-0.11205357519999999	0.0529793558	0.1000576283	-0.013151628799999999	0.0482385556	-0.0653952788	-0.015301991599999999	0.0291577968	0.05738282030000001	0.0756172727	-0.0883673699	-0.1046178228	-0.16936785699999998	-0.0396868467	-0.1244552884	0.159908518	0.0524284072	-0.0381591874	0.003592116500000001	0.0556222001	0.0599537211	0.0671249082	0.08159147480000001	-0.13329099560000002	-0.1743729043	0.1018978027	0.0042446723	0.11037911759999999	0.062796844	-0.0294503895	-0.0685955849	-0.2408477302	0.1183146487	-0.036262919	-0.10010848060000001	0.0959136145	0.038052	-0.00031000000000000466	0.0014479547039999993	9.610000000000293e-08	0.0171581	0.07562279999999999	0.005718807879839999	0.00029440039560999995	0.07406139999999999	0.02573239999999998	0.000662156409759999	0.0054850909699599975	-0.00131994	-0.0006830699999999999	1.7422416036e-06	4.665846248999999e-07	0.000658234	-0.00014557499999999978	4.3327199875600005e-07	2.1192080624999937e-08	0.0008832139999999998	-4.992800000000008e-05	7.800669697959998e-07	2.4928051840000087e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33325.7890625	-124.73046875	1110608216.6382446	15557.689834594728	25092.15234375	-14.328125	205.295166015625	629616109.2419586	23965.875	-15.708984375	574363164.515625	246.77219009399414	1.0218060000000002	15.532236	0.13911150000000005	0.0654297543	0.0548843855	-0.0065963424	0.0024069874	-0.045196676100000006	0.1297727356	-0.022002892000000003	-0.0328519906	-0.0699346479	-0.020760151299999998	-0.0148585598	0.0699015531	-0.1356838551	0.026136873300000002	-0.1043046783	-0.0157288843	-0.0802969915	0.107813663	0.1233056109	0.08754756470000001	0.028180283100000002	-0.2045395992	-0.0323550945	-0.0662162605	0.017593087099999998	-0.0785705525	-0.0351918702	-0.0653029655	0.09087184570000001	0.0242614944	-0.1319858679	0.0245415438	0.1446624125	0.012122518700000001	0.08712129630000001	0.1573329883	-0.0206573261	0.0157009154	0.0203789053	0.1660759658	-0.0595555676	0.025790913	-0.0065759839	-0.0672495206	0.0557934538	-0.0839756356	-0.0351990716	0.17516569199999998	0.0723671556	0.0560912241	-0.0028074887	0.0077807273	-0.0781099381	0.015257671100000003	-0.0173323935	-0.0184489038	-0.0740593499	0.10916738349999999	0.014913890800000001	-0.0467314705	-0.0956752057	0.017435007	-0.0169101111	-0.0573090624	-0.12308351470000001	-0.0272508677	0.0395035734	0.0808554571	0.0785772019	-0.19352517600000002	-0.0061631026	0.1119918082	-0.1921596822	0.0669795286	0.0732383326	-0.011215264099999999	-0.17410288510000002	0.0228339418	-0.075851587	-0.043962073899999995	-0.0764951444	-0.0775678726	-0.06273785700000001	0.0424649289	-0.0009812360000000001	-0.09164842150000001	0.0213897639	-0.0572035785	0.0128974459	-0.11054562279999999	0.0778554478	0.023099811600000002	0.047288253899999994	0.0601166093	0.1522332384	-0.0438070184	-0.1419108027	0.10784095980000001	0.0126112472	-0.0041594593	-0.0389566904	-0.09677902140000001	0.1009072399	0.0318984	-0.006153599999999995	0.00101750792256	3.786679295999994e-05	-0.07110989999999999	-0.08826799999999999	0.007791239823999999	0.005056617878009997	0.0440051	-0.030056299999999987	0.0009033811696899992	0.00193644882601	-0.00118195	0.00013798999999999994	1.3970058025e-06	1.9041240099999984e-08	0.000775658	0.00011742400000000007	6.01645332964e-07	1.3788395776000019e-08	0.000845956	-3.7257999999999866e-05	7.156415539359999e-07	1.38815856399999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33314.66015625	-11.12890625	1109866581.3264313	123.85255432128906	25118.009765625	25.857421875	668.6062660217285	630914414.5860329	23961.3671875	-4.5078125	574147117.4942018	20.32037353515625	1.022063	15.536147	0.0486964	0.0557588944	0.045096863	0.0068998244	-0.0518429798	0.0101298485	0.15095319470000002	0.0123844737	0.023773861400000002	0.0030367047999999997	-0.0241263982	0.083471595	0.0148135871	0.01389239	0.0135791092	0.0769702681	0.0751092558	-0.1133630829	0.1261988757	-0.14522997710000002	0.0170181885	0.2100127012	0.0088735547	0.0165810427	0.062308638	0.11017719	0.0102569408	0.012647624	-0.0981448844	-0.0608455568	-0.081741935	0.0420158469	0.18645841789999998	0.21581236739999998	-0.0628805032	0.0072788936	0.0351838586	-0.0660733242	-0.0792100609	-0.1645984027	0.1542641757	-0.18849303280000002	-0.044968912	0.0412792066	0.014314359799999999	-0.055736807400000005	0.052025479699999995	-0.009244541700000001	-0.0688008309	0.0273323239	0.0616281317	0.0117241265	0.0343814333	0.0369129378	0.075138635	0.0010816619000000001	-0.05947971940000001	0.0033786451	0.1459435031	-0.055954163	0.0340715313	-0.0477611056	0.0127672577	-0.0606647497	-0.0017943926000000001	-0.030612215	-0.0962435876	-0.013085120700000001	0.227966865	-0.0224345936	0.0374352138	-0.17517878309999999	-0.1472702909	-0.0004463757	-0.027850786000000002	-0.024420115200000002	-0.044708602300000004	-0.0728520173	-0.1433567794	-0.0565946879	0.0656567633	0.035276648	-0.026619653599999998	-0.1581653445	0.1843333643	-0.16837665420000006	-0.0493577572	0.11425544900000001	-0.0570574765	0.18729631719999998	-0.1105237582	0.0043902803	-0.022571021099999998	-0.0731306754	-0.024765218	-0.0887765135	-0.050079104699999995	0.0448865297	-0.0478794547	0.054995888	-0.0198827356	-0.041629366099999995	-0.0932399603	0.10540925529999999	0.0318721	-2.629999999999993e-05	0.00101583075841	6.916899999999966e-10	-0.07112289999999999	-1.2999999999999125e-05	1.6899999999997719e-10	0.005058466904409999	0.0762546	0.032249500000000014	0.0010400302502500006	0.005814764021160001	-0.00123881	-5.685999999999994e-05	1.5346502160999996e-06	3.233059599999993e-09	0.000960091	0.000184433	9.217747282809999e-07	3.401553148900001e-08	0.000932815	8.6859e-05	8.701438242250002e-07	7.544485881000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
