csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
32407.33203125	548.140625	300458.14477539057	1050235169.3836824	18545.5625	29.34375	343937888.44140625	861.0556640625	20018.1953125	25.076171875	400728143.56939703	628.814395904541	1.176464	27.340094	0.24505460000000004	-0.16510862	0.220959679	0.1524313015	0.2452547877	0.0645618748	-0.0930069916	0.0991259219	-0.0691456699	0.12374173029999999	0.22419646699999998	0.055821664699999995	0.0349467283	0.0607105996	-0.017814922	-0.0842497598	-0.0242389698	0.013638478700000001	-0.0121212179	-0.0302459625	-0.01642531	0.010607125	-0.0417569375	-0.0927796624	0.0193771555	-0.0644703614	0.011208840900000001	0.0666368775	-0.0266259944	0.0912761564	-0.0058251171999999995	-0.0714522546	0.030396443999999998	0.1673410766	0.0857504724	0.08854584210000001	-0.0763532671	0.050363379800000004	0.028411597200000006	-0.0669240673	0.1430831202	-0.0469038608	0.0945609139	-0.1036895944	0.0832048683	-0.1460377125	0.1361512576	-0.2564234442	0.19736719649999998	0.015720525200000002	0.1617986212	0.20310552760000009	0.07971655650000001	-0.0247455718	-0.0081755063	-0.1224029355	-0.05280979809999999	0.0132068768	0.0065107351	-0.0884350673	-0.11393050119999999	0.0328785933	-0.0795137833	-0.0440286311	-0.0842396492	-0.0676839078	-0.0577444229	0.0410361244	-0.0516239583	-0.0075285486	-0.009209826400000001	0.0589872008	0.145632929	-0.015372093799999997	0.0413558707	0.0868419438	0.1472547242	-0.0006672287	0.0854675977	-0.0399641384	0.095594256	0.0560875678	-0.0860042724	-0.0920300619	-0.09772791900000001	0.1475770595	-0.1633735066	0.0488397641	0.1146257716	-0.0533453611	-0.0283655206	-0.0091159522	-0.0128512885	-0.0033492222	-0.09987495519999999	0.11212691960000001	0.1415575536	0.0296214915	-0.0827462129	-0.07852010940000001	0.0363449977	0.0999980731	0.0	0.030893200000000006	0.0016381000000000034	0.00095438980624	2.683371610000011e-06	0.35622600000000004	-0.18052899999999994	0.12689696307600004	0.032590719840999975	0.349903	-0.017127000000000003	0.122432109409	0.00029333412900000016	0.0152844	0.0005678000000000002	3.223968400000002e-07	0.00023361288336	0.0035667000000000008	0.0	1.2721348890000002e-05	0.0	-0.00293606	-0.0003474099999999998	8.620448323599999e-06	1.2069370809999987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32731.05078125	323.71875	104793.8291015625	1071321685.2447662	18535.111328125	-10.451171875	343550351.9459877	109.22699356079102	20028.357421875	10.162109375	401135101.0183754	103.26846694946288	1.2005860000000002	27.900669	0.13100869999999987	-0.1726765667	0.20156770710000002	0.1656527046	0.24057606280000002	0.017867669	-0.0494061709	0.0313135659	0.0239750599	0.0277987084	0.2139897854	0.0490044737	0.07812929440000001	-0.058797647	0.0377711429	0.06494883559999999	-0.0046531825	0.0409125937	0.023586557	-0.1084634542	-0.0169194189	0.1402164419	0.041408227	-0.1301798432	0.088865835	-0.07094035309999999	0.0080210924	-0.013673586299999999	0.036622019	0.0543148712	0.0693968659	0.1080136522	0.023892982200000003	-0.0946886741	0.0054998194	0.0460369349	0.040143644	-0.0307249455	0.0353981486	-0.1057049361	0.0702824962	0.0434379219	-0.028114982099999998	-0.0686964865	0.07186061099999999	-0.0194981688	0.1581895308	-0.2299744852	0.07943851269999999	-0.0267947292	0.164990458	0.22576261239999998	0.0317638434	0.006350914599999999	-0.0428903594	-0.17932156149999998	-0.1088053203	-0.1059375797	0.0125694539	0.0217934943	-0.0863005526	-0.023028721600000003	-0.1003794588	-0.06329046299999999	-0.0813933694	-0.0253487294	0.013793498799999998	0.0898726227	-0.13197424900000002	-0.0821882383	-0.0514173088	-0.060820764699999995	0.0847711173	-0.043374518499999994	-0.07336029349999999	0.0378872029	0.0896050023	0.0151313392	0.0777715337	-0.062279399299999996	-0.049381770400000004	-0.0108372707	-0.0799656366	0.0323755945	-0.056898953499999995	-0.0088846624	-0.0473068529	0.0539628817	-0.0169299382	-0.1045803022	-0.0535163736	0.0803386271	-0.09122985460000001	-0.0485841517	0.0267322261	-0.1384396718	0.009394830600000001	0.028105875699999998	-0.08449168300000001	-0.075481246	0.042168559	0.09912559800000001	0.0	0.016907	-0.013986200000000004	0.00028584664899999993	0.00019561379044000013	0.322458	-0.03376800000000008	0.10397916176399996	0.001140277824000005	0.375258	0.02535499999999996	0.14081856656400002	0.0006428760249999981	0.0146545	-0.0006299000000000008	3.967740100000012e-07	0.00021475437025	0.00314044	-0.0004262600000000004	9.8623633936e-06	1.8169758760000032e-07	-0.00303789	-0.00010183000000000025	9.2287756521e-06	1.0369348900000048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32927.9765625	196.92578125	38779.76332092285	1084251640.5005493	18566.3125	31.201171875	344707959.84765625	973.513126373291	19976.345703125	-52.01171875	399054387.6507607	2705.2188873291016	1.385288	32.193005	0.2279994	-0.19389620170000002	0.11120504029999999	0.1678426072	0.12547924900000001	-0.0758178904	0.09949720769999999	-0.0271626567	0.0107171617	0.1369574318	-0.0037923664000000003	-0.0488051419	-0.0139153956	-0.2760794378	-0.1515639446	0.1354275929	0.043286890300000005	-0.0713142989	0.0495121003	-0.055034867300000005	0.10063255480000001	-0.0008636175	0.066918416	0.062345501399999996	0.0683156929	0.0221968101	0.1677847056	0.1559403752	0.0395767972	0.12273294380000001	0.1118510891	0.18775948879999999	-0.0136200474	-0.0054146169	0.083724148	-0.0022591567000000003	0.1352623831	-0.12142332980000001	0.1648296748	0.0586773506	-0.035150801	0.032029426	0.1038657748	0.0425057812	0.025707757	0.0082404157	0.1828805225	-0.0568371231	0.040750315499999995	-0.1060800274	0.1687230884	0.1489826919	-0.06246202450000001	-0.1149402287	0.0839627108	-0.0284090207	0.014503002	-0.0131268446	-0.1686393528	0.291489025	0.0736522103	-0.10423642289999999	0.004111365	-0.0225101432	-0.029478357	0.0248341869	-0.0795244131	0.0195170303	-0.06668046150000001	0.0523133113	-0.023140972000000003	0.0897557982	0.10046019310000001	0.09911995119999999	-0.0955479227	0.0042748113	0.0933960994	-0.132585935	-0.2204535364	0.0418680809	-0.1266777208	0.0777064482	0.09612077529999999	0.118486399	-0.143843589	0.0176326519	-0.054288862199999996	-0.058539386900000004	-0.08623770929999999	-0.0278926582	0.0084707253	0.1069104487	-0.06545101980000001	-0.0782690635	-0.0851980416	0.0913731059	-0.1260972742	0.026583255299999997	-0.08615293	-0.0722731071	0.04782402400000002	0.0976358263	0.0	0.020369400000000003	0.003462400000000005	0.00041491245636000016	1.1988213760000031e-05	0.329663	0.007205000000000017	0.108677693569	5.191202500000025e-05	0.522805	0.14754699999999998	0.27332506802499995	0.021770117209	0.0139642	-0.0006902999999999996	4.7651408999999935e-07	0.00019499888164	0.00365043	0.0005099900000000001	1.33256391849e-05	2.600898001000001e-07	-0.00284248	0.00019541000000000006	8.079692550400001e-06	3.818506810000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33017.08984375	89.11328125	7941.176895141602	1090128221.7502594	18539.11328125	-27.19921875	343698721.25502014	739.7975006103516	20072.556640625	96.2109375	402907530.09109885	9256.544494628906	1.366317	31.752111	0.23733770000000004	-0.1797983831	0.0143119471	0.1581480556	0.0365381264	-0.0925725177	0.0695559108	0.031596796	0.049168323099999994	0.0853082436	-0.09273099289999999	0.0800125013	0.0775061852	-0.0344595177	-0.0935626216	0.0039497245000000005	0.150141066	0.01577591	0.0340982031	0.0112477049	-0.0101873275	-0.0434863727	-0.007077386	-0.026968362599999997	0.0598106038	0.09700398380000001	-0.0325123114	0.0401267135	0.0243087444	0.0510240285	0.0008661828999999999	0.1168775941	-0.0400056053	0.0958962082	-0.0448905195	0.012788681699999999	0.0175938628	0.0459517389	0.0524376426	-0.0089570722	0.0042822025	0.045378643499999996	-0.0773636062	0.0006744327	0.12917757929999998	0.0573710941	0.177088088	-0.0026755843	9.90579e-05	-0.089535741	0.158718589	0.0493094945	-0.0961272108	-0.0715338412	-0.029291189199999998	0.0401894269	-0.0162205358	0.10658564949999999	-0.1138691901	0.103849069	0.021891328300000002	0.058181594100000004	0.06664714570000001	-0.0334205193	0.004008977	-0.09805849800000001	0.0750822949	-0.0436403325	-0.0370294252	0.0820847905	-0.0201101282	-0.0387464027	-0.072711003	0.0097725562	-0.0037491011	0.0298112154	-0.027577541400000002	-0.094921627	0.0002103303	-0.0823793251	0.0737493072	0.0209952721	0.0181205765	0.0481373732	-0.0173805881	-0.0361871193	-0.0938217189	-0.034007642000000005	-0.0123135077	0.0494389176	0.0029063264	0.0939595486	0.0235553594	0.0812372678	-0.07465623889999999	0.0461869675	-0.1523744581	0.0250540098	-0.0877282978	-0.06890288730000001	0.0532888484	0.09553803529999999	0.0	0.0013062000000000002	-0.0190632	1.7061584400000003e-06	0.00036340559424000016	0.349075	0.01941200000000004	0.12185335562500002	0.0003768257440000016	0.684283	0.161478	0.468243224089	0.026075144484000005	0.0139519	-1.2299999999999813e-05	1.5128999999999537e-10	0.00019465551361000003	0.00384525	0.00019482000000000006	1.4785947562500003e-05	3.795483240000002e-08	-0.00230191	0.0005405700000000002	5.2987896481e-06	2.9221592490000024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32984.859375	-32.23046875	1038.8031158447266	1088000947.9885254	18522.798828125	-16.314453125	343094076.4271889	266.16138076782227	20055.01171875	-17.544921875	402203495.0391998	307.8242835998535	1.282053	29.793884	0.4280049	-0.1509630548	-0.08491796039999999	0.12466550970000001	-0.052116492800000004	-0.0789440412	0.0510297385	0.0278000358	0.1482590238	0.0866547077	-0.09136862679999999	-0.0209888702	-0.0641332043	-0.0396230008	-0.0321043231	-0.1384201489	0.11313843650000001	0.0024787685	-0.005288417199999999	0.0100430311	0.0657617328	0.0330743806	0.0884293421	-0.0145596649	-0.0817969587	0.11748611140000001	0.0132374466	-0.0162410475	-0.05093523230000002	0.0903752051	-0.10012069119999999	-0.10809099	-0.0027150304	0.0123439299	0.0099042182	0.0505402722	0.0903075592	0.1061301784	-0.0061350847	-0.0073503573	0.0305753749	0.1210435133	0.0423851142	0.0667711504	-0.026857138	0.1307660607	0.1514262832	0.1154078693	0.0287234058	-0.1220811573	0.1236099426	-0.0241350773	-0.0742695401	-0.0658440816	-0.0519202536	0.029000640299999998	0.0564059478	0.1550676929	-0.014790364399999999	-0.0026707869	-0.0194054058	-0.0258149529	0.0566568582	-0.14019232939999998	0.0361532255	0.0903981972	-0.12449973460000001	-0.0347856812	0.0730713325	0.021999382	0.0731119418	-0.083477167	-0.040517037400000004	0.0090758314	0.0211003968	0.0032913232	0.0678152659	0.047289542999999996	0.0084644314	-0.10960350460000001	0.11023692789999999	0.0154134341	0.010833223500000001	0.0202352232	-0.08964590310000001	0.0252568602	0.18957462809999998	0.0240582284	-0.142054647	-0.0254711334	0.0282665385	0.044060808	-0.1193569141	0.0322875969	-0.05748267360000001	-0.047540508200000005	0.0592414759	0.023518520299999998	-0.08921621619999999	-0.0653781449	0.0585412479	0.092845289	0.0	0.0219166	0.0206104	0.0004803373555600001	0.00042478858816	0.482976	0.133901	0.233265816576	0.017929477800999998	0.831075	0.14679200000000006	0.6906856556250001	0.02154789126400001	0.0153454	0.0013935000000000006	1.9418422500000016e-06	0.00023548130116	0.00323462	-0.00061063	1.04627665444e-05	3.728689969e-07	-0.00283181	-0.0005299000000000002	8.0191478761e-06	2.807940100000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32837.87109375	-146.98828125	21605.554824829098	1078325777.9697418	18553.57421875	30.775390625	344235116.2906647	947.124668121338	20031.361328125	-23.650390625	401255436.65790176	559.3409767150879	1.090604	25.344778	0.18644409000000006	-0.1342509717	-0.046750029000000005	0.1290898308	-0.0114720772	-0.0139782081	0.0447034329	0.022373322	-0.0295144614	0.0830550647	-0.036970545699999996	0.06761773160000001	-0.0122263805	0.0907224042	-0.0429341884	-0.1179540794	0.0631335807	0.0100145054	0.0315916714	0.060416285099999995	0.1599136871	0.0194206804	0.0075223969	-0.029093602000000007	0.0487991773	-0.008636752	-0.0582436634	0.058154890599999995	0.0030910767999999997	-0.2097618855	0.0409888934	0.0524904618	-0.0221115452	0.05828886940000001	0.0221929775	-0.0618591846	-0.1037921	-0.0298087776	-0.060705032699999995	0.0126376272	-0.1167053606	0.034045228399999995	-0.0631432221	0.06460751320000001	0.07549907	-0.1006671073	0.1269862447	0.036735599	0.0453499487	-0.0215763242	0.1330961748	-0.0028876689000000002	-0.011584830400000001	-0.0711327468	0.021069625	0.0581949751	-0.028910329	0.1389436926	-0.0049051845000000005	-0.0203506786	0.031629025299999995	0.0616380567	0.0295710068	-0.0312589584	0.0894283956	0.0108983114	-0.0264365692	0.0176443583	-0.10528054640000001	0.0914058683	-0.07599023	0.0099173625	-0.007235790699999999	-0.0518623141	0.1392592346	-0.0219973238	-0.0224764252	-0.0505428764	-0.0193853324	0.0755542806	0.0037851435999999997	0.08986878470000001	0.0073788056999999985	-0.009659950300000001	0.1628049165	-0.044925131900000005	-0.1340489255	-0.0888776731	-0.0411672129	0.0226702611	0.0187397364	-0.1216147329	0.042424769800000005	0.008139974	0.0393924187	-0.0371487474	0.022144358	0.0219771695	-0.0906152019	-0.06170678440000001	0.0635602848	0.08957435609999999	0.0	0.00911151	-0.012805090000000002	8.30196144801e-05	0.00016397032990810004	0.429112	-0.053864000000000016	0.184137108544	0.0029013304960000025	0.779838	-0.051236999999999984	0.6081473062439999	0.0026252301689999977	0.016029599999999998	0.0006841999999999978	4.6812963999999673e-07	0.0002569480761599999	0.00385154	0.00061692	1.48343603716e-05	3.805902864e-07	-0.00290145	-6.963999999999972e-05	8.418412102499999e-06	4.849729599999961e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32916.56640625	78.6953125	6192.952209472656	1083500343.977066	18551.21875	-2.35546875	344147717.1103516	5.5482330322265625	20042.94921875	11.587890625	401719813.3853912	134.27920913696292	1.022054	23.751726	0.1378239699999999	-0.12077565039999999	-0.0552191137	0.1255076718	-0.0189286699	0.0199176864	0.049533244500000004	0.0813628842	-0.010763843200000001	0.11037061529999999	-0.0352298325	0.0116433189	-0.0819785497	-0.0296163854	0.1121722733	-0.0866815766	0.0384011934	0.0703105161	0.0903497559	0.1178489763	0.08302144	0.0549572956	0.0556677958	-0.0478030169	-0.005626217199999999	0.1149509367	0.0813442711	-0.0334208638	-0.0159983483	-0.0723361679	0.049630774100000004	-0.1577829941	0.00117706	-0.0366652567	-0.0706301334	-0.0553537471	-0.0321711323	0.0591450402	-0.08636792609999999	-0.0601805091	-0.0185204198	0.0133956056	-0.0140425275	0.0568778294	0.014494334499999999	-0.1008111306	0.11902493410000001	0.0423477563	0.0368167315	-0.016494911100000002	0.1224491823	-0.0074028898	0.021688879100000003	-0.1294672447	0.0174837893	0.0873335033	-0.0125579374	0.034124228900000005	-0.0098817102	-0.0396784539	-0.02308925	0.0817234397	0.1233167723	-0.0979837126	0.009647355600000001	0.0389303369	-0.11011985449999999	0.098345902	-0.0503207475	-0.0109743677	0.0663936499	-0.0401540469	-0.09687738039999999	0.0024721587	-0.0932490792	-0.037228549900000005	-0.0394314546	0.0204626974	-0.0717967506	0.1031778704	0.0982673609	-0.0315688254	-0.0043063314	-0.0711472479	0.0812431216	0.0828532399	-0.0062037341	0.0058386702	0.0302605725	-0.0742301252	0.0035904521	-0.1664977279	0.0465610026	-0.0091913114	0.17606159359999998	-0.1004388605	0.0271925884	0.020430341499999997	-0.09192386050000001	-0.0578970392	0.0683259517	0.08574560619999999	0.0	0.00685554	-0.0022559699999999995	4.699842869160001e-05	5.0894006408999985e-06	0.385176	-0.043935999999999975	0.148360550976	0.0019303720959999977	0.82165	0.04181199999999996	0.6751087225	0.0017482433439999967	0.0164474	0.0004178000000000029	1.745568400000024e-07	0.00027051696676	0.00428155	0.0004300100000000002	1.83316704025e-05	1.8490860010000016e-07	-0.00305004	-0.0001485900000000001	9.3027440016e-06	2.2078988100000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32845.3046875	-71.26171875	5078.2325592041025	1078814040.0147095	18542.744140625	-8.474609375	343833360.2646828	71.81900405883789	19994.560546875	-48.388671875	399782451.4626503	2341.463565826416	1.076594	25.019182	0.2378730700000001	-0.1115742489	-0.031745741699999996	0.1259629136	-0.0136456644	-0.0190443536	-0.0332600677	-0.0079982253	-0.0785233553	0.000776957	-0.0684926342	-0.0487018134	-0.0251039974	0.0222556778	-0.1172861201	-0.0336762101	-0.029284806200000006	0.0551624884	0.0071285565	-0.0169731365	0.0484367822	0.046824308200000005	0.1091794193	-0.042062656399999995	-0.0160912419	-0.0428428495	-0.022235122000000003	-0.0559103478	0.0630813813	0.022397507599999998	0.0025481304	-0.0644094695	0.0231987274	-0.053000688600000005	-0.0037689140999999995	0.0032855426	-0.0296382996	-0.1122479589	-0.0003927564	0.1280505766	-0.0008568941	-0.0218534012	0.0383787463	0.1351694232	0.0310541656	0.0035022790999999997	0.1131399856	0.027005725699999997	0.040599955800000004	0.045733358499999995	0.12719341779999999	-0.0069531759	-0.026980199	0.028379000699999997	0.0417243303	0.0644343655	0.058848949500000004	0.0098326545	0.058067694100000004	0.050434355099999995	0.0619547405	0.0522319112	-0.08914319679999999	-0.0714216354	0.0038708023999999997	0.0374677481	-0.0268809339	-0.0848315653	-0.0003907529	-0.0188495173	-0.0078100745	-0.0463954177	-0.114591946	-0.0515490694	-0.0213191873	0.0541510468	0.1057201781	0.0050350678	-0.0712531449	0.13666179050000002	-0.1150703786	-0.0337588473	0.0005263157	0.047082993600000005	-0.009525529	0.0817076682	-0.0753938785	0.0282241069	-0.0418337045	0.0693533584	0.048474354500000004	-0.0749638861	-0.0696918689	-0.018587273999999997	0.1492255988	0.09919222779999999	0.0554000953	0.0188784218	-0.0931408873	-0.053957453200000005	0.07281925139999999	0.08138288240000001	0.0	0.00681247	-4.3070000000000094e-05	4.64097475009e-05	1.8550249000000074e-09	0.490092	0.104916	0.240190168464	0.011007367056000002	0.8107919999999998	-0.010858000000000144	0.6573836672639998	0.00011789616400000315	0.0150189	-0.001428500000000001	2.0406122500000027e-06	0.00022556735721	0.00401599	-0.00026556000000000057	1.6128175680099993e-05	7.052211360000032e-08	-0.0037971	-0.0007470599999999999	1.441796841e-05	5.580986435999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32980.5390625	135.234375	18288.336181640625	1087715956.8530884	18515.62890625	-27.115234375	342828513.79396063	735.2359352111816	20027.677734375	33.1171875	401107875.4319801	1096.7481079101562	1.0290979999999998	23.915422	0.3064473400000001	-0.1057043584	-0.056881347	0.1087651241	-0.053057523499999995	0.0780140383	-0.0045103257	-0.0253779098	0.0195496778	0.022713632799999998	-0.0513802631	0.0988776235	0.0226907816	-0.1061201313	0.045025607800000006	0.0609410986	0.11412897359999999	0.0897385509	0.0068994287	-0.08942180779999999	0.0438214875	0.1115518635	-0.0026873220000000002	0.0108217382	0.0522066158	-0.008699167399999999	-0.0233573021	0.0299854944	-0.0030576536	0.016245701	0.0004198086	-0.0343535356	-0.0540355691	0.0349164383	-0.0997134651	0.0159158885	-0.0217391148	0.050141476100000006	-0.044054614000000006	0.0160594187	-0.003176113	-0.06543147099999999	0.0263359605	0.0438411227	-0.0731448878	0.06445568360000001	0.09850686550000001	0.0671457806	0.0135387804	-0.0422002058	0.10756213939999999	-0.05158377150000002	0.0719072239	0.013164861000000002	0.0175233289	0.0471520404	-0.0685539555	-0.032032445699999995	-0.0804975296	0.0971732149	-0.057768126399999994	0.0113960707	0.0106598254	-0.1318330418	0.054979473099999995	0.057715772	0.0682686639	-0.0023643733	-0.064987188	0.1293475191	0.0241576143	0.0365155806	0.0022164782	-0.023849136899999998	-0.0623849032	-0.0037218718	-0.065479016	-0.0145712128	0.0370979154	-0.0433424311	0.0267793767	-0.060429181799999995	0.0455118204	-0.0297104867	-0.0320644529	-0.0396724111	0.1153819329	0.071424597	-0.0415427124	-0.0364743066	-0.0088515878	-0.012949440100000001	0.0642299025	0.1356428277	0.0180319452	0.07743003679999999	-0.0523812684	0.0173217973	-0.0942650692	-0.0498968614	0.0770222721	0.0765133533	0.0	0.00464413	-0.0021683400000000004	2.15679434569e-05	4.701698355600001e-06	0.307768	-0.18232400000000004	0.094721141824	0.03324204097600002	0.855842	0.04505000000000015	0.7324655289640001	0.002029502500000013	0.0141763	-0.0008425999999999988	7.099747599999981e-07	0.00020096748169000004	0.00361723	-0.00039875999999999963	1.30843528729e-05	1.5900953759999982e-07	-0.00350036	0.00029673999999999976	1.22525201296e-05	8.805462759999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32906.453125	-74.0859375	5488.726135253906	1082834657.2678225	18485.51171875	-30.1171875	341714143.5040436	907.0449829101562	19973.732421875	-53.9453125	398949986.86066055	2910.0967407226562	0.978862	22.747976	0.27784217	-0.09138864810000001	-0.061886436600000004	0.0973017844	-0.0644209054	0.036043926000000004	-0.042436305199999996	-0.0092517158	0.087432367	-0.0215626604	-0.030238262400000007	-0.0936926568	0.0049051833	-0.0777214667	-0.0386955695	-0.0323839999	-0.0669290477	-0.0038371786	-0.055279900599999994	-0.013577263999999999	-0.0852799457	-0.08544275230000001	0.026130479900000003	-0.0239203722	-0.006624284300000001	0.026323324300000003	0.0692163218	-0.1098932571	0.0323922204	-0.0490820266	0.0503585097	-0.1420072698	0.0247384083	-0.11330285539999999	-0.06821357110000001	0.0669242754	0.012298553600000001	-0.0690360096	-0.0866290567	-0.047325276900000005	0.018216163400000002	0.0940407212	0.09842979130000001	-0.0589190145	-0.058348702999999995	0.0542298704	0.08564114910000001	0.0749063864	0.0289431625	0.0062493727	0.09345192470000001	-0.0684497423	0.025431602799999998	0.0522992988	-0.0636381618	-0.023665125800000002	0.07966376509999999	0.0017618831	-0.0476086356	-0.0148173083	0.0207026475	-0.1025720013	-0.0013529181	0.014366093799999997	-0.0076893612	-0.0102827982	0.0296431625	0.00026238	-0.0222109594	-0.1983622751	0.054105728799999996	-0.0016797101	-0.08555306019999999	0.0116528501	-0.09860013460000001	-0.0106340553	-0.0425262576	-0.0010286117999999999	-0.0319337055	0.0285367919	0.0402328427	-0.11119179369999999	-0.1290052167	-0.0201057382	0.0124868561	0.0463717425	0.1122646304	-0.017818826200000002	0.0261573698	0.09325939359999999	-0.0294959021	-0.0011722172	-0.0955820832	0.0455869484	-0.09948202029999999	-0.0999692495	0.0075562938	0.0157608558	-0.09529528570000001	-0.045724370099999995	0.0809182595	0.0711673436	0.0	0.0122178	0.0075736699999999985	0.00014927463683999995	5.7360477268899985e-05	0.50594	0.198172	0.25597528359999994	0.039272141583999984	0.8699819999999999	0.01413999999999993	0.7568686803239999	0.00019993959999999803	0.0146138	0.00043749999999999865	1.9140624999999886e-07	0.00021356315043999998	0.00329452	-0.00032270999999999987	1.08538620304e-05	1.0414174409999996e-07	-0.00389928	-0.00039892000000000014	1.52043845184e-05	1.5913716640000008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
