csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
32460.646484375	-193.3046875	37366.702209472656	1053693570.183567	20774.224609375	-9.466796875	431568408.1207619	89.62024307250977	21535.734375	-9.974609375	99.49283218383788	463787855.07055664	1.064992	17.961546	0.07781084999999993	0.09151604599999999	0.043433356	0.0317189748	0.022365241400000003	0.009344608	-0.04669670099999999	-0.0820436183	0.0303849371	0.0813080127	0.0949070866	-6.475590000000001e-05	-0.0194443907	0.0402274338	0.0486942249	-0.0970653294	0.0059827166	-0.09287756679999999	-0.2071168902	0.048087395199999994	-0.1990892557	0.026744418500000002	0.027935613300000002	0.0363560864	-0.0113902802	0.0082231326	0.0630397389	-0.015276678500000003	0.22447663510000002	-0.0024171466	0.0320120759	-0.0740897852	0.09335244	-0.1663777574	-0.1052301294	0.010735746499999999	0.0470113696	-0.11680347070000001	-0.0762393011	-0.0042736951	-0.21560076579999998	-0.0047478552000000005	0.067644994	-0.0600391559	0.0887011685	-0.12344620419999999	-0.0333065624	0.0911689026	0.0733048315	-0.008732359200000001	-0.0432962421	-0.0338890428	-0.1264661642	-0.0274489929	0.019370366899999998	0.065401085	0.0251905113	-0.042437773600000006	-0.10273548269999999	0.0156479873	-0.11723721880000001	0.0874796298	-0.1530278821	-0.0601431531	0.0642478408	-0.0137051571	-0.12045952800000001	-0.08921801619999999	-0.048309944900000006	-0.0153467877	0.054111032999999996	-0.010529816000000001	0.1497707574	-0.0125681974	0.0807515278	0.0717240322	0.0549660851	-0.0440992798	-0.3289244632	-0.0428068469	0.022778157799999997	0.1207822079	0.1005027493	-0.026495534700000004	-0.025201523599999998	-0.1145765259	-0.0497500088	0.0131713034	0.14729566619999998	-0.0345647689	-0.0256200192	-0.013671466100000002	-0.11018567060000001	0.0036592122	-0.1036437263	0.0206449699	-0.11666152369999999	-0.05962952150000001	0.0	0.0	0.0	0.0	-0.07620019999999998	0.007246800000000026	0.0058064704800399975	5.251611024000037e-05	0.043583099999999986	0.0160558	0.00025778871363999986	0.0018994866056099996	0.271174	-0.011440000000000006	0.00013087360000000014	0.07353533827599998	-0.00199293	0.00069126	4.778403876e-07	3.9717699849e-06	-0.00080491	-7.536200000000004e-05	5.679431044000007e-09	6.478801081000001e-07	-0.000961205	-9.474300000000009e-05	9.23915052025e-07	8.97623604900002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32800.1796875	339.533203125	115282.79602432252	1075851787.5322876	20784.287109375	10.0625	431986590.64493185	101.25390625	21606.94140625	71.20703125	5070.4412994384775	466859916.9331207	1.067443	18.002887999999995	0.018864400000000028	-0.0506241955	0.0853085949	-0.07455777150000001	-0.020223225	-0.14439555169999999	0.0089396701	-0.10946242519999999	-0.0295617302	0.09934147550000001	-0.0344100688	-0.024016241	-0.10610038640000001	-0.0370409503	0.0706934835	-0.019905573899999997	0.0414334139	-0.0704560034	-0.1006915142	-0.1471932953	-0.1639452837	-0.060707272	0.0211387527	-0.031974521	-0.0342320553	0.029242380699999997	0.0500594876	-0.0026018428	0.0286383565	-0.008774888	0.08593103640000001	0.035749898100000004	-0.071488254	0.1359496996	0.0397363354	0.1239155967	-0.026039246000000002	0.1450046922	-0.0910906119	-0.08776846529999999	0.0719438433	-0.011723712399999999	-0.0172310928	-0.0712460387	-0.1215474811	-0.0162252285	0.0197911183	-0.0468273125	0.049993191	0.11627079470000001	-0.0498955585	0.0138881923	-0.12765886070000002	0.024784981600000002	0.1462842541	0.027106112400000004	0.1309168558	-0.055891418600000006	-0.012714472099999999	-0.07591408179999999	0.035003672	-0.023822105	-0.0834180464	-0.061036462699999995	0.0195647799	0.0663479107	-0.1625920736	0.0612727597	0.0645202367	0.0011046732	0.0921907026	0.0041018456	0.045998959400000004	-0.0177096718	0.0153238419	-0.0167412102	0.16434125859999998	0.0346439377	0.07409495769999999	-0.0171187733	0.0943149474	-0.0199890703	0.0037674184000000004	-0.09341591169999999	0.021303564	0.0651523301	0.12076597859999999	0.0841477238	0.06014260160000001	-0.003914999000000001	0.0748920946	-0.0373073041	0.1294156819	0.010522424399999999	0.2951737634	0.0177177887	-0.11847917300000001	-0.051696130199999996	0.0	0.0	0.0	0.0	-0.07594979999999997	0.00025040000000001167	0.005768372120039995	6.270016000000587e-08	0.0478875	0.004304400000000007	1.8527859360000062e-05	0.00229321265625	0.26127399999999995	-0.00990000000000002	9.80100000000004e-05	0.06826410307599998	-0.0019801	1.2830000000000133e-05	1.646089000000034e-10	3.92079601e-06	-0.000729548	7.536200000000004e-05	5.679431044000007e-09	5.32240284304e-07	-0.000961205	0.0	9.23915052025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32582.853515625	-217.326171875	47230.66498184204	1061642343.2206764	20788.4453125	4.158203125	432159458.51080316	17.290653228759766	21595.296875	-11.64453125	135.59510803222656	466356847.1193848	1.3275960000000002	22.390478	0.14703355	0.0205183048	-0.0007227325	0.0048486399	-0.0473812153	-0.1309107783	-0.0418476131	0.0667668142	0.09809484560000001	0.1593347347	0.03702082	-0.08334134019999999	-0.1279963942	0.0276079807	0.0678634573	-0.0284630545	-0.0324610657	-0.0662502705	-0.0253639846	-0.1404614713	0.0830736388	0.0129272476	-0.0454262745	0.08343704269999999	0.0963217141	0.08482027339999999	-0.1283398116	-0.07765628849999999	-0.071967985	-0.1211957716	0.0082323157	-0.1485642514	0.0988432484	0.1469196561	0.0827019573	0.0056318104	0.023883216699999998	-0.09810177960000001	0.0018748654	0.0307645946	-0.0657137267	-0.061413692	0.0393307019	-0.0238896866	0.060342443600000004	0.1140312137	0.0701226808	0.0352801213	-0.0184889244	0.0009456671000000001	-0.1776811411	-0.0186931916	0.0419735714	0.0515751038	0.1473431717	-0.0765365781	-0.0448836588	-0.1315062019	-0.0620038817	-0.0408726166	-0.044799527	-0.052865095300000005	0.0581791147	-0.05271061480000002	0.0403740081	-0.00940772	-0.0429240556	0.1575467265	0.1422314097	-0.1097126653	-0.0329784429	-0.0210423016	-0.1046277769	0.15877477380000002	-0.0139749046	-0.0652017834	-0.0220887222	0.10089767820000001	0.0078220567	0.0344022816	0.0024420197	0.0456701605	0.1528926433	0.0684636291	-0.0370456424	0.0868151372	-0.0115109732	-0.0639000354	0.1083428118	-0.0592740132	-0.0436606233	-0.0503723737	0.0035819088000000002	0.1045529173	0.0068119442	0.014780418200000001	-0.1200243163	-0.0434952718	0.0	0.0	0.0	0.0	-0.069797	0.006152799999999972	0.004871621209	3.7856947839999655e-05	0.0768939	0.0290064	0.00084137124096	0.0059126718572100005	0.170926	-0.09034799999999996	0.008162761103999992	0.029215697476	-0.00181091	0.00016918999999999984	2.8625256099999948e-08	3.2793950281e-06	-0.000521874	0.00020767400000000006	4.312849027600002e-08	2.7235247187600004e-07	-0.000907542	5.366300000000002e-05	8.23632481764e-07	2.879717569000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33159.953125	577.099609375	333043.95914077765	1099582491.2521973	20806.845703125	18.400390625	432924828.11365134	338.5743751525879	21605.30078125	10.00390625	100.07814025878906	466789021.84828186	1.501551	25.324301	0.1056995	-0.22332212329999998	0.0949209121	-0.0686294264	0.0820321849	-0.154582443	0.12594448449999998	-0.0903582345	-0.0214598227	0.0101791223	0.0134180572	-0.11727387019999999	-0.0253281961	-0.106930198	-0.026402204	0.15681348720000002	0.0148849228	-0.0747950638	0.0035884545	0.1782213549	-0.034109262	-0.0815856711	0.17341699530000002	-0.11619150939999999	0.1370861239	0.0658591686	0.0382910461	0.0650392736	-0.0790575029	-0.0391892075	-0.0143947359	-0.0123269733	-0.0376654541	0.1263675193	0.1081127107	0.0358031698	-0.0355037748	0.19507750210000002	-0.0487977587	0.1011562402	-0.1716545534	-0.0008871275999999998	0.10227699550000001	-0.0654164038	0.0254037282	0.09261387410000001	0.0656495207	-0.21905556739999998	-0.010540256599999999	0.1228062678	-0.07662114	0.1846236163	-0.2260662428	-0.058681705599999995	0.1002688759	-0.0231751575	0.1131244825	-0.046902335999999996	-0.0942164407	0.0753213107	0.1413049109	0.0504961873	0.0334691683	-0.0265221135	-0.0091200879	0.067259837	-0.10992715880000001	-0.0658022906	-0.0699930393	0.08920817980000001	0.0415976343	0.056275281100000005	-0.0841692694	0.0781049004	-0.1630388255	0.0141183859	0.0325476816	-0.0954037653	-0.0473785422	0.0404757481	-0.1115007052	-0.0766916238	-0.0840662813	-0.021237285499999998	0.09032809	0.17011620440000005	0.1032645848	-0.057006821	0.057580458	-0.07877047429999999	0.0674756467	-0.2239964861	-0.08299058990000001	0.0794408637	-0.014265667099999999	0.0118345475	-0.1212933999	-0.0350693762	0.0	0.0	0.0	0.0	-0.0705142	-0.0007172000000000013	0.00497225240164	5.143758400000017e-07	0.07243149999999997	-0.004462400000000033	1.9913013760000294e-05	0.005246322192249996	0.236186	0.06526000000000001	0.0042588676000000015	0.055783826596	-0.00227552	-0.0004646100000000001	2.1586245210000005e-07	5.1779912704e-06	-0.000712399	-0.000190525	3.6299775625e-08	5.075123352009999e-07	-0.0008574789999999999	5.0063000000000154e-05	7.352702354409999e-07	2.506303969000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32543.650390625	-616.302734375	379829.0603981018	1059089180.7472267	20776.796875	-30.048828125	431675288.38500977	902.932071685791	21473.970703125	-131.330078125	17247.589420318604	461131417.7586708	1.588184	26.785408	0.08403805	-0.0507256543	-0.0065983495	0.1265211558	-0.0160307872	-0.1107905941	-0.0265151194	0.051332441900000005	0.0908201644	-0.0766109339	0.0258222406	-0.0106428894	0.0825765195	0.0468010751	-0.1126398978	-0.1011801117	0.04257781099999999	-0.0207622361	-0.0776316947	-0.11908321	0.0103674708	0.10355841460000001	0.0172498398	-0.1204076042	0.1272852369	0.0666161732	-0.2597358155	-0.0773217897	0.0449849117	0.0811474093	-0.07874095860000001	0.0721887636	-0.0525586593	-0.019278818200000002	0.1406262681	0.052693761	-0.0007130368	-0.0805877299	-0.0380952799	-0.072785419	-0.0425297938	0.21017798440000002	-0.029147087400000007	-0.06481099950000001	0.061833484	0.14011577960000002	-0.037327797999999995	-0.0631248066	0.0206484112	-0.1110186601	-0.0271611877	-0.1487492783	-0.007225576999999999	0.0105736872	0.1014079741	-0.0439708438	-0.0775878428	0.0334355541	0.0232133031	0.1741481259	-0.0214597847	0.0641052551	0.10791121039999996	0.0850709013	0.032497484199999996	0.0677115415	-0.0190228468	0.0062114826	0.0238485812	-0.02670958	0.0311633844	0.0008915447999999998	-0.0083639648	-0.0435679682	-0.09204741599999999	-0.0185729835	0.1683444325	0.1142295875	0.053468134199999996	-0.19959396440000002	-0.1609565285	0.0716472443	0.1631114432	0.1469766974	-0.1519125225	0.0342243536	-0.028533994500000007	-0.0771044955	-0.0782388906	-0.028138244500000003	0.1536362332	-0.0232640315	0.0185017555	0.065440594	-0.0725089397	0.008881871	-0.1222835048	-0.0264620375	0.0	0.0	0.0	0.0	-0.0695754	0.0009388000000000037	0.00484073628516	8.813454400000065e-07	0.052407400000000014	-0.020024099999999958	0.0004009645808099985	0.0027465355747600013	0.263071	0.026884999999999992	0.0007228032249999996	0.069206351041	-0.00263186	-0.0003563400000000001	1.2697819560000008e-07	6.9266870596000016e-06	-0.000448662	0.000263737	6.955720516900001e-08	2.0129759024400002e-07	-0.000961205	-0.00010372600000000017	9.23915052025e-07	1.0759083076000037e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32647.71875	104.068359375	10830.22342300415	1065873539.5791016	20747.154296875	-29.642578125	430444411.41833884	878.6824378967285	21497.09765625	23.126953125	534.8559608459474	462125207.6423493	1.206033	20.340273	0.13573175	-0.0574146394	-0.1139366159	0.0398849811	0.0231999614	-0.0240264932	-0.1351441182	-0.0504192785	0.0178357687	-0.09476651900000001	-0.0168984228	0.042432897000000004	0.1723973489	0.058674653499999986	-0.06313823860000001	0.0367878659	-0.0802553815	-0.0210679349	-0.0297461285	0.0083117817	0.0271077131	0.1128041364	-0.1473647938	0.031096813100000002	0.055501123099999994	0.035006021	-0.0393806258	0.17751207079999998	-0.06259615519999999	0.09660240630000001	0.0258148548	-0.037805130299999996	-0.0694554859	0.0149072304	0.0261933384	-0.059518986100000004	-0.0065995817	-0.06957058740000001	-0.12034032300000001	0.1543200834	0.0098676775	0.0863537947	-0.0726753167	-0.16812079440000002	0.0091050273	-0.1128405201	0.0078525617	-0.0537624542	-0.0672314507	-0.0551063801	0.1204666653	-0.1022595339	-0.015037241000000003	-0.0041919362	0.0370167672	0.1171957733	-0.0699697969	-0.0014400487	0.08489156380000001	-0.0014561949	-0.0539765971	0.153982847	0.11311020320000001	0.031227089700000002	0.16970202620000002	0.0050274967	0.04923785309999999	-0.1329607407	0.0393643885	-0.0327449555	-0.0719331176	0.0584059308	0.0797834279	0.048879795499999996	0.0657195796	-0.0439179476	0.0381372621	-0.13234141359999999	-0.0125370553	-0.059075205599999986	-0.0325757489	-0.0184771834	-0.0898053901	-0.014335195600000001	-0.0663519091	0.0744731397	-0.10850488050000001	-0.08988693789999999	-0.0715696392	0.1209118933	0.0211626771	0.0109115036	-0.0489561732	-0.0162037965	0.19512710079999998	0.0059240866000000005	-0.12299235369999999	-0.0177177887	0.0	0.0	0.0	0.0	-0.08207769999999999	-0.012502299999999994	0.006736748837289999	0.00015630750528999982	0.106831	0.05442359999999999	0.002961928236959999	0.011412862561000001	0.23620700000000006	-0.026863999999999968	0.0007216744959999985	0.05579374684900002	-0.00227552	0.0003563400000000001	1.2697819560000008e-07	5.1779912704e-06	-0.000931159	-0.00048249699999999997	2.32803355009e-07	8.67057083281e-07	-0.000961205	0.0	9.23915052025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32573.62890625	-74.08984375	5489.304946899414	1061041300.1220856	20732.998046875	-14.15625	429857208.01172256	200.3994140625	21524.353515625	27.255859375	742.8818702697754	463297794.26559836	1.074518	18.12221	0.09943255	0.0619171808	-0.0592689869	-0.0976909913	0.0836334323	0.0949528322	-0.143877821	-0.10304697369999999	-0.09413094539999999	-0.1047905257	-0.1110467679	0.1033401591	0.0327472446	-0.0601380314	0.1274353375	0.0052391815000000005	-0.0719083871	-0.0713632151	0.1135752242	0.0186220755	0.1787103885	0.1158098226	0.0144332976	0.1435309908	-0.0037936927000000002	-0.0647292896	-0.0045719624	-0.016171538899999997	0.0731733629	0.0530163434	0.029986383999999998	-0.055003806100000004	-0.0006277137	0.0078751701	-0.012171340800000001	0.022248482799999997	0.029019589900000007	0.059406460099999996	-0.004158023	0.0074079435	-0.09799850550000001	0.10445673800000001	0.1622099571	-0.0132386925	0.028011400099999997	0.2963117608	-0.0329951801	0.06841257190000001	-0.057888958899999995	0.061335135599999986	0.10771327859999999	-0.0024591398	-0.0315936791	-0.0960764481	-0.0550929703	0.18952047579999998	-0.0113878794	0.1529233016	0.1191130532	-0.0773747767	-0.0544072918	0.1025931537	-0.07984546049999999	-0.001285591	0.0232536833	0.034533657	0.14753073220000001	0.08402174960000001	-0.0006881718	-0.11172137230000001	-0.1458773898	0.0155599321	-0.20627997920000002	-0.0859999541	0.0695808569	0.0031804878000000003	0.052046748899999995	-0.0711332471	-0.0825164902	0.0729113884	0.011644354499999999	0.0118336255	0.0208017489	0.044839452099999996	0.0047491153000000005	0.13396896619999998	0.0181262388	-0.1499363111	-0.0509559375	-0.1839385296	-0.071729158	-0.191101075	-0.0624526153	0.08785408859999999	0.063454647	0.0029628953	-0.12341831619999999	-0.008881871	0.0	0.0	0.0	0.0	-0.0843801	-0.00230240000000001	0.00712000127601	5.301045760000046e-06	0.0872995	-0.019531499999999997	0.00038147949224999977	0.00762120270025	0.265589	0.029381999999999936	0.0008633019239999963	0.07053751692099998	-0.00288382	-0.0006082999999999999	3.7002889000000004e-07	8.3164177924e-06	-0.000575126	0.000356033	1.2675949708899998e-07	3.3076991587600004e-07	-0.000961205	0.0	9.23915052025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32491.06640625	-82.5625	6816.56640625	1055669396.2153473	20775.900390625	42.90234375	431638037.041172	1840.611099243164	21551.181640625	26.828125	719.748291015625	464453430.10721207	1.000583	16.875256	0.14046835000000002	0.0926958151	-0.0775312165	-0.0853692223	0.1074204174	0.067179378	-0.1281003395	0.06622956349999999	0.054196084900000004	0.0971142332	0.0093403766	-0.1603241559	0.0378579697	0.070527362	0.0065372998	0.0321806202	0.030650416099999998	-0.0612372428	-0.0313340324	0.1497809014	-0.1197637931	0.055663978499999996	-0.0955910051	0.0017629865	-0.1607391491	0.0009686374000000001	0.05651664660000001	0.1503897493	0.0501865392	0.0623366512	0.0073966395999999985	-0.1130138411	0.045487048200000005	0.0467858795	-0.0374959776	0.07285489120000001	0.0626641921	0.0419821936	-0.0666968029	-0.0889743157	0.0560485249	0.1332930998	-0.0172086193	-0.0174448094	-0.013976307299999999	0.0761494445	0.0859573011	0.1212019541	-0.0769565707	0.052846446799999995	-0.052450166900000005	-0.0071561976	0.048752359800000006	-0.1137766334	-0.0192003073	0.0401409862	-0.12850019599999998	-0.10596683259999999	-0.07515853480000001	-0.0988620957	-0.0657891023	0.026630962999999997	0.0691063731	-0.1440020321	0.050980298099999995	-0.0022810521	-0.0280920536	-0.2075498155	-0.126195514	-0.0135510975	-0.1042545852	-0.0636310338	0.09184027310000001	-0.000122648	0.0486977165	0.1175219511	0.09999736949999999	-0.1144985097	-0.062357720199999994	0.11739155230000001	0.1177127269	-0.0629848407	0.0900594574	-0.11203885300000001	-0.1364665094	0.007114435600000002	0.073497093	-0.17711627940000002	0.008732267299999999	0.0036858764	-0.050584368399999996	0.08975339539999999	0.014509678	-0.0665703887	-0.0622498955	0.0	-0.1235604126	-0.0	0.0	0.0	0.0	0.0	-0.0886591	-0.004279000000000005	0.007860436012810001	1.8309841000000038e-05	0.044087400000000006	-0.0432121	0.00186728558641	0.0019436988387600005	0.227404	-0.03818499999999997	0.0014580942249999974	0.051712579216	-0.00214277	0.00074105	5.491551025000001e-07	4.5914632729e-06	-0.000575126	0.0	0.0	3.3076991587600004e-07	-0.001316	-0.00035479500000000014	1.7318560000000004e-06	1.2587949202500007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32668.939453125	177.873046875	31638.820804595947	1067259604.9919473	20789.275390625	13.375	432193971.2672463	178.890625	21573.65234375	22.470703125	504.9324989318848	465422475.44898987	1.216273	20.512962	0.13039855	-0.0075357624	0.048511703200000006	-0.1010588304	0.0818173984	-0.062453506799999996	0.0221941846	-0.0287236872	-0.0967400721	0.08211475	0.0496228762	0.029456586200000006	-0.0347067548	-0.00034888540000000003	-0.0336873862	-0.0664534722	0.072294328	-0.1278801473	-0.011725041	0.0472894596	-0.0482122952	-0.0667424042	-0.0255033248	0.0771026655	-0.1411855218	-0.0865991332	0.21639159089999999	0.0063952513	-0.1454027102	0.0331666648	-0.3058312282	0.0605720325	-0.030318595	-0.0045311955	-0.19180546559999997	-0.10805711400000001	-0.0596203601	0.060719141500000004	0.0368719809	-0.0619812247	-0.09031079800000001	0.10197505609999999	0.059164020199999987	0.0096360758	0.0977143068	0.003955226500000001	-0.1095044383	-0.0049784104	0.0174987981	0.06770706929999999	-0.0556469737	0.139852745	0.10291894119999999	-0.086663479	0.0715386782	-0.0102467539	0.0813120312	0.0723905645	-0.0381831038	-0.0442387833	-0.0527702945	-0.0785973602	-0.0549241854	0.0550641492	0.0431042259	-0.0012716411	-0.203521979	-0.0446888246	0.0102491171	-0.0478732938	0.0739416996	-0.0876807892	0.1007653786	-0.1806151276	0.1844522377	2.07013e-05	-0.2232503807	-0.0659467825	0.0778102706	-0.0670164722	0.0645371671	0.05237750769999999	-0.04832306769999999	-0.0008182655	0.0451708607	-0.0838315739	0.025114637999999998	-0.0670869051	-0.09048155390000001	-0.1403500855	0.08301418049999999	-0.147452935	0.0417358886	-0.11963304109999999	-0.1376478252	-0.0029628953	-0.12341831619999999	0.008881871	0.0	0.0	0.0	0.0	-0.0843801	0.004279000000000005	0.00712000127601	1.8309841000000038e-05	0.0199696	-0.024117800000000002	0.0005816682768400003	0.00039878492416	0.27578	0.04837600000000003	0.002340237376000003	0.07605460840000001	-0.00286049	-0.0007177199999999997	5.151219983999998e-07	8.1824030401e-06	-0.000575126	0.0	0.0	3.3076991587600004e-07	-0.000961205	0.00035479500000000014	9.23915052025e-07	1.2587949202500007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32586.990234375	-81.94921875	6715.674453735352	1061911932.5352516	20784.08984375	-5.185546875	431978390.6330719	26.889896392822266	21499.69140625	-73.9609375	5470.220275878906	462236730.5639801	1.2341719999999998	20.814842	0.09282824999999996	0.004058374	0.0317576216	0.0429804138	0.0061103211	-0.0794947584	0.0135416216	0.0328118377	-0.0130265829	0.0027853902	0.1383897035	0.0212838506	0.0060157526	0.1070997393	-0.06911763209999999	-0.075367108	0.0053566396	-0.0448408308	0.09581768759999999	-0.1375599036	0.0337972076	0.0282229598	0.0351896114	-0.0025845373999999997	-0.020302378899999998	0.0956560829	-0.0776432233	0.0159074663	0.0393881725	-0.0040910833	0.0908448946	-0.0489417321	0.029352176	-0.0484423386	-0.0867284243	-0.0004065546	-0.0097469254	0.0079201845	0.1423569339	-0.1189632484	0.0899073471	0.043401691	-0.0353637059	0.19580205539999998	0.27860503059999997	0.0225252867	0.0580875125	-0.0037213505999999998	0.0377870607	-0.05814006240000001	-0.1013688516	0.0848631475	0.170909722	-0.0075814565	0.08642535300000001	-0.056183970300000004	0.008688138100000001	0.0331917693	-0.0787292096	0.0290610558	-0.0625700525	-0.033927129199999996	0.0600380733	0.0949365392	0.1466515921	-0.0276337096	0.042294631299999996	0.164768974	-0.004433175300000001	0.0815114374	-0.025114638300000002	-0.0650619674	0.039768046	0.053164366500000004	-0.1011207142	0.0143742543	0.019650486499999998	0.0252524299	0.046795979800000005	0.0335793515	-0.1452349339	-0.0093541117	0.14692276029999998	-0.094444167	0.063250504	-0.0913899507	0.0932693711	-0.08459607390000001	-0.23078237129999998	-0.0117946896	-0.0142179003	0.0016251319	-0.0993467058	-0.0696373496	-0.1214996052	-0.0059240866000000005	-0.12299235369999999	0.0177177887	0.0	0.0	0.0	0.0	-0.08439929999999997	-1.919999999996924e-05	0.007123241840489995	3.686399999988189e-10	0.0612515	0.0412819	0.0017041952676099994	0.00375174625225	0.265444	-0.010336000000000012	0.00010683289600000024	0.070460517136	-0.00226703	0.0005934599999999996	3.5219477159999963e-07	5.1394250209000005e-06	-0.000564048	1.1077999999999978e-05	1.2272208399999951e-10	3.1815014630400005e-07	-0.00118049	-0.00021928499999999994	1.3935566401e-06	4.8085911224999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
