csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
32406.8671875	-140.373046875	19704.592288970947	1050205040.9082643	22334.376953125	11.060546875	122.33569717407228	498824393.8842812	22582.4140625	-44.0078125	509965424.89019775	1936.687561035156	1.412627	26.654022	0.10889290000000004	0.011455326100000001	-0.044489598	0.1372506312	-0.0780773596	-0.12092200689999999	0.06404422280000001	-0.1403419128	0.0880736226	-0.022687354399999998	0.0390166157	0.11340280779999999	0.0177591098	0.0609459847	-0.0265630457	-0.0800087861	0.0327425362	0.21854001280000002	0.0827091913	0.0720134474	0.007043229399999998	-0.0163653041	-0.003580292	-0.04436776	-0.145400746	0.0175829473	0.0047021081	-0.0350515998	-0.014411468	-0.137176616	-0.0313571281	0.011110231399999998	-0.0333394291	0.0691060031	-0.0560244291	0.048559809	-0.0387829555	0.1104285253	-0.0606510297	0.0513698094	-0.0014019125	-0.032837056499999996	0.0115369135	0.1502162649	-0.0035115490999999997	0.0402296973	0.1321918003	0.035304636800000004	-0.013866420800000001	-0.11206628939999999	0.0176758485	-0.20086841960000001	0.057016092699999986	-0.0990184397	-0.1091994557	0.17283073969999999	-0.0305695139	-0.0378022613	-0.0371445308	0.12708574179999998	0.0279648244	-0.0352662533	-0.0694604354	-0.1351876489	0.059060820599999994	0.0501639074	0.102155248	-0.013727453799999999	0.0555243442	-0.0644967919	0.0413518687	0.0277009362	0.04530782059999999	0.0522202573	0.0363629965	0.0603118672	0.0222662735	-0.0185575107	-0.047391150300000004	-0.1103736309	-0.12538693869999998	0.0587930642	-0.1054857624	0.023328828700000002	0.038867745	-0.0267731946	-0.019969509	-0.0169314067	-0.0661860509	-0.1342234295	0.0514355917	-0.0400218693	-0.07664341	0.0112913677	-0.0087012163	-0.0245748758	0.0619818554	0.09726540859999999	-0.08656555070000001	0.0014161995	0.0845511243	0.0200634	-7.499999999997093e-06	0.00040254001956000016	5.624999999995639e-11	0.08728579999999997	-0.03520820000000004	0.0012396173472400025	0.0076188108816399955	0.11098	-0.052338000000000016	0.0027392662440000022	0.0123165604	-0.00178192	0.00041903000000000014	1.7558614090000011e-07	3.1752388864e-06	0.000381072	7.753999999999953e-06	6.012451599999928e-11	1.4521586918399998e-07	0.000683145	0.0	4.66687091025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32361.0078125	-45.859375	2103.082275390625	1047234826.6406859	22308.55078125	-25.826171875	666.991153717041	497671437.95961	22530.59765625	-51.81640625	507627830.747818	2684.939956665039	1.109984	20.943636	0.0796651	-0.04894348019999999	0.0065746826	0.0719630217	-0.0264224465	-0.0390120132	0.1229953242	-0.1079991878	0.1090823133	-0.1821751192	0.056278468600000006	-0.049238169299999995	0.1175671175	0.0695100809	0.0097579002	-0.0289487172	0.0304363104	0.09474999099999999	0.0008241174	0.03821038	-0.1520354735	-0.0860518349	0.012913696499999999	0.0764114219	0.025394046	-0.08890286439999999	0.0762888466	-0.0714299796	-0.0050897875	-0.0629508782	-0.1746220848	-0.0006951302	0.081556545	-0.1048665394	0.0331774341	-0.0940952452	0.0142599976	0.0299898571	-0.09269256699999999	-0.0408574862	0.0886267125	-0.0766544181	0.025359261400000003	-0.0990154308	0.0373000313	0.1169496343	0.1179906072	-0.04289052610000001	-0.020622950600000002	-0.0226416537	0.0338956995	-0.2411700507	0.0867717667	-0.0563779393	-0.0219092931	0.1538124195	0.0106948132	0.1408911914	0.0577989505	-0.0584149167	0.1523848269	0.023732632200000003	-0.0134567369	0.0561968045	0.1310095459	-0.023825239900000003	0.1617262953	0.0841166906	0.2060767716	-0.0717079545	-0.0265288267	0.0392304941	-0.0660823291	0.0282190952	-0.0436132299	-0.0092867063	0.0695694116	0.0645029161	-0.0021284823000000002	0.0222940985	0.0310089277	0.0843028958	-0.0156492329	0.1552212721	0.0015514707000000001	0.0131602522	0.0691595679	-0.045596886100000004	0.0198537695	0.0336896067	-0.1238936421	0.034763317599999996	0.0835434241	0.010582739499999999	0.1545979922	0.026755630699999998	-0.0942155541	-0.11497918230000001	-0.08853310029999999	0.007077163199999998	0.07823761629999999	0.0201207	5.729999999999624e-05	0.00040484256849	3.283289999999569e-09	0.137953	0.050667200000000016	0.0025671651558400025	0.019031030209	0.124755	0.013774999999999996	0.00018975062499999987	0.015563810024999998	-0.00186237	-8.044999999999991e-05	6.4722024999999884e-09	3.468422016899999e-06	0.00015821	-0.000222862	4.9667471044e-08	2.50304041e-08	0.000683145	0.0	4.66687091025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32163.390625	-197.6171875	39052.55279541016	1034483696.4963381	22247.783203125	-60.767578125	3692.6985511779785	494963857.4532509	22423.1640625	-107.43359375	502798286.5737915	11541.977066040039	1.16037	21.894333	0.09153798	0.0712691645	0.0159110141	0.0240208106	-0.0889627931	0.06302116519999999	0.045864710499999996	0.0231023475	-0.0229621531	-0.1898796348	0.0104373119	0.0361701707	0.05725009480000001	-0.015257336100000001	-0.059958574699999996	-0.056150526299999996	0.08341726690000001	-0.049394920300000006	0.006483917	-0.086056785	-0.1452563159	-0.09470556699999999	0.0726593819	0.021038629	0.0635918767	-0.0751511087	-0.0630086305	0.008637548	-0.0442552858	-0.0860271055	0.0248943735	-0.10208553699999999	0.0076492017	-0.0191963027	-0.0350290588	0.07098639999999999	-0.1385955032	0.04837985349999999	-0.0375334476	0.1107363067	-0.0186667597	0.0432806164	-0.0039885596	0.09486860220000001	0.0665896219	0.107965727	0.0179847678	0.06802381980000001	0.007351903199999998	0.0375393156	-0.0355646627	-0.1593791958	0.0277113906	-0.0932256853	0.07069805009999999	-0.0309949957	0.076291345	0.09770578630000001	0.1130144741	0.0237152581	0.1306403783	0.0582026154	-0.013167741200000001	0.024296930699999997	0.0115787802	0.0081581798	-0.0028459925	0.1662152933	0.013927146599999999	0.024732389	-0.0690422755	-0.0275094896	-0.1232289826	-0.091816799	0.0368734716	0.1112424402	-0.015032831100000001	0.056873520199999986	-0.0398764865	-0.0585770246	-0.0987485353	-0.0126649502	-0.0864716407	-0.0628336345	0.0730840757	0.0502920885	-0.0691673396	-0.049419438499999996	-0.0104013315	-0.0693871017	-0.0123770999	0.1418890508	0.0434200344	0.06494979070000001	0.1152986465	0.010785129199999998	0.0966547683	0.1011781857	-0.0904527076	0.0127227994	0.07154294259999999	0.0201413	2.059999999999909e-05	0.00040567196568999983	4.2435999999996254e-10	0.121844	-0.016108999999999984	0.0002594998809999995	0.014845960336000004	0.181411	0.05665599999999999	0.003209902336	0.032909950921	-0.00203739	-0.00017502000000000012	3.0632000400000046e-08	4.1509580121e-06	3.08394e-05	-0.00012737059999999998	1.6223269744359996e-08	9.510685923599999e-10	0.0006104880000000001	-7.265699999999995e-05	3.726955981440001e-07	5.279039648999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32091.783203125	-71.607421875	5127.622867584229	1029882549.156376	22237.21875	-10.564453125	111.60766983032228	494493897.7353516	22359.75	-63.4140625	499958420.0625	4021.343322753906	1.023266	19.307392	0.036966585	0.0774459011	0.0217998136	-0.0485575551	-0.0737647941	-0.0238335267	-0.0637692089	0.1007703143	-0.0322432631	-0.1412398521	0.0359082504	0.0799139534	0.0324900012	-0.0422952242	-0.0183009292	-0.0257029661	0.0711705421	0.023286727099999998	-0.0126652732	0.022560521200000003	-0.1707209579	-0.0051820842	0.0410170835	-0.0003891247	-0.0848151019	0.0214559294	-0.02661418	-0.025351241400000002	0.0364908397	0.11415307710000001	-0.04544488	-0.121011624	0.0501879872	-0.2227155778	-0.0246573079	0.07107148099999999	-0.1034025993	0.0933724023	-0.0425291981	0.0888490541	-0.010160299499999999	-0.0543341933	0.14572483460000002	-0.0359374584	0.0917593064	-0.1964539179	0.0019232914999999999	0.0687878911	0.0209250766	0.0745988273	-0.0666270088	-0.0677815925	-0.0687347032	-0.0713838664	-0.0371448816	-0.1244556853	0.0278242933	0.043367753200000005	0.06092638440000001	0.0724133912	0.12381251880000001	0.0393598909	0.0348249837	0.011420288899999999	0.013431255500000001	-0.06463148120000001	0.0479196914	0.0957038392	0.1052997834	-0.035959150499999995	-0.0025795694	0.063804623	-0.055546001	-0.041690973900000004	0.09944350789999999	-0.07673370759999999	0.0223440548	0.1133360892	0.1536368525	-0.0976858737	-0.10444489439999999	0.0206550681	-0.1060509826	0.04589779	0.1220428945	0.0329961905	-0.0656622622	-0.0169488009	-0.0181015643	-0.1107287821	-0.19793271280000002	-0.0296114466	-0.1678145366	-0.0931505333	-0.15361951599999998	-0.06708859959999999	-0.0814938309	-0.16962409050000002	-0.0923233333	0.0183408808	0.0644997188	0.0201491	7.800000000002251e-06	0.00040598623081	6.08400000000351e-11	0.11976800000000005	-0.0020759999999999533	4.309775999999804e-06	0.014344373824000013	0.181361	-4.9999999999994487e-05	2.499999999999449e-09	0.032891812321000004	-0.00142744	0.0006099499999999999	3.720390024999999e-07	2.0375849536e-06	4.48881e-05	1.4048699999999998e-05	1.9736597169000002e-10	2.01494152161e-09	0.000683145	7.265699999999995e-05	4.66687091025e-07	5.279039648999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32131.02734375	39.244140625	1540.1025733947754	1032402918.1648102	22251.685546875	14.466796875	209.28821182250977	495137509.67700577	22387.37109375	27.62109375	501194384.48927313	762.9248199462891	1.139817	21.506527	0.05126219500000001	-0.0180612398	0.0427651226	-0.09182269720000001	-0.04362569980000002	-0.0111766733	0.0331035371	0.1169806035	-0.0358450169	-0.151879815	0.05305613730000002	-0.11040525720000001	-0.0108045326	-0.10855115380000001	0.052029945300000005	0.1107678661	0.0756238694	0.0313437382	0.0056019486	0.1021536031	-0.0769512194	-0.13059141119999998	-0.1045627868	0.1399692491	0.0487768096	-0.134054229	-0.0904005214	0.0760548969	-0.0301152676	0.0470227317	0.10820710359999999	-0.0054434448	-0.0600801318	0.07130747280000001	-0.0368878268	-0.0397591844	-0.044224041299999996	0.1134455738	-0.10397647480000001	0.0291861796	0.0870860333	-0.0122979837	-0.0012634707	-0.06442124769999999	0.0059971301	-0.09015677970000001	0.0042428913	-0.035850454	-0.0055235643000000004	0.10063536279999999	-0.0548801201	-0.0493773629	-0.10660375609999999	-0.0631814357	-0.0148389681	-0.08670032220000001	0.0845943026	0.13868540099999999	0.0096277935	-0.09470957810000001	0.0204152008	0.0784148718	0.10620672380000001	0.028007271	-0.0444545567	0.0514222779	-0.0594358498	0.0859160237	0.1488638972	-0.14415722820000001	0.0827381746	-0.0651867475	-0.1364946088	-0.0597672608	-0.009423396700000001	0.0259516783	-0.1032174317	-0.0895937902	-0.049823447699999995	0.0567591367	0.0060990247	-0.1382975232	-0.14997806	0.0183552183	0.0336948944	-0.0374010642	0.0093263997	-0.024010097299999998	-0.035245301	-0.0398568078	-0.039770075499999995	0.0710960834	-0.08688805390000001	-0.0924173678	-0.0340547894	-0.0378484923	0.0233777079	0.0111604854	-0.0941439642	0.02391924	0.0571422589	0.0245421	0.004393000000000001	0.00060231467241	1.929844900000001e-05	0.117801	-0.001967000000000052	3.869089000000205e-06	0.013877075600999999	0.181427	6.60000000000105e-05	4.356000000001385e-09	0.032915756329000005	-0.00218364	-0.0007562000000000001	5.718384400000001e-07	4.768283649600002e-06	0.000121015	7.612689999999999e-05	5.795304903610001e-09	1.4644630225e-08	0.000618748	-6.4397e-05	3.828490875040001e-07	4.146973609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31946.0078125	-185.01953125	34232.226943969734	1020547415.1563109	22242.982421875	-8.703125	75.744384765625	494750267.0198402	22376.044921875	-11.326171875	500687386.345768	128.28216934204102	1.05334	19.874847	0.058134299999999986	0.14178867380000001	-0.0119304693	-0.0712621673	-0.11468586550000001	0.03798121	-0.0780083646	0.0635890092	-0.0885770729	0.004842124000000001	0.006766326	0.007715606099999999	-0.0494322879	-0.15574770529999998	0.0490511951	-0.1350228534	-0.1074880052	-0.11638392859999999	0.067152167	0.08030561280000001	0.0386682451	-0.08615758650000001	0.0348956566	0.043930244199999996	0.0809473278	-0.0636616364	-0.1392533803	0.11267258880000001	0.104252169	-0.0589005929	0.0019132154000000001	-0.1399106026	-0.1380971227	-0.025345351800000002	0.11469622439999999	-0.0437981137	-0.0920014442	-0.0104060297	0.1392429587	-0.0663620622	0.0158859805	-0.0995159343	-0.0617400363	0.12716922960000002	0.0236682402	0.0694631089	-0.1114504751	0.12765056119999998	0.024486553799999998	0.101159159	-0.10236963310000001	0.081486933	-0.06801543639999999	-0.1059675058	0.023461717200000003	-0.11794155199999999	0.0183360518	-0.0552540843	0.0488673733	0.0175655186	0.0437161374	0.1020727498	0.1273198701	-0.131535992	-0.010774695	0.1017190508	-0.09972293199999999	-0.0527149309	-0.017388076000000002	-0.081257126	-0.066187103	-0.10537334470000001	0.0286609413	-0.2082188213	-0.078647562	0.0506352733	-0.22440673149999998	0.1635127663	-0.018551064	-0.0568953813	0.0181208297	-0.0795545572	0.1071146716	0.0319396767	0.028738198399999998	0.07848056099999999	0.0531531904	-0.0050219246	-0.0011124169	0.0307377149	0.0065107438	-0.028178043700000002	-0.1119047861	0.18161856440000002	0.019651369199999998	0.0061616087	-0.0519923785	0.055061514699999994	-0.0959136145	0.0294457954	0.049506407599999996	0.0202112	-0.004330900000000002	0.00040849260544	1.8756694810000023e-05	0.105828	-0.011973000000000013	0.00014335272900000028	0.011199565584	0.198015	0.01658799999999999	0.0002751617439999997	0.039209940225	-0.00218364	0.0	0.0	4.768283649600002e-06	-0.000228014	-0.00034902900000000005	1.2182124284100005e-07	5.199038419600001e-08	0.000774567	0.00015581899999999994	5.999540374890001e-07	2.4279560760999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31920.244140625	-25.763671875	663.766788482666	1018901985.9971046	22260.375	17.392578125	302.5017738342285	495524295.140625	22382.546875	6.501953125	500978404.61157227	42.27539443969727	0.988948	18.65987	0.05530898500000001	0.076324089	-0.0788550812	-0.1014102692	-0.0783786752	-0.0069292577	-0.099574439	-0.029011544	-0.1186390867	-0.0164277463	0.0634733113	0.054975260199999994	0.0371500799	-0.0674315732	0.0706635394	-0.1452852874	-0.0613564733	-0.0365693324	0.0148863421	-0.0611313793	0.0667250422	0.058269006	0.0963459156	0.0889643366	0.0344723334	-0.0298311813	0.0805390145	-0.06268785190000001	-0.1097026134	0.1172688482	0.025919993199999998	0.0092210327	-0.1002371791	0.0605909039	-0.08955535220000001	0.0533738384	-0.09514451539999999	-0.014765784099999997	0.0237391777	-0.044603204699999996	-0.1687950544	0.0365047229	0.1596855843	-0.06598122349999999	-0.0707291624	0.0549523267	-0.0907188801	0.0701759976	0.0976741066	0.0784059426	-0.12475500789999999	0.0899920231	0.0346450175	-0.0789170437	-0.0092766684	-0.065492693	0.0051535342	-0.1232149575	0.059805354299999995	0.033474824900000005	0.0710902788	0.0792704823	0.0477459426	-0.0488327788	0.09584774130000001	-0.0017172139	0.0008867809	-0.0252364498	-0.0385275137	0.1434309042	0.030593384300000002	0.0630091677	0.0935399539	-0.09869290689999999	-0.045978556399999995	-0.0163225558	0.0580220952	0.0468328685	0.1240693702	0.0452617283	-0.027358538999999998	-0.0904346102	-0.098831382	-0.2602969652	0.032050495299999995	0.0315735018	-0.1254759363	0.0211152829	0.101049686	0.0853789237	0.0051466474	0.0059927688	0.1129053395	-0.0182557555	0.019976230600000002	0.0074182759	-0.0506649315	-0.0763336526	-0.0976313259	0.0349085778	0.041629366099999995	0.0201434	-6.779999999999634e-05	0.00040575656356000016	4.596839999999503e-09	0.0959617	-0.009866299999999995	9.734387568999988e-05	0.00920864786689	0.181417	-0.016597999999999998	0.00027549360400000005	0.032912127889	-0.00202508	0.00015856000000000033	2.5141273600000094e-08	4.1009490064e-06	9.75417e-05	0.0003255557	1.0598651380249e-07	9.51438323889e-09	0.000683145	-9.142199999999997e-05	4.66687091025e-07	8.357982083999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32160.134765625	239.890625	57547.51196289063	1034274268.1431618	22266.357421875	5.982421875	35.78937149047852	495790672.8386879	22448.666015625	66.119140625	503942605.8810769	4371.7407569885245	1.106328	20.874647	0.108615865	-0.0084421559	-0.056232863499999994	0.048691137	-0.0631604692	-0.0645690044	-0.0116329846	-0.0154611355	-0.109780167	-0.0538058046	0.0112598194	-0.0777504074	0.2837467254	-0.1732411677	0.0220073917	-0.0461328108	-5.84249e-05	-0.2425357464	0.0114727093	0.0533691584	-0.028063975699999997	-0.0777855248	-0.0392101574	-0.0417381673	-0.0161551201	0.0579730545	-0.0357521405	0.0192305121	0.008639318299999999	-0.010572247	-0.0163456409	0.211425251	0.006402538	0.11325248140000001	0.0260430367	-0.055585721100000006	0.0024850424	-0.0837892923	0.0167324729	-0.052616084800000004	0.0056343373	0.0444900693	0.007128733199999998	0.0608944018	0.1532328986	-0.0756940895	0.10907189980000001	0.0115243126	0.031054350499999998	-0.0641646993	-0.1287289194	0.0574457711	0.09518244880000001	-0.0681761069	-0.057512088499999996	-0.0308177898	0.0624579859	0.0129774205	0.10332465699999999	-0.0216176981	0.1020824784	0.3249300644	-0.013911441200000001	0.08100067820000001	-0.021210225299999996	-0.048143486	-0.0914544175	-0.0069340140000000005	-0.017320361399999998	-0.1361039857	-0.1192957439	-0.054585416100000006	0.08607581550000001	0.0413137368	-0.0137783503	-0.0548247294	0.0230291375	-0.0414800852	-0.0010991754	0.13230123189999998	0.0579519217	0.1015755894	0.1913222057	-0.1072202568	-0.0589614651	-0.0541483204	0.0062528714	0.0461056277	-0.105908225	-0.0848036214	0.0314580593	-0.1245149749	0.0315208239	-0.0868424469	0.0501453938	-0.0179870826	0.1474217455	0.0227363409	-0.0992961682	0.040295756	0.0335495105	0.0201234	-2.000000000000265e-05	0.00040495122756	4.0000000000010615e-10	0.16754000000000002	0.07157830000000003	0.005123453030890003	0.02806965160000001	0.181492	7.50000000000195e-05	5.625000000002924e-09	0.032939346064000015	-0.00265442	-0.0006293400000000004	3.960688356000005e-07	7.045945536400002e-06	0.000207053	0.00010951129999999997	1.1992724827689997e-08	4.2870944808999986e-08	0.000683145	0.0	4.66687091025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32121.529296875	-38.60546875	1490.3822174072266	1031792644.3699988	22277.25	10.892578125	118.64825820922852	496275867.5625	22428.966796875	-19.69921875	503058551.5753212	388.0592193603516	0.946238	17.853995999999995	0.08646620000000002	-0.00921156	-0.0065755914000000006	0.0966564211	-0.0692470285	-0.09621441	0.0567652129	-0.051221921600000005	-0.1573361703	-0.047397072400000004	-0.052322194100000004	0.0832031935	0.1095670626	-0.1240270292	-0.1610885936	0.0208981525	-0.024123761299999998	-0.1035843774	-0.13597448310000002	-0.1073477361	0.1032593882	0.09123314	-0.0836431129	-0.050632508300000004	0.08452122699999999	-0.0444805826	-0.0364662011	-0.0399969318	-0.0725785972	0.0375135349	-0.0097358666	0.052527076	-0.0558126813	-0.0033514423999999998	0.0400990408	-0.0355262503	-0.0084332521	-6.407e-05	-0.1175480667	0.0094691108	0.1140423627	-0.0811139689	0.005431713100000001	-0.0759667871	-0.2772301451	-0.0393257088	-0.1800424157	0.0248296645	0.0023849696	-0.12152868789999999	-0.1807937303	0.025963574399999998	-0.1009971367	-0.0810317337	-0.067490803	0.0348220484	0.1288666668	-0.0604358879	0.1805932018	0.0876140138	0.08822242179999999	0.0570143834	-0.1253655741	0.0628121916	-0.1428891386	-0.0838168731	-0.0385142448	-0.10832469970000001	-0.1060884959	-0.0018892844000000001	0.0421956289	0.046014021100000004	0.0184638192	0.025666954900000004	-0.0466158199	-0.0007649186	-0.0252407795	-0.0040160961	-0.022534929	0.1244957437	0.0163198962	-0.0888104099	0.0033335332	0.015131297	0.1172727443	-0.0064423515	0.0898808266	-0.0496117979	0.0216872786	0.1795794408	0.06505186980000001	0.1350549863	-0.07402484299999999	0.08951724470000001	-0.1156932746	-0.0652354043	-0.2913933331	0.05942726490000001	-0.1009072399	0.0455956625	0.025306205099999996	0.0229942	0.0028708	0.00052873323364	8.24149264e-06	0.142281	-0.02525900000000003	0.0006380170810000017	0.020243882961	0.209408	0.02791599999999997	0.0007793030559999982	0.043851710463999986	-0.0020987	0.0005557200000000004	3.088247184000005e-07	4.4045416899999985e-06	0.000154365	-5.268799999999998e-05	2.776025343999998e-09	2.3828553225e-08	0.000683145	0.0	4.66687091025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32209.509765625	87.98046875	7740.562881469727	1037452519.3418922	22310.083984375	32.833984375	1078.070529937744	497739847.38986593	22419.515625	-9.451171875	502634680.8596192	89.32464981079102	1.061068	20.020670000000006	0.044030800000000016	-0.11058144939999999	0.1036826349	0.0612461159	-0.0098368485	-0.0391241065	0.2161217507	-0.08418434970000001	-0.12914689099999999	-0.0967278423	0.0372174567	0.15600129769999999	-0.0711011211	-0.0967021596	-0.0301299867	0.0286440559	-0.12982271039999999	-0.0009307547	0.0075123367	-0.08379666870000001	0.2957306361	-0.0253437178	0.058016704100000004	-0.0550389659	0.0474202633	0.0165749796	0.1474868266	-0.0382513281	-0.0071053136	0.0815245763	0.1126722933	0.0130497077	0.046605262300000005	0.0148309824	0.06868277269999999	-0.1647880019	0.0082418875	0.1136796175	-0.2425976655	-0.0127679805	0.1269418795	-0.0008918000999999998	0.015403262099999999	-0.0033518283000000004	0.1029988833	-0.0337715769	0.1022440884	-0.10119147699999999	-0.093599813	-0.050446373499999995	-0.1654138659	-0.08301241320000001	-0.0789699025	-0.0428899646	0.018281125	0.15513871070000002	0.2188031211	-0.0548992927	0.0933917466	0.12058001019999999	0.0799718631	-0.0842044835	0.0561665192	-0.0265099606	0.0166791407	0.1226657325	-0.031418612400000004	-0.1738577701	-0.1991753422	0.0909627153	0.0343280698	-0.059860135700000004	0.0073165179000000006	-0.0390359434	-0.0623503027	-0.0978060519	0.13409841039999998	-0.1745581604	0.002315608	0.0824217604	0.06792457959999999	-0.0185500564	-0.0657190926	0.096967905	0.15104254460000002	-0.09215196029999999	0.10493765320000001	-0.2160096967000001	-0.1833923347	-0.048930181100000004	-0.0055532208	0.0212277656	0.095211096	-0.1503154039	0.0665720802	-0.0085867352	0.037062309700000004	-0.0753478175	-0.1024636685	0.05079681900000002	0.0169396104	0.0247515	0.0017572999999999998	0.00061263675225	3.08810329e-06	0.142236	-4.499999999998949e-05	2.0249999999990545e-09	0.020231079696	0.189728	-0.019679999999999972	0.000387302399999999	0.035996713984000006	-0.0022929	-0.00019420000000000028	3.77136400000001e-08	5.25739041e-06	0.000411135	0.00025677	6.593083290000002e-08	1.6903198822500002e-07	0.000683145	0.0	4.66687091025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
