csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106
29905.533203125	-387.13671875	149874.8390045166	894340916.1632117	25151.92578125	-154.873046875	23985.660648345947	632619370.5055084	17454.091796875	18.1953125	304645320.4537392	331.06939697265625	1.856434	39.6096	0.074846645	-0.0366217645	0.002157279	0.0194254729	-0.0070108824	-0.0354297782	-0.059365160300000004	-0.057599805899999995	0.0445283601	0.0376601439	-0.006839051800000001	0.0289962452	-0.0591236981	-0.0477739723	-0.0586720042	0.0392911364	-0.004121009	0.028150440899999997	0.1249515142	-0.08256250059999999	-0.0804049142	-0.057680981900000004	-0.0167023882	0.0790069746	-0.08417553119999999	0.0284702765	0.047824028399999996	0.0265948	0.002752599999999997	0.0007072833870399999	7.5768067599999864e-06	-0.0317284	-0.0485835	0.00236035647225	0.00100669136656	-0.00700191	-0.00512446	2.62600902916e-05	4.90267436481e-05	-0.000524842	0.0002263230000000001	5.122210032900003e-08	2.75459124964e-07	-0.000126769	-9.35437e-05	8.750423809689997e-09	1.6070379361000002e-08	0.000623662	-4.785499999999997e-05	3.88954290244e-07	2.290101024999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29775.302734375	-130.23046875	16959.97499084473	886568652.9236794	25330.880859375	178.955078125	32024.919986724854	641653525.1118507	17410.16796875	-43.923828125	303113948.7000885	1929.302677154541	1.738214	37.087231	0.100244945	-0.0578359649	0.0143853804	-0.0383956909	-0.05958203860000001	0.0908880041	0.0271114572	0.0407672537	-0.0747491767	-0.037448087000000005	0.0372529131	0.0848943344	-0.0180575859	-0.0281763535	0.056204141	0.0921769467	0.028375692	-0.0304177695	-0.0002066233	0.1037077591	0.0499957504	-0.05856794780000001	-0.014419976599999999	0.0772628244	-0.0857479368	0.0339056705	0.041790700099999994	0.0270872	0.0004924000000000039	0.0007337164038400001	2.424577600000039e-07	0.00920825	0.04093665	0.0016758093132225	8.47918680625e-05	0.0209848	0.02798671	0.0007832559366240997	0.0004403618310399999	-0.000957753	-0.00043291099999999996	1.8741193392100003e-07	9.17290809009e-07	-3.32253e-05	9.35437e-05	8.750423809689997e-09	1.1039205600900002e-09	0.0007137910000000001	9.01290000000001e-05	5.094975916810001e-07	8.123236641000018e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29417.060546875	-358.2421875	128337.46490478516	865363451.2185098	25437.310546875	106.4296875	11327.278381347656	647056767.8581581	17303.4609375	-106.70703125	299409760.4155884	11386.390518188477	1.482933	31.64045	0.066192	-0.004550019099999999	0.013780357	-0.0304712866	-0.0740119168	0.1042246152	-0.0650597262	0.0327130583	-0.07531858849999999	-0.028161435099999996	-0.0701491142	-0.018312226	0.0356805747	-0.0589105565	0.0808126123	0.10308825279999999	0.030133324399999998	0.043925814	0.0182328002	-0.0327258302	-0.1122762584	-0.0594452839	-0.0121280816	0.075404353	-0.08709480630000001	0.0392017387	0.0355101222	0.0343562	0.007268999999999993	0.0011803484784399998	5.283836099999992e-05	0.0272248	0.01801655	0.0003245960739025	0.0007411897350400001	0.0209689	-1.589999999999578e-05	2.5280999999986577e-10	0.00043969476721000014	-0.000213451	0.0007443020000000001	5.539854672040001e-07	4.556132940099999e-08	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.0006402819999999999	-7.350900000000014e-05	4.0996103952399995e-07	5.4035730810000215e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29512.900390625	95.83984375	9185.275650024414	871011289.4669533	25117.251953125	-320.05859375	102437.50343322754	630876345.6767616	17195.36328125	-108.09765625	295680518.3741608	11685.103286743164	1.940501	41.403301	0.383014085	0.09329605519999999	-0.0575024646	0.1170307096	-0.1304555658	-0.0529659024	0.135892122	0.1239856702	-0.0684357009	0.0091975578	-0.068089882	0.0394093107	0.0038957419	-0.0581058188	-0.0614984455	0.0499243001	0.0370106551	-0.1155860924	0.059898669	0.1040570302	-0.11294677539999999	-0.06031284570000001	-0.0098282105	0.07343431019999999	-0.08821259710000001	0.044336718600000005	0.029019453100000002	0.0301537	-0.004202499999999994	0.00090924562369	1.7661006249999954e-05	0.071274	0.0440492	0.0019403320206400005	0.005079983076	0.261897	0.2409281	0.058046349369609986	0.068590038609	0.0005763119999999999	0.0007897630000000001	6.23725596169e-07	3.3213552134399995e-07	-0.000776357	-0.0007431317	5.522447235448901e-07	6.02730191449e-07	0.000296491	-0.000343791	8.790691308099997e-08	1.18192251681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29849.748046875	336.84765625	113466.34352111815	891007458.461918	25478.2265625	360.974609375	130302.66861343385	649140028.7700807	17460.396484375	265.033203125	304865445.39157486	70242.59875869751	3.662495	78.14443199999998	0.4899074499999999	-0.07477160940000001	-0.1701206783	-0.20555025649999997	0.043716354000000006	-0.2782459946	-0.1276794133	0.1384725412	0.1001402591	-0.057534243	0.1068159566	0.0372011608	-0.0329402699	0.0292121786	0.1815506773	-0.1581789084	0.1375233018	0.0320708706	-0.092299616	-0.0959808118	0.040860765	-0.0611704908	-0.007521875600000002	0.0713556109	-0.0890983693	0.0492895095	0.0223570939	0.012022	-0.0181317	0.000144528484	0.00032875854489	0.0271516	-0.044122400000000006	0.0019467861817600003	0.0007372093825599999	0.470006	0.20810900000000004	0.04330935588100002	0.220905640036	0.00382792	0.003251608	1.0572954585664e-05	1.4652971526399996e-05	-0.00185159	-0.001075233	1.1561260042890002e-06	3.4283855281e-06	0.000232445	-6.404599999999998e-05	5.403067802499999e-08	4.101890115999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29529.49609375	-320.251953125	102561.31348037721	871991139.5507965	25376.685546875	-101.541015625	10310.577854156494	643976169.3449745	17461.314453125	0.91796875	304897502.430912	0.8426666259765625	2.76674	59.032253	0.5326035	0.0440838021	-0.2208157346	-0.051788159199999996	-0.0694890325	-0.109161706	-0.0861608084	0.0198519934	7.2612e-06	0.0490163975	-0.0103531861	0.0007420618	0.033109458700000004	-0.0848380448	0.1081574666	-0.04757032519999999	0.0386850477	0.0486405917	0.08766693630000001	0.0095475361	0.0136725705	-0.0620180781	-0.0052105939	0.0691713309	-0.08974979300000001	0.0540397591	0.0155624618	0.0237524	0.0117304	0.00056417650576	0.00013760228416000002	0.0833736	0.056222000000000015	0.003160913284000001	0.006951157176960001	0.181319	-0.28868699999999997	0.08334018396900003	0.032876579761	0.00163202	-0.0021959	4.821976809999998e-06	2.6634892804000004e-06	-0.0005922540000000001	0.0012593359999999998	1.5859271608959997e-06	3.5076480051600013e-07	0.000296491	6.404599999999998e-05	8.790691308099997e-08	4.101890115999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30157.998046875	628.501953125	395014.7050819397	909504846.1953164	25200.16796875	-176.517578125	31158.455387115482	635048465.6532135	17336.955078125	-124.359375	300570011.38092417	15465.254150390625	2.153728	45.952801	0.2097524	-0.08533935320000001	-0.0286489239	-0.045185542999999995	0.012187233300000001	0.0828855938	0.015776602	0.07877905639999999	0.1496586016	0.0590213734	0.0070677141000000014	0.0459589129	-0.0845779642	-0.0146266018	0.0264714646	0.0436799603	0.0239788823	-0.1416429409	0.0293718016	-0.0512096588	-0.0847878708	-0.0628554682	-0.0028958853999999997	0.0668847021	-0.0901651549	0.05856794780000001	0.0086757563	0.0289199	0.005167500000000002	0.0008363606160100001	2.670305625000002e-05	0.15905999999999998	0.07568639999999997	0.005728431144959996	0.02530008359999999	0.161718	-0.01960100000000001	0.0003841992010000003	0.026152711524	0.000153926	-0.001478094	2.1847618728360003e-06	2.3693213476e-08	-0.000398676	0.00019357800000000008	3.747244208400003e-08	1.58942552976e-07	0.0008107689999999999	0.0005142780000000001	6.573463713609997e-07	2.6448186128399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29332.947265625	-825.05078125	680708.7916412354	860421795.2879372	25325.341796875	125.173828125	15668.487247467041	641372937.1285439	17302.009765625	-34.9453125	299359541.92978287	1221.1748657226562	1.887459	40.27158	0.06782925000000001	-0.0652877536	0.0187573418	-0.071922223	-0.017483190200000002	0.0077581555000000016	-0.009590040400000001	0.027684634500000003	0.0356758665	0.0401031962	-0.0010389738	0.09999049	0.0287359987	0.0667034936	0.0672473935	-0.016460425600000002	0.0513424521	-0.027159245	0.0117528464	0.0031650702000000004	-0.039924777599999996	-0.06368252349999999	-0.0005792723	0.0644991079	-0.0903433624	0.0628554682	0.0017377217	0.0349111	0.0059911999999999995	0.00121878490321	3.589447743999998e-05	0.12226600000000006	-0.03679399999999992	0.0013537984359999946	0.014948974756000013	0.150631	-0.011087000000000014	0.00012292156900000029	0.022689698161	0.000134253	-1.9673e-05	3.87026929e-10	1.8023868009e-08	-0.000182788	0.000215888	4.6607628544e-08	3.3411452944e-08	0.0007671889999999999	-4.3579999999999986e-05	5.885789617209999e-07	1.899216399999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29082.46875	-250.478515625	62739.48678970338	845789988.5947267	25314.98828125	-10.353515625	107.19528579711914	640848631.6798247	17220.09375	-81.916015625	296531628.75878906	6710.233615875244	1.956106	41.736256	0.056439900000000015	-0.021368423900000003	0.0412158988	-0.0626548831	-0.0394447328	-0.013204367600000001	0.0731776384	-0.0733379777	-0.0021885679999999997	-0.059058331900000004	0.08541641039999999	-0.0310170631	0.0496807341	0.0841720546	0.0861993149	-0.0045748702	-0.112298187	-0.0705662028	0.015475738000000001	0.0356627665	0.058779840800000004	-0.0644991079	0.0017377217	0.0620180781	-0.0902839469	0.0668847021	-0.0052105939	0.0349112	9.999999999593669e-08	0.00121879188544	9.999999999187334e-15	0.112504	-0.009762000000000062	9.52966440000012e-05	0.012657150016	0.18156	0.030929000000000005	0.0009566030410000008	0.0329640336	0.000368195	0.000233942	5.4728859363999986e-08	1.35567558025e-07	-0.000182788	0.0	0.0	3.3411452944e-08	0.000686155	-8.10339999999999e-05	4.70808684025e-07	6.5665091559999836e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28917.572265625	-164.896484375	27190.85055923462	836225985.7376442	25006.9921875	-307.99609375	94861.5937652588	625349658.265686	17127.646484375	-92.447265625	293356274.0937233	8546.496921539307	1.523992	32.516487	0.05392195000000001	0.034781888999999996	0.1252192316	0.1077578683	0.0497806575	0.0209839341	0.12030116019999999	0.050233270999999996	0.0914337494	0.23601577629999998	-0.059192516699999996	-0.0141858936	0.040623275800000004	0.12029628390000001	-0.09408477550000001	-0.09795364570000001	-0.0151440062	-0.1431385206	0.1315976335	-0.0820969481	-0.0797511451	-0.0653050872	0.0040535729	0.0594452839	-0.08998706460000001	0.0706390923	-0.0121280816	0.0323168	-0.0025943999999999967	0.00104437556224	6.730911359999982e-06	0.0738302	-0.0386738	0.0014956628064399994	0.00545089843204	0.181508	-5.1999999999996493e-05	2.703999999999636e-09	0.032945154064000004	0.000443632	7.543699999999998e-05	5.690740968999997e-09	1.96809351424e-07	-0.000289335	-0.00010654700000000001	1.1352263209e-08	8.371474222499999e-08	0.000756206	7.005100000000001e-05	5.718475144360001e-07	4.907142601000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29237.19140625	319.619140625	102156.39505386351	854813361.3256989	25137.4765625	130.484375	17026.172119140625	631892727.9302367	17019.88671875	-107.759765625	289676543.91908264	11612.167087554932	1.260766	26.900206	0.11438175	-0.0514800049	0.1875043116	0.0029567765	0.0050849465000000005	-0.022908143	0.050209604500000005	-0.0837304797	0.045320824800000006	0.0468539632	-0.048426481900000005	-0.0065482365	-0.0221183483	0.2875374196	-0.0256813451	-0.0307751295	-0.1313273662	-0.0043215739	0.0344495131	0.0074019034999999985	0.0029895296999999997	-0.0661003288	0.006366758199999999	0.056784531900000004	-0.0894534963	0.0741032114	-0.0189738151	0.034893900000000005	0.0025771000000000053	0.0012175842572100005	6.64144441000003e-06	0.109833	0.03600279999999999	0.0012962016078399991	0.012063287889	0.210073	0.028565000000000007	0.0008159592250000004	0.044130665329000014	-0.000216554	-0.0006601860000000001	4.35845554596e-07	4.6895634916000005e-08	-0.00027524200000000003	1.409299999999996e-05	1.986126489999989e-10	7.575815856400001e-08	0.000485748	-0.000270458	2.3595111950400004e-07	7.3147529764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28698.037109375	-539.154296875	290687.3558387757	823577333.9310646	25159.548828125	22.072265625	487.18490982055664	633002897.2348062	16971.28125	-48.60546875	288024387.2666016	2362.4915924072266	1.576688	33.640839	0.07679355	-0.0225531228	0.1805966229	-0.0156399635	0.107160676	-0.0081713423	0.1338966111	-0.085263351	-0.035323883	0.013131728999999998	0.0874616484	-0.0541905654	0.0816100974	0.2781200772	-0.0053440569	-0.1381764117	-0.07961071360000001	-0.0124582032	0.0024903938	0.0264964411	0.1281297809	-0.0668847021	0.0086757563	0.0540397591	-0.0886846456	0.0772628244	-0.0257072923	0.0348705	-2.3400000000006752e-05	0.00121595177025	5.475600000003158e-10	0.0496557	-0.06017729999999999	0.003621307435289999	0.00246568854249	0.212193	0.002119999999999983	4.4943999999999285e-06	0.045025869249	-0.00026100900000000003	-4.445500000000002e-05	1.976247025000002e-09	6.8125698081e-08	-0.000268237	7.005000000000032e-06	4.907002500000045e-11	7.195108816900001e-08	0.000723745	0.00023799700000000002	5.23806825025e-07	5.6642572009000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28633.560546875	-64.4765625	4157.227111816406	819880789.5915565	25129.89453125	-29.654296875	879.3773231506348	631511599.1517488	16886.708984375	-84.572265625	285160940.32297134	7152.468112945557	1.935906	41.305248	0.07949999999999999	0.0671215961	0.1627402947	0.029313633500000002	-0.0744987921	-0.0448683655	0.22202109899999997	-0.0478196745	-0.0291106327	-0.053100040700000004	0.0759586619	-0.05721239280000001	0.0917516459	0.186199668	-0.025310995	-0.0601409875	-0.13443121449999998	-0.1551236471	0.0341988972	0.0793135111	0.12950117619999998	-0.067658078	0.0109790487	0.0512150269	-0.08768253449999999	0.080104948	-0.032288675499999996	0.0293218	-0.005548699999999997	0.0008597679552400003	3.0788071689999956e-05	0.06585980000000001	0.016204100000000013	0.00026257285681000037	0.004337513256040001	0.182151	-0.030041999999999982	0.0009025217639999992	0.033178986801	-0.00072694	-0.000465931	2.17091696761e-07	5.284417636e-07	-0.000248512	1.9725000000000005e-05	3.8907562500000017e-10	6.175821414399999e-08	0.000655297	-6.844800000000002e-05	4.29414158209e-07	4.6851287040000055e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
