Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0159	3514.1	304.9	11442.9	49049.7	6829.3	3194.6	5513.8	1960.1	750.8	1937.7	17821.9	4268.2	2012.7	636.4	727.6	3570.8	25.8	333.0	3490.8	433.3	11129.6	48353.7	6201.5	3469.1	5519.4	1840.0	4411.2	2193.9	657.0	3535.0	38.2	385.3	0.0	1049.3	0.0	0.0	0.0	0.0	0.0	141.5	822.8	490.6	492.0	396.4	753.6	1122513.0	1111586.0	1111539.781841	262208.057061	260510.677952	522718.735012	205956.448401	207083.598428	413040.046828	57459.0	677119.735012	1002796.781841	994930.781841	993185.0	1387436.0	0.920613	1.137885	17.0	15.0	32.0	1219311.015304
sub-0160	4631.1	419.2	14279.0	61406.5	7362.0	3735.9	5937.7	2017.8	889.4	1762.6	21908.2	3906.0	1644.0	929.8	729.8	4084.6	22.1	371.9	6067.6	666.4	14322.4	59188.2	6760.5	4021.1	5862.2	1941.5	3901.0	1503.0	653.6	3934.4	42.6	536.3	0.0	562.0	0.0	0.0	0.0	0.0	0.0	149.8	863.5	482.6	585.8	436.3	934.9	1136426.0	1120869.0	1120840.401348	246478.011316	248541.176289	495019.187605	209171.685265	210094.528478	419266.213743	59564.0	674301.187605	987289.401348	975143.401348	973786.0	1431959.0	0.906956	1.142815	6.0	15.0	21.0	1253010.735341
sub-0161	7190.4	464.9	13466.0	62304.1	7718.8	4092.5	6017.8	2081.8	1105.0	2370.3	22122.8	4309.6	1641.2	1109.4	746.0	4031.5	43.2	771.7	9003.1	495.5	12579.6	61063.2	6981.8	4185.8	5838.4	1906.9	4333.1	1653.2	715.7	4119.1	23.2	671.4	0.0	879.3	0.0	0.0	0.0	0.0	0.0	169.3	930.1	543.3	481.6	588.9	939.9	1287335.0	1264910.0	1265350.721474	294372.384879	297305.379053	591677.763932	230785.123625	232674.833917	463459.957542	61959.0	776621.763932	1136989.721474	1118944.721474	1116559.0	1583908.0	0.766807	0.943462	12.0	12.0	24.0	1678825.014059
sub-0162	4459.8	382.0	17997.0	72177.5	8166.3	3823.2	6199.6	2199.4	799.2	2044.8	28627.2	4788.5	1964.3	706.4	805.6	5122.8	48.8	567.4	3710.5	744.7	17386.3	68141.8	7835.8	4049.1	5963.8	2149.8	4888.0	2162.4	687.3	5043.7	20.5	565.3	0.0	1603.9	0.0	0.0	0.0	0.0	0.0	157.7	915.4	545.2	709.0	650.7	807.4	1361740.0	1348454.0	1348838.498179	297413.525622	289692.828633	587106.354255	261259.354938	258694.788986	519954.143924	67261.0	794935.354255	1186301.498179	1176363.498179	1173852.0	1654944.0	0.854332	1.038283	25.0	21.0	46.0	1593923.271011
sub-0163	4684.0	230.4	12533.1	56564.8	8508.6	3998.1	6555.6	2035.9	938.9	2430.5	19852.7	4220.1	1549.8	1044.5	622.2	4013.1	55.0	618.8	4183.2	296.2	12736.6	56675.8	7866.0	4172.7	6548.4	2125.1	4151.2	1612.7	709.6	4070.4	20.6	454.0	0.0	1024.9	0.0	0.0	0.0	0.0	0.0	179.0	1077.4	563.8	720.8	664.5	1005.5	1198934.0	1184842.0	1185048.527571	252129.673512	253307.083444	505436.756957	238288.18583	239752.584785	478040.770615	64213.0	682811.756957	1059474.527571	1049552.527571	1047392.0	1494149.0	0.891616	1.11116	16.0	7.0	23.0	1344675.479312
sub-0164	4990.2	351.3	16890.2	66027.1	7707.4	4588.1	5696.3	1987.4	924.5	1605.1	24736.2	4330.7	1669.0	741.7	820.4	4624.5	48.3	374.7	5595.4	454.8	16972.6	63436.6	7337.9	4423.8	5615.9	1975.6	4168.9	1672.6	759.1	4531.0	22.6	431.6	0.0	1062.9	0.0	0.0	0.0	0.0	0.0	184.7	1090.0	742.6	670.6	763.8	963.2	1258461.0	1243836.0	1243730.831387	260813.399728	257967.722427	518781.122154	249756.682258	250450.026974	500206.709232	63483.0	710739.122154	1095584.831387	1084024.831387	1082470.0	1570773.0	0.907985	1.133319	7.0	11.0	18.0	1385993.169429
sub-0165	10093.5	448.7	13823.6	60967.9	6335.5	3892.2	5276.1	1829.5	996.7	1741.2	19875.2	3772.5	1595.1	861.0	544.4	3857.5	32.6	551.1	5352.9	319.5	13703.3	59556.0	6225.5	3856.1	4941.7	1837.7	3731.3	1562.3	518.6	3802.4	17.9	492.8	0.0	870.1	0.0	0.0	0.0	0.0	0.0	129.5	904.2	550.8	451.0	458.5	749.0	1104473.0	1084384.0	1084619.852749	237079.610937	231089.626722	468169.237659	209747.83109	205391.784	415139.61509	55029.0	643148.237659	956578.852749	939889.852749	938039.0	1393973.0	0.871613	1.100077	12.0	15.0	27.0	1267159.926204
sub-0166	4824.0	655.9	16069.4	61916.4	7529.2	3314.0	5702.7	1950.0	891.2	1077.8	24435.7	3804.5	1847.8	956.2	793.9	4214.0	44.1	376.3	3582.6	371.0	15416.8	60839.9	7173.7	3564.0	5679.5	1736.9	4134.0	1785.8	716.8	4230.7	31.0	404.6	0.0	816.4	0.0	0.0	0.0	0.0	0.0	185.2	775.6	456.0	651.5	610.6	853.5	1175089.0	1162848.0	1163055.216798	249368.266184	245618.264897	494986.531081	230043.146565	225919.539152	455962.685717	59623.0	676624.531081	1021630.216798	1012087.216798	1010259.0	1483443.0	0.876664	1.106708	16.0	12.0	28.0	1340410.07163
sub-0167	14045.4	807.4	12889.2	62634.9	7853.2	4545.2	5412.6	1772.1	1086.6	2780.2	21880.1	4003.7	1637.7	1310.4	955.5	4268.1	28.8	761.5	13271.1	702.3	12128.0	59935.7	7037.0	4861.3	5038.0	1778.8	3878.2	1847.2	745.6	4426.0	39.5	737.5	0.0	1080.8	0.0	0.0	0.0	0.0	0.0	207.6	635.6	365.5	353.4	465.7	964.3	1266637.0	1231796.0	1231670.652669	296949.556299	287093.491595	584043.047894	222181.617914	218901.98686	441083.604775	61593.0	767026.047894	1118107.652669	1088314.652669	1086722.0	1640469.0	0.815353	1.055994	18.0	26.0	44.0	1553483.641544
sub-0168	5682.6	222.5	20414.6	71934.3	9046.7	4464.4	5785.8	2400.1	746.8	1752.8	27373.4	4321.9	1884.0	822.8	1043.3	4578.1	50.8	654.5	6102.1	452.7	19113.2	69724.8	8944.1	4522.5	5716.1	2212.7	4144.3	1908.7	851.8	4599.0	22.9	443.8	0.0	1161.3	0.0	0.0	0.0	0.0	0.0	146.8	1065.4	680.3	574.2	666.4	987.4	1456017.0	1440272.0	1440689.67539	311485.494167	309121.80445	620607.298617	285798.191096	285373.185678	571171.376773	68105.0	831089.298617	1275084.67539	1262301.67539	1259386.0	1772709.0	0.886557	1.079389	11.0	8.0	19.0	1642326.665107
sub-0169	4632.2	536.2	13546.9	55369.5	7375.3	3981.4	5651.9	1823.5	804.3	1683.1	21015.2	4833.3	1667.3	757.9	870.9	4167.3	17.7	522.8	7523.2	284.9	12788.5	54089.3	6936.5	4088.1	5228.8	1667.0	4476.3	1673.3	813.1	4159.9	14.1	581.7	0.0	1543.7	0.0	0.0	0.0	0.0	0.0	202.7	693.0	471.3	414.2	407.7	708.5	1205262.0	1188887.0	1189078.856303	276192.549391	261210.94058	537403.489971	233393.047745	222680.318588	456073.366333	60895.0	707809.489971	1069404.856303	1056088.856303	1054036.0	1494385.0	0.756622	0.938124	16.0	16.0	32.0	1592950.809898
sub-0170	4651.5	392.3	11571.2	49453.2	6736.4	3549.6	4996.8	1769.0	744.8	1294.1	19001.1	3966.2	1528.3	688.8	631.7	3506.9	32.1	378.6	5157.6	251.6	11924.7	49827.2	6655.4	3764.0	4844.4	1754.3	3784.0	1627.3	660.5	3505.5	12.0	309.2	0.0	1122.1	0.0	0.0	0.0	0.0	0.0	131.9	855.2	586.7	525.3	594.3	828.5	1165459.0	1152500.0	1152484.637437	263227.975706	262821.03849	526049.014195	225886.20922	223582.414022	449468.623242	54730.0	680210.014195	1042741.637437	1032280.637437	1030181.0	1442985.0	0.851649	1.054449	6.0	13.0	19.0	1368473.641263
sub-0171	5415.2	174.8	15459.7	63975.3	7219.6	4138.6	5906.7	1827.8	693.3	1848.3	22801.2	4114.9	1463.3	889.2	743.0	4292.8	33.2	651.2	5593.4	325.6	15205.7	63358.1	7116.6	4355.4	5751.7	1974.3	4032.3	1659.1	674.6	4030.8	26.7	476.5	0.0	887.1	0.0	0.0	0.0	0.0	0.0	198.0	1071.4	617.5	649.0	514.6	990.4	1146582.0	1131183.0	1131280.402563	245100.357181	241765.368288	486865.725469	214716.338252	212524.338842	427240.677094	60601.0	674644.725469	988380.402563	976242.402563	974487.0	1413526.0	0.814061	1.003588	11.0	5.0	16.0	1408471.73881
sub-0172	5540.9	205.7	13871.8	61173.3	7134.6	3550.1	4459.5	1934.3	636.8	1803.0	20564.8	3838.0	1237.5	921.4	626.1	3571.1	31.9	453.8	4680.0	187.0	13500.9	60235.5	7064.9	3588.5	4378.1	1827.1	3854.4	1235.6	681.2	3740.6	25.1	549.9	0.0	841.5	0.0	0.0	0.0	0.0	0.0	119.6	1017.5	629.4	563.8	544.5	967.0	1082498.0	1068311.0	1068279.598796	227013.543358	229696.748649	456710.292007	203364.590601	206611.716188	409976.30679	54288.0	631960.292007	933635.598796	922582.598796	920946.0	1349790.0	0.861355	1.074042	7.0	7.0	14.0	1256739.005345
sub-0173	7746.8	275.4	16050.9	63702.4	8510.9	4190.3	6474.8	2052.7	1144.8	2219.1	23584.5	5436.5	1886.4	1136.0	1042.1	4970.8	62.1	548.8	7544.6	302.4	15688.4	60272.2	7699.8	4554.6	6363.9	2151.9	5343.1	2066.9	864.3	4824.9	27.4	850.7	0.0	1162.4	0.0	0.0	0.0	0.0	0.0	212.7	821.4	547.0	477.8	463.5	845.7	1415848.0	1395388.0	1395776.301297	316179.615511	307550.85942	623730.474931	274630.837978	272374.988388	547005.826366	70180.0	818208.474931	1259182.301297	1242944.301297	1240424.0	1775466.0	0.94067	1.179595	17.0	17.0	34.0	1505148.555506
sub-0174	3320.2	326.4	13951.2	57491.9	7717.8	3680.2	5245.4	2090.6	998.1	2346.5	23041.4	4650.2	1599.9	832.0	826.6	4279.7	28.7	450.3	3419.8	774.6	13988.3	57168.1	7476.7	3768.0	5279.8	1958.5	4707.6	1597.9	741.4	4285.9	21.9	559.5	0.0	2004.1	0.0	0.0	0.0	0.0	0.0	169.2	764.2	436.6	626.7	585.1	846.3	1228442.0	1216147.0	1216256.615237	266534.819249	269894.694485	536429.513734	239455.292011	238367.809492	477823.101503	61284.0	711771.513734	1085229.615237	1076894.615237	1075326.0	1549550.0	0.816226	1.029584	21.0	11.0	32.0	1505026.016838
sub-0175	7012.3	199.4	13270.6	45882.5	6799.8	3241.8	4614.7	1744.5	949.8	1606.0	19074.2	3829.4	1543.8	870.9	702.0	3812.8	31.1	431.3	5631.9	223.1	12534.9	46714.9	6941.4	3388.9	4746.7	1606.7	3960.3	1506.4	665.9	3805.1	23.2	382.2	0.0	1035.8	0.0	0.0	0.0	0.0	0.0	135.8	828.9	542.8	390.1	388.4	715.0	1101089.0	1084525.0	1084544.842262	242324.421429	242703.946831	485028.36826	213218.656386	214947.817616	428166.474002	54419.0	631852.36826	982806.842262	969459.842262	967508.0	1367095.0	0.903102	1.121277	12.0	16.0	28.0	1219229.961137
sub-0176	9862.9	387.8	13455.4	57721.2	7820.4	3593.8	5625.1	1945.4	757.4	2260.0	20992.5	4568.4	1575.8	886.3	759.2	4030.6	19.5	551.5	7802.1	461.8	12480.2	57549.5	7097.7	3773.3	5487.7	1843.5	4373.3	1579.7	500.7	4015.7	26.5	433.6	0.0	729.8	0.0	0.0	0.0	0.0	0.0	155.6	1093.0	569.4	467.5	510.1	982.8	1174220.0	1151468.0	1151495.472329	239474.277627	243791.190646	483265.468272	233427.733328	235205.270729	468633.004057	60099.0	658101.468272	1032490.472329	1013465.472329	1011861.0	1490126.0	0.85768	1.088426	14.0	14.0	28.0	1369065.557594
sub-0177	8153.0	333.7	12474.7	53023.9	6506.3	3636.2	4373.7	1618.1	734.8	1544.7	18578.0	3836.2	1500.9	894.7	733.0	3490.7	27.3	668.7	12650.6	430.2	12742.9	52741.0	6315.6	3779.0	4537.0	1462.6	3885.2	1678.5	733.0	3862.7	41.5	486.6	0.0	964.1	0.0	0.0	0.0	0.0	0.0	150.4	1092.0	590.7	479.1	618.9	983.8	1127589.0	1102495.0	1102245.981534	242553.830412	241957.709864	484511.540276	217326.990381	217147.450877	434474.441258	53525.0	643506.540276	996489.981534	974374.981534	972685.0	1415450.0	0.912196	1.145069	18.0	16.0	34.0	1236126.400688
sub-0178	12277.9	382.4	12946.6	56932.9	6593.1	3432.4	5493.2	1588.8	1102.2	1811.2	20468.7	3873.0	1512.8	1106.0	622.6	3745.6	46.0	675.0	14322.8	347.3	13075.2	56472.6	6355.3	3639.5	5378.9	1513.2	3832.4	1529.5	538.7	3643.3	39.1	790.3	0.0	1549.6	0.0	0.0	0.0	0.0	0.0	172.6	887.1	384.0	360.5	376.1	884.3	1096198.0	1063942.0	1063144.723908	236414.032747	237050.807744	473464.840491	197949.250182	199826.633235	397775.883417	54830.0	640600.840491	956043.723908	927643.723908	926786.0	1413052.0	0.857611	1.105502	10.0	16.0	26.0	1278199.850986
sub-0179	5622.0	407.1	14211.9	62363.1	7483.7	4254.3	5058.0	1932.0	733.6	2114.0	23356.8	4656.5	1827.3	1103.3	727.4	4140.0	80.5	406.8	9352.8	343.9	13557.1	61120.8	7533.0	4704.9	5016.1	2000.5	4393.5	1961.0	585.2	4144.1	29.4	361.5	0.0	810.5	0.0	0.0	0.0	0.0	0.0	196.7	873.1	502.5	468.4	500.7	1123.5	1183036.0	1163461.0	1163208.61881	242956.637058	247489.514097	490446.151155	229474.352551	231796.115104	461270.467655	62002.0	675454.151155	1031158.61881	1015322.61881	1013916.0	1500393.0	0.76823	0.974312	14.0	19.0	33.0	1539951.066193
sub-0180	2730.8	297.3	14375.8	54392.0	6991.0	3521.1	5039.2	1964.3	602.0	1134.6	20705.9	4142.6	1556.6	637.5	641.9	3891.1	26.8	444.7	2806.3	331.4	14865.0	54663.8	6966.8	3771.4	4955.6	1731.6	4155.0	1827.1	455.4	4036.5	16.1	466.7	0.0	1396.5	0.0	0.0	0.0	0.0	0.0	149.9	941.1	565.5	637.3	639.6	970.0	1150289.0	1141772.0	1141660.460069	250180.764414	250436.203812	500616.968227	223250.565944	223425.925898	446676.491843	57312.0	666719.968227	1012949.460069	1006534.460069	1004612.0	1400629.0	0.942308	1.147385	12.0	15.0	27.0	1220714.112255
sub-0181	4916.7	344.0	15411.3	55977.3	8089.4	3795.3	5290.9	2073.9	591.6	1781.6	23567.0	3857.4	1251.9	999.9	900.1	4460.0	17.7	308.5	4165.6	429.2	14578.0	55717.8	7650.8	3750.4	5287.1	1966.2	3870.9	1418.5	823.4	4445.0	24.9	431.3	0.0	970.7	0.0	0.0	0.0	0.0	0.0	142.3	1166.0	727.3	812.6	640.9	1101.0	1235390.0	1222504.0	1222847.868152	257752.532888	258302.002038	516054.534926	253743.599712	252492.733513	506236.333225	60394.0	687878.534926	1094096.868152	1084289.868152	1082246.0	1518445.0	0.979986	1.204522	6.0	12.0	18.0	1260620.308723
sub-0182	7967.8	334.7	14891.7	53647.9	6526.5	3778.2	4573.1	1815.8	909.5	2207.7	20124.1	3535.7	1226.8	1053.9	591.7	3840.3	73.1	642.2	9187.8	261.0	13681.3	49933.5	6172.9	3827.2	4575.7	1883.0	3354.5	1384.7	512.6	3651.0	16.4	594.3	0.0	714.9	0.0	0.0	0.0	0.0	0.0	145.4	1004.0	715.8	504.8	501.6	1060.1	1063250.0	1040819.0	1040452.958222	218244.456974	217325.496741	435569.953716	211710.364297	209604.64021	421315.004507	52667.0	591680.953716	929770.958222	911290.958222	909878.0	1337417.0	0.953298	1.199113	8.0	9.0	17.0	1115338.365317
sub-0183	4846.1	487.4	16161.9	61032.7	8149.7	4018.9	6651.1	2214.2	1115.5	1652.9	23944.1	4357.8	1772.0	1069.4	866.6	4575.2	29.9	396.5	6022.2	371.9	15420.2	59648.0	8023.4	4182.3	6560.1	2111.2	4475.7	1688.1	870.0	4414.4	28.2	522.4	0.0	817.7	0.0	0.0	0.0	0.0	0.0	166.0	988.5	601.2	815.9	680.7	1061.6	1263445.0	1247749.0	1247978.943416	272093.377919	272868.53428	544961.912198	243375.628564	241947.402653	485323.031218	66623.0	732216.912198	1110586.943416	1098481.943416	1096575.0	1562086.0	0.890074	1.100461	24.0	19.0	43.0	1419483.508407
sub-0184	6917.9	307.8	16777.4	60905.4	8046.8	3754.9	5052.1	1834.8	1100.7	3051.4	23476.5	4518.9	1664.7	1265.0	906.8	4380.3	52.6	590.6	10242.1	227.8	16499.8	61342.9	7616.8	4016.1	5032.0	1818.4	4538.2	1612.9	779.8	4444.7	44.4	619.9	0.0	1152.0	0.0	0.0	0.0	0.0	0.0	156.8	988.6	614.8	818.0	763.8	892.2	1290664.0	1267045.0	1266645.850107	269888.196113	272127.338286	542015.534399	253472.909338	256493.40637	509966.315708	61539.0	724785.534399	1133374.850107	1114957.850107	1113861.0	1655491.0	0.814958	1.045319	13.0	13.0	26.0	1583717.934061
sub-0185	8890.8	412.4	14509.1	63909.5	7795.2	4078.3	5557.6	2036.2	1032.3	2384.9	24183.1	4576.8	1514.2	1231.1	935.2	4332.9	79.7	657.8	9554.6	405.8	13757.2	64357.4	7583.2	4293.5	5568.9	1873.3	4453.5	1603.2	717.8	4447.4	55.6	541.4	0.0	1263.0	0.0	0.0	0.0	0.0	0.0	174.7	917.5	575.6	741.7	774.0	787.4	1279186.0	1255090.0	1255046.103895	273304.607902	275298.302644	548602.910546	242977.960921	245177.232427	488155.193348	63085.0	739689.910546	1121115.103895	1101402.103895	1099859.0	1608335.0	0.774171	0.973374	9.0	21.0	30.0	1652330.028091
sub-0186	15364.5	934.1	13461.8	55483.0	7060.7	3868.1	5196.7	1797.8	2028.8	2643.6	20997.0	3377.6	1075.5	1226.6	611.2	4104.6	30.7	1029.5	13556.7	960.6	13415.1	54800.1	6890.9	4004.3	5348.9	1760.0	3492.2	1226.0	537.0	3923.6	24.9	993.4	0.0	908.9	0.0	0.0	0.0	0.0	0.0	163.3	1005.6	441.9	402.3	476.6	915.4	1187510.0	1149252.0	1148792.175163	250904.519958	251105.303258	502009.823216	227066.53425	229200.817697	456267.351947	55461.0	667013.823216	1047421.175163	1014938.175163	1014106.0	1549663.0	0.785281	1.024767	8.0	6.0	14.0	1512209.915563
sub-0187	14596.4	617.2	13558.9	58299.9	8305.1	4105.7	5343.8	1962.7	895.5	1918.3	23174.4	4102.2	1830.3	833.1	714.4	4349.7	27.8	699.7	11354.9	378.1	13066.6	58427.1	7847.9	4396.9	5306.9	2049.6	4434.5	2066.1	719.4	4515.6	27.8	576.8	0.0	1185.1	0.0	0.0	0.0	0.0	0.0	233.4	1148.8	696.8	489.4	577.2	960.6	1373635.0	1342404.0	1342473.654347	297931.808642	296011.080191	593942.888833	272552.146218	270091.619295	542643.765514	63520.0	774296.888833	1229742.654347	1201977.654347	1199866.0	1680510.0	0.777029	0.95062	9.0	13.0	22.0	1767804.677934
sub-0188	3966.9	223.2	13620.2	50887.6	7238.8	3007.9	5372.4	1742.1	638.4	1820.4	21358.8	4030.6	1425.2	766.3	681.5	4074.1	51.4	425.4	3150.6	256.3	13315.2	52295.0	7031.8	2946.4	5459.7	1674.5	3885.4	1468.4	639.2	3884.2	27.6	532.1	0.0	1105.5	0.0	0.0	0.0	0.0	0.0	131.7	946.2	511.2	728.6	553.6	850.3	1122308.0	1111473.0	1111779.355894	238071.48483	243101.66396	481173.14879	225892.781613	219555.425491	445448.207105	56131.0	640315.14879	992154.355894	984254.355894	982385.0	1399462.0	0.760193	0.947923	16.0	18.0	34.0	1476345.936567
sub-0189	5698.3	344.7	13618.2	58022.9	7717.7	4071.8	5112.5	2008.9	590.9	1686.6	21151.2	3634.1	1304.0	900.6	661.3	4137.6	27.0	472.6	6688.8	288.4	13752.4	58833.0	7415.1	4222.8	5087.7	1992.9	3498.1	1387.3	758.6	4067.4	11.9	602.2	0.0	742.0	0.0	0.0	0.0	0.0	0.0	89.8	1131.5	832.2	625.5	617.5	1006.6	1140207.0	1123761.0	1124223.675869	250740.725227	250810.910094	501551.635321	210877.291577	210612.748971	421490.040549	58802.0	676339.635321	996831.675869	983360.675869	981337.0	1395065.0	0.867923	1.061921	17.0	25.0	42.0	1313718.823216
sub-0190	4646.2	424.5	12457.0	51853.6	6547.5	3546.6	4744.5	1747.7	862.7	2136.1	19069.7	3733.7	1372.3	767.4	599.4	3729.3	22.0	464.9	5067.9	420.2	12020.4	53308.0	6319.4	3726.6	4887.5	1836.7	3827.7	1583.7	532.3	3588.5	19.4	516.6	0.0	826.9	0.0	0.0	0.0	0.0	0.0	118.5	670.1	414.7	416.3	438.5	724.1	1035438.0	1020852.0	1020564.392476	228377.435304	228476.988363	456854.423668	190292.63479	191741.334018	382033.968808	53898.0	615067.423668	904958.392476	893895.392476	893002.0	1337234.0	0.899027	1.161063	15.0	22.0	37.0	1151732.153181
sub-0191	4446.6	262.3	14717.6	58555.6	8109.9	3644.1	5870.0	2095.3	818.2	1776.9	21998.5	3839.9	1353.7	969.5	790.9	4260.1	40.2	341.5	4262.2	358.7	15095.7	57432.8	7079.8	3897.2	5956.7	2031.7	3908.7	1409.5	694.5	4066.4	45.8	753.4	0.0	1454.6	0.0	0.0	0.0	0.0	0.0	148.3	1014.4	533.0	645.4	549.0	1059.0	1259315.0	1246126.0	1246088.427772	260718.320818	263313.154838	524031.475656	257115.95104	260367.001077	517482.952117	60437.0	699701.475656	1113327.427772	1103508.427772	1101935.0	1575632.0	0.9071	1.134947	16.0	11.0	27.0	1388287.289127
sub-0192	7511.5	383.5	13480.2	60152.7	6443.9	3693.9	5669.0	1922.1	972.2	2266.6	20907.4	4558.7	1529.5	1042.7	743.7	4142.7	29.1	614.3	7042.8	310.1	12326.0	56588.7	5799.8	3752.2	5590.2	1785.3	4220.8	1614.8	897.2	4144.8	14.1	804.4	0.0	808.9	0.0	0.0	0.0	0.0	0.0	168.5	923.8	486.7	393.8	444.0	943.8	1101667.0	1081319.0	1081005.286142	236643.017042	233867.229453	470510.246494	206849.232598	204519.807049	411369.039647	58125.0	645167.246494	958027.286142	941749.286142	940212.0	1388185.0	0.947747	1.194234	10.0	8.0	18.0	1162406.586257
sub-0193	5195.1	504.8	15506.2	68639.2	7439.7	4080.2	5791.3	2000.2	872.5	2280.2	25748.5	4037.2	1665.1	815.8	730.7	4502.5	44.4	350.4	4034.7	329.3	15405.4	67690.1	7691.1	4255.2	5570.1	2127.4	4118.1	1696.7	692.7	4344.1	33.7	542.2	0.0	1277.4	0.0	0.0	0.0	0.0	0.0	161.1	868.5	551.0	558.4	622.9	822.7	1280756.0	1266662.0	1266544.38135	283614.397185	280432.577151	564046.974336	238380.533983	236658.873031	475039.407014	62259.0	761877.974336	1113432.38135	1103118.38135	1101388.0	1627678.0	0.960959	1.221257	18.0	22.0	40.0	1332789.425083
sub-0194	5388.2	313.7	12093.5	56073.3	6760.7	3329.7	4860.6	1762.7	688.0	1581.7	17832.1	3715.4	1299.1	1048.7	668.4	3678.6	27.3	497.5	5806.0	412.0	12566.9	56181.6	6715.7	3355.6	4757.7	1614.8	3787.2	1423.2	599.1	3726.7	22.2	451.7	0.0	742.1	0.0	0.0	0.0	0.0	0.0	161.2	948.3	473.2	669.5	687.2	1043.8	1082480.0	1067063.0	1066998.714884	233105.09048	232079.420997	465184.511477	206429.825838	206592.377569	413022.203407	53590.0	630248.511477	945884.714884	933570.714884	931758.0	1352115.0	0.842156	1.051929	11.0	13.0	24.0	1285366.890815
sub-0195	3173.9	442.7	12003.8	55562.2	7021.7	3822.3	5127.4	1657.7	575.9	1282.8	20151.9	3982.0	1562.6	653.0	732.9	3657.1	55.4	368.7	2899.4	403.0	12450.6	54230.2	6807.0	3986.0	5139.3	1628.8	3896.6	1637.2	722.6	3653.8	16.4	401.8	0.0	944.9	0.0	0.0	0.0	0.0	0.0	117.0	1125.0	602.3	641.8	746.0	815.2	1114735.0	1105382.0	1105273.379487	255145.375465	252838.167193	507983.542659	205202.193126	201802.643703	407004.836829	56593.0	674602.542659	981188.379487	974118.379487	971653.0	1380398.0	0.896781	1.110501	17.0	11.0	28.0	1243040.5666
sub-0196	11377.7	241.9	13471.3	60002.4	6796.7	4392.9	5465.3	1725.7	1341.6	3533.0	20593.4	3611.4	1230.5	1109.8	792.3	3689.7	18.0	530.5	10065.9	365.8	13587.2	59294.2	6823.3	4561.3	5618.9	1698.6	3684.5	1341.7	725.3	3754.4	30.1	547.4	0.0	978.0	0.0	0.0	0.0	0.0	0.0	169.0	1015.3	544.9	429.4	466.0	927.0	1117284.0	1088853.0	1088556.597974	239852.000247	242093.046882	481945.047128	202764.508857	201365.041988	404129.550845	57598.0	658568.047128	968041.597974	945370.597974	943869.0	1417193.0	0.750071	0.95141	10.0	8.0	18.0	1489571.166021
sub-0197	30424.2	710.9	12740.5	54654.0	6210.5	2949.9	4799.2	1539.7	1574.9	2502.9	18830.5	3841.3	1108.1	1432.9	508.6	3637.9	49.7	369.1	18981.7	455.8	12758.8	54641.9	6431.9	3066.3	4780.5	1520.0	3568.8	1193.2	485.5	3633.1	31.8	505.1	0.0	1969.0	0.0	0.0	0.0	0.0	0.0	178.5	979.3	599.2	383.1	379.9	906.6	1144562.0	1088199.0	1087633.221015	247362.282983	244554.000708	491916.283691	206533.444739	204858.492584	411391.937324	50964.0	651859.283691	1007257.221015	956207.221015	954763.0	1474317.0	0.807904	1.040666	21.0	20.0	41.0	1416704.752566
sub-0198	8458.3	403.8	14569.2	61497.3	6481.0	4098.6	4983.6	1868.1	1264.2	2178.9	20018.7	4602.1	1573.8	1175.4	792.5	3966.3	56.5	837.6	10083.2	383.8	13307.5	59321.8	6460.3	4332.8	4856.7	1738.3	4066.1	1631.6	678.0	4035.8	19.6	791.1	0.0	1321.9	0.0	0.0	0.0	0.0	0.0	168.9	695.4	343.5	475.7	377.6	971.5	1185858.0	1161078.0	1160827.177115	267304.968819	267230.588144	534535.556963	211324.312235	209961.307918	421285.620153	57803.0	712835.556963	1036120.177115	1015712.177115	1013808.0	1522181.0	0.856941	1.099979	20.0	17.0	37.0	1383827.423432
