csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
34972.74609375	311.9609375	97319.6265258789	1223092969.3379061	24782.712890625	90.08984375	614182858.2191505	8116.179946899414	25241.04296875	101.908203125	637110250.1502838	10385.28186416626	1.37903	24.29748	0.04047904500000001	-0.11090503560000001	-0.031084751600000002	-0.0267574343	-0.1206391591	-0.025464898	0.0799965297	-0.0570280566	-0.0049816315	-0.10422873380000001	0.184047115	0.058844103200000004	0.0387328905	-0.0296270969	-0.09555695880000001	0.0120867741	0.0635478198	0.048810501799999996	-0.0741857132	0.0547134263	0.0901815015	-0.0691116541	-0.0832380107	0.0748025982	-0.09786224619999999	0.0539227681	0.0341503446	0.0805739005	0.0362567352	0.12842134460000001	-0.1145202426	0.0565059898	0.0664309729	0.0144768376	-0.0751758037	-0.037896834500000004	-0.0536674905	0.0025716782	-0.0910748441	-0.0736712031	-0.0641682355	0.1139339677	-0.153192121	-0.0511631806	0.17880444339999998	0.1266541351	0.1255751656	-0.029983034500000002	0.043112947699999994	-0.023012312400000002	-0.091250198	0.0956404874	0.0035624319	0.17637144289999998	0.0571667362	-0.0958017347	0.0261390669	-0.08567450929999999	0.015562133799999999	-0.051839997199999995	-0.1434550943	0.1524847382	0.0396750193	0.0794476205	-0.044388530700000005	-0.0760422192	0.021858666800000003	0.0825507762	-0.1225854368	0.0365267251	-0.0431328622	-0.04427351400000002	0.0783963829	0.1064359626	-0.1271677665	-0.09521879609999999	0.0592972904	0.048901527800000004	0.0180445967	-0.09306661449999999	-0.048544736399999996	-0.0668515247	-0.0871670513	-0.0763716097	0.0176192722	-0.024521590099999997	0.0347361574	0.0360260121	0.047018616900000004	0.0157898683	-0.047982564500000005	-0.0245168983	-0.1069823099	-0.1113080793	-0.1172376083	0.072162087	0.1592579346	-0.0856164807	-0.0211165793	0.027405538599999998	-0.0113134968	-0.11961294800000001	0.0335495105	0.0466605	-0.006831899999999995	4.667485760999993e-05	0.00217720226025	0.060039	0.006774700000000002	4.5896560090000016e-05	0.003604681521	0.142085	-0.006969000000000003	0.020188147225	4.8566961000000045e-05	-0.00301877	-7.358000000000017e-05	9.1129723129e-06	5.4140164000000264e-09	0.000601951	-0.00010937399999999996	1.1962671875999995e-08	3.62345006401e-07	0.000180143	0.0002151149	3.2451500448999994e-08	4.627442020201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34846.78515625	-125.9609375	15866.157775878906	1214298435.7258453	24842.458984375	59.74609375	617147768.3903543	3569.595718383789	25225.3359375	-15.70703125	636317573.159729	246.71083068847656	1.331395	23.458170000000006	0.06423330000000001	0.039524937999999996	0.0687722082	-0.00026381580000000004	-0.0614818309	0.1678053375	0.0786097658	-0.0208843678	-0.022525959900000003	0.123992409	0.0032371834000000004	-0.0443637366	-0.044422850800000004	0.11609649779999999	-0.0164572686	-0.2131992493	0.0107758023	0.1880579636	-0.0574241787	0.1166627351	-0.1762734628	0.0287765842	0.1521676739	0.0464948623	0.057949420099999996	-0.1952494929	0.011235583700000001	0.17331174629999999	0.09475581220000001	-0.1529111072	0.0443902942	0.0114592578	-0.0671710875	-0.0880702874	0.0509213198	0.1818315609	0.0288566383	-0.041085292999999995	-0.114542428	-0.006745084	-0.1196769656	0.0497024537	-0.018969205	-0.0069793893000000004	0.0209949629	0.1231538565	0.017508521200000002	0.0725720774	-0.1654977457	-0.0008715150999999999	0.0682056034	0.0421491848	0.0752613585	0.0672316173	0.0826523439	-0.0525558375	-0.1830314012	-0.07291693889999999	0.046187369900000004	0.0121907351	0.1069411641	0.0605788885	0.024522927599999998	-0.0434086273	0.1589539572	-0.0117465281	-0.1370159748	-0.1383569313	-0.18502135320000002	-0.0071537121	-0.0428923522	0.0423546403	0.0072957776	-0.1085983474	0.0819621881	0.19599427870000002	0.0501219965	0.23129471440000002	0.005984305	0.1167259107	0.1202754791	-0.11226308269999999	-0.10558938699999999	-0.08603959300000001	0.1211185234	0.0185060083	0.0605650752	-0.1487064341	-0.0701506644	-0.13572922699999998	-0.10453140109999999	0.0422969125	0.050692167999999996	0.1317401368	0.0806003729	-0.0532721966	0.0901248599	0.0805640243	0.0488859649	0.0175602566	-0.0141303795	-0.11843525	0.041629366099999995	0.0474536	0.0007930999999999981	6.290076099999967e-07	0.00225184415296	0.0588436	-0.0011953999999999992	1.4289811599999981e-06	0.0034625692609600005	0.174224	0.032139	0.030354002176	0.0010329153210000002	-0.00272506	0.00029371	7.4259520036e-06	8.626556409999999e-08	0.000741448	0.00013949700000000004	1.9459413009000008e-08	5.49745136704e-07	0.000349052	0.00016890900000000002	1.2183729870399998e-07	2.8530250281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34955.09765625	108.3125	11731.59765625	1221858852.1579742	24824.3203125	-18.138671875	616246878.9776001	329.011417388916	25159.390625	-65.9453125	632994936.6213379	4348.784240722656	1.593418	28.074829	0.09391930499999998	-0.1526221536	0.0192552356	-0.0055842272	0.1013489773	0.1506983164	0.0587047431	-0.049294209900000004	0.1004011815	-0.04571227940000002	0.0037439277	-0.0556070822	-0.15804247970000002	-0.0033938315999999997	-0.1496678282	-0.0483327701	-0.061199198499999996	-0.055969180599999994	-0.09313294119999999	0.0659448981	-0.09564166439999999	0.0832376112	0.10915352769999999	-0.033281734900000005	0.0382232247	-0.0557547091	0.054918836299999996	0.0665597984	-0.0705036404	0.0623403499	-0.0176610622	0.0698069121	-0.0169306128	-0.08545723720000001	-0.0835834017	-0.057194818499999994	-0.1218843595	0.0815063325	0.056886504299999995	0.039334393100000004	0.10571382900000001	-0.1012031716	0.058187076	0.0234200422	0.201275208	-0.0745813393	0.1060214241	0.035204850600000004	0.026516559	0.14357198289999998	-0.10420533970000001	0.0113048625	-0.0743558403	0.0204848533	0.1139021958	0.0278009355	-0.1523829849	-0.035608172599999995	0.0284900225	-0.094538507	-0.0367118399	0.0338059833	-0.031198185899999998	-0.15146303960000002	0.0309059783	-0.1544663076	-0.050962537800000006	-0.0494937633	-0.030624043700000006	-0.0150361873	-0.0564662983	-0.085009405	-0.1834227393	-0.0032430784	-0.0107686359	0.07712111719999999	-0.0845700523	0.039111130099999995	0.0004330533	-0.1049511542	-0.0807391417	-0.0615857224	-0.08492211960000001	-0.028999360499999998	0.0057294167	0.1554888815	0.061536951799999996	0.1295010026	-0.1276360891	0.0661176558	-0.0488869903	0.1246631108	0.0794934845	-0.0415988342	-0.08314787650000001	0.115793125	-0.0321111751	-0.06723556509999999	0.1153050738	0.0914170998	-0.0169396104	-0.1170010477	0.049506407599999996	0.036007599999999994	-0.011446000000000005	0.00013101091600000012	0.0012965472577599994	0.0240484	-0.0347952	0.00121070594304	0.0005783255425599999	0.168679	-0.0055449999999999935	0.028452605041	3.0747024999999936e-05	-0.00316367	-0.0004386099999999999	1.00088078689e-05	1.9237873209999987e-07	0.0006010519999999999	-0.0001403960000000001	1.971103681600003e-08	3.612635067039999e-07	8.53959e-05	-0.00026365609999999995	7.29245973681e-09	6.951453906720997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
34744.76953125	-210.328125	44237.920166015625	1207199009.7796786	24774.666015625	-49.654296875	613784076.1857643	2465.549198150635	25146.69140625	-12.69921875	632356088.6811676	161.27015686035156	1.454092	25.620012	0.08483727500000003	-0.012524785	0.1001644431	0.09731663970000001	0.0553160771	0.0295517824	0.0171586048	-0.0814925356	0.07939418990000001	0.0672570455	-0.14005104	-0.051555587300000004	-0.09123210150000001	0.1482912634	-0.0535949329	-0.0773460229	-0.07583403150000001	-0.0033269362	0.0038412128000000004	-0.057965440599999994	-0.0325140359	-0.000549582	0.1682792765	-0.010143610899999999	0.069567335	-0.0335753564	0.09949439539999999	-0.07425125769999999	-0.0711356617	-0.062232656	-0.1954501829	0.0224444771	-0.0650474368	0.1342143715	0.050321480099999996	0.0690894118	0.022144614	0.0735813765	-0.010779748899999999	-0.041327145600000004	0.0482248787	-0.0612830396	-0.0997158464	0.0309629511	0.0261586164	-0.1075494725	0.1100180956	-0.0424371054	-0.0920388477	0.062327427699999986	0.08428871619999999	0.0562470445	-0.0446371239	0.0019264185	-0.0279707729	0.020827073300000002	-0.0349430596	-0.0120082125	0.0974252737	-0.047838928200000005	0.0733737796	-0.12374793029999999	-0.0270912718	-0.1452496536	0.1552861462	-0.034736868500000004	-0.0390247173	-0.1263464132	0.0607783042	-0.0539535234	-0.032002561	0.0170425374	-0.0966069165	-0.0254988883	0.048298119900000006	-0.0755698678	-0.0368464421	0.14779878800000001	-0.1267680283	-0.1710273591	-0.010412125999999999	-0.0098002623	-0.0609774451	-0.052368363700000004	-0.0699029129	-0.0992092422	-0.0509418476	-0.0480817245	-0.0031741187	0.016231354099999998	0.0748446124	-0.20214394019999998	0.004219566	0.055862727699999996	-0.1555918782	0.1440687856	-0.0592563716	0.0514837188	0.0302892255	0.09125721869999999	-0.0197396682	-0.11531344710000001	0.0571422589	0.0491976	0.013190000000000007	0.0001739761000000002	0.00242040384576	0.00768293	-0.01636547	0.0002678286083209	5.90274133849e-05	0.212345	0.04366599999999998	0.045090399024999984	0.0019067195559999985	-0.0031761	-1.2429999999999905e-05	1.0087611210000001e-05	1.545048999999977e-10	0.0007154539999999999	0.00011440200000000001	1.3087817603999998e-08	5.118744261159999e-07	0.00019088	0.0001054841	3.64351744e-08	1.1126895352809995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34785.9765625	41.20703125	1698.0194244384766	1210064165.4067993	24770.41015625	-4.255859375	613573219.3088531	18.11233901977539	25203.7265625	57.03515625	635227832.6372682	3253.009048461914	1.154179	20.335762	0.09687028	0.1464416384	-0.0100185182	0.0108527744	0.0005961325	-0.013042353100000001	0.023544354500000003	0.0745217703	-0.0776492022	0.052384884699999995	0.0632224358	-0.0785257194	-0.0092630581	0.0925000591	0.06754257570000001	0.2021065889	-0.1160669482	-0.026567317599999998	-0.012568446499999998	-0.0492693011	-0.118170254	-0.057329882400000004	-0.0392585341	-0.1577819158	0.0050232425	-0.1020590119	0.0075467653	-0.0967264475	0.0005110227	0.21374758719999998	-0.010817041299999998	-0.2823222916	-0.1027503164	0.0100027876	0.0088254358	-0.0184954172	0.0406540789	-0.022261964300000003	0.0320782564	0.0269390565	-0.0739144127	0.016592469	-0.0658627401	0.07353296969999999	-0.0760954051	-0.0388032497	0.09331112	0.030933900499999997	0.018810216499999997	-0.05880069	0.0754604842	-0.0422603033	0.0323547967	-0.024686033399999998	0.1198084464	0.0344566589	0.0144348941	-0.0324653623	-0.0518958708	0.0716121446	0.0281496329	0.1193394905	-0.060286062	-0.0665236984	-0.043987753399999996	0.1103082575	0.1964541075	-0.1191516109	0.12559359050000002	0.1383411181	-0.014069168200000001	-0.025103188	-0.0911575815	0.0546771365	0.0277248862	0.07227587440000001	-0.0754189164	-0.1073345633	0.0578467645	-0.012737721200000001	0.0631236674	0.0868012496	-0.18599181550000002	0.2366380221	-0.0728521717	-0.021965965499999997	-0.0120672918	0.0345726669	0.0691981317	0.006921781899999999	-0.0322607374	-0.08452774869999999	-0.0335039609	0.0234279898	-0.0102844613	0.054835151299999996	0.08758741810000001	0.0770129629	0.0467936804	-0.0229829977	-0.0225290366	-0.1133761033	0.0644997188	0.0464434	-0.0027541999999999983	7.585617639999991e-06	0.0021569894035600003	-0.0282257	-0.03590863	0.0012894297084768995	0.0007966901404899999	0.225222	0.012877000000000001	0.05072494928399999	0.000165817129	-0.00272506	0.00045103999999999983	7.4259520036e-06	2.0343708159999976e-07	0.000530152	-0.00018530199999999995	3.433683120399997e-08	2.81061143104e-07	0.000461147	0.00027026700000000003	2.1265655560899998e-07	7.304425128899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34971.07421875	185.09765625	34261.142349243164	1222976032.0133212	24726.005859375	-44.404296875	611375365.7578468	1971.7415809631348	25184.767578125	-18.958984375	634272517.9641763	359.44308853149414	1.347369	23.739628	0.181399	-0.053154874000000005	0.1116133071	-0.0341547519	-0.058284935499999996	-0.0453850124	-0.0588214492	-0.0429105337	0.0840864171	0.0110034739	-0.0917876633	0.0400239363	0.0746601671	-0.058852490199999996	-0.0299472646	0.08652009390000001	-0.1310499467	0.0299686526	-0.1409232505	0.0403129489	-0.116934435	-0.0005205272	-0.1572354923	-0.0486497862	-0.0059500291	-0.019545750900000002	0.0541667362	0.0423158642	0.0545453373	-0.0130825811	0.033290895699999996	-0.0077730227	0.146273963	-0.0662202131	0.1149148562	0.1655357167	-0.1816889981	-0.0399711106	-0.00153825	-0.0231895086	0.0377867374	0.0356478478	0.0714928014	0.0909496143	-0.014295063600000001	0.044099134000000005	-0.11331036359999999	-0.0048183469	-0.0167532634	0.08088746969999999	-0.0087889353	0.037955977599999996	0.0785354261	0.048099508099999994	-0.1256688597	0.0754559248	0.0630439193	0.070695406	0.042680115	-0.043255750999999995	0.0537728142	-0.0796717203	-0.0021167518	0.0644277675	-0.022964255	-0.0321978069	0.1147620534	-0.0980610532	-0.0751820956	0.1774629185	-0.0105055198	-0.0695489827	0.0016859267000000002	-0.11069346449999999	-0.141203023	0.1008148566	0.011752293	-0.043315225	0.0125336888	-0.060775286	-0.0958599602	0.0343789913	-0.0419865295	-0.13194326039999998	0.0324708244	0.0754203321	0.0303618482	-0.13332942220000002	0.0083248422	0.12109217539999999	-0.0522006599	0.0151924685	0.0512493667	-0.033135202	0.125864957	-0.1118011831	0.08115376839999999	-0.023976345899999998	-0.0656889492	-0.0504427212	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	0.042635	-0.003808400000000003	1.4503910560000028e-05	0.001817743225	0.102041	0.1302667	0.01696941312889	0.010412365681000001	0.23752	0.012298000000000005	0.056415750399999985	0.0001512408040000001	-0.00324795	-0.0005228899999999998	1.05491792025e-05	2.734139520999998e-07	0.000620635	9.048300000000003e-05	8.187173289000006e-09	3.85187803225e-07	0.000374002	-8.7145e-05	1.3987749600399998e-07	7.594251025000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35074.5390625	103.46484375	10704.973892211914	1230223290.4468384	24753.751953125	27.74609375	612748235.7568398	769.8457183837891	25085.265625	-99.501953125	629270551.4768066	9900.638675689695	1.289571	22.721275	0.13619640000000002	-0.1522984218	0.020229566	-0.0682274935	0.0791146781	-0.031058824	0.049027398099999994	0.019584983	0.039553932	-0.1386047694	-0.0180901671	0.0214033025	-0.0391520882	0.0077389233	-0.1189241013	0.0664931426	-0.057439828899999996	0.09437915820000001	-0.0271056766	0.1159951895	0.0627534273	0.1559090467	-0.1576503024	-0.0627165367	0.055843620700000006	-0.042763564500000004	-0.1277519754	0.052099661500000005	0.070153463	-0.05810611070000001	0.0832413108	0.007047458	-0.09789209730000001	-0.1880448397	-0.08803876	0.019716424399999998	-0.10196241710000001	-0.09544892769999999	0.0790772535	-0.0234382945	-0.0920918658	0.0417279867	-0.09610935890000001	0.1458924586	-0.1075610249	0.027258744900000003	-0.1603119155	-0.0763992335	0.0410295458	0.1464595704	-0.126324501	-0.0281047563	-0.0402715219	-0.0230824287	0.0667132487	0.11326420949999999	0.0329387509	-0.04442418	-0.037710975699999996	-0.0181347005	-0.1206377244	-0.0303940596	0.025666516099999998	-0.0091079077	0.0182929727	-0.0822108243	0.11032718539999999	-0.0787115703	-0.095336509	-0.0870561268	0.1239700502	-0.075917481	0.049234538499999994	-0.0785128364	-0.10548123849999999	0.0802050567	0.0048607706	-0.09923945890000001	0.14727081919999999	0.1210116884	0.1157673829	0.022920581800000003	-0.046731220700000006	-0.06594099269999999	-0.07350558809999999	0.18350501440000005	-0.0049955689000000005	0.0249844627	-0.0035662997999999996	-0.0008630306	-0.0456360196	-0.1235827682	-0.0644846953	-0.05827376860000001	0.22223931370000002	-0.0230407696	0.074649381	-0.088968973	-0.0250489913	0.0872335406	-0.028069669900000004	-0.1087695012	0.07823761629999999	0.0521193	0.0094843	8.995194649000003e-05	0.0027164214324899997	0.0063576	-0.0956834	0.009155313035559998	4.041907776e-05	0.223964	-0.013555999999999985	0.050159873296	0.0001837651359999996	-0.00290861	0.00033934000000000004	8.460012132099999e-06	1.1515163560000005e-07	0.000630749	1.0113999999999976e-05	1.0229299599999956e-10	3.9784430100100003e-07	0.000374002	0.0	1.3987749600399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34607.71484375	-466.82421875	217924.85121154785	1197693926.706314	24668.498046875	-85.25390625	608534795.8886758	7268.228530883789	24998.6484375	-86.6171875	624932423.7017213	7502.537170410156	1.418892	24.999813	0.12516195000000005	0.13399623630000002	-0.0499496195	0.0370970464	0.14505060949999998	-0.1406172148	-0.1012831199	0.012361566000000001	-0.0334387139	0.1310197616	-0.0337231636	-0.09286934279999999	-0.0711396605	-0.045156527300000006	0.077675155	-0.026220051	0.051250024400000004	-0.0303030991	-0.0474470212	-0.0074295915	-0.1234317752	0.0708479502	-0.0109127482	-0.0676013822	0.191918457	-0.0903401366	-0.0293283633	-0.05463483400000002	0.0551090742	-0.023630840400000002	0.1584447198	0.1414442067	-0.10981914300000001	-0.1191722933	-0.01207502	-0.1796927023	-0.0538228729	0.0774804871	0.0494436114	-0.0423426071	-0.0551132164	0.111205169	0.2405166402	-0.09614054539999999	0.0595996748	-0.033340506400000004	-0.0746172563	0.0290821775	0.0284349414	-0.0645838469	0.11857202609999999	-0.103697989	-0.1115558673	-0.09800566529999999	0.0358728953	0.051497046500000004	0.14260006990000001	0.0856541825	0.009567445400000001	0.0335724674	0.14965925300000002	-0.0066815558	-0.021122641600000002	-0.0438324115	-0.0302091367	0.026349042200000002	-0.0316583019	-0.0004669232	-0.0591080566	0.0061800598	0.021698320099999998	0.0639943851	-0.1560684407	-0.069081672	0.0023664162	0.1069085627	-0.1727105828	-0.05354545769999999	0.05458220849999999	0.2004032517	0.059842425199999986	0.034358075	0.0887993884	-0.0357694562	0.0522655583	0.0703340702	-0.035701883	0.1262521765	0.12197283310000001	0.0024100569	-0.2135710366	0.16524373650000002	0.025704204799999998	0.011173552	0.0398815067	-0.0063648172	-0.0615892147	0.0080917841	-0.1133872611	-0.0291132692	-0.0308179344	-0.10611021970000001	0.0845511243	0.0534552	0.001335900000000001	1.7846288100000027e-06	0.0028574584070399996	0.031664099999999994	0.0253065	0.0006404189422499997	0.0010026152288099997	0.286743	0.06277899999999997	0.08222154804899998	0.003941202840999997	-0.00361821	-0.0007096000000000003	1.30914436041e-05	5.035321600000004e-07	0.000625539	-5.209999999999959e-06	2.7144099999999568e-11	3.91299040521e-07	0.000374003	1.0000000000699551e-09	1.3987824400900006e-07	1.0000000001399106e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34781.41796875	173.703125	30172.775634765625	1209747035.9168856	24744.251953125	75.75390625	612278004.7197304	5738.654312133789	25083.162109375	84.513671875	629165021.4051857	7142.560733795166	1.371125	24.158184	0.15547745000000002	-0.0647373076	-0.0605320747	0.1139563147	0.0042921688	-0.051900716799999996	-0.0514060634	-0.0795779287	0.0033781498	-0.1727960443	0.0007018271000000001	0.0113414501	0.050011772	0.035525226	0.0654883039	0.10732186390000001	-0.0670241324	-0.1567692869	-0.0813222182	-0.0027778291	-0.08202031929999999	0.04884512480000002	-0.0386479027	0.1765436423	0.0796499851	0.0080469363	-0.0060026574	0.1089803247	0.033414258599999996	-0.11602259599999999	-0.0331937264	0.0023967437	0.0482596	-0.0636197647	0.0338336881	-0.134730135	-0.0907191026	0.0324362785	-0.0011856667	0.11214788740000001	-0.20988176170000009	-0.1631779156	-0.0583769149	0.0043351642	0.01194987	0.034486163199999996	0.019707826	-0.0944382251	-0.0016574164999999998	-0.0490989615	-0.052423432400000004	0.09090088060000001	-0.1008877742	-0.0619321558	-0.018670897199999998	-0.0035642541	0.054388814199999996	0.044395101799999996	0.06710489	-0.0126180819	-0.1758669659	-0.046343666	-0.057832899699999996	0.0600849156	-0.0089587036	0.0839069491	0.0871946837	0.0553617545	0.08723052960000001	0.013885008400000001	-0.0616219124	-0.12218089189999999	-0.0384662864	-0.17650244910000001	-0.029295102799999997	-0.0244049073	0.028191630099999997	0.1582882533	0.024162153500000002	0.030171643199999997	0.008260016	-0.1493946798	-0.0429202608	0.07157305280000001	0.0442450374	0.0359877634	-0.11518277099999999	0.1038959338	-0.0315034159	0.0143047566	0.027280887900000002	-0.1010805807	0.25312683	-0.0852002541	0.0421634684	-0.0523969742	-0.10971333859999999	-0.1976794347	0.0722459864	0.1000561792	-0.0335495105	-0.1032211271	0.0904527076	0.0214114	-0.0320438	0.0010268051184399998	0.00045844804996	0.0130614	-0.018602699999999996	0.0003460604472899997	0.00017060016996	0.23387800000000006	-0.05286499999999994	0.05469891888400001	0.0027947082249999942	-0.00273546	0.0008827500000000002	7.482741411599998e-06	7.792475625000005e-07	0.000468971	-0.00015656800000000005	2.4513538624000016e-08	2.1993379884099998e-07	0.000374002	-1.0000000000699551e-09	1.3987749600399998e-07	1.0000000001399106e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34802.37890625	20.9609375	439.3609008789063	1211205577.534195	24805.26953125	61.017578125	615301396.5179597	3723.144840240479	25143.92578125	60.763671875	632217003.6930084	3692.223819732666	1.543134	27.188862	0.07939335	0.1664431816	-0.05357604	0.0286750094	-0.0811563936	0.09912709310000001	-0.1308645948	-0.0362479189	-0.0848542959	0.0898764753	0.0396647808	0.0623293984	0.0630808341	0.017664908400000002	0.1509745689	-0.009521710400000001	-0.12416001800000001	-0.06378673650000001	-0.0760040921	-0.0327611311	-0.0467250568	-0.1358362222	0.0344298532	0.0519822004	0.050620123899999994	0.1916372905	-0.0321419652	-0.029813133399999997	-0.16306863230000002	0.0600033253	-1.70247e-05	0.13897286179999999	-0.0531341258	-0.0012132642	0.08690695359999999	-0.012650674099999999	-0.0640436927	-0.0004822626	-0.144939821	0.0248605398	-0.1053312539	-0.0210266	-0.0491339474	0.1420243281	0.0163476581	0.033722144	-0.1107752872	0.0828697332	-0.0112339149	-0.14256797400000001	0.0880582511	-0.0023862818	0.061844742599999995	0.037445196800000004	0.0885625624	0.1013883943	-0.09408420769999999	0.1025118575	0.0509337246	0.0619396421	0.0453318725	0.0457477986	0.0654212429	0.09602775710000001	-0.0609221716	0.1085685253	0.038144365699999995	-0.09310337460000001	0.0817126118	0.1019958596	-0.1404548777	-0.0395094702	-0.0613609238	0.0359652167	0.07170649059999999	-0.2014028475	0.0382654821	-0.0075663656000000004	-0.0040851509	-0.10434050519999999	0.0422749843	0.09646944689999999	0.0834227102	-0.0939365509	0.2361609446	-0.0610532848	-0.0450454974	0.08586067050000001	-0.0854351418	0.0021493898	-0.020996508100000002	-0.05850055110000001	0.0438003444	-0.0034015391	0.011303790800000001	-0.0813750707	0.1355825999	-0.0535358425	-0.200462374	0.021135269100000003	-0.036262919	-0.10010848060000001	0.0959136145	0.0299464	0.008535000000000001	7.284622500000001e-05	0.0008967868729600002	0.0434638	0.030402400000000007	0.0009243059257600002	0.0018891019104400003	0.264243	0.030364999999999975	0.069824363049	0.0009220332249999984	-0.00279905	-6.359000000000009e-05	7.8346809025e-06	4.043688100000011e-09	0.000461455	-7.516e-06	5.6490256e-11	2.12940717025e-07	0.000504715	0.00013071300000000002	2.54737231225e-07	1.7085888369000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
