csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
29396.443359375	-191.498046875	864150882.1809425	36671.501956939705	19698.833984375	-2.390625	388044060.3439674	5.715087890625	19805.27734375	-52.458984375	2751.945041656494	392249010.66285706	1.495217	30.205931	0.157345685	0.092322208	0.0952216409	-0.0073858049	0.10189397970000001	-0.021237566200000002	0.0409102402	0.1378822159	-0.103541072	-0.12241141369999999	-0.0242282692	-0.0344034046	-0.07408006389999999	-0.0347142013	0.009310176	0.0397373664	-0.0744755047	0.0157593086	-0.0182150178	0.19871568920000002	-0.028224305699999997	-0.052180934400000004	-0.0109271688	-0.1148196647	0.030205980099999998	0.0239540527	0.11390802539999999	-0.0532264283	0.0214520986	0.09278469	-0.048790320899999996	0.0336909952	-0.0059652138	0.0771048047	0.007624653100000002	-0.0826769712	-0.022115259300000002	0.0618630826	0.1753695067	-0.0113404917	0.0335551527	-0.0562788144	-0.035641107799999995	0.0490935569	0.0558543404	0.0897733363	-0.0726290091	-0.0492903272	-0.0736625146	0.0291394584	0.0558497729	0.1053992582	-0.0091226029	0.0336821713	-0.15823769599999998	0.086461574	0.11757394269999999	-0.0231292954	-0.0857222852	-0.0360218729	0.0285299046	0.036557526	-0.045274444299999994	0.0325247578	0.0474236818	-0.1764270501	-0.1070721148	0.0030909435	-0.0556470096	0.0461106404	-0.0606795653	0.0819460771	-0.05972898190000001	0.0210882247	0.07499178150000001	-0.1403178982	0.037119471	-0.038088658	0.0718932085	-0.0137635605	0.026739762	0.0440202367	0.0017154473999999999	0.0277653866	0.0909656532	-0.062301098799999996	-0.076305075	-0.020122029099999997	0.08714790359999999	0.1798564838	0.0175683857	0.0426751567	-0.023739897000000003	-0.1013425123	0.0669115258	0.0728383882	0.0	-0.03204	-0.014406	0.0010265616	0.000207532836	0.512057	0.01574500000000001	0.00024790502500000026	0.262202371249	1.11116	0.05347999999999997	0.002860110399999997	1.2346765455999995	0.0256035	0.0010550000000000004	1.1130250000000007e-06	0.00065553921225	-9.86893e-05	0.00030651370000000003	9.73957793449e-09	9.395064828769e-08	-0.00430764	-0.00011277999999999982	1.85557623696e-05	1.2719328399999959e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29445.84375	49.400390625	867057714.1494142	2440.398593902588	19703.05859375	4.224609375	388210517.9487457	17.84732437133789	19806.9375	1.66015625	2.7561187744140625	392314773.1289063	1.140578	23.041615	0.09563065499999994	0.059127865599999996	0.1179891236	-0.10799461460000001	0.0720451188	-0.06519191740000001	-0.042129603200000004	0.1482384692	0.044795579800000006	-0.0758602298	-0.0354264528	0.0491817246	-0.0366812174	0.12134689289999999	-0.046967177199999995	0.043922303200000005	-0.0835733189	0.0572420563	0.043649317400000005	0.047183030300000005	0.0190880869	0.0782444163	-0.0169668989	0.0402788352	0.1576820044	-0.027814767400000003	0.0107567982	0.0175046471	0.0038822921000000003	0.06606927110000001	0.025809278999999997	0.06442797809999999	-0.0343611373	-0.1109021336	-0.0128743752	-0.0323243746	0.0467979479	-0.014464399	0.0351973742	-0.1029960358	-0.07589337360000001	-0.0497154379	-0.1189824984	-0.0191680033	0.042038457300000005	0.0278071511	-0.143164357	-0.030896487900000002	-0.0294782079	0.070146554	0.0439740654	0.07508788129999999	-0.0430104803	-0.0363159567	-0.1468360064	-0.0676002131	0.05184311849999999	0.0223807827	-0.0904120977	0.048231168899999996	-0.0804844337	0.1191333918	-0.0539723188	0.0561902924	0.0211840616	0.0529821022	-0.1142659511	-0.0704141247	-0.03876833	-0.026663388700000002	-0.0607122495	-0.135679664	0.013349150800000001	0.0605922754	-0.0162576598	-0.0109351876	0.057920879	-0.011526221699999999	0.0285812273	0.0288439506	-0.0036061036	-0.0318890226	-0.068657601	0.023396754199999998	0.0236370322	-0.0550489299	-0.0585329261	-0.0107510481	0.010369601899999999	-0.0488638578	-0.0728783055	0.056511755	-0.025860169500000002	-0.0994553821	0.07201185780000001	0.06603870070000001	0.0	-0.032061200000000005	-2.1200000000005936e-05	0.0010279205454400003	4.494400000002516e-10	0.541146	0.02908900000000003	0.0008461699210000019	0.292838993316	1.08013	-0.031029999999999888	0.0009628608999999932	1.1666808169	0.0262777	0.0006741999999999963	4.5454563999999504e-07	0.0006905175172899999	-7.94902e-05	1.91991e-05	6.31869189604e-09	3.6860544080999985e-10	-0.00432405	-1.6410000000000556e-05	1.8697408402500007e-05	2.692881000000183e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29447.3671875	1.5234375	867147434.2754518	2.32086181640625	19674.408203125	-28.650390625	387082338.14319235	820.8448829650879	19854.08203125	47.14453125	2222.6068267822266	394184573.3036041	1.347623	27.224285	0.07960674000000001	0.09039876710000001	0.0631591171	0.0314416064	0.10802874900000001	-0.0754563078	0.022655632999999998	-0.0006677797	0.0209628264	0.0108616331	0.011296981599999999	-0.0107498652	-0.0371026725	-0.0456158137	-0.1702672099	0.013291679399999999	-0.0459844825	-0.0174561375	-0.1615718269	0.10448552	0.060906807199999996	-0.10252775019999999	-0.08184202019999999	0.0135555528	-0.0546340797	0.024397818300000002	0.0405612067	-0.12158742310000001	0.115065504	-0.0935729792	0.0656469465	-0.0916242917	-0.022523384900000002	0.0368937238	0.0916171367	0.015871909099999998	0.0773022989	-0.0717041207	-0.021646377999999997	-0.0779832414	0.042321905800000004	0.08111955309999999	0.09372722119999999	-0.0286696904	0.1399816342	0.0910198793	-0.0041435269	-0.0646492679	-0.0202818053	-0.0310587083	0.0049290001	0.1152128676	-0.0754982333	0.013226536200000001	-0.0060710363	-0.0120927577	0.0187855708	-0.0495847062	-0.0078400222	-0.0407504826	-0.0681245502	-0.1574083763	0.0121520832	-0.0880954444	0.0746923195	-0.0296718025	-0.130378054	-0.0795864565	-0.0679452054	-0.027433841	-0.0479613901	0.0783966631	-0.0354586999	0.06596684259999999	-0.08490289320000001	-0.013946940500000001	-0.0325040832	0.1738911457	-0.0235021082	0.0941447655	-0.06563529900000001	0.0813664161	-0.0944603155	-0.1061837286	-0.0430382077	-0.027139095499999998	-0.0361361629	-0.0225048046	-0.0655744258	0.08278347400000001	0.1064639242	0.0412375704	-0.0279705958	-0.0974167978	0.0768654892	0.0588369021	0.0	-0.023737	0.008324200000000006	0.0005634451690000001	6.929230564000006e-05	0.539779	-0.001367000000000007	1.8686890000000198e-06	0.291361368841	1.10039	0.020259999999999945	0.00041046759999999774	1.2108581521	0.0255712	-0.0007064999999999952	4.991422499999934e-07	0.0006538862694400003	-0.000206941	-0.00012745079999999998	4.282457748099999e-08	1.6243706420639995e-08	-0.00448321	-0.00015915999999999934	2.00991719041e-05	2.5331905599999793e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29440.875	-6.4921875	866765120.765625	42.14849853515625	19740.169921875	65.76171875	389674308.5444984	4324.6036529541025	19840.5546875	-13.52734375	182.9890289306641	393647610.30767816	1.201704	24.276472	0.12232959999999993	0.0974031806	0.0304941852	0.0628195948	0.1040194904	0.0391546805	0.0930642142	0.0346765652	-0.2507537278	0.0178140027	0.08468002349999999	0.09975820380000001	0.0277813686	0.0899146186	0.023288131299999997	0.0969426808	-0.0377490121	-0.040949914	-0.0283047128	0.022262177	0.039970676000000004	0.0735512313	-0.035685988599999996	-0.0377830646	-0.0080935189	-0.0793256491	-0.06243406150000001	-0.0182039557	0.0093221268	0.1010987417	0.07069152320000001	-0.105231324	-0.10580932189999999	-0.041731223	0.1275053747	0.1147691772	-0.1072969169	0.031529762999999995	0.043140816900000004	0.0849777434	0.037261133599999996	-0.10249403050000001	-0.1063900683	-0.0665280247	0.0408377273	0.11670824390000001	0.0160216638	-0.0441860516	-0.0086675959	0.0027743739	-0.1469509492	0.10456225779999999	0.0510029269	0.08818719859999999	-0.0705841515	0.2507898637	-0.020467408899999998	0.11297694779999999	0.0763167077	0.0379472552	-0.0373516459	0.0752247415	-0.053808453799999996	-0.011749333999999998	0.0284195985	0.08920790099999999	-0.0385212969	-0.09311974210000001	-0.0627620087	0.0536807928	0.0458211982	0.021179500499999997	0.0284315946	-0.0514289151	-0.1467748284	0.0299354448	0.1820227065	-0.0164667544	-0.052616843899999995	0.144182452	0.1071004943	0.0528696314	-0.0200757697	0.0704622778	0.0593639738	0.0078336802	0.0596523408	-0.1605859648	0.08521012369999999	0.0140836651	-0.0326806101	-0.0929368348	-0.0300703725	-0.09522986369999999	0.081455792	0.05127684440000002	0.0	-0.0323155	-0.008578499999999996	0.0010442915402499998	7.359066224999992e-05	0.487493	-0.052286	0.002733825796	0.23764942504900002	1.08953	-0.010860000000000092	0.000117939600000002	1.1870756208999995	0.0261342	0.0005629999999999974	3.169689999999973e-07	0.00068299640964	0.000131321	0.000338262	1.7245205041e-08	1.14421180644e-07	-0.00459405	-0.00011084000000000007	2.11052954025e-05	1.2285505600000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29377.751953125	-63.123046875	863052309.8193398	3984.5190467834473	19716.55078125	-23.619140625	388742374.70961	557.8638038635254	19838.080078125	-2.474609375	6.1236915588378915	393549421.1861	1.390752	28.095558	0.11502279999999986	0.0773543684	0.0656689617	-0.033628108	0.0807642886	-0.0112328232	-0.028007596200000002	0.030826820499999998	-0.032241433	-0.1170786868	-0.0622608343	0.0573370275	0.0795456429	0.0078718224	0.0306366598	-0.1038942854	0.0760831049	0.0573933603	0.0021066035	-0.1022159095	0.08572233060000001	-0.1314551035	0.0259172868	-0.0045819075	-0.0094693708	-0.01740394	0.09387579039999999	0.0224590361	-0.045850946600000005	0.1057548813	0.1363628247	-0.053933577999999996	-0.0305899656	-0.0101539265	0.0815499653	0.0778304264	0.1243173139	-0.16374924189999998	0.08887821359999999	0.019819583	0.1353645994	0.0452847933	-0.1103878904	-0.10953468359999999	-0.08351597820000001	0.053906681500000005	-0.0770788335	-0.0085698691	-0.0630537727	0.0708337166	0.06000952740000001	0.0778850261	-0.0049864695	-0.035045183	-0.0420285845	0.0050156003	0.09008655609999999	0.041989138200000005	0.0177133202	0.0835128684	0.0711776039	-0.0651922517	0.1022486908	0.0842013782	-0.053195896299999997	0.1294310691	0.0038844381	0.1365799074	-0.0402953634	0.0022085383	-0.0802755765	-0.0818591442	0.0016349442000000002	0.0310078707	-0.0509308574	-0.1287322542	0.1515195412	-0.055745742599999995	0.0444177156	0.0739123447	-0.009518690500000001	0.0011088212	-0.08579692119999999	-0.017912231	-0.1904639921	-0.0849757032	0.0693639979	0.0374172319	-0.0674724138	-0.0378956225	0.0695063842	0.10273692029999999	-0.0321587	-0.0928979103	0.0857670407	0.0434045609	0.0	-0.0322259	8.959999999999524e-05	0.0010385086308100002	8.028159999999147e-09	0.5527380000000001	0.06524500000000005	0.004256910025000007	0.3055192966440001	1.0934700000000002	0.0039400000000002775	1.552360000000218e-05	1.1956766409000004	0.026580400000000004	0.0004462000000000042	1.990944400000038e-07	0.0007065176641600003	-0.000111563	-0.00024288400000000001	1.2446302968999995e-08	5.899263745599999e-08	-0.00481993	-0.00022588000000000035	2.32317252049e-05	5.1021774400000165e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29445.84375	68.091796875	867057714.1494142	4636.492801666261	19683.9453125	-32.60546875	387457703.06549066	1063.1165924072266	19839.146484375	1.06640625	1.1372222900390625	393591733.22848886	1.0989080000000002	22.199814	0.1331975000000001	0.0679836955	0.07291895080000001	-0.0833331843	0.0876457897	-0.047792326600000004	-0.0391210409	0.0656313568	0.094340495	-0.0489302372	-0.0546154728	-0.0561956341	0.0857790161	0.0856869432	-0.027278483399999998	0.0104198491	0.0715708915	0.0613018989	-0.0363294161	0.15598833869999998	0.0032286784999999998	-0.0632853562	0.0185408798	0.160438201	-0.0701784761	-0.0613793776	0.1455921214	0.1264740029	0.0626010523	0.1140709895	-0.0272814075	-0.0236163131	-0.0057833105000000004	0.1056765065	-0.0192385501	0.0754722431	-0.0016407587	-0.0763887138	-0.1106875177	0.064913693	0.0089773546	0.1377734786	0.00012178469999999999	0.0252216792	0.0303174244	0.0519969947	-0.118925299	-0.000142291	-0.0298178283	-0.0012846361999999999	0.0564370585	0.08925260289999999	-0.034120483	-0.0469752813	-0.0683061422	-0.1020899616	0.058251834599999996	-0.0638116779	-0.0250877456	0.09684233689999999	-0.0036222632	0.0402860342	0.0654491981	-0.0906906496	-0.0562176792	-0.0322840473	-0.10517014849999999	0.0088772676	0.12680238630000001	-0.0554815251	-0.041522993599999995	0.0162302402	-0.0093636829	0.053814563200000005	-0.1776086232	-0.046832922	0.0411948281	-0.0028979398	0.0621575324	-0.1224404009	0.1357291092	-0.0611626324	-0.0891970767	-0.0593948437	-0.13612389460000002	-0.0309374686	-0.014842096899999999	0.032353731000000004	-0.0522665971	-0.0023925783	0.14792234699999998	-0.0631698776	-0.0342347832	-0.09042448859999999	0.0897844656	0.035267986099999996	0.0	-0.0294518	0.002774100000000005	0.0008674085232399997	7.695630810000028e-06	0.6220399999999999	0.06930199999999986	0.004802767203999981	0.3869337615999999	1.10622	0.012749999999999815	0.00016256249999999534	1.2237226884	0.0258302	-0.0007502000000000031	5.628000400000044e-07	0.0006671992320400001	-0.000131751	-2.0188000000000007e-05	1.7358326001e-08	4.075553440000002e-10	-0.00501697	-0.0001970399999999999	2.51699879809e-05	3.8824761599999956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29375.619140625	-70.224609375	862926999.8950539	4931.495761871338	19686.443359375	2.498046875	387556052.14188	6.2402381896972665	19848.197265625	9.05078125	81.91664123535156	393950934.69516367	1.404919	28.381765	0.14090825	0.0812815439	0.0359843126	0.0625143297	0.0820971855	-0.0272540321	-0.0111574247	0.0004352208	0.0852908306	0.0604619026	0.09140741470000001	-0.0171981574	-0.031379115299999996	-0.1073246756	0.07333853	0.1492860541	-0.053625378700000004	0.020299378700000002	-0.06660662070000001	-0.0744411536	0.0069492913	-0.037073749700000005	-0.0534037009	-0.0326280698	-0.055455073099999995	-0.0256704168	-0.0412814331	0.0779707939	-0.075302662	0.1040314891	-0.0252152511	-0.1455117503	0.0140992545	0.0393296581	0.1081633667	0.0091087239	-0.1674214693	-0.0022839291	0.103893975	-0.09368996630000001	-0.06622380950000001	0.0578826325	-0.034128337599999996	0.0290567167	-0.0203999575	0.08286475389999999	0.0063809291	-0.0484772167	-0.054176484299999994	-0.058780506399999995	0.0011810884	0.07630286309999999	-0.018476438600000002	-0.024108013900000003	-0.013680486100000002	-0.07549840349999999	-0.0652686861	0.0052291569	0.022835590899999997	-0.062365731699999996	0.085048135	-0.05694700320000001	-0.1661057799	-0.0595722954	0.0523462547	0.0643603787	0.0732580113	0.0717773399	-0.0770768551	-0.0228962935	0.0112200971	0.0730200068	0.010342626	-0.1046510636	-0.1362294849	-0.0335845702	0.0029129048	0.030973849100000006	-0.10974269869999999	0.16930002289999999	0.11592173619999999	0.017763603700000002	-0.0024986775	-0.0080558536	0.10788384320000001	0.0324824844	-0.1014442686	0.0871645009	0.1470284799	0.020394485	0.068156306	-0.10868235529999999	-0.0362978318	-0.0878133654	0.09349430369999999	0.026916663700000003	0.0	-0.032526400000000004	-0.003074600000000007	0.0010579666969600002	9.453165160000043e-06	0.549036	-0.07300399999999996	0.005329584015999994	0.301440529296	1.0896	-0.016620000000000083	0.00027622440000000257	1.18722816	0.0259654	0.00013519999999999852	1.82790399999996e-08	0.00067420199716	0.000431362	0.0005631130000000001	1.86073175044e-07	3.1709625076899993e-07	-0.00475109	0.0002658799999999996	2.25728561881e-05	7.069217439999979e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29422.072265625	46.453125	865658336.4036598	2157.892822265625	19706.560546875	20.1171875	388348528.5876503	404.70123291015625	19893.134765625	44.9375	2019.37890625	395736810.803318	1.441944	29.129734000000006	0.12539845000000013	0.0978665609	-0.008757105	0.0655931629	0.099928915	0.0017322148999999998	0.015372388700000001	-0.09790804730000001	-0.10014533310000001	0.028349763700000002	-0.0289215475	0.0150872092	-0.012850345800000001	0.0535983008	0.08110918360000001	0.1211687992	-0.0674642694	-0.059854283499999994	0.014177314299999999	0.0241873557	-0.0633361906	0.0188399202	0.0708341928	0.2050757166	0.0135823022	0.015977675	-0.0079689238	0.10275482970000001	0.0060221862	0.0025087975	-0.004928852	-0.0056121076	-0.010855479	0.0135210448	0.1123548872	0.0002874328	0.11492981769999999	0.057193844800000004	-0.0335194866	-0.2044109509	-0.1699874989	0.0339072009	-0.0468559661	0.1631356828	0.0068387553	0.1017424953	0.0252667932	-0.0218666763	0.024404077799999997	0.047521144	-0.1607901218	0.10057919289999999	0.0027918009000000004	0.0039724584	0.095548155	0.1141044043	-0.0266035294	-0.0018697944	-0.0588279213	0.023102899500000003	0.0131828027	0.11901964970000001	-0.0587221004	-0.0922871852	0.0873056824	-0.056859913899999996	0.0129187191	0.021386628799999998	0.095920404	-0.061788054400000014	0.0619697855	-0.1383008541	0.0170758651	-0.047072822400000006	-0.0277925411	-0.0200013937	-0.0308071141	0.060023348	-0.08921916490000001	-0.0104272206	-0.0090194876	0.0714164363	-0.0564099862	-0.0110876154	-0.0994984131	0.027238863199999998	-0.08770236140000001	-0.0120053244	0.1497090083	-0.1261193417	0.0322062631	0.1034685389	-0.0383470601	-0.085068517	0.0968838458	0.0184014453	0.0	-0.0322983	0.0002281000000000019	0.00104318018289	5.202961000000087e-08	0.5111220000000001	-0.037913999999999885	0.0014374713959999918	0.2612456988840001	1.11523	0.02563000000000004	0.0006568969000000023	1.2437379529	0.026717	0.0007516000000000017	5.649025600000024e-07	0.000713798089	0.000188005	-0.00024335699999999995	3.5345880025000005e-08	5.922262944899997e-08	-0.00451352	0.00023757000000000034	2.03718627904e-05	5.643950490000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29434.611328125	12.5390625	866396344.0377847	157.22808837890625	19727.8515625	21.291015625	389188127.2720337	453.3073463439941	19921.439453125	28.3046875	801.1553344726562	396863749.8845253	0.972685	19.6499	0.07246200000000005	0.0649538221	-0.0172263535	-0.0017864185999999999	0.0656021633	0.015799547	-0.021774694	-0.0368385773	-0.0335509642	-0.014720711599999999	0.0089551739	0.0527643721	0.11972335220000001	0.058770808	0.051420680499999996	0.0312320989	0.0217589146	-0.020135902	-0.1173082035	0.0381228433	-0.0663087183	-0.033397582599999996	0.0121193928	0.041301186499999996	0.01318779	0.0207574859	0.011922585500000001	0.054716410599999994	-0.0540717796	-0.2022432029	0.0722859486	-0.0192763697	0.0192286638	-0.0078358861	-0.0745185609	0.0680944876	0.021284111499999998	0.0855930576	-0.045551371900000005	0.0247351582	0.005904030500000001	-0.0148924943	-0.0809166289	0.06314124139999999	0.0575247641	0.06008384150000001	-0.0006282533	0.015501816100000001	0.0059388866	0.11086147460000001	0.0040455258	0.0651196484	0.024434298599999998	-0.019764848999999998	0.0311366562	0.044347431900000005	0.014666353600000001	0.0200695948	0.0420367268	0.1353684889	0.036760801600000004	0.0484711126	0.0201684985	-0.12342178820000001	0.0077605888	-0.0350177029	-0.0588888976	0.017747388	0.0135415411	0.0214813752	0.0981744502	-0.058814308600000004	0.0466826736	0.0803073784	0.0372801309	-0.0373986923	-0.0338546146	0.0751238557	-0.077772885	-0.0221812712	-0.104736144	-0.051190034100000004	-0.048053087800000005	-0.0628939711	-0.0283826647	0.06405801309999999	0.0531541801	-0.1023581167	0.07381330650000001	0.040322992	0.0791471243	0.024919835	-0.0403816879	-0.0821941232	0.0999414797	0.00977418	0.0	-0.0324941	-0.000195799999999996	0.0010558665348099998	3.8337639999998425e-08	0.52895	0.017827999999999955	0.0003178375839999984	0.2797881025	1.11222	-0.003009999999999957	9.060099999999742e-06	1.2370333284000001	0.026297700000000004	-0.0004192999999999975	1.7581248999999787e-07	0.0006915690252900003	0.000152631	-3.537400000000002e-05	2.3296222161000003e-08	1.2513198760000013e-09	-0.00508741	-0.0005738899999999996	2.58817405081e-05	3.293497320999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29482.326171875	47.71484375	869207556.5048256	2276.706314086914	19739.111328125	11.259765625	389632516.0241127	126.78232192993164	19917.357421875	-4.08203125	16.662979125976562	396701126.6707192	1.096374	22.14863	0.08540375000000003	0.08731816490000001	-0.0491645296	0.0689427365	0.05212145519999999	0.0491601367	-0.0843192049	-0.0747328226	-0.0120965222	-0.0576621668	0.047790373600000005	-0.005324813100000001	-0.0172985426	0.0533143566	0.0762980884	0.0805222696	0.048433295300000005	0.0176465102	-0.0015145287	0.0227770146	-0.0025839123	0.089559007	-0.0780677591	-0.1530172327	0.0430429033	0.053663397800000005	0.0337703415	-0.040255874	-0.0981059136	-0.0297028956	-0.041849970800000004	-0.07131294269999999	0.1100574028	-0.0280063215	-0.0305966912	0.034560145800000004	0.0401395738	-0.017678798	0.0436892226	-0.042018535	0.1021870324	0.0400722076	-0.11623042039999999	0.0295235572	0.0712916199	0.0826992787	0.063296037	-0.0039651925	0.0097661899	0.0077660557	0.1158278742	0.04788734099999999	0.055349408499999996	-0.0838584287	0.056847044900000004	0.0217441529	0.0513613963	0.025494218500000002	0.028269298199999997	-0.0181145489	0.0103325661	0.1257910056	-0.0687194995	-0.06458271759999999	-0.10493514050000001	-0.028750463799999997	0.029646220600000002	-0.0477064116	-0.076946369	0.1097440579	-0.057494072	0.049988455300000005	0.045323926900000006	0.0304191018	0.1091974723	-0.0193417218	-0.0010786369	-0.0159340548	-0.0215057159	0.09179725529999999	-0.0731137666	0.019348217	-0.1248959762	-0.07877588469999999	-0.021717914300000002	-0.0172371079	0.00320132	0.0292583696	0.0949040209	0.016064056200000003	-0.026255953199999998	-0.0420322934	-0.0424009407	-0.0791945613	0.10265673060000001	0.0010873996000000002	0.0	-0.0326639	-0.0001698000000000047	0.0010669303632100005	2.8832040000001584e-08	0.5550390000000001	0.026089000000000032	0.0006806359210000015	0.3080682915210001	1.12287	0.010650000000000048	0.00011342250000000102	1.2608370369000002	0.026891700000000004	0.0005940000000000008	3.52836000000001e-07	0.0007231635288900003	0.00043852	0.000285889	1.922997904e-07	8.173252032100001e-08	-0.00517742	-9.001000000000061e-05	2.6805677856400007e-05	8.10180010000011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
