csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
33241.3515625	-1.80859375	3.2710113525390625	1104987453.7017212	20918.171875	31.7890625	1010.5444946289062	437569914.592041	21989.923828125	33.119140625	1096.8774757385254	483556749.96673965	1.312517	22.617638	0.044743845	-0.0342850424	0.08998468960000001	-0.0872377709	-0.0296339818	0.0758588662	-0.11089438289999999	-0.11452945390000001	-0.1178226341	-0.0465212599	0.0187269932	-0.0710963212	-0.0028006185999999997	-0.1134394084	-0.0345444566	0.0907776359	0.1371060623	0.0848030939	-0.1078074475	0.033902202400000005	0.1086053842	-0.007797855699999998	0.0626567557	-0.0698692504	0.1768928623	-0.23000467239999997	-0.046161691100000006	0.0532290251	-0.0424905976	-0.036369931200000004	0.07491912519999999	0.0630409435	-0.0032082504	-0.0496288846	0.0188966008	0.0827795168	-0.060067607	0.0084521762	0.1440719478	-0.1148485103	0.0732039745	0.1224137406	-0.011647904099999998	-0.1126491364	0.1088624429	0.0682962565	-0.0557460745	-0.0338739281	0.1133943231	-0.0354615545	-0.0520769591	0.0965194585	-0.0955606842	-0.09119820140000001	0.032070932	0.094574586	-0.023635248199999997	-0.0284336546	-0.0492081267	-0.1069566191	-0.1031699315	-0.0717228451	0.1040740236	0.0609856062	0.041829100699999996	0.0135314772	0.056672962300000004	0.10388729710000001	0.0364755069	-0.09568280800000001	-0.044514837	-0.1100048045	0.2409759497	-0.1124143939	0.1694861952	-0.011827422800000001	-0.1425370258	-0.0261957746	0.1597403184	0.0352950785	0.013029756699999999	0.0028535018	0.0297342566	-0.1193643495	-0.0032793908000000004	0.0325064017	0.1661750865	0.09461378849999999	0.0342214235	-0.0349649169	0.032414557000000004	0.006168971600000001	0.14483513720000002	-0.08420044460000001	0.1231662839	-0.07654834860000001	0.0215670429	0.1434756508	-0.037646894199999996	-0.0187990079	0.0121306677	0.016010292199999998	0.0113134968	-0.11961294800000001	-0.0335495105	-0.0516807	0.002834299999999998	8.033256489999987e-06	0.0026708947524900005	-0.0132269	0.0010155000000000008	1.0312402500000016e-06	0.00017495088361000003	-0.0180793	0.0214823	0.00032686108849	0.0004614892132899998	0.00302025	-0.0001426000000000001	9.1219100625e-06	2.0334760000000032e-08	4.177810000000001e-05	-0.00024563490000000004	6.033650409800999e-08	1.7454096396100004e-09	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33301.98046875	60.62890625	3675.864273071289	1109021903.1410065	20946.1328125	27.9609375	781.8140258789062	438740479.7988892	21967.9296875	-21.994140625	483.7422218322754	482589934.7549439	1.18408	20.404381	0.049510295	0.0389926646	0.1004599167	-0.026315182200000002	0.1637807929	0.0324143729	-0.1032517201	0.0480483057	-0.0319954359	0.0007629622999999999	-0.0903137398	-0.13721262720000002	0.0486280989	-0.0380733096	-0.047857351299999996	0.1139230642	0.085810576	-0.0545751967	-0.042475421	0.0534886433	0.12915909150000002	-0.0070549242000000015	-0.025048118900000003	-0.043665058	-0.0626609582	0.0210345656	-0.0882619255	-0.0812130855	0.00042117129999999996	0.1779083372	-0.0959298384	-0.1833774734	0.17876794699999998	-0.0787656097	-0.0918645335	-0.1465490268	-0.0788712432	0.1180084113	-0.0689441568	-0.0062447148	-0.047549034299999994	0.0313408809	-0.0823632787	-0.05969933440000001	0.2404492132	-0.0098717572	-0.07519358429999999	0.0265548762	-0.0120517271	-0.080803026	0.0213118662	0.1187722191	-0.025719058	-0.0509497437	-0.0461137636	-0.0706128176	0.12483124460000004	-0.12115949570000001	-0.0922953266	-0.0207498555	-0.0407644697	0.08970646550000001	0.15905922960000002	0.1261751667	0.0186048256	-0.055114425700000004	-0.0063001509	0.0318983926	0.1387289567	-0.0308411045	-0.0456618679	-0.0829168721	-0.0344227716	0.0688975279	0.0932095144	-0.03831878	-0.0327676539	0.0634308547	-0.2165271332	-0.11971506890000001	0.049365556500000005	0.0006998008	-0.0479380083	-0.1323793822	0.10105158560000001	0.1846128154	-0.0952250713	0.014476725	-0.0639167474	-0.0064055111	0.1706137116	-0.06443156679999999	0.0468235857	0.1014361628	0.07568021379999999	-0.1137202181	-0.0275679885	0.00358736	-0.0651368197	-0.07984819580000001	0.1339684507	0.1653504512	0.0084904876	-0.1205315909	-0.025306205099999996	-0.0516763	4.400000000001625e-06	1.9360000000014303e-11	0.0026704399816900003	-0.0256136	-0.012386699999999995	0.00015343033688999992	0.0006560565049599997	-0.041931	-0.023851700000000003	0.0017582087610000002	0.0005689035928900003	0.00294245	-7.779999999999983e-05	8.658012002500001e-06	6.052839999999974e-09	0.000229328	0.00018754990000000003	3.517496499001e-08	5.2591331583999995e-08	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33276.921875	-25.05859375	627.9331207275392	1107353529.4748538	20941.646484375	-4.486328125	20.127140045166016	438552557.4765358	21921.76953125	-46.16015625	2130.760025024414	480563979.3812408	1.224801	21.106104	0.05672494999999999	0.0495802131	-0.0171509972	0.052738909699999996	0.0574584939	-0.057921010999999994	0.0185348727	0.2037618152	0.1793905617	0.0050931749	-0.0146679679	0.0135944269	0.012435266399999999	-0.0515962853	-0.0329768544	-0.0650945364	0.0659653065	-0.0311345598	-0.021234115699999997	-0.0489795943	0.1111884489	-0.1468368185	0.0400633292	0.0401728779	-0.1046313659	0.0238527121	0.1037425057	0.12072810269999999	-0.1637651608	-0.0665730966	0.0105066527	-0.0834404366	0.0228050146	0.1318264767	0.09597170320000001	-0.0502945874	-0.0168609515	-0.056391700499999996	0.055138901500000004	-0.0566270734	-0.1194351097	-0.0762963792	0.0272920323	-0.0105556327	0.0047993032000000005	-0.1173496126	0.0056441911	-0.10121849869999999	0.0047086706	-0.0413685229	0.0358880471	-0.0312540699	0.1747237741	-0.0279773296	-0.021801186299999997	-0.1065112278	0.0557733151	-0.0044677468	-0.0988105918	0.1165104557	0.1629555141	0.012779698999999999	0.0233044501	-0.0431741851	-0.0145048167	-0.0369307086	0.0978174507	-0.0794181466	0.0237958881	-0.11217732550000001	-0.021090019900000003	0.0350562379	-0.0698404783	0.0530090463	0.1451561458	-0.0916690744	0.1343832107	-0.068494783	-0.045391626100000006	0.1604248707	0.0812469378	-0.0810729095	-0.0090657727	0.0832547523	-0.0282805006	0.0376168239	-0.08812825490000001	-0.0105123525	0.08778166720000001	-0.1630042763	0.0306778542	-0.05123617849999999	0.0165602371	-0.0013799264000000002	-0.012119669	0.1734416876	0.0730985624	0.019204597900000002	0.0078243989	0.0856326365	-0.1192511687	-0.0377068091	0.005662880699999999	-0.1211891893	-0.0169396104	-0.051664	1.2299999999999813e-05	1.5128999999999537e-10	0.0026691688960000003	-0.0418404	-0.016226800000000003	0.0002633090382400001	0.0017506190721600001	-0.0544911	-0.01256009999999999	0.0029692799792099987	0.00015775611200999974	0.00328176	0.0003393099999999998	1.07699486976e-05	1.1513127609999983e-07	0.000448533	0.00021920500000000004	4.8050832025000016e-08	2.0118185208900003e-07	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33346.80859375	69.88671875	4884.1534576416025	1112009643.3881989	20918.447265625	-23.19921875	538.2037506103517	437581436.0047341	21926.056640625	4.287109375	18.37930679321289	480751959.80789566	1.316161	22.680435	0.04173865	-0.0101161516	-0.1251179875	0.06339899389999999	-0.0361979328	-0.09713613869999999	0.1452035685	0.130571304	0.1170503907	-0.10971324210000001	0.1587841744	0.0385140038	0.16426630890000002	0.0077139856999999985	0.0291652881	-0.1032583381	0.0031804284000000005	0.0022881327	-0.0607365712	-0.17489678050000002	-0.054805704000000004	0.05879253490000001	0.0455928631	0.018316264	0.0189383329	-0.13496413359999998	-0.10574029609999999	0.11729798109999999	-0.0129144964	0.08682203990000001	-0.0699123438	-0.0195379114	0.0155339344	-0.0894572754	-0.0065300437	0.0012427286	-0.033877134100000005	0.06199050900000001	0.0695867993	0.0710479307	0.0375065098	-0.0565170253	-0.0331212473	-0.0894135566	-0.0217771306	-0.16904617030000002	-0.0015230571	0.12367020880000001	0.1495165505	-0.1597569852	0.0265097306	-0.1474296376	0.1807616181	-0.029989244300000002	0.051925707300000006	-0.050641142800000004	0.0117989853	0.0944557218	0.0364894087	0.1543991942	0.1703806052	-0.1127686126	0.023173169900000002	-0.07321523370000001	0.1369989162	0.016511350600000002	-0.0098556623	-0.1232656884	-0.0481259229	-0.0281954736	-0.061696647800000004	0.17418785120000002	0.1710915729	0.0750565641	0.0605824938	-0.0428059303	-0.0108878111	0.0809211841	-0.004567832	-0.06294854230000001	-0.0820066473	0.1105920516	-0.025402653799999998	0.029962072599999997	0.0640201628	0.08731175640000001	0.09208996130000001	0.0487641026	0.0389756853	0.0149586027	0.16119578939999998	0.0897124873	0.0151368897	0.0496174475	-0.006882256800000001	-0.050203770099999996	-0.08570345929999999	-0.100119919	0.0060022642	0.1849131082	-0.095946139	0.0974261519	0.0028322072	-0.1215843189	-0.0084904876	-0.0581284	-0.006464399999999995	4.178846735999994e-05	0.00337891088656	-0.032152299999999995	0.009688100000000005	9.38592816100001e-05	0.0010337703952899996	-0.0627984	-0.008307300000000009	0.00394363904256	6.901123329000017e-05	0.00347813	0.00019637	1.20973882969e-05	3.856117689999999e-08	0.000299326	-0.00014920700000000005	2.2262728849000014e-08	8.9596054276e-08	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33382.94140625	36.1328125	1305.5801391601562	1114420776.9331207	20907.416015625	-11.03125	121.6884765625	437120044.4504128	21964.201171875	38.14453125	1455.0052642822266	482426133.1185951	1.164895	20.073782	0.10828025	-0.0211051838	-0.0951095441	0.0675098224	-0.053443391500000006	-0.061852133499999996	0.0319962779	-0.013163094399999999	-0.0859424328	-0.013275144	4.8625600000000004e-05	0.04775627	0.0784873207	-0.054817193099999995	-0.0209830619	-0.0546564487	-0.08851745539999999	-0.0730629755	-0.09988536949999999	-0.0014898583999999999	-0.0570303776	-0.1318981981	0.026590368	0.07351587820000001	-0.1543540955	-0.0746764661	0.019995356399999997	0.0394784157	-0.07927320759999999	0.07420331320000001	-0.0320172186	0.099348441	-0.0124674299	-0.134066658	0.1322124706	-0.005541449499999999	-0.160523542	0.0052852565	0.053570243899999995	0.13291130539999998	-0.1975332397	-0.09635397650000001	0.2361005947	0.0052926288	-0.0727655875	0.1241026274	-0.053613218600000005	0.0183260982	0.011139083999999999	-0.0648634206	0.0099280151	-0.055716289	-0.0809750196	-0.056126401299999996	-0.0686660481	-0.042104736399999995	-0.0602546257	0.0919480367	0.0534138989	0.0706731913	-0.0322242988	-0.0363301394	0.043005765300000005	-0.0790176444	0.0094335964	-0.0043514892	-0.00884597	-0.0336261188	-0.0453630138	0.0647705809	-0.058638855999999996	0.1672236813	-0.1593334249	-0.0224596659	0.0647169001	-0.0076612251	-0.048529807800000005	0.0871539591	0.1156879108	0.0766059641	0.0134469291	-0.1077667829	-0.18286999010000002	-0.0634455854	-0.0421456442	0.027561946400000002	-0.0667654897	0.0121984629	0.1067509599	-0.0583492892	0.11149832970000001	-0.10942431949999999	-0.1022230135	-0.07234938190000001	-0.1441076103	0.1478047833	-0.0900120768	-0.005866199599999999	0.04891638400000002	-0.056539545499999996	0.2046889568	-0.061039725	0.0	-0.1217161239	-0.0	-0.0516763	0.006452099999999995	4.162959440999994e-05	0.0026704399816900003	0.041371	0.07352329999999999	0.005405675642889998	0.0017115596410000001	-0.052908400000000015	0.009889999999999996	0.002799298790560001	9.781209999999992e-05	0.00317983	-0.00029830000000000004	1.0111318828899996e-05	8.898289000000002e-08	0.000229329	-6.999699999999997e-05	4.8995800089999965e-09	5.259179024100001e-08	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33396.38671875	13.4453125	180.77642822265625	1115318645.8683014	20905.986328125	-1.4296875	2.04400634765625	437060264.35174936	21958.166015625	-6.03515625	36.42311096191406	482161054.76974875	1.169668	20.156034	0.0215926	-0.10176809449999999	-0.025044503399999998	-0.0201413281	-0.09271249179999999	-0.1210408488	-0.0233346742	-0.0655318577	-0.0836987755	0.008961889300000001	0.0565915333	-0.10545043970000001	0.018931759	0.1007495653	0.0743321552	0.06940344379999999	-0.1126105176	-0.1087396286	0.05514528269999999	0.18602741820000002	-0.0296519358	0.0220582771	-0.0196464626	-0.029548267200000002	-0.12230138060000001	0.0203736459	0.1245010345	-0.0453397387	-0.0886697518	0.00936017	0.1130581788	0.0405218293	-0.030149267400000002	0.0335290959	-0.0860033714	0.092749655	0.0520560163	0.08159513019999999	-0.0168852884	0.0335715917	-0.022092512999999998	-0.0894000427	-0.0362470163	-0.13606904109999998	0.1826739768	-0.1573181135	-0.0207387598	-0.0430045862	-0.0495591462	-0.0398944006	-0.0855656691	-0.038871848	-0.0998035451	0.0704822301	0.010678303	0.0380235848	-0.0006768288	0.16649107429999999	0.0299490027	-0.0271363938	-0.0102323888	-0.0722710295	0.044487813	0.1110873545	0.1054970218	-0.000100053	-0.06573042059999999	-0.0142957958	-0.0108545575	0.0591826205	0.08208576570000001	-0.0412639603	-0.19506486899999997	-0.08731885130000001	-0.2022984257	0.10750930859999999	-0.013689971	-0.11809836300000001	0.021036364199999998	-0.0167477062	0.0460526712	0.0480306334	-0.00023179979999999998	-0.0790979089	-0.0159126555	0.0640696593	-0.036477816499999996	0.0715331711	-0.038201647799999995	-0.0034417578999999996	0.0295674734	-0.0136857733	0.22245626100000002	0.23854571309999997	0.08113512769999999	0.0137320564	0.0316558392	-0.0255012602	-0.0302647342	-0.09255862470000001	0.0664011149	0.046046673600000004	-0.0028322072	-0.1215843189	0.0084904876	-0.054734000000000005	-0.0030577000000000035	9.34952929000002e-06	0.002995810756000001	0.036035500000000005	-0.005335499999999993	2.8467560249999934e-05	0.0012985572602500007	-0.0634388	-0.010530399999999995	0.00402448134544	0.0001108893241599999	0.00312645	-5.3380000000000014e-05	9.774689602499997e-06	2.8494244000000013e-09	0.000229329	0.0	0.0	5.259179024100001e-08	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33308.80859375	-87.578125	7669.927978515625	1109476729.935074	20913.45703125	7.470703125	55.81140518188477	437372684.99794006	21976.85546875	18.689453125	349.29565811157227	482982176.29432684	1.1651570000000002	20.078302	0.1277379	-0.13590030820000001	0.0129117012	-0.09677524359999999	-0.023767319199999998	-0.1572844989	0.0094105374	0.1763508525	0.021439446400000003	-0.0028140263	-0.0856307691	-0.0644248508	-0.072229812	0.0703346334	-0.039957649399999996	0.2040206822	0.11754729800000001	0.0492666854	0.0602832002	-0.13562661369999998	-0.0715427646	-0.0706450836	-0.0299587903	0.0124690302	-0.09648177919999999	0.08977883730000001	-0.0871980982	-0.047793422599999996	-0.0665424834	-0.0825452839	0.043830083	0.0757964979	-0.0149682284	-0.0275329625	0.0400273836	0.1655594119	0.0491503733	-0.060329122699999994	-0.0251820235	0.0966907216	0.0921219516	0.1471075385	0.0022807744	0.0269105546	0.013600343999999999	0.0145288633	0.0722113775	0.0964282798	-0.1541011849	0.0863921215	-0.13070318109999998	-0.0183394212	0.0092366989	0.082301492	0.0330726145	0.0639722117	0.1097325629	0.1239226655	-0.1304036915	0.09505647769999999	0.08364345940000001	0.0819868958	-0.012591772900000001	0.13382007740000001	-0.0737037876	0.0861089085	0.0035029658	0.1629850158	0.015894012199999998	0.0024513809	0.0627040527	0.039884617000000004	-0.020757469	0.1672145548	0.0425446411	-0.0700861291	0.1298596582	0.0136494734	0.1148229009	-0.0751041135	0.0486927387	0.0031576559000000004	0.0792254806	-0.028655388700000006	-0.030642296099999997	-0.0089607642	0.0733575982	0.1225095152	0.0548887029	0.14426525240000002	-0.0831496971	0.0068056958999999995	-0.049747894400000006	0.11150902929999999	-0.0073344132	0.017436711299999998	0.09343803869999999	-0.017402411399999998	0.08930681189999999	0.0578807645	0.1338679406	-0.0818416443	-0.005662880699999999	-0.1211891893	0.0169396104	-0.0516763	0.0030577000000000035	9.34952929000002e-06	0.0026704399816900003	-0.0502712	-0.08630670000000001	0.0074488464648900035	0.00252719354944	-0.08175980000000001	-0.018321000000000004	0.0066846648960400025	0.0003356590410000001	0.0035275	0.00040105	1.244325625e-05	1.608411025e-07	0.000229329	0.0	0.0	5.259179024100001e-08	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33353.359375	44.55078125	1984.7721099853518	1112446581.5979004	20913.97265625	0.515625	0.265869140625	437394252.2663727	21942.505859375	-34.349609375	1179.8956642150881	481473563.38870615	1.329208	22.905266	0.09328566	-0.0149338741	0.04901660309999999	-0.0540881566	0.0019238370999999999	0.0272986664	0.0271511984	0.0831161364	-0.01688313	-0.1300578942	0.0339743699	0.0716366864	-0.1092570124	-0.051945308600000004	0.0125337526	0.0032763544	0.1676447627	0.0913277743	0.0098250984	0.0836318635	-0.0286327784	-0.0931321825	-0.1556400366	-0.0606832807	0.0460148018	0.12671013820000002	0.04922672610000002	0.0501744088	0.0574033045	0.0844640033	-0.1312431317	-0.027572455299999996	-0.0698106694	0.0616783313	0.0729757879	-0.0310987177	-0.010209948	-0.026620953500000002	-0.09058016869999999	0.10683778099999999	-0.1700024173	-0.04676701900000002	-0.11464649710000001	-0.0895502154	0.0459943679	-0.0099952321	0.024831785099999996	-0.006990165699999999	-0.0571689705	-0.0869689834	-0.017441768899999998	0.0182933887	-0.0036347887	0.055450904800000006	0.2000937082	0.0531435475	0.0090901041	-0.0349661037	-0.0414476831	0.08094237	-0.031937577599999996	-0.08729001230000001	0.030550123300000002	-0.0391067479	-0.08471211619999999	0.0892882748	0.09577253720000001	0.1968749461	0.0515051977	-0.0414743293	0.009212019699999999	-0.0496926778	-0.1000398366	-0.021400452799999997	-0.008757017800000001	-0.09274512730000001	0.0071026264	-0.090802756	-0.1456394734	0.0495254303	-0.043619285199999996	0.14651802	-0.1312023931	0.050997576100000004	-0.0022224098999999997	0.0665968688	-0.1092273662	-0.1149652389	0.1320832293	0.0428415861	0.1181755449	0.0496649461	0.0161163216	0.054315358200000004	-0.0351632137	-0.0565156535	0.025207117299999998	0.1701100319	-0.123490415	-0.11202084279999999	-0.015277140500000001	0.0134479797	-0.0084904876	-0.1205315909	0.025306205099999996	-0.0613179	-0.009641599999999991	9.296045055999986e-05	0.00375988486041	-0.0145142	0.035757000000000004	0.0012785630490000006	0.00021066200164	-0.0487367	0.033023100000000014	0.0023752659268899998	0.0010905251336100008	0.00341387	-0.00011362999999999998	1.16545083769e-05	1.2911776899999995e-08	4.56798e-05	-0.0001836492	3.3727028660640016e-08	2.0866441280400002e-09	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33315.5859375	-37.7734375	1426.8325805664062	1109928266.3589478	20901.64453125	-12.328125	151.982666015625	436878744.110733	21886.048828125	-56.45703125	3187.396377563477	478999133.3070717	1.181258	20.355757	0.05382784	0.031201964	0.0613995321	-0.042441176100000005	0.0086167276	0.0804701925	0.0641134934	0.0176628146	-0.0314408332	-0.06099409820000001	0.0437202664	0.024730386400000002	0.0793738637	0.12382299470000001	-0.0798858851	0.006473616800000001	0.081841471	0.0041521476	-0.0136137994	-0.1189949924	0.0566647797	0.0076493112	0.0303981173	-0.0491432597	-0.1637546496	-0.0401776417	-0.0323433304	0.051288069699999994	0.0960180385	-0.11063316179999999	0.0834323572	0.0672235099	0.06696299509999999	0.0803201832	0.13983169880000001	0.1388663652	-0.0545884508	0.031033329199999998	-0.0511112293	-0.0836684816	0.0911466467	0.0644716702	-0.040346292799999996	-0.1210407952	-0.0104481965	-0.09160444	0.0044507602	0.0216824645	0.0970841879	0.0820715187	0.0288766518	0.0675478667	0.0033927110999999997	0.0465084759	0.1061004102	0.052512363	-0.0164031967	-0.0763010511	0.0548328267	0.0492476713	0.0144960547	-0.0058425364	0.0738013434	0.0340938819	0.0626039999	0.048791671200000004	-0.0908868251	0.007741089899999999	-0.0088673525	-0.0841960617	-0.0190671062	0.0297372504	0.030323597999999997	0.204984308	0.0627480809	0.0175635899	-0.0464504184	-0.0345633523	0.0814466487	0.21658097920000002	-0.0233509001	0.09574315189999999	0.10927586710000001	-0.0174981047	0.1049170338	-0.1765088102	-0.017523129199999998	0.1656549892	-0.0444508099	-0.019524355	-0.0063198206000000005	-0.019782362	0.061998312199999996	0.0527047837	0.0713143743	-0.019737069399999998	-0.002911747	-0.020351368600000003	-0.0329739803	-0.1154916193	-0.0126104983	0.0729920964	-0.0113134968	-0.11961294800000001	0.0335495105	-0.0516763	0.009641599999999991	9.296045055999986e-05	0.0026704399816900003	-0.007678619999999999	0.006835580000000001	4.6725153936400015e-05	5.8961205104399976e-05	-0.0597714	-0.011034700000000008	0.003572620257960001	0.0001217646040900002	0.0030712	-0.0003426699999999998	9.43226944e-06	1.1742272889999983e-07	0.000229329	0.0001836492	3.3727028660640016e-08	5.259179024100001e-08	-0.000258161	0.0	0.0	6.664710192099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33315.5546875	-0.03125	0.0009765625	1109926184.1358032	20906.591796875	4.947265625	24.47543716430664	437085580.561161	21903.12890625	17.080078125	291.7290687561035	479747055.8838043	1.150595	19.827354	0.098878095	0.057025359299999995	0.0063789231	0.0074299578	-0.0548911043	0.1547636548	0.1725404194	0.1085916975	0.0765442376	-0.0704129879	-0.0349912155	-0.0028874221	0.0661311443	0.0747247268	-0.007372289699999999	0.0897496943	-0.030803461299999998	0.063538058	0.0829638952	0.0393883941	-0.0798226495	-0.0650174331	0.081308806	-0.08425494720000001	0.0348804703	-0.0009187945	0.08552192800000001	-0.0830611215	-0.1320181499	-0.0501874322	-0.08932766119999999	-0.0596914516	-0.0026838017	0.005683381800000001	0.0447439004	-0.041817845299999996	0.1413068467	-0.0204271231	0.1437648718	-0.09252256310000001	0.1321172903	-0.045845942199999996	0.0410700975	-0.20946683079999998	0.054515303	0.0834309852	-0.0252336931	-0.13786204789999998	0.0938595194	0.1214202534	0.0419008581	-0.0227529373	0.17006339280000002	0.0729845209	0.09458302199999999	0.0634959687	-0.10132151589999999	-0.0938284416	0.0369818021	0.1616274523	0.15527813099999999	0.0696759494	0.0760394129	-0.007701405	0.0326882753	0.0257056956	-0.0652537299	0.0850084077	-0.06889604860000001	-0.044347355199999994	0.09814349369999999	0.0363689486	-0.0075951938	-0.10520759119999999	-0.0038974933000000002	0.0612872395	0.015851381799999998	-0.0338416458	-0.06838690019999999	-0.0417922561	0.18253292780000002	-0.0333138164	0.0072953915000000015	0.108664411	0.0255535004	-0.0029370904	0.1944774676	0.11971217599999999	-0.0205799571	-0.2143876985	-0.057981129699999995	-0.0061615137	0.2140188137	-0.17180290980000001	0.0137041674	-0.1053716919	0.0471877285	-0.054748400999999995	0.0119927651	-0.0051862481	0.0085669471	-0.0187999371	-0.0141303795	-0.11843525	0.041629366099999995	-0.0667682	-0.015091899999999997	0.00022776544561	0.00445799253124	-0.0234446	-0.01576598	0.0002485661253604	0.00054964926916	-0.0706419	-0.010870499999999993	0.004990278035609999	0.0001181677702499998	0.00390735	0.0008361500000000002	1.5267384022500002e-05	6.991468225000007e-07	0.000371004	0.000141675	2.007180562500001e-08	1.3764396801600006e-07	-9.299170000000004e-05	0.00016516929999999994	2.728089766248998e-08	8.647456268890008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
