csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
35659.890625	46.85546875	2195.4349517822266	1271627799.3869631	26796.57421875	37.130859375	1378.7007179260254	718056389.8609773	26026.201171875	-1.71484375	2.9406890869140625	677363147.4389076	0.8745779999999999	26.307331	0.1759223	0.0311049092	-0.0131259525	-0.0169303044	0.060527439	0.0341580076	-0.028852135600000002	-0.0425829305	-0.05886554030000001	-0.061135077300000014	0.07284054599999999	0.06820127919999999	-0.0124917602	0.0854468892	0.0011753648	-0.1134253985	-0.0610380918	0.05878512950000001	-0.079946484	0.0381903054	-0.1932656059	-0.1056034234	-0.10218191199999999	0.10666390369999999	-0.0358268402	0.0062625565000000005	-0.0803888124	-0.0453737346	0.008437770899999999	0.0890640956	0.0166790718	-0.0136865474	0.0160198893	0.0324336354	-0.0282205266	0.0634845496	0.0258616591	0.035079809100000005	-0.038207159500000004	-0.0655000808	-0.058563190999999994	0.09351533470000001	0.0362707189	-0.0850806952	-0.0119262291	-0.0179219135	-0.10274017369999999	-0.06541448700000001	-0.0137290221	0.08227896900000001	-0.21125193760000002	0.0368140266	0.1446471226	-0.0868079893	-0.07108926480000001	0.013538594499999999	-0.0304120166	-0.0207870527	-0.0006371049	-0.0106734906	-0.09871322140000001	-0.04117213	0.0010773469	-0.11109021890000001	-0.0032316353999999998	0.1110275503	-0.0353437	0.005498300000000005	0.0012491771296899998	3.0231302890000047e-05	0.327304	0.03678999999999999	0.0013535040999999991	0.107127908416	-0.111676	0.098009	0.012471528976	0.009605764080999998	-0.00628089	-0.0006783600000000002	4.6017228960000036e-07	3.94495791921e-05	-0.0015449	-3.4139999999999995e-05	1.1655395999999998e-09	2.38671601e-06	-0.000229347	0.0	5.2600046409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35588.65234375	-71.23828125	5074.8927154541025	1266552175.6443026	26780.88671875	-15.6875	246.09765625	717215893.4425201	26230.72265625	204.521484375	41829.03757095337	688050811.069107	1.877938	56.4884	1.0531938	-0.1303813777	-0.026675815	0.1806048339	-0.1502081508	-0.0072917695	0.1297727198	-0.0085339018	0.0457799319	0.04608542349999999	-0.1076698217	-0.0479645775	0.1378706036	-0.061892045	0.0696352986	-0.1361367416	-0.2990972463	-0.0513872671	0.0024335079	-0.0592383146	0.2013101838	-0.0005369935	-0.0032461101	0.0636172723	0.001605096	0.0116555451	-0.1495628938	-0.0287097448	-0.0487615558	0.1175012944	-0.0794219585	-0.059096908899999995	-0.0989911485	0.0360092345	0.1507792273	-0.14539144710000002	0.019879662700000002	-0.1305469568	-0.018768033899999998	0.027677106899999998	0.013713563	-0.11357643070000001	-0.0411629114	0.12293638539999999	-0.09470011589999999	-0.1252339855	-0.24717491260000002	0.029522332000000002	0.09530273859999999	0.0041998373	0.0870855168	-0.21360724539999998	0.0572047105	0.10218066960000001	-0.010054437900000001	-0.14751517779999998	-0.0296506298	0.0039484928	-0.0864815425	-0.1372345864	-0.1419004963	-0.014782521399999997	-0.0010773469	-0.11109021890000001	0.0032316353999999998	0.1110275503	-0.14633	-0.11098629999999997	0.021412468899999995	0.012317958787689995	0.386085	0.05878100000000003	0.0034552059610000034	0.14906162722500002	-0.5637949999999999	-0.452119	0.31786480202499995	0.20441159016099994	-0.000542223	0.005738666999999999	3.2932298936889005e-05	2.94005781729e-07	0.0011944700000000006	0.0027393700000000005	7.504147996900003e-06	1.4267585809000012e-06	-0.00037746	-0.00014811299999999998	1.4247605159999998e-07	2.1937460768999998e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36530.97265625	942.3203125	887967.5713500977	1334511963.2116852	26955.595703125	174.708984375	30523.229221343994	726604139.710331	25978.126953125	-252.595703125	63804.589237213135	674863079.9926796	3.00824	90.487923	1.0197576	0.0113280977	0.026203487999999997	-0.1762211182	0.0326217954	0.1430626045	0.27951987429999997	-0.1009674559	0.0122920674	-0.1301888141	0.0932589675	-0.13127198310000002	-0.0055337129	0.005639481899999999	-0.053053776399999995	-0.0015671418	0.29053327440000004	-0.0943004633	-0.0542140792	-0.0861547866	0.09018150929999999	-0.2014305772	-0.1298647351	0.0761398767	0.1201793811	0.2031594983	-0.1710715955	0.044045404100000005	-0.1630772566	-0.1042752027	0.0167602782	-0.0124700305	0.1756036452	0.1056750459	0.26487663300000003	0.0415059765	0.20438449079999998	-0.2387153552	-0.1268481458	-0.0025927258	-0.040080822200000005	0.0914665981	-0.1265071623	0.0414386754	0.0190947258	0.12015421359999999	0.2856498094	-0.1341683256	0.1483621804	0.0559745471	-0.0612389496	-0.1148610083	0.1533974999	-0.0230214144	0.1190912583	-0.17096688570000002	0.0413823388	0.0142648883	0.032686214500000005	0.0409485032	-0.2082566764	0.12384747939999999	-0.0032316353999999998	-0.1109231287	0.0096839714	0.1103598175	-0.036369300000000014	0.10996069999999998	0.0013227259824900007	0.012091355544489995	0.299994	-0.08609100000000003	0.007411660281000005	0.08999640003599997	0.0358645	0.5996594999999999	0.00128626236025	0.3595915159402499	0.000444099	0.000986322	9.72831087684e-07	1.9722392180099999e-07	-0.00172454	-0.0029190100000000005	8.520619380100004e-06	2.974038211600001e-06	0.000198136	0.0005755959999999999	3.9257874496e-08	3.3131075521599987e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35675.2734375	-855.69921875	732221.1529693605	1272725134.840393	26734.544921875	-221.05078125	48863.44789123535	714735892.1797522	26329.609375	351.482421875	123539.89288711546	693248329.8400879	2.910877	87.559235	1.08379385	-0.0951748064	-0.042328188600000004	0.0587501141	-0.13858088400000002	-0.0288112762	0.0759071321	-0.0497937945	0.0471289011	0.043955467699999994	-0.016953865800000002	-0.030153232400000007	0.0520954855	-0.048023377199999995	0.0203111956	-0.035912034	-0.1216502743	0.0488405481	-0.057539174699999994	0.0059624226	-0.026018895299999997	-0.0575457267	-0.0029504766	-0.0020573074	0.1058462125	-0.1509989556	0.1179982464	0.1478638151	0.2007709482	0.1642062421	-0.09198999050000001	-0.0617036124	-0.0362136739	-0.047846147900000004	0.1347507292	-0.1407990844	0.0022898459	-0.0745706108	-0.0552109646	0.0280879612	0.043819093600000004	-0.030833469500000002	-0.013798620400000001	0.060289998399999996	-0.0323226491	-0.0658793295	-0.07956291480000001	-0.0242293389	-0.06497688480000001	0.0332939826	0.0059880349	-0.0554915583	0.028665394700000006	0.027505706	0.0723710597	0.05818738070000001	0.1432235445	0.1763993261	-0.1124486833	-0.1503159905	-0.0039858440000000005	0.0259969501	-0.0053847087	-0.1105891995	0.016103539899999998	0.1090283678	-0.10773599999999997	-0.07136669999999998	0.011607045695999995	0.005093205868889996	0.381558	0.08156400000000003	0.0066526860960000045	0.145586507364	-0.603213	-0.6390775	0.36386592336900003	0.40842005100625	0.00308223	0.0026381309999999997	6.9597351731610015e-06	9.5001417729e-06	0.000324808	0.0020493480000000003	4.199827225104001e-06	1.05500236864e-07	-0.000950098	-0.001148234	9.026862096040001e-07	1.3184413187559999e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35697.734375	22.4609375	504.4937133789063	1274328239.5080564	26642.830078125	-91.71484375	8411.612564086914	709840394.5718423	26070.0234375	-259.5859375	67384.85894775389	679646122.0317992	1.352423	40.680908	0.3536267499999998	-0.1235931691	-0.0484067325	0.0118859613	-0.1658025685	-0.053857608200000004	0.0104118568	0.0313396327	0.0475823453	0.026050840899999997	-0.14322318480000001	-0.0403760153	0.013329090600000001	-0.09099467970000001	0.043774472	0.0895275757	0.00922164	-0.0794740254	0.0814624142	0.0126881006	0.1616306404	0.0548007841	-0.0708427949	0.0560705582	0.12861039429999999	-0.0342846277	-0.0401695087	0.028815903700000006	0.15206524	0.0991256512	-0.11828883970000001	-0.0725719116	-0.0001003995	-0.1137588829	0.13143858220000001	-0.1706785854	-0.0485494534	-0.0205618767	0.0240284031	0.0433658529	-0.0065721472	-0.1715418421	-0.0117141078	0.0849222375	0.034524859399999996	-0.032220417599999995	0.0713493377	0.11650085449999999	0.036321553300000003	-0.1036223204	0.0662746702	-0.1470659531	0.0616892858	0.0895868563	0.0896308848	0.0036567729	0.056825969000000004	0.044314136799999994	0.0675640681	-0.0820419204	-0.0622841922	-0.1059620927	-0.007535757	-0.11008893369999999	0.0224686191	0.10704120869999999	-0.100274	0.007461999999999982	0.010054875076	5.568144399999974e-05	0.511832	0.13027399999999995	0.016971315075999985	0.261971996224	-0.5480659999999999	0.055147000000000064	0.3003763403559999	0.0030411916090000058	0.00115184	-0.00193039	3.726405552100001e-06	1.3267353855999997e-06	0.000863438	0.00053863	2.901222769e-07	7.45525179844e-07	-0.000204243	0.000745855	4.1715203049000004e-08	5.56299681025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36011.796875	314.0625	98635.25390625	1296849514.1662598	26684.96875	42.138671875	1775.667667388916	712087557.1884767	26055.208984375	-14.814453125	219.46802139282227	678873915.2194557	1.039496	31.268066	0.43429381	-0.008870722	-0.033917088	0.036935521	-0.0669190685	-0.0624938246	0.0184974731	-0.006958353299999999	0.1041015191	0.041108835	-0.0520807671	-0.0477027675	0.0366788405	-0.1491898753	0.012879930800000002	0.0691283492	0.08784724	-0.0279334631	-0.020145541399999998	0.050308299	0.0793997606	-0.0156420514	-0.05230616230000002	0.0508044525	0.09513324279999999	0.0148679927	0.0140961271	-0.0091758063	-0.0476803499	0.0262208446	-0.0008008069	-0.0583718094	-0.058705866900000014	-0.0923339672	0.1087501215	-0.0759595189	-0.05927770440000001	-0.0344859653	-0.0179768947	0.0920484991	0.0438105228	-0.1007996541	-0.0049864832	0.1473538597	0.0458976947	0.0010553786999999999	0.10696390689999999	-0.0133858838	-0.0176798852	-0.0002459011	-0.038712718300000004	-0.0497027107	0.0285023499	0.09684079400000001	0.0065940632	-0.1252755513	0.0129281166	0.061820768	0.0972788442	-0.018857845	0.0269317258	0.11328389400000001	-0.0096839714	-0.10942308369999999	0.0287576717	0.10441029119999999	-0.0976163	0.002657699999999999	0.00952894202569	7.063369289999994e-06	0.360808	-0.15102399999999996	0.02280824857599998	0.130182412864	-0.390626	0.1574399999999999	0.15258867187600006	0.024787353599999968	-0.00101431	-0.00216615	4.6922058225e-06	1.0288247761000002e-06	0.000723566	-0.00013987199999999998	1.9564176383999997e-08	5.235477563560001e-07	-4.68228e-05	0.0001574202	2.1923745998399995e-09	2.478111936804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35411.88671875	-599.91015625	359892.19557189936	1254001720.9815824	26650.828125	-34.140625	1165.582275390625	710266639.748291	25930.396484375	-124.8125	15578.16015625	672385461.8368874	0.7859470000000001	23.641304	0.110859465	-0.0683523978	-0.0301108424	0.0140208195	-0.0824694955	-0.07323290269999999	-0.025196749700000003	-0.0136625863	0.0493585196	0.0482329986	0.0164607556	-0.0695131468	0.02742855	-0.13981372820000001	-0.017186782	0.0485895877	0.1341930891	-0.042502365800000004	0.0570673462	0.0179173276	0.011026194199999999	0.0252898922	-0.07913225410000001	-0.1582967776	0.0587112688	0.061744927699999994	0.10664169960000001	0.0888782175	-0.0278250306	0.1057963602	-0.0722347607	-0.028372913700000002	-0.0446488579	-0.0275685456	-0.02879393	-0.08897457550000001	-0.0688323038	0.0149152644	-0.024708815699999997	0.040832022999999995	0.0939146486	-0.0312810735	-0.0159841991	0.1511726411	0.048773013600000005	0.0286943358	0.1447259507	-0.015448581999999999	0.0254714767	-0.1140906125	0.0067997773	0.0877090697	0.08170405160000001	0.12644666029999999	0.1259705271	0.0105328088	-0.0244708733	-0.0104582735	-0.0512552895	0.0071399953	0.1137050459	0.10400396619999999	-0.0118285441	-0.1085926509	0.0349494174	0.10115143789999999	-0.107372	-0.009755700000000006	0.011528746384	9.517368249000012e-05	0.38914	0.02833199999999997	0.0008027022239999982	0.15142993959999998	-0.41854	-0.027913999999999942	0.17517573159999994	0.0007791913959999966	-0.00130762	-0.00029331	8.603075609999998e-08	1.7098700644e-06	0.00118112	0.0004575539999999999	2.0935566291599988e-07	1.3950444543999998e-06	9.94685e-05	0.0001462913	9.89398249225e-09	2.1401144455689998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35594.29296875	182.40625	33272.0400390625	1266953691.9452055	26709.66015625	58.83203125	3461.207901000977	713405945.6623688	25862.380859375	-68.015625	4626.125244140625	668862743.7153664	0.7515819999999999	22.607615	0.231718275	-0.0403042299	-0.0188964787	-0.015825781599999998	-0.0336225807	-0.048619200599999995	-0.0312071337	-0.0140297368	0.0115002708	-0.0037375371	0.0028346977	-0.0362445897	0.07748590679999999	-0.0797645477	0.0157881537	0.0134532066	0.0897565019	-0.0640175054	-0.0870963413	-0.0199044521	0.1100637766	0.10944752960000001	0.0987169231	-0.0016061881	0.0365684934	0.1390533073	0.0923152726	-0.0262709677	-0.0775851178	0.0193275719	-0.0375920129	-0.0115553121	-0.013774965	-0.009432244499999999	-0.0259212351	-0.0398737391	-0.0505964832	0.0259495822	-0.018754931399999997	0.0023707651	0.0094696025	-0.0177438594	-0.0181212011	0.12226548029999999	-0.0467461806	-0.0183048715	0.0856799444	-0.0033157368	0.0472249094	0.0657253766	0.1276175865	0.0017821958	-0.052253460300000006	0.1157841437	0.014962561899999999	-0.217818753	-0.0366615437	-0.0083952769	0.0124589917	0.0994087378	0.078041175	-0.004729739	-0.013968668500000002	-0.10759888449999999	0.041022905299999995	0.0972842479	-0.098157	0.009215	0.009634796649000002	8.491622500000002e-05	0.409419	0.020279000000000047	0.00041123784100000185	0.16762391756100006	-0.33350100000000005	0.08503899999999992	0.11122291700100004	0.007231631520999988	-0.0032329	-0.00192528	3.7067030784e-06	1.045164241e-05	0.000994651	-0.00018646899999999987	3.477068796099996e-08	9.89330611801e-07	0.000331425	0.00023195650000000002	1.09842530625e-07	5.380381789225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35453.26171875	-141.03125	19889.8134765625	1256933766.4981842	26715.970703125	6.310546875	39.823001861572266	713743090.6102332	25829.236328125	-33.14453125	1098.5599517822266	667149449.2941322	0.709238	21.333883	0.08837574999999998	-0.040416973599999996	-0.0161504069	0.0177100733	-0.0348073114	-0.0518700974	-0.0292183817	0.0105757412	0.0346293739	0.09168808640000001	0.11310058740000001	-0.1370570776	0.028827303399999997	-0.0956197058	-0.047065903	0.05907277690000001	0.1141418726	0.0111533136	0.0174538451	0.0254522875	0.0063390066000000005	0.0293630863	0.14151857210000002	-0.0032945626	0.0304128036	-0.0008935932000000002	0.1634760786	-0.0477378787	-0.0653494801	-0.0244882296	-0.0377303885	-0.0029015278000000004	-0.056024121399999995	0.043052050599999996	-0.0603293392	-0.0340736025	-0.0563452925	0.0069368486	-0.012466463	0.0347958803	0.1691177002	0.0634518313	-0.07924502110000001	0.1089501672	0.00032318799999999997	0.091710655	0.0726453471	-0.000409124	-0.019650231	-0.0479564375	0.0622048375	0.0737156338	-0.1402068567	-0.031401351200000004	-0.0052269748999999996	-0.0967323223	-0.050674815899999996	0.0912649088	-0.0021464432999999997	0.062141166399999996	0.2130821258	-0.0235238845	-0.016103539899999998	-0.1064432791	0.0469575846	0.09283197900000001	-0.0922388	0.005918199999999999	0.008507996225440002	3.502509123999998e-05	0.370962	-0.03845700000000002	0.0014789408490000016	0.13761280544399998	-0.305305	0.02819600000000005	0.093211143025	0.000795014416000003	-0.00331645	-8.354999999999994e-05	6.980602499999991e-09	1.09988406025e-05	0.0011411	0.00014644899999999988	2.1447309600999965e-08	1.3021092099999995e-06	0.000417517	8.609199999999996e-05	1.7432044528899993e-07	7.411832463999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35665.0859375	211.82421875	44869.49964904785	1271998354.9292605	26713.796875	-2.173828125	4.7255287170410165	713626943.4787598	25818.4453125	-10.791015625	116.44601821899414	666592118.3545532	0.7017359999999999	21.108246	0.123223	-0.04576147480000002	-0.0249829296	-0.0155556293	-0.023634848700000002	-0.030205612200000002	-0.0266652488	-0.00047435019999999997	0.0048520366	-0.029588474	0.0613087237	-0.0581547381	0.0116836776	-0.07334153	-0.0165872592	0.06779065849999999	0.136302176	-0.053446680499999996	-0.10722953789999999	-0.034103066200000004	0.07790542639999999	0.08990280769999999	0.172938646	-0.0266527899	-0.0024853174	-0.05210913440000002	0.0403177081	-0.023850189100000002	0.011771723700000002	-0.0641300705	-0.0335729777	-0.0077068256000000016	-0.0099922193	0.0491400221	-0.012021326499999999	-0.0235514613	-0.0345597666	0.014190402099999999	-0.0113032979	0.006322301999999999	0.0141865828	0.0478202261	-0.0394736979	0.0782970579	0.0369415652	0.046483827900000003	0.13958341529999999	-0.0397944245	0.0486718817	0.0741406226	0.1233600636	0.028076949	-0.18371982739999998	0.0350812666	-0.0786433929	0.012253803999999998	-0.0354020294	0.054819437	-0.0215684647	0.0194291367	0.0210087983	-0.0538162158	-0.0182323554	-0.105127573	0.052733374400000005	0.08782140769999999	-0.08138109999999997	0.010857700000000041	0.006622883437209995	0.00011788964929000086	0.397861	0.02689900000000001	0.0007235562010000004	0.15829337532100002	-0.266864	0.038441	0.071216394496	0.0014777104810000002	-0.00367846	-0.0003620100000000003	1.310512401000002e-07	1.35310679716e-05	0.00073919	-0.00040190999999999984	1.6153164809999993e-07	5.464018561e-07	0.000594103	0.00017658600000000006	3.52958374609e-07	3.118261539600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35414.7890625	-250.296875	62648.525634765625	1254207284.3413696	26688.51953125	-25.27734375	638.9441070556642	712277074.7699128	25865.017578125	46.572265625	2168.9759254455566	668999134.3167152	0.754885	22.706963	0.07943230000000001	-0.0260909186	-0.0123889403	0.0354423942	-0.0182458905	-0.0392074938	-0.046403048499999995	-0.0070723174	0.0160625969	0.0159253902	0.0722822155	-0.0256902622	0.0165532039	-0.052079961900000006	-0.0678484867	0.044683436900000005	0.08292614429999999	-0.0606723865	0.0589065307	-0.0345472107	0.0784678556	-0.0918051674	0.0886110174	-0.1142581827	0.0159911374	-0.0061151579	-0.0989387921	0.0755065672	0.1987945527	0.0743945474	-0.0206602603	0.0041823267	-0.058509868300000004	0.0247287706	-0.1058270851	-0.0237111609	-0.0473075254	0.0362511618	-0.0121608565	0.0132296741	0.049934340199999996	0.0393788353	-0.0136306088	0.055802035	0.023263855099999998	0.09916150970000001	0.09443374019999999	0.0454120368	0.0666137455	-0.0243366575	0.0157863049	-0.1019160838	-0.141503245	0.0037237681	0.1321114571	0.1461993616	0.1366713983	-0.11705077289999999	-0.0339387031	-0.034221937599999995	-0.0141990596	-0.0452051325	-0.020354314499999998	-0.103653745	0.05833073110000001	0.0822826681	-0.0978366	-0.01645550000000004	0.00957200029956	0.0002707834802500013	0.392094	-0.005767000000000022	3.325828900000025e-05	0.153737704836	-0.292993	-0.026129000000000013	0.085844898049	0.0006827246410000008	-0.00377022	-9.175999999999976e-05	8.419897599999956e-09	1.42145588484e-05	0.00117038	0.00043118999999999986	1.8592481609999996e-07	1.3697893444e-06	0.0004954369999999999	-9.866600000000009e-05	2.45457820969e-07	9.734979556000014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35579.76171875	164.97265625	27215.977310180664	1265919443.963028	26714.341796875	25.822265625	666.7894020080566	713656057.6402626	25891.865234375	26.84765625	720.7966461181641	670388685.3150368	0.8182089999999999	24.61174	0.14362504999999998	-0.0099965558	-0.0181899678	-0.0150878603	0.0044988783	-0.0289484551	-0.0208404671	-0.0030572723	-0.0302139618	-0.0806116492	0.0369530546	0.0073166464000000014	-0.014946265	-0.057310612699999985	-0.0050969210999999995	0.0428265084	0.043001736900000004	-0.030491470099999998	-0.1739317248	-0.10003041380000001	-0.0140318104	-0.0060078234	0.0067194703000000005	-0.0676054392	-0.0551194784	-0.0996335056	0.0366173624	-0.057314880599999986	0.0671471976	-0.0138254337	-0.0183199798	-0.0021149047	-0.008196555	0.0289262967	-0.0558800445	0.0014849045000000002	-0.0363253614	0.0198431297	-0.015162328899999999	-0.0193914392	-0.0625663738	0.0481819372	-0.020099365	0.0411662467	0.0647338092	0.0293798211	0.0651154351	-0.021894463700000002	-0.03812542	0.1619770164	0.072698227	-0.0181745256	-0.050323867800000005	0.008504876	-0.026923291600000003	0.1630989525	-0.0963100358	-0.0672084569	-0.06288696740000001	0.007267189100000002	-0.026845684100000003	0.054777593099999994	-0.0224686191	-0.10202401189999999	0.0637307152	0.0762490709	-0.0825023	0.015334300000000009	0.006806629505290001	0.00023514075649000028	0.389328	-0.002765999999999991	7.650755999999948e-06	0.15157629158400002	-0.249929	0.04306400000000002	0.062464505040999985	0.0018545080960000015	-0.00449408	-0.0007238600000000003	5.239732996000002e-07	2.01967550464e-05	0.000684965	-0.0004854149999999999	2.356277222249999e-07	4.691770512250001e-07	0.000935377	0.00043994	8.749301321289999e-07	1.935472036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35567.94140625	-11.8203125	139.71978759765622	1265078455.8784332	26710.736328125	-3.60546875	12.999404907226562	713463435.1906166	25972.328125	80.462890625	6474.276767730713	674561828.232666	0.810297	24.373745	0.11755235000000006	0.036712116600000004	-0.027285213500000002	0.0380206285	0.007630920500000002	-0.021960935299999998	-0.022263830699999997	0.0358091668	0.0047723277000000005	-0.0135695924	0.0165584382	0.013837878999999999	0.0283894754	-0.090835791	0.0021428101000000002	0.0234801462	0.09061747210000001	-0.055152739000000006	0.0032773943	-0.07627012450000001	-0.045780686900000006	-0.048779883600000004	0.0732910303	-0.0300746046	-0.0896557864	-0.0774202142	-0.0556948441	0.0088523261	0.1286513477	-0.09840347349999999	0.0355958658	-0.015774763400000003	-0.0388713753	0.0069706896	-0.0899690514	0.0042076906	-0.037374031099999996	0.015167732	0.0340664609	0.014544826	-0.013902875600000001	0.027440035	0.0193746687	0.0906897577	0.034497964	0.0357280012	0.08096977179999999	-0.01942238	0.0527797567	0.0139456496	0.0498184201	0.0119638124	-0.0909095579	-0.0989110993	-0.0798746713	0.1157355575	0.0712747564	-0.0178900541	0.0903250942	0.061940793499999994	-0.06301188440000001	0.06724704719999999	-0.024574474300000003	-0.100240825	0.0689150546	0.0697569027	-0.0965263	-0.014024000000000007	0.009317326591690002	0.00019667257600000025	0.379443	-0.009885000000000031	9.771322500000064e-05	0.14397699024900001	-0.228056	0.021873000000000004	0.05200953913599999	0.00047842812900000017	-0.00380492	0.0006891600000000003	4.749415056000004e-07	1.4477416206399996e-05	0.00112054	0.00043557499999999984	1.8972558062499988e-07	1.2556098916e-06	0.000624705	-0.00031067199999999985	3.90256337025e-07	9.651709158399994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
