csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
30676.126953125	102.265625	941024764.844242	10458.258056640623	20324.388671875	32.4375	413080774.8854408	1052.19140625	19707.10546875	5.490234375	30.14267349243164	388370005.95643616	0.8053249999999998	19.173571	0.16837419499999998	0.0982848057	0.0466189079	0.0537021631	0.028361689300000006	-0.05508323230000002	-0.0017374329999999998	0.0804419434	-0.05613572	0.15528023529999999	-0.0334919609	-0.0051880215	-0.0794561591	-0.0500265054	-0.015613343100000001	-0.0086304602	0.0952252765	-0.049438481500000006	-0.024423024300000002	0.089988914	-0.0116419525	-0.0436370644	0.0511131835	-0.0176446976	0.0463200686	-0.0461626812	-0.0559516879	-0.0034314174	0.1052419444	-0.19299367850000002	-0.1027235007	-0.016095198600000003	0.044446117800000004	0.1351088059	-0.040177268700000004	0.08024973	0.00018032720000000002	0.0786961773	0.0094358274	-0.10658977050000001	0.032355621	0.0433606459	0.0526441851	-0.0212205971	0.0556059995	-0.0025990139	-0.0604160599	0.09735412480000001	-0.1459923381	0.0014977124	0.005990795300000001	0.022068776800000002	-0.0352461038	0.0346198239	0.0753927401	-0.0125211434	-0.028043851600000003	0.09720890800000001	-0.0414776869	0.09010831529999999	-0.0316454129	-0.1384859316	-0.032828339	-0.0214240065	-0.1265238509	-0.0139086352	-0.0359918589	-0.0769378515	0.0172341993	-0.0287477492	-0.1220438993	0.022494511600000003	-0.0555480921	0.0930018708	0.036607976699999996	-0.16830684769999998	-0.1442044318	0.0929636312	-0.019473046299999998	-0.1046511502	0.0560414362	0.085068517	0.0	-0.0461252	-0.0058975	0.00212753407504	3.478050625e-05	-0.08102360000000003	-0.06786520000000001	0.0065648237569600025	0.0046056853710400025	1.20901	0.050770000000000204	0.002577592900000021	1.4617051801000005	0.0003259	0.0002948499	1.0621081e-07	8.693646353001e-08	0.00159262	0.0005034800000000002	2.534921104000001e-07	2.5364384644000005e-06	0.00590442	7.849999999999959e-05	6.162249999999933e-09	3.48621755364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30585.4375	-90.689453125	935468987.0664062	8224.576908111572	20286.37890625	-38.009765625	411537169.12794495	1444.7422828674316	19768.6484375	61.54296875	3787.537002563477	390799461.0454712	0.8945360000000001	21.297564	0.14712154999999996	0.0423347483	0.013193618899999999	0.0522784989	-0.059636282699999994	-0.013905778600000002	-0.0279757953	-0.0460864129	-0.145116898	-0.010051203	0.0013602188000000001	0.0766351359	-0.08894686689999999	0.0614255659	-0.015227518899999999	-0.0830396955	-0.047403487800000005	0.0710563516	0.024568584100000002	-0.0595351991	-0.09453931189999999	-0.016201071299999998	-0.0714114058	-0.0155810603	-0.0797622912	0.0800197661	-0.0267746879	-0.0687577213	-0.0514049906	-0.0938375698	-0.0047991017	0.0044466754999999995	-0.07987142	0.028126051699999998	0.0440314309	-0.051474796600000004	-0.046486140700000005	0.032603776	-0.008533946	-0.0115797627	0.022961106000000002	-0.003384904	0.0523311854	0.056319015	0.008844079599999999	0.0641646163	0.0646407204	0.1383421789	0.0200885052	-0.0018706882	-0.06333489860000001	0.0804467275	-0.0497873502	-0.06818286009999999	-0.024798274300000003	-0.0337675402	-0.0240050853	0.004363405900000001	0.021385018199999998	-0.0355653437	0.0916533207	0.1005522862	-0.0108363537	-0.0503823487	-0.0245293992	0.0911041893	0.0618272759	-0.0096908141	0.1131831796	-0.1075324959	0.0310562078	-0.0390893031	-0.0016913019	0.12015747859999999	0.0128311824	0.0711015138	0.08579590960000001	-0.026248206899999998	-0.021610585699999997	-0.10307531460000001	0.0615819658	0.0791945613	0.0	-0.0582255	-0.0121003	0.00339020885025	0.00014641726009000002	-0.035728699999999995	0.04529490000000002	0.0012765400036899993	0.002051627966010002	1.15336	-0.0556500000000002	0.003096922500000022	1.3302392896	0.000650387	0.000324487	4.23003249769e-07	1.0529181316899998e-07	0.00123863	-0.0003539900000000002	1.2530892010000016e-07	1.5342042768999995e-06	0.00590137	-3.0499999999992335e-06	9.302499999995326e-12	3.4826167876900005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30675.830078125	90.392578125	941006550.9819984	8170.818180084228	20308.5234375	22.14453125	412436124.2114868	490.38026428222656	19775.310546875	6.662109375	44.38370132446289	391062907.2253456	0.7627619999999999	18.160208	0.07596410000000013	0.020751537900000002	-0.0273047219	0.0428751509	-0.018260908	0.0084191328	0.0105390326	-0.0009825625	-0.16196398369999998	-0.0396969194	0.0009788619	0.093938665	-0.0709952559	-0.0078353357	0.08907276509999999	-0.0227314757	-0.059278890599999995	0.017317688600000002	0.07432886400000001	-0.024073085600000002	-0.0303581396	-0.0613830028	0.0913368118	0.1334552681	-0.0385014183	0.07363909769999999	0.0232003742	-0.1494379143	-0.0626264957	-0.0805235674	-0.0329510319	0.0183675125	-0.0655101859	-0.07192352099999999	0.0421963301	-0.0149113076	0.0188534005	0.0021184629	-0.0240598605	-0.036266663399999996	-0.04810058440000002	-0.0601829235	0.0466386209	0.0110902121	0.0038050444	0.0014596082000000001	0.0239218066	0.1261457418	0.0465222459	0.0097719403	-0.0444447234	0.1005711158	0.0325492632	-0.054649326399999996	-0.036469159300000005	-0.023962978599999997	0.0747651989	-0.0063257235999999994	0.0827308204	-0.0285654702	0.1073141532	-0.062167659699999996	-0.0152851062	0.0343463134	-0.0702723698	0.081074124	0.0902978533	0.1209002729	-0.005728607199999999	-0.0379968429	-0.0162207593	-0.0866102057	0.023608050099999996	-0.027081496	-0.0760170008	0.0478981499	-0.17231774149999998	-0.0495070763	-0.023739897000000003	-0.1013425123	0.0669115258	0.0728383882	0.0	-0.0583732	-0.00014770000000000058	0.0034074304782399996	2.1815290000000182e-08	-0.036406699999999986	-0.000677999999999998	0.0013254478048899995	4.596839999999974e-07	1.17958	0.02621999999999991	0.0006874883999999952	1.3914089763999995	-7.8051e-05	-0.000728438	6.0919586009999994e-09	5.30621919844e-07	0.00138107	0.0001424400000000002	2.028915360000005e-08	1.9073543449e-06	0.00579388	-0.00010749000000000003	1.1554100100000004e-08	3.356904545440001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30683.259765625	7.4296875	941462429.844822	55.20025634765625	20312.140625	3.6171875	412583056.7697754	13.08404541015625	19755.205078125	-20.10546875	404.22987365722656	390268127.67877585	0.711808	16.947078999999995	0.040229600000000094	-0.0012468728999999999	-0.0459588453	0.0046570399	0.0208828347	0.011579003400000001	0.0112640358	0.0165530851	0.012043833500000002	-0.1137443097	-0.0213746004	0.07237856	-0.0647250848	-0.0536196263	0.0332771511	-0.0508622697	0.0096019226	-0.0702420487	0.0564527644	-0.0024714251000000002	0.034041079	0.0181836722	0.0585571287	0.011875454799999999	0.030994498199999998	0.0244520567	-0.0514428595	-0.0587308712	-0.0672967414	-0.06822168990000001	-0.1051775551	-0.09636386109999999	-0.0040484333	-0.0214653739	-0.0869215936	-0.0654890921	-0.0501894437	-0.020433083799999998	-0.0198920352	-0.039448421000000004	-0.0424807884	-0.0655545768	0.014625707	-0.011706803	-0.0072002598	-0.013899135900000002	0.0009650432	-0.054132467999999996	0.071165029	-0.021432527799999997	-0.0021084509	0.1310859395	-0.0239223445	-0.0800843973	0.0266021436	0.009530947	0.024339262900000002	0.0742990839	-0.0073775476	0.0130807426	-0.016187818700000002	-0.1138583676	0.012876024199999999	0.0778922555	0.0263371347	0.0032019444	-0.0200465981	0.117992665	-0.0069190745	-0.0358517691	-0.0194355092	-0.0328048045	-0.025651377000000003	-0.0071530163	-0.1199941201	-0.08867869	0.0284743601	-0.022578174399999998	-0.025860169500000002	-0.0994553821	0.07201185780000001	0.06603870070000001	0.0	-0.0542851	0.004088099999999997	0.0029468720820100005	1.671256160999998e-05	-0.036593400000000005	-0.00018670000000001183	0.0013390769235600006	3.4856890000004424e-08	1.1617	-0.017879999999999896	0.00031969439999999627	1.3495468899999998	-0.000289877	-0.00021182600000000006	8.402867512900001e-08	4.4870254276000014e-08	0.0015219	0.00014083	1.98330889e-08	2.3161796100000003e-06	0.00580272	8.839999999999543e-06	7.814559999999191e-11	3.36715593984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30641.970703125	-41.2890625	938930368.5711707	1704.7866821289062	20284.703125	-27.4375	411469180.8693848	752.81640625	19675.19140625	-80.013671875	6402.187686920166	387113156.87257385	0.728599	17.346854999999998	0.03763904999999994	-0.011752945400000001	-0.0374785635	0.031222958	-0.0099292008	0.0404378456	0.012019809499999999	0.0287647978	-0.0726386338	-0.043688036900000005	0.07560653610000001	-0.0753890373	-0.0274895031	-0.0546606237	0.0286984939	0.021678473900000002	0.060722545999999995	0.0286511023	0.060646247199999996	0.0011420292	0.032974189300000005	-0.1186119279	-0.0389337083	0.011172933500000001	-0.0068811912	-0.11262240960000001	-0.1652386067	-0.0595107276	-0.019854384	0.0743459177	-0.0533646467	-0.0323993174	-0.0641733905	0.0274644068	-0.0427559246	0.0819756005	-0.09014994259999999	-0.0166963813	-0.0201995529	-0.0528294241	-0.021549371499999997	-0.059957815199999986	0.0405164941	0.0163616132	-0.0305283656	-0.0203415046	0.0151066254	0.0514488959	0.032866621299999996	-0.13314170320000002	-0.013488331000000001	0.0378184567	0.07251637080000001	0.0266679731	0.0373616769	-0.0587826916	-0.0113011596	0.0447225963	0.1203736694	0.05783536490000001	0.0476168961	-0.0203285515	0.0714962014	-0.0677364708	0.0843042774	-0.0349969716	-0.0254976507	0.0553120099	0.0014587504000000001	0.1075616076	-0.0526169515	0.06890909190000001	-0.1923203148	-0.0209639382	0.0286924352	-0.0507684984	0.0990528886	-0.0260464062	-0.0279705958	-0.0974167978	0.0768654892	0.0588369021	0.0	-0.0586746	-0.004389499999999998	0.00344270868516	1.9267710249999974e-05	-0.0366671	-7.369999999999599e-05	0.0013444762224100002	5.431689999999409e-09	1.16349	0.0017899999999999585	3.2040999999998513e-06	1.3537089800999995	-0.000343414	-5.3536999999999986e-05	1.17933175396e-07	2.8662103689999986e-09	0.00155316	3.125999999999997e-05	9.77187599999998e-10	2.4123059856e-06	0.00634564	0.0005429199999999997	2.9476212639999967e-07	4.02671470096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30514.869140625	-127.1015625	931157238.6694679	16154.807189941406	20294.26171875	9.55859375	411857058.7091217	91.36671447753906	19630.9140625	-44.27734375	1960.483169555664	385372786.92926025	0.837534	19.94042	0.21369605	-0.0385495684	-0.015432988100000001	0.0054502139000000005	-0.0091948724	0.0042180888	0.0271260127	0.0325975973	0.10015401759999999	-0.01967612	0.1076755223	-0.0806855863	-0.11763529939999999	0.0412166824	0.0565468985	-0.0396787383	0.0264868555	0.0955000768	0.0177564551	-0.0859315002	0.0011380137	-0.0681427755	-0.0047389588	0.1071562393	-0.0236003865	-0.0839197332	-0.0322676138	0.0313620921	0.0351114081	0.0755085487	-0.0151281627	-0.0369550027	0.016236606599999998	0.107104868	-0.1325749822	0.046896372900000004	-0.027227506000000002	-0.0334920112	-0.010689254099999998	0.0169695552	0.0135865797	-0.025980859900000004	0.0087072522	0.000504821	-0.015703603400000002	-0.0191464859	-0.0252237744	-0.0761665435	-0.0485240806	-0.1304413546	-0.1335963192	0.009093229100000001	0.0764721771	-0.020877354	-0.021146022400000002	-0.11249897910000001	-0.0404091475	-0.0946673334	0.052529967000000004	-0.0229468125	0.1304276419	0.002150266	0.0761068761	-0.0221572957	0.0193405097	-0.049127434299999995	-0.055629427099999997	0.0178642305	0.0533570777	0.0115541835	0.0090321197	0.040994393500000004	-0.025678074900000004	0.0097515029	-0.0462408472	-0.13836020300000001	0.1638609515	0.129300276	-0.0300703725	-0.09522986369999999	0.081455792	0.05127684440000002	0.0	-0.0649955	-0.0063208999999999965	0.00422441502025	3.995377680999997e-05	-0.101058	-0.0643909	0.010212719364000002	0.00414618800281	1.10353	-0.05996000000000001	0.0035952016000000016	1.2177784608999995	0.000754621	0.001098035	5.69452853641e-07	1.205680861225e-06	0.00141323	-0.00013993000000000013	1.9580404900000035e-08	1.9972190329e-06	0.00592312	-0.00042252	1.785231504e-07	3.50833505344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30502.70703125	-12.162109375	930415136.2342682	147.91690444946292	20251.966796875	-42.294921875	410142159.14172745	1788.8604164123535	19631.572265625	0.658203125	0.4332313537597656	385398629.6204567	0.784528	18.678419	0.2444049550000001	0.0380867475	0.014180696000000001	0.0638665784	-0.0604116457	0.0140571695	-0.0057374975	-0.0583480017	-0.0563067197	0.1093342516	-0.026070329500000003	-0.0686606496	-0.024607286000000003	0.0349516203	0.029337482	0.013889353500000002	0.057533920499999995	0.0853127543	-0.05712397900000001	-0.0248845025	-0.0311988211	0.0367642361	-0.054344891	0.0020591437	0.025427218199999997	-0.0087486015	0.0134698304	0.0360206565	0.0588409368	0.023573988100000002	0.0721516301	-0.08686411220000001	0.004959381	0.0071517707999999985	-0.0857845165	0.0383272848	0.0024808886	0.0297297146	-0.0065683739000000005	0.0087184512	0.0860181449	0.1006545932	0.06498470190000001	0.0512128588	-0.026478721099999998	0.0197386725	0.07213651360000001	0.0625483711	-0.05953356730000001	0.008824331999999999	-0.0245198648	-0.0344986243	0.0389720276	0.057500150800000004	0.0342311345	-0.0661997812	-0.0451931157	-0.0450228539	-0.025878268	-0.0479259121	-0.0249945332	0.0947661288	-0.0012939188	-0.050279122	-0.018583828700000003	-0.0368379306	0.013663391499999998	-0.10004908679999999	-0.09472099	-0.0089275055	-0.0241874452	-0.0231312567	0.0214423957	-0.0404798493	0.006580068499999999	0.022473125099999998	0.0187035398	0.0863842635	-0.0321587	-0.0928979103	0.0857670407	0.0434045609	0.0	-0.0609655	0.004029999999999999	0.00371679219025	1.6240899999999996e-05	-0.0347853	0.06627270000000003	0.00121001709609	0.004392070765290002	1.20796	0.10443000000000023	0.010905624900000051	1.4591673616000005	-9.44841e-05	-0.0008491051	8.927245152809998e-09	7.2097947084601e-07	0.00153505	0.00012182000000000012	1.4840112400000033e-08	2.3563785025000003e-06	0.00634564	0.00042252	1.785231504e-07	4.02671470096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30471.421875	-31.28515625	928507551.0842283	978.7610015869141	20283.58984375	31.623046875	411424016.94947815	1000.0170936584473	19739.58984375	108.017578125	11667.79718399048	389651407.19947815	0.926818	22.066143	0.200447315	0.0079053771	0.0330693466	0.0209312384	-0.0547144484	0.0095272241	-0.0183559126	-0.1095555545	0.0020810272	-0.0038187959	-0.0726751004	0.0453858625	0.0332185975	-0.026129814700000004	-0.1003193984	-0.0555493116	0.0431916543	0.032691673500000004	0.0167993248	-0.05064573309999999	-0.0653598878	0.1358231945	-0.027340917000000003	-0.0352449887	0.0958417127	0.0026199668	-0.0502223033	-0.050229104100000005	0.0066506446	0.011352483100000001	0.0531652571	0.0531566949	0.11801305179999999	0.08891030039999999	0.010524308500000001	-0.0194670479	-0.0165540341	0.0158314171	0.0101729565	0.0540445854	0.0569754057	0.045221063	0.020403633100000002	0.041652081	-0.0052086912	0.0421853954	0.09853256099999999	-0.038755123100000004	0.014854807	0.0581337656	0.0691223811	0.0178604429	-0.0757168911	-0.0286381823	0.050588990300000004	-0.0896914322	-0.0352239602	-0.0320291648	-0.1363793091	-0.1006689813	-0.0970367057	-0.0055353856000000005	0.0018576285999999998	-0.0488343584	0.061884184	0.09065851539999999	-0.0335881277	0.05827092320000001	-0.0455314352	-0.1156482507	0.0479636195	-0.0531401976	0.11404857189999999	0.0418982861	0.021129671800000003	-0.1312627926	0.0006425957	-0.033841026600000004	-0.0342347832	-0.09042448859999999	0.0897844656	0.035267986099999996	0.0	-0.0438046	0.0171609	0.00191884298116	0.00029449648881	-0.00250509	0.03228021	6.275475908100001e-06	0.0010420119576441	1.09551	-0.11245000000000016	0.012645002500000035	1.2001421601	0.00014635	0.0002408341	2.14183225e-08	5.8001063722809995e-08	0.00206533	0.0005302800000000002	2.811968784000001e-07	4.2655880089e-06	0.00634565	1.0000000000807974e-08	1.0000000001615948e-16	4.02672739225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30611.46875	140.046875	937062019.0322266	19613.127197265625	20327.92578125	44.3359375	413224566.5680084	1965.6753540039065	19699.744140625	-39.845703125	1587.6800575256348	388079919.206089	1.089453	25.938223	0.09649980999999998	-0.0204169926	0.019120115400000002	-0.031187770400000002	0.0162632316	-0.022994771400000003	-0.011658991200000001	0.0015110426000000002	0.10364008890000001	-0.054761103600000006	-0.005667509	0.0264304999	-0.069980395	-0.0137277098	-0.0193683056	-0.0365614436	0.0021215787	-0.0770636128	0.040352572999999996	-0.0332556445	0.0201890715	-0.0236267337	-0.0122720484	0.0340995328	-0.0759052797	0.0099732709	-0.11231102109999999	0.0351749322	-0.0460946768	0.0191209803	0.11189907800000001	-0.0062745441	-0.1273572986	0.11392992130000001	0.0989276957	-0.08349514940000001	-0.0729556972	-0.007247159	0.0257120568	0.0007705636	-0.013326096599999998	-0.0285636196	-0.033421524	-0.013062218700000001	0.0205767578	0.006302893100000001	-0.040056495899999996	-0.10394009800000001	-0.0111965332	-0.0008614972	-0.0564067496	0.0415287111	-0.0386744245	-0.0689237578	0.0616996134	0.0168245975	-0.0131816377	0.0085953957	0.0855212956	-0.0556070033	0.0364556672	-0.0555818499	0.0442494046	-0.0570679225	0.1073496159	0.1001962725	-0.072388673	-0.0923079649	-0.0486146804	-0.0175299133	-0.0681447791	0.07843210490000001	0.018143112700000002	0.0949006901	0.078821918	0.09025165539999999	0.0652614019	-0.06482286570000001	-0.0362978318	-0.0878133654	0.09349430369999999	0.026916663700000003	0.0	-0.0589387	-0.015134099999999998	0.00347377035769	0.00022904098280999996	-0.0039563	-0.00145121	1.5652309690000002e-05	2.1060104641000004e-06	1.0790799999999998	-0.01643000000000017	0.0002699449000000055	1.1644136463999997	0.00137543	0.00122908	1.8918076849e-06	1.5106376464e-06	0.00202472	-4.061000000000039e-05	1.6491721000000313e-09	4.099491078399998e-06	0.00634565	0.0	0.0	4.02672739225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30575.04296875	-36.42578125	934833252.5409088	1326.8375396728516	20315.53125	-12.39453125	412720809.96972656	153.62440490722656	19694.966796875	-4.77734375	22.823013305664066	387891717.1300087	0.971248	23.123943	0.29289858999999985	0.026665822599999996	-0.0008245664	0.008464999	0.026810872599999997	-0.0530635313	0.0032107883	0.060480947300000004	0.0198762949	-0.0165910823	0.0383804761	0.009039776800000001	-0.09905159529999999	0.0073972538	0.028065928700000003	0.0044205999	-0.0805830658	-0.0052661562	0.026919993599999997	0.0391791423	-0.0742774427	0.0893360088	0.0028504799	-0.0183590335	0.0214796712	0.0085158735	0.0654666605	0.049853784500000005	-0.1068144994	0.0614451482	0.010723193999999998	0.0676986661	-0.11473762119999999	0.066761225	-0.0044501356	-0.007082396400000001	0.18503377070000002	0.025964084	-0.009975267099999999	-0.0215053588	-0.014689581799999999	-0.023275603399999997	0.0074403812	-0.029987326800000002	0.0474364838	-0.0219736836	-0.0552791782	-0.0023979627	-0.0200533738	-0.0583876916	-0.07626149780000001	0.0680830187	0.008578588100000001	-0.009924318100000001	-0.0256105354	0.011954901799999999	0.0413511792	0.021000283199999997	-0.029992295699999998	-0.027900557799999996	0.007467801800000002	0.053699401900000006	-0.12242914449999999	-0.0244729627	0.0630871566	-0.049996543	-0.0208486005	0.1240970156	-0.0344631017	-0.0092680656	0.0148152327	0.1058359486	0.12415035949999999	0.0175784099	-0.07997932440000001	0.1212807857	-0.028647888399999998	0.014286781699999999	-0.0383470601	-0.085068517	0.0968838458	0.0184014453	0.0	-0.09032439999999999	-0.0313857	0.00815849723536	0.00098506216449	0.00513279	0.00908909	2.63455331841e-05	8.261155702810002e-05	1.2127	0.13362000000000007	0.017854304400000017	1.4706412899999997	0.000293574	-0.001081856	8.6185693476e-08	1.170412404736e-06	0.00146192	-0.0005627999999999998	3.1674383999999976e-07	2.1372100864e-06	0.00561423	-0.0007314200000000009	5.349752164000011e-07	3.1519578492899994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30580.34765625	5.3046875	935157662.7771149	28.13970947265625	20306.095703125	-9.435546875	412337522.70447165	89.02954483032227	19669.830078125	-25.13671875	631.8546295166017	386902215.3023109	0.817403	19.461132	0.18786504	0.011800790700000001	-0.0096210329	0.0107436874	0.0005699227	-0.0055847251	0.0089925665	0.0398003214	-0.10470078810000001	-0.0301322099	0.0456644701	-0.011374031100000001	-0.0168532417	-0.049743349900000004	0.048327268	0.0166918504	0.0627280689	-0.048156207	-0.05794084610000001	0.0365413094	-0.1418309052	-0.0439290679	0.0135783596	-0.054382372400000004	-0.0910752939	-0.0750359294	-0.07370388900000001	-0.0247210783	0.0135201322	-0.09528126630000001	-0.0458131901	0.0594043608	0.042329251	0.031429323700000004	-0.0435373088	0.065093379	0.0004442305000000001	0.0026643109000000003	0.0017357532	-0.0213651683	-0.0087854015	0.0017614013	0.0079236511	0.0003321848	0.006294069300000001	-0.0202259246	-0.0078432023	0.11504095199999999	0.0486697604	-0.015576871899999999	-0.0122452147	0.051252008200000004	0.058980592699999994	0.0284806559	0.08367684	0.0978942317	-0.0799658306	0.07491601349999999	0.02726827	0.0717525161	0.0708039551	-0.061168538700000004	-0.0002418981	-0.0972844399	-0.039679315	0.06182150650000001	-0.0922094672	-0.012250918400000001	0.030690951	-0.0319364657	-0.0034433296999999996	-0.013226151200000001	-0.0771501728	-0.09161166820000001	-0.0836816286	-0.0031108396999999996	0.0029993276	0.029311609	-0.0403816879	-0.0821941232	0.0999414797	0.00977418	0.0	-0.0857885	0.004535899999999996	0.007359666732250002	2.057438880999996e-05	-0.137999	-0.14313179	0.019043724001000004	0.020486709308604103	1.19715	-0.015549999999999953	0.0002418024999999985	1.4331681225	0.000389491	9.591700000000001e-05	1.51703239081e-07	9.200070889e-09	0.00180478	0.00034285999999999995	1.1755297959999995e-07	3.2572308484e-06	0.00556006	-5.416999999999922e-05	2.9343888999999155e-09	3.09142672036e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
