csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
30437.904296875	12.365234375	926466017.9857217	152.8990211486816	22882.75	-6.890625	47.480712890625	523620247.5625	22483.349609375	-12.986328125	505501009.65738297	168.64471817016604	1.070344	15.943795	0.052399125	-0.0405644027	0.067823837	0.0528670303	-0.1180489323	-0.015399781100000001	0.1028428183	-0.0592462305	-0.0176222866	-0.1377673713	-0.0816985717	-0.0585293349	-0.01010715	0.029037342	0.053668916	-0.06736196929999999	0.0802101514	0.0935013819	0.1375733413	-0.017963141000000002	0.0854228525	-0.0199621745	0.010865323	0.0351604519	0.033798566099999997	-0.08249716530000001	0.0176944092	0.1025220497	0.060017992199999995	0.055467245899999996	0.0966498799	0.0084001923	-0.0103030684	-0.0105434831	0.19321955010000005	-0.10549879529999999	0.0840974157	0.027434648399999997	-0.1709431844	-0.0952778508	0.0391654563	0.08767682199999999	-0.1098498724	0.0731393661	0.0287383735	0.0275937533	0.1366856842	0.1141355938	0.0385098819	-0.0030843739	-0.0334047773	0.0784373768	0.0200406482	-0.0453419346	-0.09226288	-0.0613163022	0.055084738200000004	0.10516608050000001	-0.013029498999999998	-0.13435850929999998	0.0443943572	-0.0518730293	0.09319349390000001	-0.1157516506	-0.0207530399	0.0444862374	0.0575654504	-0.029750278199999997	0.0317513164	0.0132202099	-0.1670556742	0.070074658	-0.0240191145	0.0049428787	-0.11014414300000001	-0.0174389231	-0.006116303199999999	-0.009014499	0.093217353	0.0157766725	-0.0717916521	0.024937290600000002	0.11449419539999996	0.014534999299999999	-0.1258217179	0.0889436349	0.0550658195	0.0006484886	-0.0374754954	0.0042758277	0.14102096460000002	-0.1531743619	-0.09048512939999999	0.1151965085	0.0224430311	0.1263743128	0.0349633337	-0.1106685717	0.0504427911	-0.09560336800000001	-0.003809305	0.0947763782	-0.0169396104	-0.1170010477	0.049506407599999996	-0.0368941	-0.0109256	0.0013611746148100002	0.00011936873536	-0.013319200000000002	-0.0020980000000000013	0.00017740108864000006	4.401604000000004e-06	0.00854915	-0.0023294500000000003	7.30879657225e-05	5.426337302500002e-06	0.00104521	0.0004024780000000001	1.0924639441e-06	1.6198854048400006e-07	-0.000596494	-0.00016281600000000006	3.5580509203600006e-07	2.650904985600001e-08	-2.64315e-05	-0.0001756275	3.084501875625e-08	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30623.416015625	185.51171875	937793608.4660378	34414.5977935791	22848.1875	-34.5625	1194.56640625	522039672.03515625	22448.359375	-34.990234375	503928838.6291504	1224.3165016174314	1.149146	17.117619999999995	0.07291618000000001	0.0803448764	0.0519402063	-0.0240610965	-0.0085344959	-0.0406949136	0.10018083960000004	-0.1229372281	-0.1102581348	0.007299438599999999	-0.1138858983	-0.142669762	-0.0747803383	-0.08197133849999999	-0.10304692689999999	-0.005658999499999999	-0.0902441751	-0.0476130471	0.0554386137	-0.0994217717	-0.0930909399	-0.00732565	-0.1555163091	-0.0330622727	0.0375750842	0.1595349429	-0.046254504	-0.140996479	-0.0002161016	0.0919411851	-0.0312509391	0.1279599769	0.042785453200000004	-0.0179104585	-0.039495213700000004	0.09253249820000001	0.021633753399999997	0.0729163221	-0.12393645060000001	0.046998284800000005	0.0053827871	-0.0167129618	-0.1172297542	-0.06586999019999999	-0.1050800886	-0.0016053719	0.1200561797	-0.016724324199999998	0.0177076189	0.07617851169999999	0.09375943279999999	0.0401074547	-0.0681058133	-0.0621904841	-0.1964081628	-0.0378993511	-0.1158205744	0.0109179305	0.0403213252	-0.1502581697	0.0747543982	0.0369307863	-0.0644124469	-0.1458450363	0.035422634	-0.12270541380000001	-0.041106468	0.08054571860000001	-0.0966527775	-0.033461788799999996	0.0053007113	0.0308179841	0.0126469128	-0.1372444618	-0.0427352524	0.1141765814	-0.0988626976	0.0353268148	-0.20502298289999998	0.0497082908	0.054565326799999994	0.0752396542	-0.0598866204	-0.0355068759	-0.0344162414	-0.0736561424	-0.0095846725	-0.1223689097	-0.08698358869999999	-0.0497357777	0.0421052658	-0.1072578688	-0.0090545038	0.0553001215	-0.0191547795	-0.1619122942	0.0476288871	0.035633939100000005	-0.0106018876	0.0874854083	0.09215862949999999	0.0476503365	-0.0197396682	-0.11531344710000001	0.0571422589	-0.0241171	0.012777	0.00058163451241	0.000163251729	0.00832763	0.02164683	6.934942141690001e-05	0.0004685852490489001	0.0235755	0.01502635	0.00055580420025	0.0002257911943225	0.000642503	-0.000402707	4.12810105009e-07	1.6217292784899998e-07	-0.000529881	6.661300000000009e-05	2.80773874161e-07	4.437291769000012e-09	-2.64315e-05	0.0	0.0	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30283.263671875	-340.15234375	917076058.6203039	115703.61695861815	22845.671875	-2.515625	6.328369140625	521924723.420166	22400.96875	-47.390625	501803400.93847656	2245.871337890625	1.073619	15.992574	0.05355822	0.0131616663	0.1451193424	-0.0570635205	0.0068640093000000004	0.001574184	0.10368452269999999	-0.13229209720000001	-0.028669071299999998	-0.0065124287	-0.037448797799999996	-0.1209204642	0.0224776221	-0.186291741	-0.1421547126	-0.0633319822	0.018593405	-0.0259713096	0.035592366	0.07022070150000001	-0.0070205308999999995	-0.0786153867	-0.0295057181	0.0690768193	-0.0542614585	-0.030304408300000002	0.024391239199999998	0.015829626200000002	-0.0020551969	-0.10410541390000001	-0.0579757317	-0.0201484128	-0.2191358999	-0.1238829741	0.0605300121	0.1168248677	-0.2011563534	0.0281111533	-0.013538533799999999	0.094971261	-0.1003908476	-0.04472897519999999	0.13369316960000002	-0.09726278769999999	0.0444122209	0.1692743505	-0.0419989141	0.0317514336	-0.1059915849	-0.0732425965	-0.0207954732	0.11701741560000001	-0.05842820570000001	-0.0150544654	-0.0639340494	0.13726356	-0.0776121405	-0.00531509	0.0168249972	-0.15779461460000002	0.1167082324	0.002116311	-0.0186303261	-0.0592492527	0.1241817858	-0.10639600369999999	-0.1097357431	0.0825795237	-0.051645522199999995	0.0707117888	-0.12333764800000001	-0.047017641500000006	0.012072129	0.0318957232	-0.0853827518	-0.027808063100000002	0.008909650500000001	0.013649743999999998	0.0302012345	-0.0405414135	-0.0281172241	-0.027310585699999997	-0.10669082490000001	-0.1746010991	0.0225599253	0.03808853	0.045227958799999995	0.2068785105	-0.034915276099999996	-0.082011917	-0.221924669	-0.1130879893	-0.0795033352	0.040529429	0.0695559899	-0.042451272199999994	0.029491779500000002	0.10876217769999999	-0.1843861929	0.0598759211	-0.1346055197	-0.053203765199999996	-0.0225290366	-0.1133761033	0.0644997188	-0.0368895	-0.0127724	0.0013608352102499998	0.00016313420175999998	0.0213581	0.013030469999999995	0.0004561684356099999	0.00016979314842089992	0.0271688	0.0035933000000000007	0.0007381436934400001	1.2911804890000005e-05	0.00104742	0.00040491700000000013	1.0970886564e-06	1.639577768890001e-07	-0.000608205	-7.832400000000006e-05	3.69913322025e-07	6.13464897600001e-09	-2.64315e-05	0.0	0.0	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30332.33203125	49.068359375	920050366.4539948	2407.7038917541504	22845.423828125	-0.248046875	0.061527252197265625	521913389.8866615	22387.92578125	-13.04296875	501219220.7867584	170.11903381347656	1.097722	16.351606	0.13887465	0.0203257684	0.1163775605	-0.1024267949	-0.09809851900000001	0.0772042324	0.0460602222	-0.1212724008	-0.0800761229	-0.0088364777	0.034547363	-0.0632792584	-0.0023986524	-0.1640639006	-0.0376040204	0.0363983524	-0.0831013171	0.1833807881	0.0479731154	0.0375923243	-0.0402827202	-0.027474515699999997	0.2007234793	0.023750546299999998	0.0556940676	0.0844667344	-0.01296492	-0.0055455427	-0.0730879598	-0.1110431536	-0.07569121599999999	-0.0082776614	0.0043153476	0.072330375	-0.14335394869999998	-0.15499335949999998	-0.1465451395	-0.0856563392	0.048125971	0.0595625466	0.06623269309999999	0.0749959498	-0.08449582050000001	0.0510293795	0.007145578000000001	-0.0155659046	0.025085081800000002	-0.023116669399999998	-0.122482676	0.0069304944999999995	0.0130919422	0.09313698699999999	-0.1116414652	-0.0399361854	-0.0560686534	0.0299826463	-0.0959399369	0.045077598899999995	-0.1152099628	-0.1106962351	0.1151644064	0.0637489317	0.043131498899999995	-0.0331854309	0.1409628527	-0.0175007477	-0.06116849980000001	0.1372283151	0.1656061077	-0.0455396246	-0.055441263399999996	-0.015364181499999999	-0.021252471600000003	0.0684571228	0.1345174025	0.0746268088	0.057215385599999995	0.06865732769999999	0.0140172466	-0.035093601099999996	0.0149149177	-0.08465411810000001	-0.0178799608	-0.0030522496	0.0029268209000000004	0.0850054947	-0.1766697631	-0.060670497999999996	-0.0068269174	0.1488778607	-0.0945517224	-0.040225954	0.1724124659	-0.0106444517	-0.0055433531000000005	-0.0312165648	0.094096181	-0.0777458221	0.0946297379	-0.0218755568	0.117845765	-0.0772606462	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	-0.0208149	0.016074599999999998	0.00043326006201	0.00025839276515999995	-0.0378009	-0.059159	0.0014289080408099997	0.003499787281	0.03228	0.005111200000000003	0.0010419984000000005	2.6124365440000034e-05	0.000345635	-0.0007017850000000001	1.19463553225e-07	4.925021862250002e-07	-0.000139393	0.000468812	1.9430408449e-08	2.19784691344e-07	-2.64315e-05	0.0	0.0	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30236.5703125	-95.76171875	914250184.2627565	9170.306777954102	22828.236328125	-17.1875	295.41015625	521128373.852726	22406.083984375	18.158203125	502032599.51486593	329.72034072875977	1.089448	16.228369	0.1131807	-0.1248393582	0.1166342781	-0.071637723	-0.044757155	0.1814793432	0.0511222192	-0.1060288734	0.0005394303	-0.0649776269	0.0252360767	0.0358675354	0.040811779	-0.14303858390000002	0.0932489842	0.053716664299999994	0.1139726517	-0.0072617461	-0.122056805	-0.045550067400000005	-0.0198810757	-0.09497861630000001	0.028447548	-0.0648860785	-0.1648993475	-0.0310783027	0.0079537333	0.0018129195999999998	-0.013357331399999998	-0.053674054299999996	-0.0583425796	-0.095941568	-0.09162331119999999	0.0859755584	0.00047007660000000003	6.64349e-05	-0.05008365099999999	-0.09955454080000001	0.14339488890000002	-0.11413909359999999	0.0130315248	-0.2329649641	-0.0088470165	0.08703003779999999	0.0212352854	0.0504022652	0.1992476657	-0.11434766539999999	-0.08448108130000001	-0.0492157096	-0.1220203266	0.10043729679999999	-0.0641557195	0.0535394004	0.0001302876	-0.0334001289	0.0142775449	-0.0279135491	-0.1832203262	-0.0858799426	0.0331286951	0.0065547795999999995	0.0819545751	0.0347280024	0.0093282191	0.1221490702	-0.06678178900000001	0.11886718380000001	0.0301018558	0.12244077490000001	-0.0144659871	0.0180693164	0.026397435099999998	0.1274739822	0.0021974353	0.0228724706	-0.06880932599999999	-0.17037362690000002	0.044013209500000004	-0.0551130501	0.08051415599999999	-0.0649025949	-0.0861991789	-0.0384787156	0.015274165900000001	0.0802467374	0.0070451405000000016	0.024859523900000003	0.039553061699999996	-0.028137633399999997	0.070371306	0.0399693558	0.215039173	-0.1141190267	-0.0362766754	0.136362259	-0.0081302279	0.1451850573	-0.0167004699	-0.08701339539999997	-0.2562580591	-0.009519503	-0.028069669900000004	-0.1087695012	0.07823761629999999	-0.0229115	-0.0020966000000000005	0.0005249368322500001	4.395731560000002e-06	0.035636699999999986	0.07343759999999999	0.0012699743868899993	0.005393081093759999	0.0264398	-0.005840200000000007	0.0006990630240399997	3.4107936040000085e-05	0.000591273	0.000245638	3.49603760529e-07	6.0338027044e-08	-0.000529881	-0.00039048799999999987	2.80773874161e-07	1.5248087814399992e-07	-2.64315e-05	0.0	0.0	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30315.3984375	78.828125	919023382.4243773	6213.873291015625	22830.33203125	2.095703125	4.3919715881347665	521224060.65711975	22420.8359375	14.751953125	502693884.1362915	217.62012100219727	1.2418650000000002	18.49876	0.07429939999999999	-0.1521269424	0.0406686292	-0.0448551075	0.0590542512	0.1454309867	0.0363669055	-0.0478969874	-0.0653464346	-0.056180566200000004	0.0460752764	0.0361616698	-0.20666209579999997	-0.0430232465	0.07842089	0.1145721845	0.2130575637	-0.010758296899999999	-0.037649708	0.06685851599999999	-0.1297457803	0.132577693	0.0351746071	-0.1059148758	0.2084505939	0.0756318674	0.0270308239	-0.0191598589	-0.07972895740000001	-0.0337331392	-0.0377840494	0.0181494176	0.1283801734	0.0255759517	-0.0168685979	0.09847161619999999	0.0372252448	-0.1334880549	-0.0492096391	-0.014067103400000001	-0.0972374106	0.0052643462	0.061050267400000004	0.1287174091	-0.1470117959	-0.0834143538	-0.0903475478	-0.0362194912	0.0052961362	0.0411465643	-0.13722198929999999	0.0488904749	-0.060216033499999995	0.013860833799999998	-0.0371779593	-0.1162236906	-0.0097042129	-0.1021656027	-0.105580576	-0.09325880689999999	-0.0452001396	0.025106497400000004	0.0468376877	-0.0066149414	-0.029853705699999997	0.0305083234	0.022915855	0.0773853777	0.0998370622	0.2451690517000001	0.0040223183	0.027167893	0.13793581	-0.155999364	0.1441745184	0.0531572087	0.0750377597	0.0916042915	-0.151849818	-0.08776445769999999	0.0842107074	-0.0719085401	0.08585781960000001	0.1581326365	-0.028307758500000002	-0.1086127302	-0.0103978246	-0.0763513343	-0.026350687400000003	0.0179242561	-0.0359034424	0.24111769730000002	-0.0997388809	0.0701254531	-0.0590405559	0.0138403325	-0.0235931177	0.0197762299	0.0417759502	-0.0373052435	-0.034451844599999996	0.0765767314	-0.0308179344	-0.10611021970000001	0.0845511243	-0.0153952	0.007516300000000002	0.00023701218304	5.649476569000002e-05	-0.0237756	-0.05941229999999999	0.0005652791553599997	0.0035298213912899985	0.0279051	0.0014653000000000027	0.0007786946060099999	2.147104090000008e-06	0.0007093830000000001	0.00011811000000000005	5.032242406890001e-07	1.3949972100000012e-08	-0.000529881	0.0	2.80773874161e-07	0.0	-2.64315e-05	0.0	0.0	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30439.732421875	124.333984375	926577309.915348	15458.939670562744	22839.337890625	9.005859375	81.10550308227539	521635355.28213876	22488.271484375	67.435546875	505722354.35495377	4547.552982330322	1.245664	18.555342	0.084023961	-0.2242631246	-0.0369033123	0.0130682141	0.012929586399999998	0.1567927737	0.0985608209	0.052175633799999996	-0.0105786423	0.026277190099999997	0.1145291432	0.0824839229	-0.0983444324	0.1373384242	0.0532760021	0.0362645236	0.014533351100000001	-0.0873498012	-0.0241478444	0.06721128700000001	0.0982069209	-0.0458228604	0.0860364533	-0.2206505212	-0.08627109289999997	-0.055113317099999996	-0.1936450607	0.0331475525	-0.11573816320000001	-0.0324848099	0.17907225010000002	0.0813466835	-0.0680007199	-0.055721840099999996	0.0423765366	-0.0482198227	-0.0776670258	0.0588760245	-0.0037957737	0.0676422125	-0.0580875284	0.0378067822	-0.038267825	0.0572706026	0.11419939189999999	-0.1326841674	9.18306e-05	0.052708495300000005	-0.1200140676	0.16220645890000002	-0.20684162469999998	0.0179323322	0.0100465872	0.0528923083	-0.1548452779	-0.2262622802	0.054246398700000004	-0.0442599822	-0.10030368890000001	-0.0845312229	-0.0852133117	0.062215808	-0.0020277607000000002	0.09092376630000001	-0.0807874524	-0.0004674162	0.11480036140000001	-0.0264198431	0.0692087389	0.047196168600000005	0.1208281139	-0.016049912700000002	-0.09575412789999999	0.0727993934	0.2627543525	-0.0261721066	-0.1598083011	-0.0815486785	0.041486482000000005	-0.04984972360000002	-0.0433194354	0.18234476670000002	0.06453278929999999	-0.0980099038	-0.033208141600000005	0.0466112702	0.0748283475	0.0974771608	0.045640465899999996	-0.0537556789	-0.0960501267	0.035410519700000004	-0.0239340229	0.0964519971	0.0798616225	0.0610795642	0.10188472050000001	0.0794075904	0.1109017065	-0.052690805199999996	0.0421054698	0.0222882145	-0.0335495105	-0.1032211271	0.0904527076	-0.0200035	-0.004608300000000001	0.00040014001225	2.123642889000001e-05	0.00754609	0.03132169	5.69434742881e-05	0.0009810482644561	0.0006695039999999999	-0.027235596	4.482356060159999e-07	0.0007417776894752157	0.000956261	0.000246878	9.144351001209999e-07	6.094874688399997e-08	-0.000529881	0.0	2.80773874161e-07	0.0	-0.000196721	-0.00017028950000000002	2.8998513810250003e-08	3.8699151841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30709.98828125	270.255859375	943103380.2345123	73038.22952651978	22865.021484375	25.68359375	659.6469879150392	522809207.48093027	22561.08984375	72.818359375	509002774.9377594	5302.5134620666495	1.122223	16.716578	0.034459316000000004	-0.1853205702	-0.1716895021	0.0810268846	0.0410934906	0.0741455456	0.13101182779999998	0.1608422678	0.0749563424	-0.0109587972	-0.095373511	0.0839580977	-0.040297850499999996	0.0309814953	0.19724136809999998	-0.1721041562	0.0967442706	0.0846633503	0.0615164151	0.0355331568	-0.0833426513	-0.059944792000000004	0.0048605413	-0.16854253260000002	0.034313734900000004	0.1285103018	0.016545705	0.0048628764000000005	0.0615297472	0.09198216619999999	-0.0741340251	0.0011389753999999999	-0.1799109702	0.1340076172	-0.025221467200000004	-0.031653182	-0.0128330278	0.053234530099999997	0.08086887849999999	-0.0292618946	0.1965584202	-0.0092389573	-0.19704391429999998	-0.0924630773	-0.0322571221	-0.1128347976	0.0341098694	0.18772213969999998	-0.0187428638	0.0044159366	-0.1515278234	-0.1182407141	0.1077918836	-0.1100125806	-0.0916346978	-0.1265115353	0.0335804201	-0.0267118125	-0.024349994700000002	-0.08391428640000001	-0.18900904	-0.10885928480000001	-0.0370112356	0.0687370147	-0.14403459119999998	0.1418363635	0.1303758353	0.0628152152	0.0680445222	-0.0223301277	-0.1499761141	-0.0400598359	-0.04953965230000002	-0.005735719100000001	0.09862752960000001	0.0316668304	-0.0429901499	0.0024382873	-0.2080520009	0.0072617733	-0.0487838716	-0.0391836051	-0.06753702639999999	-0.038874159900000003	-0.0835027192	0.037937417	-0.052736075099999995	0.1399643078	-0.0406480197	-0.0158662623	0.1446291458	-0.11794164630000001	0.2603416805	-0.14788804619999998	-0.214334065	0.1101222315	-0.016832242600000002	-0.1228269118	0.00042648050000000003	0.121936603	0.0783161246	-0.0210526379	-0.036262919	-0.10010848060000001	0.0959136145	-0.017881499999999998	0.0021220000000000024	0.00031974804225	4.50288400000001e-06	-0.000807587	-0.008353677	6.52196762569e-07	6.978391942032901e-05	0.0006707680000000001	1.2640000000001695e-06	4.4992970982400007e-07	1.5976960000004286e-12	0.000646903	-0.00030935800000000003	4.18483491409e-07	9.570237216400002e-08	-0.000529881	0.0	2.80773874161e-07	0.0	-2.64315e-05	0.00017028950000000002	2.8998513810250003e-08	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30501.662109375	-208.326171875	930351391.4344826	43399.793888092034	22897.158203125	32.13671875	1032.7686920166016	524279853.7789345	22539.078125	-22.01171875	508010042.7248535	484.5157623291016	1.195495	17.808039	0.041881231	-0.18507010920000005	-0.0899678299	0.0492324946	-0.047310524400000005	-0.0535348258	0.1492149943	0.15353713619999998	0.0670095247	0.0216824617	-0.0983240746	-0.1597904845	-0.0328629999	0.0315419014	0.0236367631	0.0859124675	0.18880867710000002	0.037027351	0.0616250828	-0.0165640462	0.1087893146	0.1668633521	-0.1080900214	0.1570423541	-0.055661109900000005	-0.0596329734	0.0566934491	0.0017992713	0.1105412664	-0.058384539699999995	-0.0730629981	0.138485515	0.012328116299999999	0.0672021232	0.0502529346	-0.0749193187	0.16941880059999995	0.0628709782	0.034063062799999995	-0.11218162279999999	-0.0999206845	0.062271075499999995	-0.0721405062	-0.15715039779999998	0.0740711864	0.0259357321	-0.033782169300000005	0.0315998591	-0.0858823262	0.0189454286	-0.1676093159	-0.06134417320000001	0.0927766176	-0.1276418262	-0.0335275742	-0.0231901575	0.0024157253	0.0829477933	0.0626200357	-0.0916475367	-0.1663185459	-0.10347160960000001	-0.1129326126	-0.1269548154	0.024900644700000002	0.0733747801	0.0236444315	-0.12453130720000001	0.0463026576	0.15245680890000002	0.0130028607	0.0955259006	0.0820012872	-0.0888854816	-0.2066376241	-0.14546052369999998	0.0805688224	0.09856343220000001	0.060607626	0.0084822153	-0.07104932309999999	-0.0937863224	-0.0606140599	-0.07275844320000001	-0.0056086468	0.06445940309999999	0.0488257941	-0.029923310800000002	0.0775297982	0.0694764433	0.1619566716	-0.0006681786	-0.0989170107	-0.0148107168	-0.0435631217	-0.1149903591	0.09412546720000001	0.0998972055	-0.030234094700000002	-0.137101614	0.1482671317	-0.138183342	-0.0389566904	-0.09677902140000001	0.1009072399	-0.0236973	-0.0058158	0.0005615620272899998	3.3823529639999994e-05	-0.0018906	-0.001083013	3.57436836e-06	1.1729171581689994e-06	0.000681761	1.099299999999994e-05	4.64798061121e-07	1.208460489999987e-10	0.000956261	0.00030935800000000003	9.144351001209999e-07	9.570237216400002e-08	-0.000784415	-0.00025453400000000005	6.15306892225e-07	6.478755715600004e-08	-0.000161968	-0.0001355365	1.837014283225e-08	2.6233633024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30514.013671875	12.3515625	931105030.3673744	152.56109619140625	22867.630859375	-29.52734375	871.8640289306641	522928541.12063986	22543.904296875	4.826171875	508227620.9466591	23.291934967041016	1.222819	18.215054	0.116492294	-0.0442880083	-0.05599231440000002	0.08361494480000001	0.0194215187	-0.0397746443	0.1184022827	0.0867430244	0.0661944418	0.1324560535	-0.137485623	0.0994599151	0.09124856460000001	-0.053473405	-0.0408642038	-0.0319959185	-0.0196991204	0.147068809	0.0498833025	-0.0524104075	-0.08824466560000001	0.0662083175	-0.17025413739999998	0.023392507799999997	-0.0688836391	-0.053147968600000005	0.0159516982	-0.0688113143	0.1596533082	-0.0963063774	0.0967907275	0.0368291453	0.0822211922	-0.1364397155	-0.0487845742	-0.0454788811	-0.1395462778	-0.0355332365	-0.22010990260000002	-0.1460703589	0.0058619273999999996	-0.0978833927	0.0346606323	0.026693050099999997	-0.0503757991	0.0881177475	-0.0071327759999999995	0.0084473708	-0.025386269500000003	0.0520488553	-0.030644786299999997	-0.0561007475	0.0850430565	-0.190221184	0.102154769	-0.0037176125	0.014368391999999999	-0.0030725818	0.0803910416	-0.0663027571	-0.0946576563	-0.0412874438	-0.1657325785	0.06181172980000001	-0.0364389845	0.031873745099999996	-0.12159420580000001	-0.0700918811	0.055292481500000004	-0.1070534065	-0.0574779896	0.0481510484	0.12037445050000001	-0.1364305354	-0.0815245072	-0.0455589935	-0.0385684469	-0.10926005400000001	0.074280073	0.14510439960000002	0.035289721600000004	0.040089198900000005	0.0375785663	0.0424943486	0.093916416	0.0297500507	-0.1412139379	-0.0523537949	-0.0948220664	0.0272538159	0.007845456800000001	-0.1295687561	-0.097164098	0.209670372	-0.21002389989999998	0.0765666384	-0.0371373131	0.10134633529999999	0.1658855394	0.080366229	-0.21550780739999997	-0.0038099743	-0.041629366099999995	-0.0932399603	0.10540925529999999	-0.0244692	-0.0007719000000000023	0.00059874174864	5.958296100000037e-07	0.0497739	0.051664499999999995	0.0024774411212100003	0.0026692205602500004	0.00883763	0.008155869000000001	7.810370401690001e-05	6.651819914516102e-05	0.000565759	-0.000390502	3.20083246081e-07	1.5249181200400008e-07	-0.000192453	0.000591962	3.7038157208999984e-08	3.5041900944400005e-07	-2.64315e-05	0.0001355365	1.837014283225e-08	6.9862419225e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
