csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
33174.3515625	88.66015625	7860.623306274414	1100537601.5923462	24176.220703125	-27.755859375	770.3877296447754	584489647.4862099	24167.587890625	-8.359375	69.879150390625	584072304.4510841	0.95441	16.442558	0.0614149	-0.1173065016	-0.0023912926	0.0343839482	0.08492797710000001	0.025067084	0.0048883521	0.1951053164	0.0738494881	0.0340622419	-0.0040587238000000005	0.0534100469	0.055685142400000005	0.0176772602	0.0462972153	-0.132913465	-0.0825751302	0.035443902299999996	-0.0493269079	0.0132310877	0.0772357371	0.027348373199999998	-0.1419893866	0.0434263714	-0.0801618503	-0.0261656614	0.10535830630000001	0.010600270600000001	0.025171901899999998	0.0270614923	0.0778955342	0.0110916248	0.0245889038	0.0443308803	0.0568438342	-0.0731722183	-0.05305804769999999	0.034556555	0.0049027471	0.1353959086	0.0966749277	-0.20946544039999998	-0.055880275	-0.0687479116	0.10269063279999999	-0.0271239191	-0.11121773289999999	0.1554425318	-0.11558272039999999	-0.0055427435999999995	0.0495529379	-0.1151370192	0.007701518	0.0110478477	0.0304548527	0.0188120167	-0.0323391408	-0.1951291656	0.0167755224	0.0172547156	0.0494077768	0.0302018925	0.0733883986	0.0200990129	-0.1161179564	0.00332309	0.0902708126	0.053364834900000005	0.011432604499999999	0.024498196899999998	0.0973198293	0.17438535789999998	0.0309205552	-0.0761439293	-0.0361947979	-0.026552825899999997	0.028187979	-0.0150695595	-0.06107098	0.1423222754	0.1414506777	0.022016274	-0.12590711300000001	0.0712287506	0.06745005559999999	-0.082377836	-0.0427537862	0.0320621497	-0.05877133320000001	-0.0780690061	-0.07072790820000001	0.051197906900000006	0.0626395057	-0.09812619300000001	0.0599648086	-0.050368270199999995	0.1017710889	0.0084904876	-0.1205315909	-0.025306205099999996	-0.070698	0.011026699999999973	0.004998207203999999	0.00012158811288999942	-0.0261464	0.0138652	0.00019224377104000006	0.00068363423296	-0.0701701	0.019218500000000013	0.0003693507422500005	0.004923842934010001	-0.00139979	-0.00017818999999999995	1.9594120441e-06	3.175167609999998e-08	-0.000144125	0.0	2.0772015625e-08	0.0	-0.0019227	0.0001678999999999997	3.69677529e-06	2.8190409999999892e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33131.69921875	-42.65234375	1819.222427368164	1097709493.1217194	24154.21484375	-22.005859375	484.2578468322754	583426094.7180327	24152.935546875	-14.65234375	214.6911773681641	583364295.5314981	1.127359	19.422113	0.0878136	-0.0117137176	0.1001790058	0.025011281099999998	0.1758073685	0.0447916115	-0.0794590638	0.0159055839	-0.0227693746	0.0716795656	-0.0929472897	0.1044382358	0.0085262918	-0.0155809151	-0.0698493526	-0.03906647	-0.1384172203	0.021315441600000002	0.016175596100000002	-0.1908493618	0.0083505055	0.0208745361	0.0611600546	-0.014792404399999999	-0.0237069954	0.1491863544	0.0058535106	-0.093455244	6.696350000000001e-05	-0.0775002977	-0.06455486690000001	0.0442343852	-0.0681295036	-0.0919642574	0.1973522771	-0.0585351164	0.09945528699999999	-0.1711305026	0.2355297609	0.0618797024	-0.0297529479	0.1057751552	-0.0160947847	-0.04311648059999999	-0.029206185699999998	-0.10824740460000001	-0.0817195456	-0.0275023047	0.0015998529	0.0793931559	0.1194076833	-0.0957948307	0.0844751241	-0.0838623667	-0.027597254300000002	0.0395470729	-0.0691164738	-0.022103321699999998	-0.07127923230000001	0.0489415438	-0.0963358574	-0.0144216705	0.055953672999999995	0.1177913582	0.033306307	-0.1225295994	0.08496644369999999	0.0302100629	-0.0010613985	-0.0965852833	-0.2283456895	0.0526300729	0.0247347092	-0.0070367945	-0.0337931405	0.0993802606	0.0112255864	-0.0179324696	0.0075129299	0.022998526000000002	0.0296717265	0.00864009	-0.1523674971	-0.0087008601	-0.0239143223	-0.0286241637	0.1534710574	-0.0266041546	0.25058938350000004	0.1852733144	0.06698781919999999	-0.06359282320000001	-0.1539435267	0.1932714236	0.010586699199999999	-0.0734070641	0.0541516916	0.005662880699999999	-0.1211891893	-0.0169396104	-0.077767	-0.007069000000000006	0.006047706289	4.997076100000008e-05	-0.06941239999999999	-0.04326599999999999	0.001871946755999999	0.004818081273759997	-0.062229	0.0079411	6.306106920999999e-05	0.0038724484409999997	-0.00107439	0.00032539999999999994	1.1543138721e-06	1.0588516e-07	-0.000144125	0.0	2.0772015625e-08	0.0	-0.00218805	-0.0002653499999999999	4.7875628025e-06	7.041062249999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33123.25	-8.44921875	71.38929748535156	1097149690.5625	24160.80078125	6.5859375	43.37457275390625	583744294.3912506	24179.291015625	26.35546875	694.6107330322266	584638114.0182838	1.145871	19.741051	0.12189434999999996	0.0297944731	0.0736922537	-0.1416000411	0.0351754772	-0.0342612132	-0.0624794792	0.1163579668	0.0604665576	0.11109364460000001	-0.0676047954	-0.0700529142	-0.0527052414	0.0099061809	0.005852250799999999	-0.0950365943	0.0140838829	0.024441562200000003	0.143499072	0.0119863073	-0.0412786042	-0.1000660466	0.0628158516	0.1424218585	0.0104469579	-0.028610522200000002	0.11354843140000001	-0.0209334851	0.0741640815	-0.0321972955	-0.054730294299999996	-0.07724638240000001	-0.0388278388	0.0840914045	-0.0864018729	0.0505617396	0.0394525844	0.1278137055	0.0729378967	0.0452094612	0.0616117479	-0.07270368719999999	-0.027196684900000004	-0.0050385217	-0.058476917	-0.0230424196	-0.09818488759999999	-0.023515484	0.0132968864	0.0319478252	0.1379805708	0.06977392639999999	-0.053820198799999996	0.0382779877	-0.0392000453	-0.027940581000000003	-0.061738874900000004	-0.1628925449	-0.0721126836	0.0166757505	-0.0332031385	-0.0208528969	-0.0822805106	0.022451375200000002	-0.086865742	0.10524923050000001	-0.0208269126	-0.1371164796	0.019895801299999998	-0.0305178157	-0.054138169699999995	0.0273507371	-0.10313908039999999	-0.0544998159	0.09754845529999999	-0.074680241	0.0227573585	-0.00027918779999999997	0.0076033842	-0.0041568181	0.2050539134	0.0223091957	0.0317422425	-0.0385738361	0.046143160999999995	0.1455357491	0.0542555762	-0.0384253591	0.0062782294999999995	-0.0604222846	0.1001465606	-0.0262426123	0.15068678289999998	-0.0164658607	0.0286109906	-0.0590139622	0.013986005800000001	0.0028322072	-0.1215843189	-0.0084904876	-0.06312849999999999	0.014638500000000013	0.0039852075122499995	0.0002142856822500004	-0.0335975	0.03581489999999998	0.0012827070620099988	0.00112879200625	-0.108583	-0.046354	0.002148693316	0.011790267889	-0.0006671110000000001	0.0004072789999999999	4.450370863210001e-07	1.658761838409999e-07	-0.000144125	0.0	2.0772015625e-08	0.0	-0.00228251	-9.44600000000002e-05	5.209851900100002e-06	8.922691600000039e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32997.6171875	-125.6328125	15783.603576660156	1088842740.0527954	24178.017578125	17.216796875	296.41809463500977	584576534.0081215	24163.1953125	-16.095703125	259.0716590881348	583860007.710022	1.37589	23.703812	0.15160496999999998	0.051438351900000005	-0.1060511232	-0.1158446866	-0.0176418188	0.0027261754999999997	0.030398290499999998	0.0454638169	-0.0311141768	0.0750524922	0.12531392449999998	-0.1175446324	0.0515282263	0.0921743493	-0.0439193097	-0.1263898645	0.0768976218	-0.041921101	0.0722650566	-0.028024035	0.0182444491	0.0764967891	0.0378871577	-0.0659569674	0.0397218083	-0.0858882316	-0.1725950946	0.052276778600000004	0.1111678669	-0.047715170999999994	-0.2208675768	0.11629391789999999	-0.055271662199999995	0.0691135373	-0.06303637690000001	-0.1573789233	-0.07142305980000001	-0.09414590880000001	0.054059158200000006	-0.0204029416	0.035756929	0.1261976589	0.0058555402	0.07332500900000001	0.0577522808	-0.049916301100000005	0.020830133	0.1250071173	0.0628699488	-0.1426420726	0.0238250529	0.06545496519999999	0.0370894265	-0.0703971756	-0.0473783882	0.0065431563	0.034572416200000004	-0.047662777999999996	-0.0383761864	0.0330771349	0.1590933376	0.056344433799999996	0.0346852358	-0.07682466190000001	-0.0079692724	0.1645164101	0.0247625044	0.0007561703999999999	0.0780471273	-0.1515635093	0.0070535925	-0.0665068952	0.0155285897	0.012922783200000001	-0.032189963599999996	0.0681081343	-0.0680088951	-0.0034337654	-0.051272166699999996	0.15696488349999999	-0.0206216336	-0.0028988215999999995	-0.0227215269	-0.1353223828	-0.045894730700000004	-0.0474920431	-0.196911778	-0.024733116	-0.028088223	0.0930282781	0.11925658189999999	0.0185126407	-0.043810899199999996	0.1138407657	0.0020112352999999998	0.0436186654	0.08789397619999999	0.0	-0.1217161239	-0.0	-0.0886721	-0.025543600000000014	0.007862741318410001	0.0006524755009600008	0.00377292	0.03737042	0.0013965482909764002	1.42349253264e-05	-0.156431	-0.04784799999999999	0.002289431103999999	0.024470657760999995	-0.00047516	0.00019195100000000005	2.2577702560000006e-07	3.684518640100002e-08	-0.000634693	-0.000490568	4.02835204249e-07	2.4065696262400004e-07	-0.00214817	0.00013434000000000018	4.6146343489e-06	1.804723560000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33241.296875	243.6796875	59379.790100097656	1104983817.9318848	24201.142578125	23.125	534.765625	585695302.0867348	24257.9453125	94.75	8977.5625	588447910.7842407	1.515793	26.114046	0.15016002	-0.0775200339	0.036107963300000004	0.0480966401	-0.030812291000000002	0.028837401000000002	0.0665968534	-0.1037546407	-0.0705444213	-0.0071622898999999995	-0.051073185199999996	0.1366624507	-0.1720984952	0.0521157796	0.0440290991	-0.0990584335	0.0932305707	-0.0797965955	0.06651078049999999	-0.14622664429999999	0.0393731906	0.0667983647	-0.0157190968	-0.0376778961	-0.0442050087	-0.0641735278	0.043265533499999995	0.0193121568	0.008046066	0.021594284900000003	0.006239967700000001	0.0689421601	-0.11104679349999999	0.023673642999999998	0.0761526608	0.0501298381	0.0551713721	0.0338188719	0.0313413539	0.0726024883	0.0961931022	-0.0675572723	-0.018675516899999998	0.0522031632	-0.0304311641	-0.0122983043	0.0726504919	0.0761973151	-0.0554757692	0.0318713892	-0.0754027192	0.052166587199999996	0.1662531394	-0.1791106614	0.0072547178	0.0335773683	0.0755204173	0.11418726289999999	-0.0037619982	0.0428119063	-0.0638015016	-0.2114548917	0.1265149075	0.0620192478	-0.0198115748	0.075875162	-0.06665020740000001	-0.0166983976	0.0391073355	-0.1264412327	-0.043541895899999995	0.10052132800000001	0.0795169269	0.0858824186	0.01263496	-0.0138940884	0.10005434460000001	0.012709696699999998	-0.0343637307	0.058758063099999994	-0.0015264698000000002	0.0850446508	-0.06108018	-0.0976668295	-0.0333771662	0.0397615985	-0.0429988884	0.023583106099999997	-0.0656282218	0.018619851200000002	-0.0282795521	-0.0009552575	0.089717415	-0.07823681099999999	0.0640672811	-0.0253905173	0.08702420359999999	-0.0028322072	-0.1215843189	0.0084904876	-0.0818181	0.006853999999999999	0.00669420148761	4.6977315999999985e-05	-0.0702507	-0.07402362	0.005479496317904399	0.00493516085049	-0.12493000000000005	0.03150099999999993	0.0009923130009999958	0.015607504900000013	-0.000580923	-0.00010576299999999997	3.37471531929e-07	1.1185812168999995e-08	-3.0118e-05	0.000604575	9.07093924e-10	3.65510930625e-07	-0.00210288	4.528999999999992e-05	4.4221042944e-06	2.051184099999992e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
33286.7421875	45.4453125	2065.276428222656	1108007205.4570923	24264.44921875	63.306640625	4007.730747222901	588763495.8892975	24266.39453125	8.44921875	71.38929748535156	588857903.5462799	1.318284	22.711369	0.08578172499999998	-0.0447053496	-0.0287478755	-0.10643253230000001	-0.1799951934	0.028380763599999997	0.19705233149999998	0.0714865232	0.0714386425	-0.11426893880000001	0.0573567662	-0.09184799869999999	-0.10505496880000001	0.0162027345	-0.1181561025	-0.1766717995	0.1476730355	0.14022621529999998	-0.09216208669999999	-0.1084171359	0.029229665099999996	0.0405517262	0.0476651987	-0.033759729700000005	0.0226561848	-0.0597332188	0.0573870695	-0.1048370955	0.034384537	-0.0224076602	-0.0088131862	-0.0172465679	0.12243697740000001	0.11627120460000001	0.115118344	-0.0260741325	-0.1781794489	-0.1285702379	0.06338524150000001	0.0169851507	-0.0116787024	-0.12926190210000002	0.0571692498	0.029622111800000007	-0.0993938741	0.0607886209	-0.020319054	-0.13202723060000002	-0.0592844155	-0.0501058225	-0.0503577239	0.1677117695	-0.08006179940000001	0.0105592111	0.0768308555	0.0345053053	0.1834600878	-0.0899932165	0.1750215977	0.005467505300000001	0.07355678480000001	-0.0412988278	-0.025689104	0.09720683769999999	0.0466180438	0.2502432481	0.1102895543	0.0965863802	0.09595802070000001	0.0046604667	-0.07331580759999999	0.0223535012	-0.055679820199999994	0.1161245265	0.019242766	0.1234611615	0.0366796546	0.027665483900000003	-0.0482073802	0.116566444	0.09348962109999999	-0.0399000437	-0.0922562235	-0.0867742814	-0.0856083006	-0.0668155281	0.065906539	-0.0102127462	0.0675933965	-0.17348393	-0.1099005665	-0.12537669699999998	0.0010798371	0.0926648732	-0.037490757400000005	-0.0181145894	-0.1980486198	-0.005662880699999999	-0.1211891893	0.0169396104	-0.102781	-0.020962899999999996	0.010563933961	0.0004394431764099997	-0.103976	-0.03372530000000001	0.00113739586009	0.010811008576	-0.14164200000000002	-0.016711999999999963	0.0002792909439999988	0.020062456164000004	-0.000481685	9.923800000000004e-05	2.32020439225e-07	9.848180644000006e-09	-1.05955e-05	1.95225e-05	1.1226462024999995e-10	3.8112800625e-10	-0.00227175	-0.00016886999999999978	5.160848062499998e-06	2.851707689999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33167.9921875	-118.75	14101.5625	1100115705.750061	24208.107421875	-56.341796875	3174.3980751037598	586032464.9490395	24203.068359375	-63.326171875	4010.204044342041	585788518.0085793	1.2940459999999998	22.293806	0.174705075	-0.057476040599999986	-0.11346213849999999	0.015098915400000001	-0.0277339614	0.071610231	0.1399550064	0.0023084206	-0.0193148179	-0.0726379519	0.1274614821	-0.0752671863	0.1090180716	0.0771337907	0.0630714395	0.07448637030000001	-0.044407279800000005	-0.056107899800000006	0.3065046143	0.028278507400000007	0.1956180749	0.1517834563	-0.0194442485	0.0252377825	-0.0575975244	-0.0078322262	0.11624687439999999	-0.0071551085	-0.0319520391	0.0520884325	-0.0146815943	0.08583198439999999	-0.0015234173	-0.0497504966	0.0398306206	0.1121478441	-0.0023588389999999997	-0.1259529056	-0.0673562608	0.057829743600000004	-0.0338427448	0.06974766610000001	0.0736791097	-0.023029574900000002	-0.0578448753	0.075165785	0.0351949685	-0.1343594466	-0.048051032800000004	-0.0968096408	-0.0459717796	0.0067069741000000006	-0.021699658599999998	0.0482938852	0.1141194566	0.06473348400000001	0.1193563641	0.0355219473	0.1000684068	-0.0150023507	0.1298079425	0.08670801939999999	-0.0249826578	-0.1255395036	-0.0577938765	-0.197925717	0.0100381662	-0.2029116487	-0.09830061949999999	-0.1140736676	-0.015534763100000001	0.1108480934	-0.0026285835999999996	0.2419966832	0.05801090110000001	0.0009469814	0.0233813121	-0.065047653	-0.0243848568	0.09012723	-0.09628323220000001	0.0153196147	0.1057526303	-0.0526340324	-0.050517083600000005	-0.0103187299	0.0861309298	-0.0009342873	-0.0039857912	0.014209132900000001	-0.0178538553	-0.0043979216	0.027220913	-0.0913782785	-0.09405179570000001	-0.0084872133	-0.1860147041	-0.0084904876	-0.1205315909	0.025306205099999996	-0.110947	-0.008166000000000007	0.012309236809	6.668355600000011e-05	0.021597	0.125573	0.015768578329	0.0004664304090000001	-0.133487	0.008155000000000023	6.650402500000039e-05	0.017818779168999998	-0.00027185400000000003	0.00020983099999999995	7.390459731600003e-08	4.402904856099998e-08	-0.000394196	-0.0003836005	1.5539048641600002e-07	1.4714934360024994e-07	-0.00233454	-6.279000000000007e-05	5.4500770116e-06	3.942584100000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33230.02734375	62.03515625	3848.360610961914	1104234717.2663727	24191.84765625	-16.259765625	264.37997817993164	585245493.0232086	24155.4609375	-47.607421875	2266.4666175842285	583486293.1030884	1.210532	20.855017	0.13891540000000002	-0.11955585029999999	0.023416968399999998	-0.0133101728	0.0829174309	-0.012503328999999999	0.0992771901	0.0732017854	-0.0040667991999999995	0.044689111600000005	0.0988394601	0.1075988117	-0.0292724891	0.0650770841	-0.1255229972	-0.01326379	-0.0155068299	-0.1030564898	-0.0341658649	-0.0634164042	-0.042410877400000005	0.0813658032	-0.010344636800000001	-0.1193645118	-0.0084392901	0.0551695564	-0.16164584070000002	-0.0003097528	0.0562911638	0.0338529112	0.0994895826	-0.0735252677	-0.031604274700000004	-0.1268803098	0.050738238899999996	0.0236804083	-0.0053849949	0.100060983	0.0156318958	-0.0552971783	-0.00047803449999999996	0.1617589042	0.1072866126	0.016746014099999998	-0.08148541	-0.0322431421	-0.086981704	-0.0040142373	-0.1058414209	0.0252477934	0.0462948903	-0.0098080393	0.10043490109999999	0.042507527999999996	0.024874412599999996	-0.010733186399999999	0.0840409285	-0.0453903895	-0.0221196083	0.0136737522	0.0998845015	-0.0359213654	0.17751052890000002	0.0348034222	0.15221972949999998	0.0062962009	0.024901247	0.0234879012	0.0738695607	-0.1185360089	0.0098168604	-0.06483625009999999	0.0545955197	0.0015219664000000002	-0.085282806	0.0055490127000000005	-0.1342643174	0.0530536086	0.0487861785	-0.0276500284	-0.0457177666	-0.0434523254	-0.0600161112	0.0290699928	0.0100359738	0.026490237000000003	0.1209839692	-0.08825370169999999	0.0020261953	0.085334386	-0.0480805246	0.1308215932	-0.0285497207	0.0181093057	-0.0063089526	-0.0358196535	-0.011979506899999999	-0.0113134968	-0.11961294800000001	0.0335495105	-0.102835	0.008112000000000008	0.010575037224999998	6.580454400000014e-05	-0.0561717	-0.0777687	0.006047970699689999	0.00315525988089	-0.141347	-0.007860000000000006	6.177960000000009e-05	0.019978974409	0.000485849	0.000757703	2.3604925080100002e-07	5.741138362089999e-07	-0.000539987	-0.00014579100000000004	2.91585960169e-07	2.1255015681000013e-08	-0.00233454	0.0	5.4500770116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33148.015625	-82.01171875	6725.922012329102	1098790939.875244	24149.66015625	-42.1875	1779.78515625	583206085.6623688	24186.78125	31.3203125	980.9619750976562	585000387.2353517	1.340341	23.091377	0.0714952	0.028875555499999997	-0.08182415030000001	-0.1483173803	-0.030015943	-0.0107996224	-0.043509888600000005	0.0091894495	-0.0492160596	0.0807863489	0.0749820545	-0.106516734	-0.0158677602	-0.023015043199999998	-0.0443177154	-0.014026873200000001	0.1266120738	-0.0353295491	-0.066679271	-0.0730719491	0.0003694157	0.08815546380000001	0.0904101024	0.0491810971	-0.0243492852	-0.0383390886	-0.0187527363	0.0643412054	-0.199484313	-0.0748898039	-0.036359778599999996	-0.0655444229	0.0288978215	0.1078090157	-0.0324838615	-0.1486903687	-0.1439387276	-0.0282038662	0.0953440581	-0.0412328682	0.193133573	0.09916631449999999	0.0494354773	-0.1995581581	0.1379166746	-0.14379978640000002	0.051139701600000004	-0.0135442558	0.0307080058	-0.10223244279999999	0.0167379917	0.1390910481	0.0610310879	-0.012801676699999999	-0.0071224738	-0.0113275905	-0.048578904000000006	0.0113680017	-0.0832644746	0.0430278042	0.0931537124	0.039243749700000004	-0.022233079300000003	0.0322140025	0.0715692098	0.1234537043	-0.042307470800000004	0.1595413429	-0.04526300230000002	-0.06593453839999999	0.027075107799999998	0.0111146688	0.126658459	0.1075421547	0.0333456212	-0.10351415	0.037528244	0.0272483274	-0.034686282	-0.0385978622	0.10041648380000001	-0.0860917018	0.019325476499999997	-0.021036544	0.0736977105	-0.0710743609	-0.0722948128	0.0682259483	0.0216947326	-0.1713916842	0.1792366388	0.0658608371	-0.14752278060000001	0.0369107663	-0.1341302025	0.18034562980000002	0.1052115789	-0.0141303795	-0.11843525	0.041629366099999995	-0.0978586	0.004976399999999992	0.00957630559396	2.4764556959999922e-05	-0.0921226	-0.035950900000000015	0.001292467210810001	0.008486573430760003	-0.160159	-0.018811999999999995	0.0003538913439999998	0.025650905281000003	0.000476081	-9.768000000000004e-06	2.2665311856100002e-07	9.541382400000012e-11	-0.000539987	0.0	2.91585960169e-07	0.0	-0.00210919	0.00022535000000000006	4.4486824561e-06	5.078262250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33164.21484375	16.19921875	262.4146881103516	1099865146.2024078	24147.001953125	-2.658203125	7.0660438537597665	583077703.3242227	24181.955078125	-4.826171875	23.291934967041016	584766951.4004555	1.170859	20.171534	0.194817295	-0.08523218949999999	-0.1097537898	-0.0128804791	-0.0891598606	-0.0762482232	0.012634567	0.025080838900000003	-0.1274864006	0.1321791816	0.051635922300000005	-0.0530182288	0.0590613486	-0.043874711	0.1272350959	0.0957894643	0.1153223167	0.1012966014	0.0905632436	0.11322654039999999	-0.1205971882	-0.09240189720000001	-0.0496540629	0.0336171347	-0.0506965609	-0.1323194343	-0.1312398515	0.12093114140000001	0.043088825	0.027715344700000002	-0.0882526059	-0.20347109300000002	-0.2018743479	0.11088257380000001	-0.013707976100000002	0.0706801423	-0.0861257316	-0.0799076504	0.0030854829	-0.1226930976	0.0457149017	-0.0116270548	0.0655339512	-0.09452552460000001	0.0241577652	0.049039879800000005	0.023647562900000002	-0.0250559849	-0.0621654519	-0.11853947220000001	-0.10235251220000001	0.1075299374	0.12132895939999999	0.0253480875	-0.0299728198	-0.0753526688	-0.0254180194	0.016248761	-0.1454514974	0.09384416289999999	0.1123157973	0.09136828179999999	-0.0307726592	-0.049461215499999996	-0.10246246880000001	0.0031399422	-0.0993048186	-0.0945969943	0.06126993	0.122179408	0.0066456799	-0.053531641	0.10267344099999999	-0.0688162924	-0.033027977400000005	-0.0343270811	0.09698282849999999	0.0835150204	0.0694100535	-0.0159685156	-0.12531001	0.06720395259999999	-0.0277362684	-0.0251431916	0.0630705854	0.268496804	-0.043570656299999996	-0.045117469699999996	0.0382009946	-0.16835488769999998	-0.07581413320000001	-0.0410692167	0.0018691749	0.1068936947	-0.070420994	0.0400546367	0.0578418376	-0.0169396104	-0.1170010477	0.049506407599999996	-0.08697879999999998	0.010879800000000023	0.0075653116494399965	0.00011837004804000049	0.0368162	0.12893880000000002	0.01662521414544001	0.00135543258244	-0.149134	0.011025000000000007	0.00012155062500000017	0.022240949956	7.65031e-05	-0.0003995779	5.85272430961e-09	1.5966249816841e-07	-0.000794533	-0.00025454599999999997	6.312826880890001e-07	6.479366611600001e-08	-0.00233454	-0.00022535000000000006	5.4500770116e-06	5.078262250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33417.578125	253.36328125	64192.9522857666	1116734527.7404783	24185.62109375	38.619140625	1491.4380226135254	584944267.6904451	24162.30859375	-19.646484375	385.9843482971192	583817156.5796051	1.202964	20.724644	0.202451495	-0.1220324546	0.07987534889999999	0.0283204714	-0.0588877997	-0.0080131336	0.041357247	0.0627195252	-0.0043826179	0.0724399109	0.0478125493	0.1219100242	-0.0692374669	-0.065581492	0.08300245980000001	-0.048251904400000004	0.0368626769	0.0023785389000000002	0.015403119299999999	0.0118406104	-0.0483504108	-0.1513938916	0.043565032000000004	-0.0953368581	-0.007884203499999999	-0.1085999619	-0.0754030845	-0.0794337832	-0.0638819568	0.0445740717	0.0422563657	-0.0413731432	0.025185875099999998	-0.1386340163	-0.1152863644	-0.1093180351	0.0291460535	-0.0861467065	-0.0426944384	0.0649707108	-0.050320404299999996	-0.0186978098	0.038043926	0.0600608845	0.0360660378	0.16230250289999998	0.0165031531	0.0895347524	-0.10451747759999999	0.0951426735	-0.050093436	0.0724082263	0.1199501649	0.032559972400000005	0.1198277118	-0.0093819134	0.0102438377	-0.049528898099999996	-0.0510340445	0.0155491054	0.0819458742	-0.0909817339	0.090982441	0.0901702462	-0.1132008116	-0.003688603	-0.0884356676	-0.04300937269999999	0.009629554200000001	0.045985472699999995	-0.07417519759999999	-0.1432930818	-0.008479093100000001	-0.14089948830000001	-0.0027676796	0.0864587241	0.0484445804	0.1133983625	0.1127778827	-0.11591511439999999	-0.12767415529999998	-0.046177841799999994	-0.0092440287	0.010628233899999999	0.0163849639	-0.0759366716	-0.1245726237	-0.0118044128	-0.047254517	-0.0287551421	-0.0731942372	0.0158859328	-0.0398112665	-0.11041814890000001	0.13730458210000002	0.034688557200000004	-0.0702585424	-0.0197396682	-0.11531344710000001	0.0571422589	-0.06366820000000001	0.023310599999999973	0.0040536396912400005	0.0005433840723599987	-0.043969	-0.0807852	0.00652624853904	0.001933272961	-0.120702	0.02843199999999998	0.0008083786239999991	0.014568972804	0.000581116	0.0005046129	3.37695805456e-07	2.5463417884640997e-07	-0.0007148619999999999	7.967100000000014e-05	5.11027679044e-07	6.34746824100002e-09	-0.00152035	0.00081419	2.3114641225e-06	6.629053561000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
