csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
18765.994140625	53.224609375	2832.859043121338	352162536.08597183	15545.4384765625	-28.1376953125	791.7298974990845	241660657.42858985	14647.107421875	51.1396484375	2615.2636423110957	214537755.82794568	0.994252	28.347406	0.3086669	-0.038881062	-0.063144377	-0.05134678610000002	-0.050951175	-0.017642366200000002	-0.0130442907	0.007570464399999998	0.060226764	0.011263538100000001	0.0665858692	-0.04478319769999999	0.0520427575	0.06265979769999999	0.0324208927	0.0200936709	0.0691284903	0.014363197	0.024438838100000002	-0.0751237467	0.035394193500000004	-0.0519579059	-0.040817576	0.025102051299999997	-0.0674948548	-0.029462238300000002	0.0457419058	-0.08828449769999999	0.0440681025	-0.0260368617	-0.0497155623	-0.0493097375	-0.0260170233	-0.0066127858	-0.0023014642	0.0448663599	0.020108045800000002	0.0788046684	0.0264771494	0.0193537699	-0.0629206653	-0.030721318900000006	0.0340474946	-0.023781245299999997	-0.0239243923	-0.004241647800000001	0.0897886573	-0.0247425327	0.0192727323	0.0537348981	-0.0480022233	-0.0482967713	-0.044520816100000006	-0.0033994831	0.0492003754	-0.0643273049	0.0	0.0	-0.0771453	-0.004908900000000008	2.4097299210000075e-05	0.00595139731209	1.06479	0.059760000000000035	1.1337777441	0.003571257600000004	1.78543	0.11888999999999972	3.1877602848999995	0.014134832099999934	0.0336715	-0.0018274	3.33939076e-06	0.0011337699122500001	0.0106844	0.0	0.00011415640336	0.0	-0.00448938	0.0006747599999999999	2.0154532784400006e-05	4.553010576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18878.37890625	112.384765625	12630.335544586182	356393190.12794495	15584.2412109375	38.802734375	1505.6521949768066	242868574.12068272	14687.8271484375	40.7197265625	1658.096131324768	215732266.3423777	1.19567	34.090096	0.3297877	-0.0416011533	-0.0468086557	-0.0519376284	-0.06321974	0.0137132449	-0.0370895078	0.0051920862	0.024662716600000002	-0.0283928266	0.0828044633	-0.0097606061	0.011175748700000002	0.0333328624	-0.0017469592	0.0040537585	0.1013618297	0.0189237397	0.0038638294	-0.055867139	0.062047448	-0.0549420804	-0.0464915135	0.0304882235	-0.041725217	-0.0022826935	0.0613987342	-0.0814865444	0.0066778764	-0.0017653982000000001	-0.052413557199999995	-0.0671144434	0.0018696299	-0.0377701212	-0.0050323703	0.0079921159	-0.0131530156	0.0710785605	-0.018213908799999998	-0.007697602	-0.0277075193	-0.0341193596	0.0455754272	-0.0186990536	-0.0751668266	0.0205312433	0.0427039137	-0.0371011157	0.0573731362	0.010911711000000001	-0.0717658432	-0.003637064	-0.0448282637	-0.0025501264000000004	0.0483628824	-0.0644835504	0.0	0.0	-0.07121310000000003	0.005932199999999986	3.519099683999982e-05	0.005071305611610002	1.07059	0.005800000000000027	1.1461629480999995	3.3640000000000315e-05	1.95096	0.16552999999999995	3.8062449216	0.027400180899999984	0.0311017	-0.002569800000000001	6.603872040000002e-06	0.00096731574289	0.0106012	-8.320000000000029e-05	0.00011238544144	6.9222400000000474e-09	-0.00488689	-0.00039750999999999936	2.38816938721e-05	1.5801420009999948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18996.998046875	118.619140625	14070.500522613524	360885934.79297256	15557.9033203125	-26.337890625	693.6844825744629	242048355.72419068	14701.1474609375	13.3203125	177.43072509765625	216123736.6682291	1.107953	31.589163	0.2710346000000001	-0.0389807806	-0.039201882599999995	-0.0541549534	-0.057211592	0.0346890781	-0.058904668	-0.0121349657	0.0076428642	-0.0164425059	0.0815200757	0.005547978	0.0031161714	-0.027190690299999997	-0.0196661732	-0.0146313665	0.0296570648	0.11904439039999999	0.0538997733	-0.0377582616	0.06878785429999999	-0.0231975215	0.042974468099999996	0.023168966800000003	-0.0222163316	0.0348291623	0.0234051905	-0.06963785410000001	-0.0504685743	0.0132508511	-0.0560541754	-0.05943391570000001	0.028111957400000002	-0.0542993885	-0.0231047855	-0.0040008608000000005	0.0096694606	0.0680004651	-0.0456962792	0.0040308554	0.0223453691	-0.0422181078	0.053452643	0.0414753537	-0.1438976294	-0.0571416058	0.0060323663000000005	0.013224916299999999	-0.0262544267	0.0151510475	0.0014079562	0.043301924500000005	-0.0451337749	-0.0017003291	0.0475065883	-0.0645952315	0.0	0.0	-0.08080369999999999	-0.009590599999999977	9.197960835999956e-05	0.006529237933689999	1.03229	-0.0383	1.0656226440999998	0.00146689	2.11098	0.16002000000000027	4.456236560400001	0.025606400400000087	0.0298969	-0.001204799999999999	1.4515430399999975e-06	0.0008938246296100002	0.0105802	-2.099999999999845e-05	0.00011194063204000002	4.409999999999349e-10	-0.00492357	-3.668000000000074e-05	2.4241541544900005e-05	1.3454224000000542e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19127.33203125	130.333984375	16986.947483062744	365854830.6336823	15601.880859375	43.9775390625	1934.0239419937134	243418686.350132	14712.7333984375	11.5859375	134.23394775390622	216464524.05349827	1.121824	31.98464	0.5000561999999997	-0.0491870984	0.0151531372	-0.0546446316	-0.023633502799999997	0.043289500300000006	-0.0587136693	-0.023256326299999998	-0.0177657903	-0.0441240982	0.0458630358	0.04445105269999999	-0.0871999435	0.026823837200000002	-0.037919473700000005	0.0576644613	0.0256831975	0.046288158499999996	0.0203876581	-0.0378271486	0.0060994366	0.007241873	0.0750250704	0.0420343526	0.0145503493	0.024398125899999998	0.0178056789	-0.0682346712	-0.0280956519	0.004208046599999999	-0.055021815	-0.0292378625	0.0366879021	-0.058663424900000004	-0.0283179548	-0.0251686118	-0.0333123998	0.0053141045	-0.0404356873	-0.10582591640000001	0.0040117232	-0.0055676938	0.0451834971	-0.0009056639	-0.0408465466	-0.019984648799999997	0.0234954142	0.059459085599999996	-0.0194782244	0.0392806202	0.003687192	-0.0017464716	-0.0454373365	-0.000850238	0.046631825999999994	-0.0646622711	0.0	0.0	-0.070324	0.010479699999999995	0.00010982411208999988	0.004945464976	1.10968	0.07739000000000007	1.2313897024	0.005989212100000011	2.32773	0.21674999999999975	5.418326952899999	0.04698056249999991	0.0331232	0.003226299999999998	1.0409011689999986e-05	0.00109714637824	0.0111024	0.0005221999999999987	0.00012326328576	2.726928399999986e-07	-0.00476334	0.00016023000000000082	2.2689407955599995e-05	2.5673652900000254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18895.765625	-231.56640625	53623.00050354004	357049958.55493164	15580.3798828125	-21.5009765625	462.2919931411743	242748237.29274845	14654.2373046875	-58.49609375	3421.792984008789	214746670.9820948	0.9777690000000002	27.877445	0.2407547000000002	-0.049684318600000006	0.031555607	-0.0553367815	-0.0178403249	0.0446844035	-0.041850066899999996	-0.0232951275	-0.0084778604	-0.0197923567	0.0243014958	0.038581456	-0.0322721993	0.0309941837	-0.0450078384	-0.004193657	0.012881952	-0.031482117000000004	0.0075837959	-0.0136371387	0.0287924087	-0.028633515699999997	0.0438779935	0.0542489187	0.0162622477	-0.0102464467	0.0182585125	-0.027314944900000002	-0.053517584400000005	0.0034122165	-0.0558191975	-0.0235556023	0.0403997588	-0.0389453278	-0.0241796381	-0.011843355500000001	-0.01728988	-7.21479e-05	-0.0206747095	-0.05675477	0.0113571522	-0.0275605535	-0.0146054524	-0.0269326241	-0.0190678461	-0.0080170365	0.0459571796	0.005988626600000001	0.0230138522	0.0164959614	0.0391271038	0.0148135411	-0.0457389354	-0.0	0.0457389354	-0.0646846227	0.0	0.0	-0.0843722	-0.014048199999999995	0.0001973519232399999	0.007118668132839998	1.18915	0.07946999999999993	1.4140777225	0.006315480899999989	2.36829	0.04056000000000015	5.6087975241	0.0016451136000000125	0.034262	0.0011388000000000025	1.296865440000005e-06	0.001173884644	0.011779800000000005	0.0006774000000000051	0.0001387636880400001	4.5887076000000687e-07	-0.00508067	-0.0003173300000000002	2.58132076489e-05	1.0069832890000012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18662.998046875	-232.767578125	54180.74542617798	348307496.09766006	15516.265625	-64.1142578125	4110.638054847717	240754498.94555664	14592.6728515625	-61.564453125	3790.181888580322	212946100.95272923	0.926552	26.417181	0.17923489999999992	-0.047625657800000006	0.023889796	-0.05833323660000001	-0.0261572386	0.052727874699999996	-0.0482047153	-0.0277441952	0.0214443411	0.0541693913	0.0035589109	0.0313138427	0.031066962599999998	0.019747194	-0.0473448624	-0.0987839598	0.0438749159	-0.0120435247	0.0221662527	0.0421727157	-0.0017371974	-0.023273133900000003	0.0204003955	0.0511897091	0.009910229	-0.042384536900000006	0.0270538673	-0.040603409900000005	-0.0792203145	-0.0301892013	-0.058558195	-0.0322219492	0.0510240744	-0.0420231652	-0.027375869700000003	0.019858023500000002	0.0536976197	-0.011378478899999999	-0.0083190168	0.016125731	0.011159053899999999	-0.10688885710000001	-0.0146762178	-0.0540166272	-0.040137895699999995	0.0134024582	-0.0426729663	-0.0096042371	0.0097306513	0.0156253711	0.010649211	-0.0449520077	-0.04603855849999999	0.000850238	0.0448282637	-0.0646622711	0.0	0.0	-0.0884061	-0.004033900000000007	1.6272349210000055e-05	0.00781563851721	1.25357	0.06442000000000014	1.5714377449	0.004149936400000018	2.32663	-0.04166000000000025	5.4132071568999995	0.0017355556000000212	0.035380199999999994	0.0011181999999999928	1.250371239999984e-06	0.0012517585520399994	0.011779800000000005	0.0	0.0001387636880400001	0.0	-0.00481645	0.0002642199999999999	2.31981906025e-05	6.981220839999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18740.88671875	77.888671875	6066.645206451416	351220835.00502014	15565.484375	49.21875	2422.4853515625	242284303.82836917	14623.9052734375	31.232421875	975.4641761779784	213858605.44647312	0.960969	27.398476	0.09727010000000012	-0.0471585352	0.017097518500000002	-0.0532149855	-0.028902192900000002	0.0504415048	-0.05204256349999999	-0.0289696018	-0.0112134539	0.0128034639	0.0099545609	-0.0058331816	-0.0174210976	-0.005938589100000001	-0.0428422558	-0.061973377	0.0019593992	0.043583631	0.044868831100000006	0.011525072800000001	0.039577718399999996	-0.0031340908000000002	0.012175229899999999	0.0374345709	0.0095095366	-0.022997150600000002	-0.0021190719	-0.039190247000000004	-0.0870139043	-0.022750294900000002	-0.0535733503	-0.0338297684	0.047179392300000005	-0.044663986600000004	-0.0353524304	-0.014214121000000001	0.0165313593	0.0057249802	0.0127832974	-0.0185265321	0.039383951	-0.0438350125	-0.0069681962	-0.006290248000000001	-0.0800875895	-0.0012626416	-0.0264873275	-0.015226656100000001	-0.0156668347	0.0310036804	0.0202883827	0.0243403516	-0.046336193	0.0017003291	0.043900165	-0.0645952315	0.0	0.0	-0.0825115	0.005894600000000001	3.474630916e-05	0.00680814763225	1.27207	0.01849999999999996	1.6181620849	0.00034224999999999853	2.35144	0.024810000000000443	5.529270073600001	0.000615536100000022	0.034974	-0.00040619999999999545	1.649984399999963e-07	0.0012231806759999998	0.0119228	0.00014299999999999385	0.00014215315983999994	2.0448999999998236e-08	-0.00522856	-0.00041211000000000025	2.73378396736e-05	1.698346521000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18883.330078125	142.443359375	20290.1106300354	356580154.8394203	15597.962890625	32.478515625	1054.8539772033694	243296446.3373146	14673.94140625	50.0361328125	2503.6145868301387	215324556.39405823	0.9863360000000002	28.121716	0.28166669999999994	-0.047818876600000004	0.0015984357999999999	-0.0581078307	-0.0392781912	0.0314839705	-0.0645851299	-0.022040393300000002	-0.026285934700000003	-0.0123705372	-0.005510170799999999	-0.08495416210000001	0.0087683496	0.058107765199999994	-0.05713284320000001	0.0397881812	-0.0266098429	0.0094889376	0.0174755662	0.0188019579	0.0274330599	-0.007006081700000001	0.0218858639	0.025399292599999998	-0.011922882	-0.04459011139999999	-0.0575297567	-0.077097933	-0.0042778239	-0.0146096375	-0.0588935821	-0.0403850525	0.0249981351	-0.061164563099999986	-0.028136782200000002	-0.0250865786	-0.0113365628	0.0558644703	0.0803290416	-0.0180362037	0.0401439387	-0.0077792911	0.024055221800000002	0.0065966443	0.0066144485999999995	-0.05868974320000001	0.048233855199999995	0.015162535500000001	0.015276486200000003	-0.006733325300000001	-0.0008303335000000001	-0.03301468	-0.046631825999999994	0.0025501264000000004	0.0429549999	-0.0644835504	0.0	0.0	-0.08361619999999999	-0.0011046999999999862	1.2203620899999694e-06	0.006991668902439997	1.18515	-0.08692000000000011	1.4045805225	0.007555086400000019	2.21192	-0.1395200000000001	4.8925900864	0.019465830400000026	0.0342973	-0.0006766999999999954	4.579228899999937e-07	0.0011763047872899999	0.012227600000000005	0.0003048000000000061	0.00014951420176000012	9.290304000000373e-08	-0.00512762	0.00010093999999999988	2.6292486864400007e-05	1.0188883599999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18879.630859375	-3.69921875	13.684219360351562	356440461.3862648	15588.6875	-9.275390625	86.03287124633789	243007177.97265625	14655.5732421875	-18.3681640625	337.3894510269165	214785827.05712223	1.187819	33.866257	0.17301780000000033	-0.04562915	-0.0061909017	-0.0578303939	-0.0448123141	0.037993969	-0.0514317419	-0.0324982793	-0.0208914247	-0.0190318981	0.022058946099999997	-0.059394274500000004	0.0110929047	0.051069915800000004	-0.049166593	-0.031029152400000006	0.0406391981	-0.006625272299999999	-0.0240512343	0.014468563899999997	0.0627114159	-0.044031537	0.0186915501	0.0293063481	-0.015077391899999999	-0.020097588899999998	-0.0132384284	-0.06099291530000001	-0.0642407846	0.0139332275	-0.058578593	-0.0476865612	0.0339608739	-0.0429787029	-0.0353335102	-0.0274884792	-0.0095446878	0.0494681025	0.059102095099999995	-0.0069130815	0.0265483427	-0.0537315224	0.0317951727	-0.0235950194	-0.030563106099999997	0.015144331399999999	0.0565299323	-0.019591748200000002	0.010583401200000002	0.0647394543	-0.003803881	0.0721180783	-0.0469254446	0.0033994831	0.0419931361	-0.0643273049	0.0	0.0	-0.08848500000000001	-0.00486880000000002	2.37052134400002e-05	0.007829595225000001	1.25952	0.07437000000000005	1.5863906304	0.005530896900000007	2.19564	-0.016280000000000072	4.8208350096000006	0.00026503840000000235	0.0332747	-0.0010226000000000054	1.0457107600000109e-06	0.0011072056600899998	0.0124804	0.0002527999999999957	0.00015576038416000002	6.390783999999785e-08	-0.00485304	0.00027458	2.3551997241600006e-05	7.539417639999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19002.904296875	123.2734375	15196.340393066406	361110371.7161904	15585.8330078125	-2.8544921875	8.148125648498535	242918190.54741764	14667.9443359375	12.37109375	153.04396057128906	215148591.04216102	1.0592780000000002	30.201382	0.28265720000000005	-0.0477762128	0.0034390324	-0.059290250999999995	-0.0316472706	0.0405953129	-0.057218128099999994	-0.012668599499999999	-0.0055765666	-0.0124402077	0.0222096368	-0.015269913500000001	-0.0424558902	-0.0393805126	-0.0383944085	-0.033146127000000004	-0.030826022400000007	0.06318494200000001	0.0553238215	0.0557721245	0.029696753	-0.026483775	0.030571155899999997	0.0282118867	0.0043738373999999995	0.0384194639	-0.0171225701	-0.0473881325	-0.0781511066	-0.0039764574	-0.060983131100000004	-0.0359036903	0.038485398500000004	-0.055002398200000004	-0.0291061019	-0.00694438	0.00028198759999999997	0.0214594434	-0.0029578319	-0.0290247688	0.053385044699999995	-0.0139373425	0.0153892072	0.0050646202	-0.0659252286	-0.0844382529	-0.051237478899999994	-0.014959278000000001	-0.033381236	0.0092413012	0.0013655362	-0.0197823651	-0.0472170363	0.0042482525	0.0410149474	-0.064126603	0.0	0.0	-0.0922262	-0.0037411999999999858	1.3996577439999897e-05	0.008505671966439999	1.15993	-0.09959000000000008	1.3454376049	0.009918168100000013	2.3058	0.11016000000000004	5.3167136400000015	0.012135225600000007	0.034493800000000005	0.0012191000000000075	1.4862048100000188e-06	0.0011898222384400005	0.012422399999999998	-5.80000000000025e-05	0.00015431602175999996	3.364000000000289e-09	-0.00474682	0.00010622000000000062	2.25323001124e-05	1.1282688400000133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18847.744140625	-155.16015625	24074.674087524414	355237459.190464	15554.79296875	-31.0400390625	963.484025001526	241951584.30067444	14643.2578125	-24.6865234375	609.4244394302367	214424999.36334231	0.933823	26.624504	0.13947480000000015	-0.0552491878	0.011437614099999998	-0.0597525437	-0.0233614794	0.0406261151	-0.0624427845	-0.0228168253	0.0007903551	0.0296987729	-0.0106610953	-0.030913465499999997	0.0033128787	0.0290663362	-0.0341345854	0.0195610063	-0.022371755400000002	0.026916853900000003	0.0071537336	0.0110513837	-0.021920815	-0.0412484097	0.034197449	0.0334095435	-0.0080768245	-0.0352434399	-0.0216309001	-0.045953306299999996	-0.0322398049	-0.0357371041	-0.0607051907	-0.0264256017	0.0407511239	-0.0593856839	-0.0286026092	0.0006300734999999999	0.028285353399999998	0.004152035399999999	0.039828341499999996	-0.0139523875	0.0138244318	-0.0279163316	0.0303563544	0.0223473659	0.0395906998	-0.0594457962	0.0389720502	-0.0010228357000000002	0.013234208	0.0349600017	0.025450337599999998	0.0419530909	-0.0475065883	0.0050962878	0.040020814	-0.0638815834	0.0	0.0	-0.0899404	0.0022857999999999906	5.224881639999957e-06	0.00808927555216	1.19845	0.03852000000000011	1.4362824025	0.0014837904000000086	2.28318	-0.02262000000000031	5.212910912399999	0.0005116644000000139	0.0358035	0.001309699999999997	1.7153140899999922e-06	0.0012818906122500002	0.012314	-0.00010839999999999808	0.000151634596	1.1750559999999584e-08	-0.0048497	-0.0001028800000000005	2.351959009e-05	1.0584294400000104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
