csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
37072.73046875	-289.08984375	83572.93775939941	1374387344.4085846	23338.42578125	-25.998046875	544682117.9469147	675.8984413146973	24073.572265625	-84.79296875	579536881.6282692	7189.847549438477	1.26703	23.938673	0.07341009000000001	-0.0991842392	0.059278161399999994	-0.1386987518	-0.0052950536	-0.0003872132	-0.11923174560000001	0.0282211252	-0.0385170945	0.048339372900000004	-0.0015453338000000001	-0.109479255	0.042660613300000004	0.0373440015	0.0353104709	-0.0260492714	-0.011427243500000002	-0.1180763079	0.0512768275	0.0354260682	0.0674934118	-0.04466582559999999	-0.0786764106	0.055537403	-0.1272761844	-0.0447802929	0.0083627406	-0.08009169070000001	0.0963688182	0.05190394	0.1411866674	0.0524111253	0.0015180798000000001	0.046983906799999996	0.23844079780000002	-0.0697594269	0.0457218	-0.0398743834	0.0842010933	-0.052216340800000004	-0.0579779645	0.09974757	-0.0747083812	-0.1486215732	0.0409263723	0.032374022599999996	0.012854161299999998	-0.0885396208	0.013139356100000001	0.0569227908	-0.0069253253	-0.0834960758	0.0047587845	-0.0591955229	0.0134787846	-0.0944035559	-0.1091174541	0.0002302174	-0.061661951799999996	0.015213711000000001	-0.0494542343	0.0926313391	-0.0140470172	-0.0592842793	-0.0751683013	-0.0170641548	0.0439947819	-0.1301002364	-0.08487043039999999	0.040045517200000005	0.070287524	-0.0544203898	-0.0413556483	-0.0665030395	0.0480534043	-0.0645081113	-0.0511037938	0.2442453834	0.03237223	-0.0249722658	0.060397624500000004	0.123796319	0.0444820538	0.0873553809	-0.044876803099999994	0.02218759	-0.1240472647	-0.050893231500000004	0.0315240027	-0.0612373837	-0.028071101600000002	-0.0770291202	-0.0043083746000000004	0.0830027857	-0.11077699349999999	0.0189293	-3.600000000002906e-06	1.2960000000020926e-11	0.00035831839849000005	0.13430799999999998	0.05229209999999998	0.018038638864	0.002734463722409998	0.16917199999999996	-1.5000000000015e-05	2.2500000000045e-10	0.028619165583999982	-0.00150012	-0.00027882999999999944	2.2503600144e-06	7.774616889999969e-08	0.00136678	0.00013009000000000002	1.8680875684e-06	1.69234081e-08	5.28122e-05	-1.3067799999999995e-05	1.707673968399999e-10	2.78912846884e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37022.29296875	-50.4375	2543.94140625	1370650176.6639555	23360.189453125	21.763671875	545698451.2858925	473.657413482666	24094.248046875	20.67578125	580532788.9443398	427.4879302978516	1.2737459999999998	24.065563	0.08825293500000002	0.021610441600000002	-0.0033944787	-0.0996559723	-0.0082571541	0.0104331813	-0.0527886673	-0.0039309448	0.0222205402	-0.0485807016	0.0365805532	-0.0378764877	0.0971552457	0.0991188993	0.0635934947	0.0172317599	-0.0056546009	-7.52067e-05	0.016260884	0.0108155607	-1.97289e-05	0.1136749629	-0.0521202595	0.0154915143	-0.06970525179999999	-0.051199031500000006	0.1135442051	-0.094589904	-0.051474588200000004	-0.0321924424	-0.0499928034	0.0342026582	-0.0747673129	0.1415336352	0.1343556417	-0.0536476302	-0.0463317297	0.0354052348	0.0453404803	0.0181702796	-0.2007562484	0.0630266395	0.095974578	0.0030595771000000004	0.032892532099999996	0.0578505621	-0.0191498251	-0.1114197441	-0.018250190700000002	0.06085308900000001	-0.013394414299999999	-0.064243215	-0.0013165594	-0.0272650722	-0.047037085	-0.0531000136	-0.0684970991	0.0434627468	0.1093225867	0.0344360292	0.050170412000000005	0.012002106399999999	-0.074445647	-0.0179379428	-0.010588616499999998	0.1077864842	-0.015475460600000001	-0.1064650359	-0.08495980550000001	-0.0315274997	-0.036851533	-0.028255407599999997	0.0907936767	-0.0525374034	0.0017506313	0.1386173273	-0.0373293914	0.0649052376	-0.0611175854	-0.11002100990000001	0.0070053836	0.1334075539	0.0985450982	-0.0690516717	-0.1323202051	0.0204958335	0.05950142360000001	0.11547334869999999	0.0082862847	-0.14533802939999999	-0.0400637455	-0.0785674201	-0.0	0.0785674201	-0.11111111109999999	0.0189287	-5.999999999999062e-07	3.599999999998874e-13	0.00035829568369	0.0873178	-0.04699019999999998	0.00762439819684	0.0022080788960399983	0.188916	0.01974400000000004	0.0003898255360000016	0.035689255056	-0.0011564800000000005	0.00034363999999999944	1.3374459904000014e-06	1.1808844959999962e-07	0.00136678	0.0	1.8680875684e-06	0.0	-3.39105e-05	-8.672270000000001e-05	7.520826695290001e-09	1.14992201025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37098.875	76.58203125	5864.807510375977	1376326526.265625	23326.572265625	-33.6171875	544128973.6634254	1130.1152954101562	24072.662109375	-21.5859375	579493061.0321388	465.9526977539063	1.5293290000000002	28.894428	0.11304532499999995	-0.025371525899999997	-0.105496003	0.0159243435	-0.013729448	-0.0009593039	-0.0367766074	-0.0043671848	-0.079994118	-0.0998090167	0.0282860273	0.048179365300000006	0.049121714000000004	-0.001970249	-0.020752526299999997	0.0322537536	0.0349190301	-0.0373063441	0.0174932698	-0.1444056386	0.009523311	-0.11429901560000001	0.0101495167	0.0279845644	-0.0327541338	0.09497913699999999	0.1058279743	0.018795806	-0.0487644183	0.024154338100000002	-0.1055278966	0.0730847705	0.0476295755	-0.0701926592	0.031401886600000005	0.012959646399999998	0.0092829039	0.042421839	-0.0011050413	-0.10017646109999999	0.0315075456	0.0937970458	0.0387100532	0.0196071901	-0.08949005310000001	0.0829850392	-0.0780882456	-0.0170850937	0.0495502366	-0.017444995	-0.0072288737	-0.0505003211	0.0126846596	-0.0307760225	-0.0646771452	-0.0191773777	0.06617228309999999	0.047413045	-0.022054058199999997	-0.023079589700000003	-0.008691483199999999	0.045677770199999995	-0.06072746070000001	0.031817084100000004	0.0783999745	-0.043155426399999995	-0.0052335844	-0.0548490002	-0.0668914095	-0.0826613603	0.0304217204	0.0425986282	0.1428577584	0.015478823000000001	-0.0037239496	-0.1074185993	0.0811367161	-0.0953036142	-0.0410148079	-0.0706519604	-0.08001139040000001	0.0481110958	-0.07415380860000001	0.028694644300000002	0.0280645924	0.1677943766	-0.0551148682	0.0107713842	-0.0692451127	0.038912137799999996	0.0640080609	-0.080076174	0.0043083746000000004	0.0738662073	-0.11077699349999999	0.0279386	0.009009899999999998	8.117829800999998e-05	0.0007805653699599999	0.10969	0.02237220000000001	0.012031896100000002	0.0005005153328400003	0.194789	0.005873000000000017	3.449212900000021e-05	0.03794275452100001	-0.00161295	-0.0004564699999999994	2.6016077025e-06	2.0836486089999945e-07	0.000957116	-0.00040966399999999985	9.16071037456e-07	1.6782459289599993e-07	0.00061576	0.0006496705	4.220717585702501e-07	3.791603776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
37259.890625	161.015625	25926.031494140625	1388299449.3869631	23338.630859375	12.05859375	544691690.390171	145.40968322753906	24085.83984375	13.177734375	580127680.978775	173.65268325805664	1.310791	24.765469	0.11208114999999996	-0.13600748	0.020907928500000002	-0.0557134468	0.0370332919	0.0098503879	-0.0466399086	-0.0350362345	-0.14185228490000001	0.0643378416	-0.009366641700000001	-0.0598165863	-0.0253401777	-0.0166673655	-0.029842586600000002	0.0476414242	0.0746401549	0.021436333999999998	-0.0837706064	0.043008042999999996	0.027398131099999997	0.0852940061	-0.0957730243	-0.0440431216	-0.1502186437	0.056118700300000005	0.0458707057	-0.1132363138	0.0127512227	-0.0048741164000000005	-0.0371048573	0.049574302300000005	-0.0166649715	0.046914057599999996	-0.10448540349999999	-0.09614466220000001	-0.061834805199999995	0.06558170299999999	-0.0637683009	-0.1372091915	0.0405861588	-0.0608138182	0.0164954641	-0.1188979317	-0.0706526497	-0.016674377	0.056180657099999996	-0.034062099	-0.007428148199999998	0.1145890091	-0.0170491045	-0.0047571129	0.0898765232	-0.06212157400000001	-0.0031714872	-0.0661451762	0.0073461326	-0.0855366511	-0.0911334498	-0.0148084572	0.06247100000000001	0.025535945	0.0141822031	-0.016812322	0.0884769243	0.0192909084	-0.0861941062	-0.0257593041	-0.1294072654	-0.025006136	0.050528629900000004	-0.0816582167	-0.0682289672	-0.0537019503	0.08477757710000003	0.10440459960000001	-0.0775840724	0.0052722136	-0.0476326105	-0.0382418177	-0.0259842129	-0.0691117884	0.014377711000000001	-0.0843229277	-0.1663212774	-0.004215234799999999	0.0488635979	-0.0553463988	-0.0241391069	-0.0089562938	0.12537399300000002	-0.0815548146	0.008610269	0.0689150546	-0.10977664990000001	0.0189173	-0.009021299999999996	8.138385368999992e-05	0.00035786423929000003	0.0796433	-0.030046700000000013	0.00634305523489	0.0009028041808900006	0.171376	-0.023413000000000017	0.0005481685690000008	0.029369733376	-0.00144912	0.00016383	2.0999487744e-06	2.68402689e-08	0.00136678	0.00040966399999999985	1.8680875684e-06	1.6782459289599993e-07	0.000197251	-0.0004185090000000001	1.7514978308100008e-07	3.8907957000999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37071.43359375	-188.45703125	35516.052627563484	1374291188.695816	23349.1484375	10.517578125	545182732.7564087	110.61944961547852	24087.232421875	1.392578125	580194765.7454263	1.939273834228516	1.320247	24.944126	0.12232925	-0.0098393501	0.0189873619	-0.126293832	0.0027528271000000003	0.006220143000000001	-0.0608087768	-0.0416225077	0.044840871100000006	0.0148883166	0.0348320975	-0.0798420123	0.0380089436	0.0088075632	-0.061800941799999995	-0.056620825599999994	0.016982082199999998	-0.0246228562	-0.07680558900000001	-0.0667117594	0.005934914	0.13213096929999998	-0.038748981099999996	-0.0496093293	-0.1380388358	0.0418551967	0.10594982789999999	-0.0173018858	-0.0333397536	-0.0477971384	-0.09834389	0.0448310027	0.003251941	-0.1079580959	0.1434750253	0.0274703422	-0.0150693618	0.052217890700000005	-0.0525768667	0.023253913799999998	-0.0360933024	0.0351828739	0.13047561259999998	-0.0480390712	0.0860379116	0.0502272682	0.0698326552	-0.025547403700000002	-0.0260094498	0.020771521	-0.006461857099999999	-0.0429258877	0.0313828729	-0.0437647954	-0.0254526598	0.0209049955	-0.0911661363	0.0077507381000000005	0.042118460499999996	-0.0327944783	-0.10870125039999999	0.0423545866	0.0329893857	-0.0276095269	0.0738372935	0.1340795697	-0.10860199150000001	-0.0061961536	-0.0943505878	0.0352250582	-0.0564036746	-0.061389658	0.0713522279	-0.029305387000000002	-0.0955763506	-0.0287760656	0.097621488	0.1041891365	-0.1520032999	-0.0792055465	-0.0100709202	-0.0451985737	0.0478500763	-0.0451629574	-0.0755754701	0.1033836609	0.0341279799	0.1144001303	0.0023808213	0.0532617939	-0.032548244500000004	-0.0830027857	0.0128992127	0.0637307152	-0.1081160967	0.0234654	0.004548099999999999	2.0685213609999995e-05	0.0005506249971600001	0.152337	0.0726937	0.023206561568999997	0.00528437401969	0.1978	0.026424000000000003	0.0006982277760000003	0.03912484	-0.0012385600000000005	0.00021055999999999942	1.5340308736000014e-06	4.4335513599999746e-08	0.00123018	-0.00013659999999999996	1.5133428324e-06	1.8659559999999992e-08	0.000171142	-2.610899999999999e-05	6.816798809999995e-10	2.9289584163999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37033.01953125	-38.4140625	1475.6401977539062	1371444535.601944	23348.603515625	-0.544921875	545157286.1298561	0.2969398498535156	24079.1015625	-8.130859375	579803132.0571901	66.11087417602539	1.4269250000000002	26.959652	0.06080445	0.030132344300000002	-0.0510549805	-0.0874954866	-0.0708531999	-0.0084255837	-0.062058483	-0.0216701325	0.0310442209	-0.0777489606	0.0437049762	0.046453651900000004	0.0171847064	0.0453877588	0.0696411264	0.0510045259	0.0215252275	-0.0212465598	-0.0213343085	0.0262912532	0.0181974424	0.0208285366	-0.0345599823	-0.0346787912	-0.1323488159	0.0408433286	-0.0182609655	-0.0718430805	-0.0386783422	-0.0245731749	-0.064279457	0.0412036	0.16621143160000001	0.049611611900000005	0.060000516	-0.0187792032	-0.0435501502	-0.0333409074	-0.0056336951	-0.0392511241	0.022715232400000004	0.0335260983	-0.027999466400000003	0.009143697	0.0249826394	0.10000697380000001	-0.0465156058	-0.0488307533	0.017274087	0.0086402417	0.0047200565	-0.0792009227	0.015132794599999999	-0.0164983505	-0.034581806	0.0184160814	0.0455721804	-0.0177269642	0.09799138880000001	0.0560598935	0.0336907985	0.035791085699999996	-0.0227471946	-0.0305551389	0.0426375344	-0.0438734414	-0.0584938746	-0.0778639912	-0.12306779539999999	-0.0120787753	0.0399475251	0.0200518119	0.06998762139999999	-0.021886260699999997	0.0060968028	-0.0676015719	-0.0487216267	0.0909244458	-0.0635860114	0.0604978935	0.0778982822	-0.0585957716	0.0104953054	0.0745649672	-0.0320222382	-0.022813676499999998	0.0040565122	0.09881102470000001	-0.017446108999999998	-0.028430474700000007	0.020778633600000002	-0.0844195428	0.017168754799999998	0.05833073110000001	-0.1058053206	0.0274331	0.003967699999999994	1.5742643289999953e-05	0.0007525749756099997	0.123074	-0.029263	0.015147209476000002	0.0008563231689999997	0.181091	-0.016709	0.0002791906810000001	0.032793950281	-0.00118287	5.56900000000006e-05	1.3991814369e-06	3.101376100000067e-09	0.00136678	0.00013659999999999996	1.8680875684e-06	1.8659559999999992e-08	0.000196147	2.500500000000001e-05	6.252500250000004e-10	3.8473645609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37290.75390625	257.734375	66427.00805664062	1390600326.8964994	23380.041015625	31.4375	546626317.8923073	988.31640625	24066.24609375	-12.85546875	579184201.0449371	165.26307678222656	1.402417	26.496618	0.05669765	-0.0918448093	-0.1030310321	0.0453885512	0.0044619594	-0.0175501201	-0.0381981884	0.0342386901	-0.13468269160000002	-0.1122163407	-0.023698587799999997	-0.0047295225	0.0715657092	-0.0157207798	0.0339120645	-0.0851289139	-0.08309661089999999	0.0569741809	0.012451308400000001	-0.0676962894	-0.057165100499999996	-0.055264304199999996	-0.048810404800000005	-0.014556702	-0.09765158630000001	-0.0081818669	0.046401059	0.0433626756	0.0661517921	0.0448051333	0.0682634017	-0.081719552	0.0543273504	-0.09154831109999999	-0.0680390955	0.029100957099999998	0.11576365849999999	0.0289204906	-0.052108874900000005	0.0343059446	0.0815684275	0.0042340065999999996	-0.0159324783	-0.022211900899999998	-0.1458593032	0.032717064	-0.0263698662	-0.0144973815	0.0009657274	-0.0431869946	0.0069706483	-0.0831777641	-0.010501263799999999	-0.0366940142	-0.0960982235	-0.1252560378	0.0632461497	0.0919750272	-0.0208780692	0.0139830678	-0.0263334164	-0.0140227538	0.0871483436	-0.10812607119999999	-0.0054327594	-0.041413983	-0.042172025499999995	0.0192870193	0.017774488300000002	-0.0142468969	-0.0225083723	0.0010462599	-0.09669129050000001	0.0229370769	0.0702645468	-0.0712127457	0.1445493399	-0.044955670499999996	0.0179566037	-0.0751338471	0.0370611489	-0.07148898570000001	-0.22026146510000005	-0.011921103899999999	-0.0002405969	-0.047193790199999995	-0.1394637842	0.028965707200000006	-0.004890799699999999	0.10686776810000001	0.05367330360000002	-0.0858045533	0.0214124734	0.052733374400000005	-0.10285821880000001	0.0282111	0.0007780000000000044	6.052840000000068e-07	0.0007958661632100001	0.115345	-0.007729000000000001	0.013304469025	5.9737441e-05	0.218689	0.037597999999999986	0.0014136096039999995	0.047824878721000004	-0.00133055	-0.00014768000000000008	1.7703633025e-06	2.1809382400000023e-08	0.00136678	0.0	1.8680875684e-06	0.0	0.000131974	-6.4173e-05	4.118173929e-09	1.7417136676000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37168.203125	-122.55078125	15018.693984985352	1381475323.5412598	23365.97265625	-14.068359375	545968678.1726227	197.9187355041504	24046.818359375	-19.427734375	578249473.2087746	377.43686294555664	1.292032	24.411053	0.10662945	-0.0960095008	0.0621755408	-0.0974378061	-0.0032320988	-0.0110759324	-0.09603549730000001	0.047039953899999994	-0.0818205421	0.0560346279	-0.025512657400000003	-0.0538152884	0.142869789	0.031197970699999997	0.0806682264	-0.0259045862	0.0316029579	-0.0287294817	0.0679404678	0.0778579147	0.0165550997	0.0057757975	0.0131802346	0.0568725918	0.0030874076	0.0532825984	-0.026461112999999998	0.0579687629	-0.0334717503	0.0321917293	-0.061807800499999996	0.081079989	-0.0115325091	0.0297163261	-0.052188417699999996	-0.1255781001	0.027304610299999997	-0.014373166599999999	0.0712458517	0.052582615	0.1399973474	-0.11831190330000001	-0.06751351139999999	-0.1266696617	-0.0019062143	-0.0074528075	-0.0216695105	-0.1224483021	-0.0213323199	0.0350810362	0.0041922418	-0.0700033829	0.0132363024	-0.0393402829	0.0171381228	-0.1385405895	-0.0622552346	0.1231074409	-0.051702764500000005	0.056837562599999995	0.023402415	-0.017734598600000002	-0.0888355567	0.009854927900000001	-0.030611412400000006	0.0518098166	-0.0401951558	0.0253429235	-0.058232690199999985	-0.0243464413	-0.026669514300000002	0.1001971848	-0.0693626696	-0.0700183244	-0.0023634981	-0.057148591900000004	-0.16449308769999998	-0.027628834799999998	-0.043911058200000005	0.1583066863	0.012706613200000001	-0.0714458338	-0.04848010690000002	-0.050471117999999995	0.12428721	-0.041092813799999996	0.0382037974	-0.1324745141	-0.0387455358	0.1301482961	0.1180738708	-0.08715729609999999	0.0256239856	0.0469575846	-0.0992925156	0.0273896	-0.0008215000000000028	6.748622500000046e-07	0.0007501901881599997	0.0557935	-0.059551500000000014	0.00311291464225	0.0035463811522500007	0.192038	-0.02665099999999998	0.000710275800999999	0.036878593444000005	-0.0012385600000000005	9.198999999999948e-05	1.5340308736000014e-06	8.462160099999905e-09	0.0011488300000000002	-0.00021794999999999974	1.3198103689000004e-06	4.7502202499999885e-08	0.000214143	8.216899999999999e-05	6.751744560999999e-09	4.5857224449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37035.9765625	-132.2265625	17483.863830566406	1371663559.9380493	23325.845703125	-40.126953125	544095077.765995	1610.1723670959473	24029.740234375	-17.078125	577428415.7315407	291.662353515625	1.197067	22.616821	0.09754944	0.0317111761	0.050481507099999996	-0.0634171741	-0.0060711796	-0.0018536263	-0.0756070601	0.0485092455	0.067297039	-0.028436498199999997	0.0214892622	-0.0048693399	0.2067051304	-0.0537284117	-0.0033355092	-0.0628649531	-0.014825405900000001	-0.0023058093	0.0557514703	-0.0350865253	-0.0493197371	0.026948245200000002	-0.10939134699999999	-0.0419071271	0.0296096142	0.0067464726	0.0286826965	0.0163302525	-0.0062289165	-0.1439087064	-0.0425681394	0.0400840579	0.017319481	-0.030060985099999996	-0.0018402797	-0.0135279268	-0.0582586212	-0.005682974699999999	-0.0245789335	0.057013496399999995	0.052246012300000005	-0.1188136065	0.10402173949999999	-0.0103658476	0.0541214801	0.0045465168	-0.0409928675	-0.09110721599999999	-0.0320880686	0.019842839299999998	-0.00017179360000000001	-0.10335298150000001	-0.050664705899999996	0.0056833474	-0.0042645267	0.048618048399999995	-0.0993713363	0.2263362516	-0.0026210632	0.0075091407	-0.047025903	0.0370181991	-0.0394545354	0.0195693499	-0.0279765192	-0.011272716499999998	-0.0348758084	0.012547073899999999	-0.0628420849	0.022813900499999998	0.0065039999	-0.1443196375	0.06646382769999999	0.031119632400000007	-0.0461108084	0.056205619400000004	0.0483618274	-0.022353326	-0.0425963687	-0.00045988839999999996	0.031229209900000002	-0.0497207297	0.048448311200000004	-0.1104112744	0.0958749858	0.0378998871	-0.0419772319	-0.0547843722	-0.0527450883	0.0172001379	0.0669990828	-0.0884772626	0.029796957000000002	0.041022905299999995	-0.09512965550000001	0.0320758	0.004686200000000005	2.1960470440000045e-05	0.0010288569456400002	0.0942658	0.0384723	0.00888604104964	0.0014801178672899998	0.229715	0.03767699999999999	0.001419556328999999	0.052768981225	-0.0012385600000000005	0.0	1.5340308736000014e-06	0.0	0.00136678	0.00021794999999999974	1.8680875684e-06	4.7502202499999885e-08	9.78142e-05	-0.00011632879999999999	1.3532389709439999e-08	9.56761772164e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36975.58984375	-60.38671875	3646.5558013916016	1367194244.293228	23320.900390625	-4.9453125	543864395.0294533	24.45611572265625	23979.94921875	-49.791015625	575037964.5338287	2479.145236968994	1.355291	25.606237	0.05751258999999999	0.0471197775	0.0362780101	0.0109915329	-0.11670935269999999	-0.0268735676	-0.1046076768	0.1310156906	0.08808818189999999	-0.0889699054	-0.0532599386	0.1184823007	0.1515729344	-0.0552615005	0.0548743675	0.0888790295	0.0863311932	-0.0195211606	0.145888737	0.0470219425	0.0492785084	0.05266484	-0.011259105600000001	0.0136289417	-0.032068335499999996	-0.0204408466	0.0390687787	0.0092255555	0.1239893359	0.1001136319	0.04824886019999999	-0.014189871399999996	0.047180033499999996	-0.09131853470000001	0.0093786415	0.08224944	-0.0046537133	-0.11357427789999999	-0.0571309507	-0.004769560999999999	-0.0117936575	-0.1263286536	-0.0095342925	-0.0172507551	0.0508772829	0.0123786266	-0.176914761	-0.0368903673	0.046597679	-0.0665460772	0.0225843856	-0.154769686	-0.1290500982	0.0983141302	-0.0136675828	0.0408305096	0.030122995099999997	0.16503365949999999	-0.029160060499999998	0.032241831	0.0272315951	-0.040546318	-0.0809318355	0.0489685526	-0.0863422781	0.058029669900000004	-0.0293278062	-0.054043524800000006	0.0167070853	0.05745593070000001	0.0099340256	-0.0045810939	-0.1070142921	-0.09103846800000001	0.0814403053	-0.0151863775	0.0599346734	0.0556104671	0.0752063257	-0.10025795550000001	-0.0468802971	-0.0066070851	0.1183614128	0.0619986097	0.0989028708	-0.0164463192	-0.12274231	-0.0828602456	0.0549475681	-0.0324248803	-0.0595943718	-0.0897639565	0.0339251109	0.0349494174	-0.0903946745	0.038298	0.006222199999999997	3.871577283999997e-05	0.0014667368040000002	0.075174	-0.019091799999999992	0.0056511302760000005	0.0003644968272399997	0.229691	-2.4000000000024e-05	5.760000000011521e-10	0.052757955480999985	-0.00149543	-0.00025686999999999954	2.2363108849e-06	6.598219689999977e-08	0.00136678	0.0	1.8680875684e-06	0.0	0.000484436	0.0003866218	1.4947641623523998e-07	2.34678238096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
