csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
28946.119140625	-134.236328125	837877813.303257	18019.391788482662	21027.705078125	-37.9609375	442164380.8526039	1441.0327758789062	20849.248046875	-18.16796875	434691144.120121	330.07508850097656	1.400023	25.668558	0.3614859600000001	0.0678410966	0.0719715922	-0.1321910287	0.0804655706	-0.1555316124	-0.0358369824	-0.0719620728	0.0939840143	-0.018460683000000002	0.16788106449999998	0.11782786	0.006131946700000001	-0.0786713427	0.100788794	-0.0801157469	0.0667843545	0.0743601109	0.026668725499999997	0.0043103178	-0.0517223467	0.0358214852	-0.06173205690000001	-0.029814921499999997	-0.0091939607	-0.0699731339	0.0046436634	-0.0197451048	0.1846768171	0.0634806624	-0.002537824	-0.006159246899999999	0.019924203	0.066833593	0.012314704099999999	0.0758349964	0.0463335023	-0.1209340476	0.0066061143	-0.1728621687	0.1255390561	0.11626892130000001	-0.0210440889	0.0015977978	-0.0505507797	-0.0489636494	-0.1421479386	-0.0978742654	0.0906101289	-0.13184481720000002	0.07379778990000001	0.0785757146	0.10717537140000001	-0.0055065565	0.1101321423	0.1332541052	0.2766254422	0.1334797258	0.1162628913	-0.0804572803	0.0912142144	-0.111585555	-0.08704007970000001	-0.12012856050000001	0.0754621744	0.1202757366	0.08917420029999999	-0.0501690062	-0.1032578208	-0.016112625	0.023794862599999998	0.042631364500000005	0.013514306799999999	0.026194220299999998	-0.0964631624	0.0399502607	0.024382346800000003	0.041931321	-0.1659812974	-0.062016053	0.0175029944	0.1178384739	-0.1281418078	-0.0695900695	-0.050440334100000005	-0.1587905164	0.08917511060000001	-0.1106382987	0.050429574000000005	0.0401683086	-0.0440110316	-0.1230848202	0.0214640373	-0.0123616996	-0.017369947	0.0237996535	0.053853972	-0.0978880501	-0.0433968726	-0.0070863359999999995	0.1644546155	0.0327674732	-0.0941439642	0.02391924	0.0571422589	-0.062873	-0.0404093	0.0016329115264899995	0.003953014128999999	-0.0587517	0.06047730000000001	0.0036575038152900008	0.0034517622528899995	0.0112883	0.0547132	0.00012742571689	0.0029935342542400005	0.0156668	0.0029479000000000016	8.690114410000011e-06	0.00024544862224000003	-0.000712418	-0.0006149432	5.075394067240001e-07	3.7815513922624005e-07	-0.00114375	0.00055488	3.078918144e-07	1.3081640625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28994.015625	47.896484375	840652942.0627441	2294.073215484619	21010.171875	-17.533203125	441427322.217041	307.41321182250977	20848.259765625	-0.98828125	434649935.2549782	0.9766998291015624	1.0383810000000002	19.038073	0.15160105000000007	0.1026274136	0.1142520974	-0.11465003300000001	0.10883454710000001	-0.131260831	-0.10454369820000001	-0.0442514207	0.0537167621	-0.0014092884	0.0693741479	-0.0789983179	-0.046011915	0.0014429118	0.09867104619999999	-0.2084662074	-0.024398692200000002	0.0692156563	-0.0016975273999999998	0.048297723099999995	-0.14000399630000002	-0.0531075053	-0.1013753357	-0.0800194471	-0.009584534	-0.1541417979	0.0767176086	-0.0567089433	-0.06550651910000001	0.09550033529999999	0.10847349560000001	0.0350618004	0.11528614820000001	0.0618582481	0.0273630998	0.1121256488	0.0170674981	0.0600154736	-0.1485138409	0.1057590809	0.0823075579	0.0093159909	-0.022727890499999997	-0.1264230074	-0.0533485305	-0.059851496500000004	0.0428600311	0.15816661199999998	0.0913578561	0.0773185483	0.1339090782	0.0787787368	0.0975549476	-0.0514506389	0.1179712967	0.0848153995	0.14136921630000002	0.16835081629999998	0.0571791799	-0.0407174443	0.045465088099999995	-0.034447126099999996	-0.0263029683	0.0167718745	-0.034114467	0.11680319119999999	0.1792638021	-0.1666519411	-0.0418960913	0.10681251509999999	0.054525692	0.052874551799999996	0.0497690768	0.0202073014	-0.0958667166	-0.0383687772	0.0023101110999999997	0.117976712	-0.1888544716	-0.145688879	-0.1465670704	-0.028591338900000002	0.0318914271	0.0034877563	-0.108852525	0.0082803843	0.1456620023	0.0098318045	-0.08604383759999999	0.0606062171	-0.1048898983	0.018395653600000002	-0.1077331864	0.0459514876	0.00020626669999999997	0.12147087349999999	-0.0833888219	0.0377153262	-0.0156268926	-0.037979141200000004	-0.0196836551	-0.1196757246	-0.0959136145	0.0294457954	0.049506407599999996	-0.0856392	-0.0227662	0.00051829986244	0.00733407257664	-0.0349342	0.023817500000000002	0.0005672733062499999	0.0012203983296400001	0.08964039999999998	0.07835209999999998	0.008035401312159997	0.0061390515744099965	0.0154168	-0.0002500000000000002	6.250000000000013e-08	0.00023767772224000006	-0.000823763	-0.000111345	6.785854801689999e-07	1.2397709025e-08	-0.00131571	-0.00017196000000000008	2.957024160000003e-08	1.7310928041000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28856.853515625	-137.162109375	832717994.8222389	18813.444248199463	20993.71484375	-16.45703125	440736062.94068915	270.83387756347656	20795.033203125	-53.2265625	432433405.9190712	2833.0669555664062	0.988423	18.122118	0.17421009999999998	-0.0187537509	0.013169211299999999	-0.159229954	0.086837739	-0.0252811358	-0.0394938076	-0.0086005788	0.042867485700000006	-0.024121514	0.1535060025	-0.0602244699	-0.0732351457	0.021672966800000002	0.1045620395	-0.1504987751	0.0629851495	-0.012453891399999998	0.0657633717	-0.0153008027	-0.0546713003	0.013457866	1.1251199999999997e-05	-0.0482596945	-0.0847872607	-0.06950908110000001	0.1757846934	-0.17657066870000002	-0.09146163339999999	0.08377821790000001	0.2691165681	0.12072681589999999	0.1889151513	-0.026333567999999998	0.08190453360000001	0.0389670684	-0.1338562607	-0.014940146599999999	-0.0318083427	0.053218059500000005	-0.0224982087	0.1539209608	0.0392454452	-0.0368424074	-0.0048641446	-0.0090230963	0.0218258829	-0.032640315499999996	0.08040275179999999	-0.0654824103	-0.038140505899999996	0.0613306782	0.13163176740000002	0.050251772300000004	0.1209754802	0.0283774038	0.0769033534	0.058867129800000015	0.0200823178	-0.040643507200000005	0.0866019758	-0.1675551812	-0.0528684524	0.016267955	-0.10340322589999999	0.0139476964	0.1610238454	-0.0321569786	-0.0697121519	0.1063342647	0.0201051542	0.0612665841	0.0154882325	0.0388230901	0.11366793039999999	-0.0845606645	0.0847110686	0.1310797409	-0.09371409230000001	-0.1196218398	-0.0441416001	-0.012760926899999999	0.206725038	-0.124110115	0.0390578904	-0.06819914219999999	0.2115610973	0.205452406	-0.04890193809999999	-0.0924099819	-0.0458329226	0.0505598138	-0.077700121	-0.054003858700000004	-0.0740988434	0.100460268	-0.0183903135	0.073640795	-0.030106015299999997	-0.1138366296	0.012185063000000001	-0.0365913592	-0.0976313259	0.0349085778	0.041629366099999995	-0.0536112	0.032027999999999994	0.0010257927839999999	0.00287416076544	-0.0293572	0.0055769999999999995	3.110292899999998e-05	0.00086184519184	0.0331832	-0.056457199999999985	0.0011011247622399998	0.0031874154318399985	0.0142401	-0.001176700000000001	1.3846228900000022e-06	0.00020278044801	-0.000637065	0.00018669799999999998	4.05851814225e-07	3.4856143204000004e-08	-0.00107615	0.0002395600000000002	5.7388993600000096e-08	1.1580988224999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28747.4140625	-109.439453125	826413815.2808228	11976.993900299072	20960.630859375	-33.083984375	439348046.0229836	1094.550022125244	20728.802734375	-66.23046875	429683262.80063254	4386.4749908447275	0.928224	17.018417000000003	0.10844535	0.1167988036	0.0113994326	-0.1139367772	0.055340424900000004	-0.0009592304	-0.1176795854	-0.0069050275	0.1150194532	-0.0107593852	0.18624760640000002	-0.0045612905	-0.0232883244	0.0034216215000000003	0.0905579377	-0.034908629	0.0765135387	0.0073540254	-0.208600705	0.0094533181	0.0506757174	0.033820636800000005	0.12178725609999999	-0.025506106400000002	0.0004152977	-0.0412548754	-0.0444533902	0.0889758675	-0.0907070012	0.0449616702	0.0838947175	-0.11751369699999999	0.0987356495	-0.08500736380000001	0.1007443043	0.0417599556	0.1555390492	0.0554438286	-0.1595883517	-0.1173184533	0.164952944	0.0208136306	-0.17326462539999998	-0.0387654691	0.061351728	0.0767320444	0.1126174543	-0.1201891932	0.0404157401	0.0423326346	0.0764245751	0.011061574099999999	0.12081854449999999	0.0304152216	0.1158043295	-0.08229682349999999	0.1441618688	0.1259964711	-0.055800126799999995	0.0078618036	0.0591618814	-0.1509864274	-0.1223912576	-0.0295670275	-0.0014848216	0.08584449699999999	0.0890565576	0.044608196100000004	-0.055951532699999994	-0.0526494984	-0.0451062896	-0.0172785431	0.16022156699999998	-0.0127635785	-0.0018671745	-0.1316939945	0.051192045199999994	-0.058026624299999996	-0.1918126625	0.0382786591	0.0380800712	-0.043326573099999995	0.0273837331	0.0321763436	-0.19747120769999998	0.1327251492	0.007751635799999998	-0.1190013734	-0.050870177	-0.0749870577	0.1107680036	0.032138394300000005	-0.0505259294	0.0362322613	0.0814388555	-0.0136516844	0.09674763269999999	-0.064994589	0.019605781200000002	0.0035999588	-0.0065357566	-0.0956908815	-0.0992961682	0.040295756	0.0335495105	-0.0397029	0.013908299999999998	0.00019344080888999995	0.0015763202684100002	-0.0480011	-0.0186439	0.00034759500720999987	0.00230410560121	0.0203833	-0.012799899999999996	0.00041547891889	0.0001638374400099999	0.0148129	0.0005727999999999982	3.280998399999981e-07	0.00021942200641	-0.00033489	0.000302175	1.121513121e-07	9.1309730625e-08	-0.00146304	-0.0003868900000000002	1.4968387210000017e-07	2.1404860416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28847.80859375	100.39453125	832196060.6616364	10079.061904907228	20983.041015625	22.41015625	440288010.263401	502.21510314941406	20721.689453125	-7.11328125	429388413.7917519	50.59877014160156	0.988588	18.125141	0.06594229999999998	0.0330154722	0.00908718	-0.1540062519	-0.16394700550000002	-0.0019998692	-0.1033492724	0.023779497799999997	0.0072064753	-0.019492889399999998	0.08748647009999999	-0.1157985509	0.06186412	-0.013707802	0.16797407469999998	-0.0068792698	0.0015032104999999998	0.0712891812	-0.0051395102	0.0875714408	-0.0946622341	0.0615405696	0.07412857839999999	0.0098467071	-0.023135271000000002	0.1202382227	0.1451053282	0.0929948284	-0.0782018275	-0.0270664284	-0.0510363817	0.014191671599999999	-0.1375077851	-0.1800043705	-0.1090158426	-0.034059957099999996	0.09797562859999999	0.0229396963	-0.08810258359999999	-0.1338309789	0.0334381908	0.042072617	-0.007985322	0.040309865800000004	-0.0640261187	0.05214324099999999	0.023137309100000003	-0.0672030951	0.1292685868	0.0007209178999999999	0.0242883409	0.027908492200000003	0.126518716	0.070971723	-0.0143529207	-0.018314200200000002	-0.047976972699999995	0.0908667689	-0.031655317599999996	-0.0029480604	0.012256273799999998	-0.0847134267	-0.0312385156	0.0846952609	-0.0188857344	0.0658426976	0.19093889649999998	0.0598739929	0.0270354436	-0.060966974000000014	0.0772887538	-0.0020354497	-0.0398741784	0.1183226635	0.0939309708	-0.0576484777	0.0679446545	0.1307086214	-0.0206909236	-0.0517846768	0.0484517255	-0.1484344151	-0.0672424947	0.1255113358	0.029208796600000007	0.0446959024	-0.0951999585	0.0023197131	0.0590726947	-0.058882906900000004	0.0931366831	0.0095193362	0.0563492025	0.1050811717	0.11735965779999999	-0.1059854716	-0.0755442333	0.1613841074	0.0040950074	0.0174486067	-0.0925071784	-0.047257159900000005	-0.1009072399	0.0455956625	0.025306205099999996	-0.0414886	-0.0017856999999999942	3.1887244899999794e-06	0.0017213039299599994	-0.0370518	0.010949299999999995	0.0001198871704899999	0.0013728358832400002	0.00449655	-0.015886749999999998	2.0218961902500006e-05	0.0002523888255625	0.014511700000000002	-0.00030119999999999626	9.072143999999775e-08	0.00021058943689000007	-0.0006792110000000001	-0.00034432100000000013	4.613275825210002e-07	1.1855695104100006e-07	-0.00156393	-0.00010088999999999996	1.0178792099999993e-08	2.4458770449000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28690.833984375	-156.974609375	823163954.7189674	24641.027988433838	20968.12109375	-14.919921875	439662102.2021637	222.60406875610352	20736.21875	14.529296875	429990768.0478516	211.1004676818848	1.00329	18.394693	0.07234180000000001	0.0699614574	-0.044858719000000005	-0.0001490425	-0.1202134682	0.0180463309	-0.0966402743	0.0906869384	0.0526830557	-0.04308106849999999	0.0712155699	0.0949619026	0.034836950299999996	0.11555942279999999	0.0945435343	-0.0289126791	-0.051932422199999995	-0.0191757921	-0.0972022602	0.0267052539	0.0678044116	0.025674724399999998	-0.0007654303999999999	0.0713340047	-0.1947334964	0.046746551799999994	-0.021227721800000002	-0.10322513230000001	-0.0389968189	0.16248044279999999	0.0106938107	0.0757148924	-0.0550722341	-0.0302448979	0.0224831293	0.0025683798000000002	0.0088557971	0.0077840701	0.08014690719999999	0.00629154	-0.1159739016	-0.0423308277	0.1362641903	0.1049141109	-0.0247713637	0.0764509232	-0.044139511799999996	0.0862539584	0.0603654495	0.1626252682	0.0549199175	-0.0405322227	-0.0171607099	0.09256134519999999	0.0359852371	-0.048055956	-0.1475982646	0.06182710650000001	-0.0566830183	0.080257879	0.017930543	-0.1170267588	-0.0313164705	-0.1152302816	0.0361283318	-0.058223192199999996	0.1262432523	0.0245602372	0.0781189855	0.047095824800000005	-0.0922237642	-0.0921701293	0.10439963710000001	0.012850013300000001	0.061095920199999994	-0.0307874529	0.17905908829999995	-0.018718368899999997	0.0907611749	-0.036528377599999995	-0.1210004607	-0.0809159429	-0.0143747267	0.022969494	0.1120454431	0.0350019192	0.10291036140000001	-0.07566739900000001	0.0544003529	0.1190477024	0.0379834611	-0.0005149156	0.0809345336	-0.1374944616	-0.122449517	0.048678281600000005	-0.06566685139999999	0.0482363106	0.1333203382	0.2339603207	0.0037935035	0.0875153102	-0.1024636685	0.05079681900000002	0.0169396104	-0.0383623	0.003126299999999992	9.773751689999948e-06	0.00147166606129	-0.037041500000000005	1.0299999999997813e-05	1.0608999999995492e-10	0.0013720727222500005	-0.0437625	-0.048259050000000005	0.0019151564062500003	0.0023289359069025004	0.0144332	-7.850000000000218e-05	6.162250000000342e-09	0.00020831726224000002	-0.000948324	-0.00026911299999999986	8.993184089759998e-07	7.242180676899993e-08	-0.00163524	-7.130999999999999e-05	5.0851160999999995e-09	2.6740098576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28680.28515625	-10.548828125	822558756.6438142	111.27777481079102	20983.55859375	15.4375	440309731.2573395	238.31640625	20724.150390625	-12.068359375	429490409.4132424	145.64529800415042	1.044494	19.150148	0.15243416	0.056466046799999996	-0.0773688065	0.0194228627	-0.09789577880000001	0.0064407823	-0.0242388597	-0.0362488295	-0.0409087972	-0.0161928777	-0.0251867834	0.09864308109999999	-0.07565091980000001	0.1277299069	0.1788121198	-0.05739014360000001	0.11049905939999999	0.0915005747	-0.0928371506	-0.1173911694	0.0326373771	0.07334739700000001	0.0983737655	0.0678009651	-0.0990744117	0.08860365960000001	0.0744110792	0.0279062124	0.0502702881	-0.0186975817	-0.0627712884	-0.0479445786	-0.0399701419	-0.0131953174	-0.08874378029999999	0.0343279456	0.1435160116	-0.0089147253	-0.09360519710000001	-0.020950748999999998	-0.12393221410000001	-0.1122431625	0.0666355085	0.0019281956	0.0835704065	-0.0413712669	0.038318358500000003	-0.0492395382	-0.0617056414	-0.0970184076	0.022804234500000003	-0.0737059896	-0.0220249518	0.0950087516	-0.0947956267	-0.053119213	-0.006944161999999999	0.0121446001	-0.0116932058	-0.0103659138	-0.030334611600000002	0.010639430200000001	0.0374715575	-0.1424174941	-0.14511379289999998	-0.0446655065	0.21429360190000002	0.12938847050000002	0.041234865600000004	-0.06812001549999999	0.0378421061	0.040856299	0.0496503711	-0.0933308256	0.1695041238	0.046446642999999996	0.086565951	0.0283629561	-0.0101238709	0.1646193716	0.0022125034	-0.0169613105	-0.1085178705	0.0072139488	-0.0312080332	-0.05134972559999999	-0.0446055909	-0.1408074832	-0.0276931997	0.0239262412	-0.015176875	0.042124963200000004	0.0531767904	-0.0223570898	-0.051704943200000006	-0.0650397871	0.0161891467	0.08513578880000001	0.0618832142	-0.15928943210000002	-0.10909089609999999	-0.1316010864	-0.10396461130000001	0.0558879609	0.0084904876	-0.0413175	-0.002955199999999998	8.73320703999999e-06	0.00170713580625	-0.00771154	0.029329960000000006	0.0008602465536016004	5.946784917160001e-05	-0.08154650000000001	-0.037784000000000005	0.006649831662250002	0.0014276306560000007	0.012966	-0.0014672	2.1526758399999998e-06	0.000168117156	-0.000948324	0.0	8.993184089759998e-07	0.0	-0.00145514	0.0001801000000000001	3.243601000000004e-08	2.1174324196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28918.22265625	237.9375	836263601.5964508	56614.25390625	20976.453125	-7.10546875	440011585.7053223	50.48768615722656	20758.224609375	34.07421875	430903888.9332619	1161.0523834228516	1.151888	21.119146	0.20209981	-0.0826662898	-0.0090653599	-0.0483936161	-0.0638947173	0.0259301969	0.035872913199999995	0.0554511796	0.0227665117	0.0359085558	-0.035872378999999996	-0.047417802	0.0676457539	0.1247427399	0.0158315033	0.0218095536	-0.10427297640000001	-0.1094152317	-0.16916593149999998	-0.059445861399999994	0.10807552470000001	0.06581452389999999	0.06857357110000001	0.0502580338	0.20357378690000005	0.09682741980000001	-0.0501041896	-0.13030168279999998	0.1251192223	0.082453393	-0.0441304775	0.0621045854	-0.0468952174	-0.18732329679999998	-0.0148569531	0.000915335	0.1363824465	0.0864294977	-0.0022977789	0.1502444319	-0.052256334	-0.1976055611	-0.0673916024	-0.0182376588	0.096797206	0.09581766470000001	0.0479699512	0.1047859792	0.0313525702	-0.026811999	-0.0799748118	0.0204752454	0.041264423	0.019260072	-0.1322160413	0.125705693	-0.0322322415	-0.059606507	-0.010841013200000001	0.0692832251	0.0264025448	0.023000697400000002	-0.0307357157	0.0244181978	0.0508674925	-0.0668688986	0.0442996122	0.1005182916	0.18369949530000002	0.057947973099999994	-0.14842535380000002	-0.0018866788	-0.0414877507	0.0114627883	0.20203510870000002	-0.0749538841	-0.0711799132	-0.0641583043	-0.0527686459	0.0815479211	0.10649429449999999	0.0997772309	-0.1443578565	0.1533947133	0.0182990681	-0.0321088574	-0.046452538	-0.0357815289	-0.09897396650000001	0.17917344030000001	-0.1030728824	0.20492913	0.0505827689	-0.023884133999999998	-0.0306056577	0.0087094612	0.1356131392	0.0389847272	0.0183486055	0.0374173037	-0.055535777800000005	-0.0518344582	-0.10540925529999999	0.0608580619	0.0	-0.0412941	2.339999999999981e-05	5.475599999999911e-10	0.00170520269481	-0.07416080000000001	-0.06644926000000001	0.004415504154547601	0.005499824256640002	-0.07271219999999999	0.008834300000000017	0.005287064028839997	7.804485649000029e-05	0.0112465	-0.0017195000000000005	2.956680250000002e-06	0.00012648376224999998	-0.000695066	0.0002532579999999999	4.831167443560001e-07	6.413961456399995e-08	-0.0008920410000000002	0.0005630989999999997	3.1708048380099976e-07	7.957371456810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29102.76171875	184.5390625	846970739.6583406	34054.665588378906	21025.046875	48.59375	442052596.09594727	2361.3525390625	20824.408203125	66.18359375	433655977.01037985	4380.268081665039	1.728834	31.697105	0.29832105	-0.0206981706	0.0540738868	-0.09464010169999999	0.0717763559	-0.13225392449999998	-0.0619946572	0.025038544700000002	0.007270284	-0.0745846402	-0.1334788749	-0.1879404095	0.0411977649	0.11708867619999999	-0.16021442800000002	-0.0626606619	-0.08398449779999999	0.1787683031	-0.1600405135	-0.2059741139	0.10076223640000001	0.05651357980000001	-0.0816644032	-0.0678604221	-0.0627092476	-0.1157678925	-0.1029452363	-0.0399143335	-0.0073112535	0.0142452136	0.0139564518	-0.0586367842	0.1723314532	0.1384880677	-0.09721308710000001	-0.0712422247	-0.1607049354	-0.011617569	-0.0597672393	0.0061232744999999995	-0.0665931435	-0.0028461154	0.0836344485	-0.17216122600000006	-0.0599528823	0.1470408706	0.009717347900000001	0.0407713136	0.054198642400000004	-0.036401316499999996	-0.016760845700000002	0.0670360975	0.1570645126	-0.1536614026	0.042696286900000005	0.20374272829999998	-0.0983838041	0.092464066	0.0899868536	0.1027459131	0.031509477599999995	0.1121875331	0.0970555974	0.1426473523	0.011722976000000001	-0.024489399900000004	-0.0453892533	-0.14303061050000002	0.1612530517	0.0395890443	-0.0572189388	0.0087396826	0.1782528534	-0.1204150752	0.0342031318	0.1619848531	0.07957477730000001	-0.0710863449	-0.0156391054	0.0339820126	0.0357458408	0.0717171277	-0.005883156	-0.1045402596	-0.0980750499	8.87051e-05	0.140920797	0.12636356810000002	-0.017188284499999998	-0.0007519833	-0.0660942501	-0.044302310899999996	-0.1328912054	0.0089394729	-0.0809587386	0.0763986117	0.0755047848	-0.0096882029	-0.0426505377	-0.021117611600000002	-0.037437230099999996	-0.1232517187	-0.1067968184	0.065696358	-0.0084904876	-0.0146082	0.026685900000000005	0.00071213725881	0.00021339950724000002	-0.126852	-0.05269119999999998	0.002776362557439998	0.016091429903999997	0.0325739	0.10528610000000001	0.0010610589612100002	0.011085162853209998	0.0122797	0.0010332000000000015	1.067502240000003e-06	0.00015079103209000004	0.000187771	0.0008828369999999999	3.5257948440999995e-08	7.794011685690001e-07	-0.0005349209999999999	0.00035712000000000016	1.2753469440000012e-07	2.86140476241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
28918.45703125	-184.3046875	836277157.0682527	33968.217834472656	21015.08203125	-9.96484375	441633672.7801666	99.29811096191406	20802.88671875	-21.521484375	432760095.83314514	463.17428970336914	1.3856480000000002	25.404993	0.2317330800000001	-0.0854626507	0.0177698069	0.0797720431	0.0233686735	-0.0795682491	0.049349499299999995	0.031932761000000004	0.0070854973	-0.1305122315	-0.07645977940000001	-0.0904716835	0.0612990407	0.1186266848	-0.1445407471	0.0180567031	-0.1269357129	-0.0362012527	0.0861831088	-0.1093489492	-0.0936503089	-0.1723143643	0.069075367	-0.014799007900000001	0.0034563972999999996	0.0178671621	-0.1163614957	0.0224935844	-0.0715067443	0.0143419974	-0.0674653498	-0.0286055502	0.0052523175	-0.0321497762	0.0372347625	-0.016443255900000002	0.014558783200000001	0.0688717827	0.0856792027	-0.0461504658	-0.09012830109999999	-0.1137547075	-0.048652939299999996	-0.013802005	0.0163040959	-0.1438887103	0.134425748	0.021265118399999998	0.048444968399999996	-0.1233293597	-0.0702679086	0.0290422873	-0.0653153273	-0.038998513	0.1262562055	0.040301282	-0.1301313568	-0.034048925699999996	0.0993279224	0.06299713309999999	0.0723863953	0.0427374488	0.10016451679999999	0.1301374697	-0.0069773785999999996	-0.1441152262	-0.0820050059	-0.0082848204	0.20934636920000002	0.0680371491	-0.0022579379999999997	0.0931135755	-0.0343374567	0.0099252964	-0.09713964550000001	0.1371318671	0.0345195473	-0.0015857157000000001	0.0057524491	0.0958253072	-0.0239422531	-0.06595432080000001	0.13485776019999998	-0.0063185857	0.023396574500000003	0.0499905795	-0.09815971529999999	0.0777732672	-0.0791236304	0.0634874872	0.058380512999999995	-0.093761888	0.0213840923	-0.10679761039999999	-0.0184933652	-0.020918558700000003	0.0558522218	0.0590409099	-0.0417183078	-0.10608277740000001	-0.0519985336	-0.0233343265	-0.1081265492	0.0703923703	-0.0169396104	-0.027211000000000003	-0.012602800000000004	0.00015883056784000006	0.0007404385210000001	-0.06479500000000002	0.06205699999999997	0.003851071248999997	0.0041983920250000025	-0.0600821	-0.09265599999999999	0.00360985874041	0.008585134336	0.0126166	0.0003368999999999993	1.1350160999999954e-07	0.00015917859556	-6.87656e-05	-0.0002565366	4.72870774336e-09	6.581102713955999e-08	-0.00122983	-0.000694909	4.82898518281e-07	1.5124818288999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
