csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
31214.966796875	-67.6171875	4572.084045410156	974374152.1300088	18801.505859375	27.236328125	353496622.58011246	741.817569732666	19967.6875	27.912109375	779.0858497619629	398708544.09765625	1.036651	19.943132	0.071811988	0.0281512343	-0.0192333	-0.0422215903	0.029362028	-0.021503761099999998	0.0446721229	0.0068529114	-0.08866599730000001	0.0684735403	-0.10242600380000001	0.08093388809999999	0.005467395600000001	0.0025682904999999997	0.0255006464	-0.014377512700000001	0.09805451970000001	-0.0449133802	0.04262355	-0.1026196784	0.022352618199999997	0.0023461164000000002	0.050757577000000005	-0.10639513800000001	0.1903313775	-0.2379846122	0.0146442855	-0.0355805656	-0.0119215494	0.11086574210000001	0.1166298061	0.0074146108	-0.10888535630000001	-0.086181232	-0.0023829316000000002	0.013740994099999999	0.0823427679	-0.011888203799999999	0.0717560485	0.1627305367	0.0473226725	-0.0284222046	0.0845982557	-0.11973677099999999	-0.059797842699999985	0.02588509	-0.0083406586	0.0101059802	0.0416701739	-0.1350314696	-0.0285549498	-0.0427115181	0.0904334316	-0.0903656164	-0.0043207201	-0.0317485986	-0.015797358600000002	-0.08467802199999999	0.0495927995	-0.1441775565	-0.0423065605	-0.0355633172	-0.0834306803	0.0373188898	-0.09347985240000001	0.0110681075	-0.1107707892	0.0152667619	0.2672464724	0.159009009	-0.1365962289	0.0982869108	0.0251688908	0.06937642320000001	0.0361507969	0.0449549238	-0.1439351991	0.0631244423	-0.050687297400000005	-0.0048563384	-0.0101724474	-0.0996468762	-0.0705008515	-0.0036798369	-0.0311909125	0.0529977087	0.0697999097	-0.013138114	0.1166418903	-0.001676247	0.1171178366	0.0402597514	-0.0315466478	-0.013140653200000001	0.0392322606	-0.0073241881	-0.0169396104	-0.1170010477	0.049506407599999996	-0.00148374	-0.0021959880000000003	4.822363296144001e-06	2.2014843876000003e-06	-0.0188417	-0.0438049	0.00191886926401	0.00035500965889	-0.036839599999999986	-0.01177089999999999	0.00013855408680999974	0.0013571561281599993	-0.00102358	0.0002404499999999999	1.0477160164e-06	5.7816202499999953e-08	0.000377454	4.035399999999993e-05	1.4247152211600002e-07	1.6284453159999944e-09	-0.000433133	0.0	1.8760419568900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31211.380859375	-3.5859375	12.85894775390625	974150295.14896	18773.154296875	-28.3515625	352431322.25427634	803.8110961914062	20007.921875	40.234375	1618.804931640625	400316937.7561035	1.1140040000000002	21.43125	0.08639135	-0.029422378399999997	-0.0042321714	0.0133953734	-0.0144741677	0.0045124131	-0.054607341600000005	-0.0243045208	-0.0470778241	0.0909046906	0.0358465165	0.0378213468	0.0343057643	-0.2001252904	-0.038896025	0.0198156018	0.0405305257	0.0906802278	0.0040606385	-0.1341224586	0.0441377002	-0.0272275152	0.1569323741	-0.0220007594	0.0234612896	0.0213733307	0.020649066	0.0016414507	0.0317101206	0.051054733399999996	-0.077754007	-0.083435373	0.0225157244	-0.0362334976	-0.0565817486	0.0952118764	-0.0965588817	0.0302066268	-0.011568965	0.0187302793	0.0535070978	0.0604340134	0.05912801490000001	-0.0740164874	0.11764743150000001	-0.0291731979	-0.0076352528000000015	-0.0021337966	0.1022015987	-0.0944693775	0.009805647800000001	-0.045628568499999994	-0.0350273802	0.013184587	0.1307048206	-0.0219977714	-0.1986212091	0.0595572935	-0.0189127477	-0.09704021060000001	-0.0294589831	0.0768670599	-0.013148783999999998	-0.016803526000000003	-0.0079088725	0.037609548799999996	-0.17827674	-0.0952630775	-0.0246883845	-0.046267572	0.0021128325	0.0315885022	-0.0106556568	0.0035448448	0.0558510849	0.0721788367	0.043122856200000004	-0.022450083500000002	-0.0831911796	0.0010822260000000002	0.041167266699999996	-0.0123324541	-0.0173358249	0.0688532843	-0.0349919265	0.0033441783000000003	0.0893301644	-0.0754830167	-0.0254965219	-0.0548408509	-0.0207321944	0.0197571409	0.050778639	-0.0392452182	-0.0482563083	-0.0335435921	-0.0197396682	-0.11531344710000001	0.0571422589	-0.00585774	-0.004374	1.9131876000000007e-05	3.43131179076e-05	0.0113774	0.0302191	0.00091319400481	0.00012944523075999998	-0.0530487	-0.016209100000000004	0.0002627349228100001	0.00281416457169	-0.00155283	-0.00052925	2.4112810089000003e-06	2.801055625e-07	0.000420044	4.259000000000001e-05	1.76436961936e-07	1.8139081000000008e-09	-0.00029319	0.00013994300000000007	8.596037609999999e-08	1.9584043249000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31193.96875	-17.412109375	303.1815528869629	973063686.3759766	18785.26953125	12.115234375	352886351.3617096	146.7789039611816	19981.9609375	-25.9609375	673.9702758789062	399278762.9077759	1.0537820000000002	20.272694	0.0753143	0.0137198801	-0.0215686831	-0.0079276177	0.014449607	0.0059122163	0.0721813951	0.006935119599999999	0.0470282287	0.0686881832	-0.0811761733	-0.0790306279	-0.0006973933	-0.1040837242	0.0025492747	-0.013737568799999999	0.0553147975	-0.1067608097	0.0785002659	0.045937639599999996	0.0069711697	0.1469893729	0.1448622397	-0.1476080282	0.1515070295	-0.0234597783	0.0230501457	0.057757474	-0.0384100759	0.0362562089	-0.0148810586	-0.0955197785	0.0508254539	-0.0802149563	0.0114172045	-0.0510743903	0.2610445619	0.0294827223	-0.0461046443	0.051516966500000004	-0.1106571069	0.0968747016	-0.1170049997	0.0410507472	-0.0190641681	0.0190804797	0.0021002226	0.0160416446	0.028802931099999998	-0.0358856815	-0.021161943	0.0917589499	0.0550840829	-0.0311267304	0.017750323000000002	0.0147371277	-0.0349900904	-0.0172033996	-0.1001945115	-0.0330390152	-0.0042261380999999995	0.027588414	-0.2390319501000001	0.0031463535	-0.0750442244	0.0011985411999999999	0.1107698352	-0.054635717400000006	0.17508514379999998	0.0577000442	-0.068996447	0.0765428429	-0.0718286351	-0.006870637	-0.026316910099999997	-0.0287262112	-0.0480941774	-0.1431530849	0.0419685037	0.09063241849999999	-0.0279138802	0.0315307935	0.0953927951	0.0313928666	0.0885987659	-0.1678433579	0.0291592956	0.1506934828	0.0272899834	0.0347132763	-0.1514372907	0.0796338517	0.0627006281	0.045112611500000004	0.026484699700000003	0.10871695449999999	-0.0225290366	-0.1133761033	0.0644997188	-0.00363604	0.0022217	4.935950889999999e-06	1.3220786881600003e-05	0.0375338	0.026156400000000003	0.0006841572609599999	0.00140878614244	-0.0503106	0.0027381000000000003	7.4971916100000015e-06	0.00253115647236	-0.0008542539999999999	0.0006985760000000001	7.297498965159999e-07	4.880084277760001e-07	0.000374601	-4.5443000000000046e-05	1.4032590920099996e-07	2.065066249000004e-09	-0.000433133	-0.00013994300000000007	1.8760419568900003e-07	1.9584043249000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31222.998046875	29.029296875	842.7000770568848	974875607.03516	18756.140625	-29.12890625	351792811.1447754	848.4931793212891	20003.0625	21.1015625	445.2759399414063	400122509.3789063	1.253095	24.107084	0.10999945	0.0028965719	-0.032762692999999996	0.0480902077	0.021763003399999998	0.0103465315	0.0047046582	-0.0106860603	0.0042907055	0.1166622548	0.1294304605	-0.0205043783	-0.0713678767	-0.1804189069	0.046597602	0.09158907599999999	-0.1313241283	-0.008058338100000001	-0.06256179070000001	0.0436511847	-0.013783378999999998	0.0367473463	0.1175785662	0.0200454471	0.070000653	0.143865786	-0.0649192139	-0.10159029160000001	0.11956513220000001	0.06688902570000001	-0.057251261	-0.0845451451	0.0687294023	-0.020752	0.052737012699999995	-0.0047810482000000005	0.007070928900000001	-0.054036779900000005	0.22823149690000002	0.0658573878	-0.0357255435	-0.0345184069	0.044268398	-0.042694898099999996	0.0161141037	0.011167903	0.0076586703	0.0345492964	-0.0100805288	0.0670141379	-0.0226700161	0.0048985773	0.0117994796	0.0331233004	0.1864901834	-0.0172552911	-0.155980635	-0.051998568700000004	-0.1115404717	0.0329208539	0.1017709912	0.0760449535	0.0445913721	-0.0651981143	-0.1106323578	0.0205398823	-0.029327400899999998	-0.09909774140000001	0.011200198400000002	-0.0494658019	0.0532882129	-0.1170527503	0.0571916099	-0.0749884726	0.1453630873	-0.20271682670000002	0.0330863291	0.0211796555	-0.0647907359	-0.045635855	-0.0091290526	-0.1137361471	0.0442884386	0.047935707699999996	0.0270042119	-0.0167973945	0.0235952172	-0.0692127354	0.059507501399999996	-0.0264718688	-0.0798099091	-0.0866336854	0.0246084388	-0.0009725364	-0.0696955022	0.1633827218	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	-0.00146149	0.00217455	4.7286677024999986e-06	2.1359530201e-06	-0.023724	-0.061257799999999994	0.0037525180608400004	0.0005628281760000001	-0.0502908	1.9799999999993437e-05	3.9203999999974e-10	0.0025291645646400005	-0.00158851	-0.0007342560000000001	2.5233640201e-06	5.391318735360001e-07	0.000571291	0.00019669000000000007	3.2637340668100003e-07	3.868695610000003e-08	-0.000433133	0.0	1.8760419568900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31200.36328125	-22.634765625	512.3326148986816	973462668.8819733	18763.4609375	7.3203125	352067466.3530884	53.58697509765625	20012.419921875	9.357421875	87.56134414672852	400496951.1294594	1.023356	19.687351	0.10499321	-0.0139170641	-0.0136953054	0.08996676449999999	0.018823282099999998	0.029290894700000007	0.0123398154	-0.0426099893	0.11749004210000001	0.14257349	-0.0594990575	-0.010449062	-0.031759200099999996	-0.0506214104	-0.0177465732	0.0881959158	0.0344796962	-0.08390603619999999	-0.0455431479	0.0715485184	0.055686295	0.0573137436	0.060542544800000014	0.1071077417	0.0665696572	0.071624277	-0.050900119	0.0159481597	0.059180928099999995	0.050052821	0.0072400849	-0.015711262099999998	-0.0330485902	0.1646736204	0.0062438656000000006	0.027090025099999998	-0.052678246	0.041142661000000004	0.1048336473	0.0065218315	-0.0938158066	-0.011278051	0.0068348759	-0.1728742368	0.054667191500000004	-0.0108280199	0.0057920943999999995	0.008401824799999999	0.1194331154	0.011878858899999999	-0.0311680609	0.1418677751	0.0050159296999999995	-0.0031192184	0.1235484542	0.0264737641	-0.021190222	-0.0171382678	-0.055113796	-0.0009850186999999999	0.113010888	-0.1029972844	-0.0967098574	-0.0283687674	-0.0507741	0.0351610477	-0.0431639659	-0.0343398044	-0.010980086299999999	0.0855958599	0.0478306532	0.0431988424	0.07622744769999999	-0.0641913397	0.0569494905	0.029082561200000002	0.1228666341	0.0025614361	0.1225323192	-0.07711304570000001	0.043485137699999996	-0.1552272285	0.052852837199999995	0.0056932147	-0.0388220419	-0.07348544530000001	-0.0114200771	-0.05594890190000002	0.1586936585	-0.14894407769999998	-0.0121591696	0.0198595447	-0.041289117400000006	0.006993687199999999	0.0009108308999999999	0.026081895	-0.028069669900000004	-0.1087695012	0.07823761629999999	-0.0219303	-0.02046881	0.0004189721828161	0.00048093805809	0.0155145	0.0392385	0.00153965988225	0.00024069971025	-0.0323023	0.017988500000000004	0.0003235861322500002	0.00104343858529	-0.00126403	0.00032448000000000004	1.5977718409e-06	1.0528727040000004e-07	0.000493245	-7.804600000000002e-05	2.4329063002500003e-07	6.0911781160000035e-09	-0.000576555	-0.00014342199999999993	3.32415668025e-07	2.056987008399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31220.490234375	20.126953125	405.09424209594727	974719010.4747047	18773.80078125	10.33984375	352455595.7740631	106.91236877441406	20030.390625	17.970703125	322.9461708068848	401216548.5900879	1.03332	19.879045	0.060828840000000016	0.040583221	-0.1026154884	0.0046867055	0.0388645215	0.021266877799999997	0.07730371379999999	-0.0082551431	-0.0846606301	0.1090604483	0.1638238651	-0.0488885518	-0.0487217666	-0.0315261447	-0.051928303700000004	0.08894261310000001	-0.0318013044	-0.0897069572	0.0451933571	0.0437005468	0.052679021799999996	0.0710067068	0.0632242185	0.010455282	0.0058913331999999995	0.0041232934	-0.0804879854	0.0569604621	-0.0525855206	0.05916344990000001	0.1085579564	0.028347160899999998	0.0159637949	0.0670899247	-0.0064498247	-0.0774038205	-0.0035534548	-0.0360183497	0.1589306008	-0.0665029999	0.1551394298	-0.061886296699999996	-0.058909945	0.0183838533	0.0296987677	0.0415384304	0.0261336385	0.11425643869999999	-0.017675021200000002	0.021054144	-0.0359602157	-0.0417568002	0.0763564093	-0.0327070734	0.17611039120000002	-0.0188080222	-0.0361397713	0.06981134650000001	0.0411391708	0.15948038949999999	0.053003641500000004	0.0389631742	-0.077121648	-0.001007589	-0.024049167000000003	0.029786932599999996	0.037208104900000004	-0.0163049674	0.0673971858	0.006577399	0.01454293	-0.1428798918	0.17356925920000002	0.0445415026	-0.0013165469000000001	0.0050632557	0.046377235999999995	-0.0383437914	0.0418859663	0.0481798689	0.0346889141	-0.1095070709	-0.0169935212	0.0373435934	0.030152297	0.1259131056	-0.050384756600000004	0.0661186233	0.0097245141	0.042186943600000006	0.0430012967	0.0610337609	0.046739193	-0.0762760794	0.05945413030000001	-0.0402945445	-0.0308179344	-0.10611021970000001	0.0845511243	-0.00845836	0.01347194	0.0001814931673636	7.15438538896e-05	0.0121335	-0.0033810000000000003	1.1431161000000003e-05	0.00014722182225	-0.06594169999999999	-0.033639399999999986	0.0011316092323599995	0.004348307798889999	-0.00126403	0.0	1.5977718409e-06	0.0	0.000696381	0.00020313600000000006	4.84946497161e-07	4.1264234496000014e-08	-0.000580149	-3.593999999999993e-06	3.36572862201e-07	1.291683599999995e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31208.494140625	-11.99609375	143.90626525878906	973970106.525425	18773.7734375	-0.02734375	352454569.08258057	0.0007476806640625	20019.083984375	-11.306640625	127.8401222229004	400763723.5734596	1.054152	20.279804	0.0692605	-0.034126187599999996	-0.0392972286	0.0982377993	-0.0157538446	0.0248200071	-0.028305757	-0.0468509488	0.0308508023	0.07861505719999999	0.1065165402	0.0606081075	-0.018685438000000002	-0.0951870002	0.095367106	0.0560430171	-0.0069472419	-0.10865252130000001	0.11713685119999999	-0.0089577632	-0.0709561673	-0.0440390517	0.054742558899999995	-0.0224270119	0.0201777684	-0.1135316115	0.0737030654	0.0014043016	-0.0316648079	-0.06704045980000001	0.0551938067	-0.09951285259999999	0.054311833899999995	-0.028477891600000006	-0.0184040531	0.0365438267	0.0317294448	-0.18935022370000001	-0.0059025318	-0.2033606525	0.1064968691	0.0033904236	0.057545760599999995	0.032339843	-0.0038967643	-0.0267404616	0.0040627956	0.0376671091	0.0526069674	0.0626673661	0.006061119	0.022489842599999997	-0.047086457400000004	0.0040983843	0.1382809329	-0.0194609525	-0.1590191921	-0.0794769231	0.10097990800000001	0.0351603077	-0.0350410559	-0.0017727919	-0.030019662000000006	-0.06432933240000001	-0.0550043465	-0.0031250171999999995	0.0655072176	0.0318891534	0.09431273230000001	-0.0591165254	-0.0632303615	-0.014908905200000001	-0.11751809839999999	0.0716547454	-0.0709306965	0.0099963302	0.067936108	-0.0173193674	-0.1101706549	0.0966837489	-0.0225052875	-0.1202410429	-0.1884388322	-0.152956793	0.1219561448	0.066308544	-0.048652200199999995	0.055846317300000003	-0.0729494698	0.0586800106	0.025402816	0.026392879100000002	-0.0492565017	0.0551259954	-0.1333405616	-0.1034907256	-0.0335495105	-0.1032211271	0.0904527076	-0.00145431	0.00700405	4.9056716402499985e-05	2.1150175761e-06	0.034985300000000004	0.022851800000000002	0.0005222047632400002	0.0012239712160900002	-0.0502733	0.015668399999999992	0.0002454987585599997	0.00252740469289	-0.00159174	-0.00032770999999999994	2.5336362276e-06	1.0739384409999995e-07	0.000696381	0.0	4.84946497161e-07	0.0	-0.000433134	0.00014701499999999996	1.87605061956e-07	2.1613410224999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31250.15234375	41.658203125	1735.4058876037598	976572021.5075836	18764.53515625	-9.23828125	352107779.6301422	85.34584045410156	20023.09765625	4.013671875	16.109561920166016	400924439.7517242	1.011639	19.461946	0.06813728999999999	0.0091699252	-0.0666381342	0.0391449596	0.024124236299999997	0.0191301795	0.0282529377	-0.024613717900000002	-0.023643853399999998	0.0651469328	0.1283180444	-0.045750868	-0.0941758368	-0.0320747615	-0.0500360819	0.0619984978	0.059393088899999995	-0.0766462431	-0.0154567244	-0.0449071241	0.0165118548	0.11653724509999999	-0.012552665800000001	0.1116991033	0.056212469800000005	0.045083391900000006	0.0179594437	-0.034881766099999996	0.1012891306	-0.0642483003	0.0942551654	0.0925019143	0.035710250299999996	0.027486167599999996	-0.1460233033	0.0526824399	0.0057467015000000005	-0.0637487379	-0.0983078619	-0.07755378190000001	0.0065670123	-0.0672591565	0.0829736194	-0.1473656223	-0.0573042997	0.0125231245	-0.0006270223000000001	0.0731289682	0.0036092847999999998	0.044081637199999996	-0.0288379045	-0.0266730229	0.001980019	-0.008388715	0.10983429380000001	-0.0626736954	-0.007992144100000001	0.0720450285	0.0171428153	0.1511004658	0.0572966659	-0.0563461337	-0.012944311699999999	-0.0390137781	-0.0160905015	-0.0703992883	-0.1217267746	0.030535042999999998	0.0324362563	0.08143628280000001	0.1722703054	-0.0558610751	-0.0169901774	0.008144402299999999	0.0098884348	-0.0384551015	0.0630281801	0.0328125983	-0.13387370070000001	0.08548271980000001	-0.1161577322	-0.04699721900000002	0.0028072303999999997	-0.09242761220000001	-0.045223653899999994	-0.06493501	-0.0740375496	-0.0407038823	-0.0142816739	-0.0691168068	0.173027376	0.0414598011	-0.1178713979	-0.1013016732	0.0363373883	0.0181397575	-0.036262919	-0.10010848060000001	0.0959136145	-0.0108818	-0.00942749	8.88775677001e-05	0.00011841357124	0.0642879	0.029302599999999988	0.0008586423667599995	0.004132934086409999	-0.0503094	-3.6099999999997245e-05	1.3032099999998012e-09	0.0025310357283599995	-0.00106974	0.0005219999999999999	1.1443436676e-06	2.724839999999999e-07	0.0006309590000000001	-6.542199999999997e-05	3.981092596810001e-07	4.280038083999998e-09	-0.000433134	0.0	1.87605061956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31335.73046875	85.578125	7323.615478515625	981928004.0101472	18760.912109375	-3.623046875	351971823.1756935	13.126468658447266	20011.1171875	-11.98046875	143.53163146972656	400444811.09185785	1.1246	21.635084	0.05816189999999999	0.0276588882	-0.0981478996	0.0181117024	0.0362959219	0.0092705002	0.0520889915	-0.0152745324	0.0171318256	-0.0068141998	0.1761024014	0.019910134399999998	-0.030268706	-0.038219535299999996	0.087642064	-0.0976244916	-0.16932993510000002	0.0708657601	-0.0554883361	-0.1059425851	0.1000021574	-0.021158622999999998	0.09951011300000001	0.051509566799999996	-0.057500255599999994	-0.0230018931	0.006260570500000001	0.0659753518	0.11263827439999999	0.0966728784	0.0708102478	0.0520200461	0.0521057371	-0.0981351194	0.1092300086	-0.2012388012	0.1079457943	0.0671897288	0.03124932	0.123045755	-0.08161014700000001	-0.0659314149	-0.0437215247	-0.06902072969999999	0.0833389617	0.0364920073	-0.011402393500000002	0.09599375480000001	-0.0971259317	0.1567783381	-0.0370010529	8.893739999999999e-05	0.0016747141000000001	0.0195025993	0.07269256730000001	-0.0501732631	-0.042516098499999995	-0.038124948799999996	-0.020567031399999998	0.05632012190000001	-0.0270432911	0.20138232579999998	0.060047093899999994	0.0334944788	-0.06376281889999999	-0.0229569123	-0.0784730702	0.034803322000000005	0.0392523928	-0.10169290119999999	-0.0275112279	0.060628419100000004	0.08989400939999999	0.1234507344	0.0695298421	-0.1430283892	-0.1933830739	-0.0395296516	0.13173078189999998	0.0851967257	-0.0337665542	0.0381870235	0.1451037908	0.0403652685	0.0427407879	0.05287887	0.023340139	-0.0775010779	0.13706425220000001	-0.13805983300000002	0.11601233130000001	-0.0859089973	0.0446265078	0.1280614252	-0.0017335657	0.0275435502	-0.0389566904	-0.09677902140000001	0.1009072399	-0.0014679	0.0094139	8.862151321000001e-05	2.1547304100000003e-06	0.034403199999999995	-0.029884699999999997	0.0008930952940900001	0.0011835801702399994	-0.050285	2.4399999999993868e-05	5.953599999997009e-10	0.0025285812249999998	-0.00132334	-0.0002536000000000001	1.7512287556000003e-06	6.431296000000004e-08	0.00058396	-4.699900000000004e-05	3.410092816e-07	2.208906001000004e-09	-0.0005093130000000001	-7.617900000000006e-05	2.593997319690001e-07	5.803240041000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31178.5078125	-157.22265625	24718.963638305664	972099349.4141237	18784.41796875	23.505859375	352854358.4246979	552.5254249572754	19981.18359375	-29.93359375	896.0200347900391	399247697.80714417	1.0398520000000002	20.0047	0.07888528700000001	-0.0022191845	-0.018310091299999998	0.0537135905	0.0288765266	0.0365131852	0.0203040955	-0.04250155059999999	0.1075722385	0.0791721772	0.0084644836	0.018313619	0.0450362804	0.0497134602	0.1098341658	-0.0798990462	-0.0937810484	-0.08583825560000001	0.0475540599	-0.1623278049	0.0132550085	-0.0849956315	-0.0087396538	0.0800834874	-0.08380135849999999	-0.0299836452	-0.014920145	-0.08658107599999999	0.066709331	-0.0809214341	-0.013955318100000001	0.0897056781	-0.044332484400000004	0.0641221134	-0.05446109	-0.0275478271	0.0099838436	0.1888346237	-0.0753240953	0.0355200171	-0.020796069099999998	-0.011090101299999999	-0.11622828939999999	-0.0336087465	-0.0763297122	0.0008968239	0.0203779765	0.0252838653	0.040124248599999995	0.0729937007	-0.0386990161	0.1096811286	-0.0013663657999999999	-0.022282471600000003	0.06708009690000001	0.055577636500000006	-0.0034718713	-0.0856947951	0.0645357997	0.0054233116	-0.045225544699999995	0.06043708900000001	0.0358947739	0.0273761638	-0.0502796317	-0.1859782342	-0.1160589025	0.0275652713	-0.10393766439999999	-0.0159571836	-0.0205348907	0.021872810099999997	-0.0909640634	-0.044092659299999996	-0.0080382311	-0.0271449833	-0.046127286100000005	0.0926963034	0.0991844726	-0.0143804224	0.0773224905	0.1312653777	0.1828084115	-0.1545007253	-0.0710603736	0.0645429288	0.050509611399999994	-0.015978856	0.0159677634	-0.004707236599999999	-0.018304044	0.0714152478	0.0714288966	-0.1191128848	0.028122312799999997	-0.04256569650000002	-0.041629366099999995	-0.0932399603	0.10540925529999999	-0.00837062	-0.00690272	4.76475433984e-05	7.006727918440001e-05	-0.000946567	-0.035349767000000004	0.0012496060269542887	8.959890854889999e-07	-0.0247669	0.0255181	0.00065117342761	0.0006133993356100001	-0.00126403	5.9310000000000135e-05	1.5977718409e-06	3.5176761000000155e-09	0.000483504	-0.00010045600000000003	2.33776118016e-07	1.0091407936000004e-08	-0.000571841	-6.252799999999995e-05	3.27002129281e-07	3.909750783999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
