csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
39268.27734375	-8.78125	77.1103515625	1541997605.5456696	22810.033203125	10.095703125	520297614.72766495	101.92322158813477	23847.9296875	37.818359375	1430.2283058166504	568723750.3799437	1.370981	25.692238	0.047451199999999985	0.07955373980000001	-0.0700256108	0.0427075432	0.0350571955	0.0623489096	0.109445421	-0.10547159699999999	-0.0020257949	-0.0325987115	-0.0567113835	0.0189640222	-0.032267110099999996	0.00263316	-0.0100122795	-0.2648133856	-0.1317011742	-0.0911231634	0.0019975021	0.0854726904	-0.0339388341	-0.022383735800000002	-0.0678764618	-0.1327047687	-0.0050084123	0.0038899761	0.0411599417	0.0728007176	0.0350765573	-0.0180588494	0.11475239570000001	-0.026389352400000003	-0.1297361867	0.0411419303	-0.10368835720000001	0.0282847044	0.2702192164	0.1354649107	0.0580824488	0.0220197529	-0.0854765557	0.0555073841	0.0869774425	-0.0540060717	-0.037391206	-0.054079796799999996	-0.0604855505	-0.13096894609999998	0.06354112	-0.0336460253	0.0733973035	-0.09878057400000001	0.0120747098	0.0282998162	-0.2195457273	-0.028634068999999998	0.08327076809999999	-0.0091774439	0.1672417094	-0.0696380183	-0.0809289466	-7.5726e-06	0.1298690914	-0.1029772241	0.057976860199999994	-0.086941531	-0.036307094	0.0130210875	0.07816771759999999	0.0431458125	0.035483829	0.07670681929999999	-0.062093192699999994	-0.139576221	0.0465783926	-0.0040723167	-0.0281048484	0.0467119125	0.2523434176	0.0118707325	0.0070789619999999985	-0.045917922400000005	0.1258959952	0.0113134968	-0.11961294800000001	-0.0335495105	0.00391745	-0.007460249999999998	1.5346414502500007e-05	5.565533006249998e-05	0.0321754	0.0121372	0.00103525636516	0.00014731162384000002	0.017012299999999998	0.007252249999999998	0.00028941835128999986	5.259513006249998e-05	-0.00100536	-0.000406704	1.6540814361600006e-07	1.0107487296000002e-06	-0.000172166	-5.325999999999996e-06	2.9641131556e-08	2.836627599999996e-11	4.73121e-05	0.0	0.0	2.23843480641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39215.8359375	-52.44140625	2750.101089477539	1537881788.2769165	22790.76171875	-19.271484375	519418819.72084045	371.39011001586914	23726.525390625	-121.404296875	14739.003299713137	562948007.1119728	1.467589	27.50267	0.06271705950000002	0.0322324396	0.044925147699999994	0.0435283364	0.0367376907	-0.0029389653	0.0642663925	0.0208704033	0.0152134451	0.0159841693	0.1644783651	0.036397828300000004	-0.0753493719	-0.0307005818	0.0656265712	0.06255617769999999	-0.1903396776	0.12322099140000001	-0.0387399086	-0.0180709485	0.042269293099999994	0.09729578859999999	-0.1350108309	-0.11059675449999999	0.042770076100000005	-0.0429341401	-0.027212427799999998	-0.0057460131999999995	0.0050841912	-0.236696525	0.1278186979	0.0328206845	-0.0244290823	0.09467935529999999	0.0442751721	0.030961618700000002	-0.06915881759999999	-0.1087926238	0.041482068999999996	-0.0137825552	0.0036560632000000003	-0.0852111362	-0.014641019199999999	0.0410787711	-0.0400283605	-0.06831192400000001	-0.0148907123	-0.0688153289	0.0337857452	0.0808605301	-0.0477466737	0.07540374849999999	0.1939710644	0.1333535488	-0.0014377183999999999	0.1125441226	-0.13954419839999999	-0.0162876072	0.0276176185	0.0820490238	0.062543007	-0.0357170891	0.0180500155	0.0022853941	-0.0100538058	-0.0387024764	-0.1196591446	-0.10331179759999999	-0.1922093503	-0.0303663035	-0.1010704766	-0.0027243454999999997	0.0262184762	0.019298638899999998	-0.0073213908	0.0965584421	-0.0949304866	-0.1640958276	0.1333610007	-0.028291963700000002	-0.0061887777	-0.0650226387	0.11884676400000001	0.0084904876	-0.1205315909	-0.025306205099999996	0.0147349	0.01081745	0.00021711727801	0.0001170172245025	0.032994699999999995	0.000819299999999995	0.0010886502280899996	6.712524899999919e-07	0.0412971	0.02428480000000001	0.0017054504684100005	0.0005897515110400003	-0.000609348	0.0003960120000000001	1.5682550414400005e-07	3.71304985104e-07	-0.000261014	-8.884800000000001e-05	6.8128308196e-08	7.893967104000004e-09	-3.73809e-06	-5.105019e-05	2.6061218990361e-09	1.3973316848100006e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39169.8984375	-45.9375	2110.25390625	1534280943.604065	22782.99609375	-7.765625	519064911.00782776	60.304931640625	23754.150390625	27.625	763.140625	564259660.7804298	1.3067540000000002	24.488609	0.07184024650000001	-0.0222450796	-0.0363963314	-0.0053707937	-0.0410395808	0.0020647854999999997	0.0693851592	-0.011375111399999999	0.0055616335	0.056429434800000004	-0.12944603359999998	-0.0234438933	0.0982450857	0.032472977400000005	0.0449650925	-0.0131734247	0.0093641778	0.11918228789999999	0.0651444523	-0.0314960607	0.0259103288	0.10334253199999999	0.0360183835	-0.2260177985	0.0565444247	0.007997613399999999	-0.0255560811	0.1044735391	-0.051282439900000004	0.037202827599999995	0.0094125063	-0.0372287359	0.060484030999999994	0.0189753418	0.0166103926	-0.0671066521	0.08940963140000001	0.037007357000000005	-0.0130777301	0.0106733071	-0.0554790136	0.0635548602	-0.040317097999999996	-0.1345209515	-0.0065906178	0.0488679659	0.0177339652	-0.066772512	0.0408686432	-0.040474323	-0.044176166600000004	-0.11242847140000001	-0.0727989674	-0.006973633000000001	-0.0464844134	-0.036702407400000005	-0.0658937793	-0.0852768892	-0.0735209721	0.0049698385	-0.006354961899999999	-0.10595798390000001	-0.010966345800000001	0.0185902739	0.1449368109	-0.07615443940000001	0.0982812161	-0.0756797175	-0.041997705999999996	0.0277888252	0.0181057546	-0.0532824454	0.015419656499999997	-0.1258382956	-0.053176145	0.043035669900000004	0.0665421058	-0.0920302609	0.220947399	-0.1573163851	-0.0141913566	-0.038314345699999995	-0.1871334866	0.005662880699999999	-0.1211891893	-0.0169396104	0.00249573	-0.01223917	6.228668232899998e-06	0.00014979728228889998	0.0302904	-0.0027042999999999963	0.00091750833216	7.31323848999998e-06	0.000705283	-0.040591817	4.974241100890001e-07	0.0016476956073614892	-0.000539574	6.977399999999999e-05	4.8684110759999986e-09	2.91140101476e-07	-5.5739e-05	0.000205275	3.1068361209999994e-09	4.2137825625000006e-08	4.73121e-05	5.105019e-05	2.6061218990361e-09	2.23843480641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39227.21875	57.3203125	3285.6182250976562	1538774690.8603516	22774.53515625	-8.4609375	518679451.5832672	71.58746337890625	23787.296875	33.146484375	1098.6894264221194	565835492.6193848	1.318497	24.708679	0.08491945199999999	0.0333529971	0.0050586742	0.0382146727	-0.0685427611	-0.026661511800000003	-0.0049105583	-0.0988976973	0.027039166899999998	-0.082238318	0.0928009261	0.0132623841	0.011847176999999999	0.0016946489	-0.0186899879	-0.028699923	0.08503484119999999	0.0686095994	0.09982257619999996	-0.2250311829	0.10783786570000001	0.10092270019999999	-0.07777828120000001	-0.045519869299999995	0.0081626692	0.0778660498	0.0644943717	0.0190698324	-0.0590546613	0.026929664	0.12113449529999999	-0.0076376042	0.0080165428	0.0434796959	0.0467836567	-0.1338327281	-0.1283909017	0.1308402585	0.0045872034	0.04635061309999999	0.0667703399	-0.0314684258	0.0800571305	0.039893302900000004	-0.0540441673	0.0645282675	-0.0108478349	-0.0161837827	0.0555643116	-0.096620634	0.08476116439999999	0.04924355230000002	0.079297993	-0.0157235801	-0.0592734471	0.0278298705	-0.06960430179999999	-0.0924467274	-0.1371598994	-0.11130728890000001	0.0479304645	0.0418577858	-0.1930454219	0.0592389165	0.030930038700000002	-0.1039162095	-0.14093417390000001	0.028962662099999998	-0.0421899347	-0.10357028689999999	0.0331382468	-0.061358185499999995	-0.0262995562	-0.054118104699999996	-0.0712570013	0.1810826717000001	0.1079515702	-0.053028913600000005	-0.0732626848	-0.0605358332	0.1322476266	0.057189217199999996	-0.0946508242	0.0028322072	-0.1215843189	-0.0084904876	-0.00466005	-0.00715578	2.17160660025e-05	5.1205187408399985e-05	-0.0248426	-0.055133	0.0006171547747599999	0.003039647689	0.00438411	0.003678827	1.92204204921e-05	1.3533768095928999e-05	-0.0007737459999999999	-0.00023417199999999986	5.483652558399992e-08	5.986828725159998e-07	-0.000124592	-6.885300000000001e-05	1.5523166464e-08	4.7407356090000015e-09	0.000123324	7.60119e-05	5.7778089416100005e-09	1.5208808975999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39280.99609375	53.77734375	2892.002700805664	1542996654.1172028	22793.962890625	19.427734375	519564744.25918967	377.43686294555664	23783.720703125	-3.576171875	12.789005279541016	565665370.4842567	1.548728	29.023222	0.220288985	0.08964199380000001	-0.0119011702	0.1138208876	0.0812467858	-0.0117033536	-0.0018833373	0.07927579230000001	0.1781777642	0.11110499550000001	0.0428295918	-0.0474188754	0.0385255441	0.0155748923	0.0160517594	-0.0234897634	0.1276882358	-0.0606050257	0.014511840600000001	-0.211241648	0.0863865042	0.1688393318	-0.0426814225	0.017166101	-0.0229663284	-0.1693639913	-0.0277505246	-0.0386025308	0.0085021882	-0.07106788929999999	-0.0667683946	0.0225874044	0.0012737965	-0.0194987605	-0.0925270272	-0.0200515219	-0.0444361555	0.0377075801	0.11393760300000001	-0.0256374196	-0.0523432597	-0.09810559699999999	-0.1010461286	-0.018551293700000002	-0.09850571949999999	-0.1041896107	0.07824011480000001	0.0834183937	0.1644747908	0.0198537327	-0.1349412981	0.1041627159	0.0002080824	-0.0172391628	-0.079259953	-0.09670382599999999	0.002144263	0.0150933144	-0.1733194584	-0.052553753200000004	0.1613575199	0.038088078399999996	0.0699373081	0.1805292973	-0.0091545889	0.0158496276	-0.046598660199999996	0.004618592	-0.0634102948	-0.008323251700000001	0.0415267095	0.0164163692	0.0331982179	-0.0003868841	0.05626984	-0.0026730619	0.10676270730000001	0.1604172484	-0.030956587799999997	-0.1046468857	0.0638095751	-0.09973875609999999	-0.0181358633	0.0	-0.1217161239	-0.0	0.0185162	0.02317625	0.00034284966244000004	0.0005371385640625	0.0540021	0.07884469999999999	0.00291622680441	0.006216486718089997	0.109061	0.10467689	0.011894301721	0.0109572513000721	-0.0007015239999999999	7.222199999999993e-05	5.21601728399999e-09	4.92135922576e-07	-0.000248181	-0.000123589	6.159380876099999e-08	1.5274240920999996e-08	4.73121e-05	-7.60119e-05	5.7778089416100005e-09	2.23843480641e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39276.671875	-4.32421875	18.69886779785156	1542656953.576416	22787.939453125	-6.0234375	519290184.5192909	36.28179931640625	23866.40625	82.685546875	6836.899662017822	569605347.2900392	1.875386	35.144802	0.25511607	0.2050166634	0.0819610435	0.2097593984	0.1774299054	-0.0776225384	-0.021850287200000002	0.0713613835	0.0827374625	-0.1470318897	-0.1521296736	-0.041704184500000005	0.009280546899999999	0.030111839300000002	-0.1824850986	0.0375260692	0.0854613716	-0.20109904620000002	-0.0307726175	-0.0924306558	0.0769606717	0.09727057119999999	-0.1328036508	-0.10442683109999999	0.054021809299999994	0.0709802142	0.1162332218	-0.0756368831	0.0048067794	0.0621525979	0.0248011992	-0.0800949695	-0.0214888496	-0.08167185490000001	-0.0403855465	-0.2033356206	0.0009751642999999999	0.0402335922	0.2299252486	-0.053514173600000006	0.007241907099999998	-0.048166075	0.0006626389999999999	0.0445782419	-0.1680427993	-0.2207691081	0.1442586269	0.0764363654	-0.0246368126	-0.17711605589999999	0.05440933269999999	0.08481359529999999	-0.1554149565	-0.0212682279	0.0309416941	-0.0965301189	0.1416018738	0.0678819667	0.0689160124	-0.09989552269999999	0.0646793373	0.1345091424	-0.1260058415	0.1152168142	0.1508292235	-0.0577942121	-0.0214433727	-0.0619050675	-0.0148538569	0.0819167157	-0.074227385	-0.0078929626	-0.0872415871	-0.0582526166	-0.051355240999999996	0.14622792980000002	0.1519741782	-0.1826346806	-0.0501869391	0.10619460480000001	0.0343871042	-0.024999287000000002	0.0099128878	-0.0028322072	-0.1215843189	0.0084904876	0.013196200000000005	-0.005319999999999996	0.00017413969444000013	2.8302399999999944e-05	-0.0558483	-0.10985039999999999	0.0031190326128900004	0.012067110380160001	0.180103	0.071042	0.032437090609	0.005046965763999999	0.0005051459999999999	0.00120667	1.4560524889e-06	2.5517248131599996e-07	-7.67776e-05	0.0001714034	5.89479986176e-09	2.9379125531559997e-08	4.73121e-05	0.0	0.0	2.23843480641e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39169.18359375	-107.48828125	11553.730606079102	1534224943.4008944	22768.154296875	-19.78515625	518388850.0863075	391.45240783691406	23758.404296875	-108.001953125	11664.421878814695	564461774.7337685	1.958553	36.70335	0.578035625	-0.0370638116	-0.09698116539999999	0.0042983041	-0.12337636689999999	0.0536020824	0.061388178499999994	0.1666878589	0.117460883	-0.0165934627	-0.0392668808	0.027509849500000003	-0.0401275299	0.1131878858	0.33881570369999997	0.0391954242	-0.0548200346	-0.1910128222	-0.150126485	-0.1608689124	0.1528565676	0.071170733	-0.1285244231	-0.0842568617	0.18438524190000002	0.1036796948	-0.028627540899999998	-0.0687707555	0.001163594	0.09345031039999999	-0.013100631100000001	-0.0168225596	-0.0642054598	0.0290849711	-0.11630254179999999	0.0960822219	-0.17815826070000002	0.0010404656	-0.0830649201	0.139002677	0.0139202609	-0.0967362079	-0.0649880102	-0.16138371869999998	-0.0296941386	0.06707448190000001	-0.0277856425	-0.0042903473	0.060138288	-0.0685054214	-0.3321364844	-0.0044287058	0.063140529	0.2176784119	-0.021259417599999997	-0.0753595319	-0.1230816824	0.0914534557	0.1468905127	-0.1697545499	-0.047141628600000006	0.1213071026	-0.0547250015	0.1297863419	0.019140211100000002	-0.10464890589999999	-0.108195109	-0.1576295035	0.0294490895	0.0831864466	0.0414625563	-0.061975546	0.0121083678	-0.0753952431	0.17142124820000001	0.10011645539999996	-0.0683219871	0.1291131948	-0.081489351	-0.0972877885	-0.0428601796	0.033708221499999996	0.0033576718	-0.005662880699999999	-0.1211891893	0.0169396104	0.0146388	0.0014425999999999953	0.00021429446543999998	2.0810947599999864e-06	0.226084	0.28193229999999997	0.051113975055999995	0.07948582178329001	0.00540299	-0.17470001	2.91923009401e-05	0.030520093494000092	-0.00154462	-0.002049766	4.201540654755999e-06	2.3858509444e-06	-0.000248181	-0.0001714034	6.159380876099999e-08	2.9379125531559997e-08	0.000225357	0.0001780449	3.1699986416009996e-08	5.0785777449e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39254.37890625	85.1953125	7258.241271972656	1540906263.315445	22825.181640625	57.02734375	520988916.92752457	3252.117935180664	23848.681640625	90.27734375	8149.998794555664	568759615.995884	2.119974	39.728386	0.66333334	-0.1540882958	-0.1452401341	-0.22827687289999998	0.028834493	0.0567147895	-0.0477494743	-0.1308729449	0.1978032362	-0.08826224349999999	0.0414603202	-0.2421471762	-0.164970895	-0.0141716049	-0.2452422425	-0.22402108629999998	-0.0050778691	0.08693743599999999	-0.2371489593	-0.1804535361	0.1592598868	-0.0720722379	-0.2197398089	0.040400359	0.0476323491	0.1286288478	-0.1883506482	0.0143771526	0.049621274900000005	0.18138523739999998	-0.11065457710000001	-0.014110093300000001	0.0180582868	0.1176704009	0.22222026760000002	-0.1488923842	-0.022364651	-0.0828542852	-0.1646040735	-0.018588726399999998	-0.0856261235	-0.03169327	0.17002449579999998	0.166045172	0.24832324239999998	0.0254545557	-0.011407603300000001	0.0451778217	0.20835714019999999	-0.0407006486	0.20747715809999998	0.3168403863	-0.1813267157	0.1575262613	-0.2658157141	0.059367860599999996	-0.0055944602	0.0656246383	-0.0317230462	0.0022772957	0.0063410364000000006	-0.0507212756	-0.0465308101	0.0054387973	-0.08615673800000001	-0.22723005440000002	0.0197477756	-0.08754965599999999	0.0961613034	-0.0924141194	-0.11973137939999999	0.0466139495	0.0253219823	-0.1194166717	-0.031309578500000004	-0.1668859634	-0.0906796621	-0.0618745449	-0.044481800499999995	-0.040417481899999996	0.0183600079	0.0258854078	-0.0825843824	-0.0084904876	-0.1205315909	0.025306205099999996	-0.0102341	-0.024872900000000003	0.00010473680281000002	0.0006186611544100001	-0.125414	-0.351498	0.015728671396	0.123550844004	-0.130592	-0.13599499	0.017054270464	0.018494637305100103	0.000236872	0.0017814920000000002	3.173713746064e-06	5.6108344384000003e-08	-0.0007516969999999997	-0.0005035159999999998	5.650483798089996e-07	2.5352836225599973e-07	-0.000508984	-0.000734341	5.39256704281e-07	2.5906471225599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39128.92578125	-125.453125	15738.486572265625	1531072832.7945712	22864.62109375	39.439453125	522790897.7607575	1555.4704627990725	23814.89453125	-33.787109375	1141.5687599182131	567149201.5345613	3.212218	60.197075	0.71637615	-0.3132874121	-0.20473310420000002	-0.524565705	0.2456805925	0.2348598835	-0.1919462175	0.0037843305	0.0832112465	-0.1406889333	-0.0093378321	-0.4422200845000001	-0.1551056928	0.2602238849	0.0536291817	0.0995900194	-0.029580438900000002	-0.0745958029	0.11626092199999999	0.1062748553	-0.031174053599999998	-0.0189233095	0.16830344519999998	-0.0087018152	-0.012266931000000002	-0.1257365275	0.0310649087	0.0381660246	-0.014378472	-0.09033796179999999	0.0896220316	0.0196823025	0.0032627921999999997	-0.0363202041	-0.08360498150000001	0.04686014610000002	-0.0204614506	-0.0315805006	-0.2908861984	-0.0972732233	-0.2462875275	0.0984310823	0.0694143931	0.20316525579999997	0.6210862154	-0.1192870607	-0.21793720809999997	0.2417453723	0.0182584576	-0.0826668783	0.0631100042	0.2160984769	-0.1534976214	0.2363122235	0.0640531302	-0.1725404426	0.012298986699999999	-0.0640925326	0.07126741589999999	0.0097585866	-0.0497382108	-0.071468318	0.10579360789999999	0.0247243578	0.032157555899999996	0.1550124109	0.0651826809	0.0837686379	-0.0331281457	0.0265457966	0.0735151094	-0.0514567036	-0.0348229427	0.09226486140000001	-0.0492545721	0.1477952046	0.041841730099999995	-0.0124832433	0.016486393000000002	-0.0088903222	-0.072438671	-0.0819621368	0.0157618765	-0.0113134968	-0.11961294800000001	0.0335495105	-0.0542616	-0.0440275	0.00294432123456	0.00193842075625	-0.129363	-0.003949000000000008	0.016734785769	1.5594601000000065e-05	-0.17973	-0.04913799999999999	0.0323028729	0.002414543043999999	0.0100528	0.009815927999999998	9.635244250118396e-05	0.00010105878783999998	-0.0004779880000000001	0.0002737089999999997	2.2847252814400004e-07	7.491661668099983e-08	-0.00280458	-0.002295596	5.269760995216e-06	7.8656689764e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38870.765625	-258.16015625	66646.66627502441	1510936420.2736814	22831.564453125	-33.056640625	521280335.3772012	1092.7414894104004	23617.919921875	-196.974609375	38798.99673843384	557806141.4361	2.4907	46.675804	0.6050258000000001	-0.105790856	0.0401091069	-0.305823464	0.4163236146	0.1850477287	-0.4341906446	0.0305027572	-0.0432324975	0.0336550353	0.046852178499999994	0.5113931975	0.217918826	-0.1594483481	0.1580490729	-0.0653883039	0.0207481957	-0.0104032837	-0.035912199900000004	-0.048083962699999996	-0.0303036251	0.015480963899999999	-0.0863624978	-0.015304508999999999	-0.0360743137	0.11373798439999999	0.0169520457	-0.0802535034	-0.0832116794	0.0052965153000000004	-0.0530172358	-0.0132111295	0.0041127706	0.0309249079	0.0010780345	-0.0259257814	0.0566031926	0.0529318388	-0.0537070005	-0.2112509243	-0.1033819024	0.2642773512	-0.1362263255	0.5610540631000001	0.39371474380000004	-0.28456238920000004	-0.1001955259	0.39760179219999997	-0.0549246669	-0.0376251472	-0.11919762380000001	-0.38762338020000003	0.3237859083	-0.2806517732	-0.0038039587	0.1456724798	0.0285536876	0.0616805832	-0.0815642324	-0.0548198999	0.0047204746999999995	0.1134962943	-0.1009015339	-0.06563427549999999	-0.0441021221	-0.1017175872	-0.04396990059999999	-0.05615829	-0.0313035477	0.0100088075	-0.037618674	0.056333443899999995	0.0587165269	-0.0744007225	0.0512802679	-0.09995122109999999	-0.0174112745	-0.0563044138	0.0200254901	0.037954714900000006	0.0754864204	0.0840852658	0.0050317226	-0.0141303795	-0.11843525	0.041629366099999995	-0.029872000000000006	0.0243896	0.0008923363840000002	0.0005948525881599999	0.0416165	0.1709795	0.00173193307225	0.029233989420250007	0.0180053	0.19773529999999997	0.00032419082808999986	0.039099248866089995	0.0120511	0.001998300000000001	3.993202890000006e-06	0.00014522901121	0.00124186	0.001719848	1.5422162596e-06	2.9578771431040003e-06	-0.00332486	-0.0005202799999999997	2.706912783999997e-07	1.1054694019599996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39134.01953125	263.25390625	69302.61915588379	1531471484.6722565	22807.244140625	-24.3203125	520170385.29007334	591.4776000976562	23599.125	-18.794921875	353.2490882873535	556918700.765625	2.901722	54.378372	0.6268676999999999	-0.058992438499999994	0.0687628565	-0.0541836133	0.0826827566	-0.21573737210000002	0.053518406100000006	-0.0009192983	0.0815796069	0.0056374532	-0.1417732584	0.2779768346	-0.1680691475	0.0277490377	-0.1460544114	0.0506866993	0.07752890280000001	-0.026393694199999998	-0.1428236027	-0.0178225161	-0.11821563880000001	-0.1334116191	0.1794596427	0.17464614620000002	-0.0490169229	0.0786659319	-0.0264688942	0.20670676079999997	0.1430378497	0.0259757196	0.1510259006	-0.0576438554	-0.0417895199	-0.0231002346	-0.09312859820000001	0.1871104316	-0.1366980291	0.0795249435	-0.0490632002	-0.1351497128	0.0729864975	0.0027703375	0.0717371473	0.10034706970000001	0.059799515899999996	-0.11304751960000001	0.2805871293	-0.0992134466	-0.0223424171	-0.0032353417	-0.026673921200000002	-0.1268822755	-0.1309406067	-0.033631728900000005	0.0638384171	0.209761385	0.1010959993	0.2244360125	-0.0456461567	0.0280097821	-0.1412149164	0.0196778527	-0.0066680025	-0.12723825390000001	-0.0729261272	0.000631334	-0.1623752919	0.0507883591	0.0072733677	-0.1077243615	0.0728120122	-0.149030185	-0.1230888751	-0.0061699236	-0.039774105899999995	-0.0219467723	0.0157977677	0.11344712970000001	-0.06598478049999999	0.0218076863	-0.1478829874	0.020979384	-0.024349399700000003	-0.0169396104	-0.1170010477	0.049506407599999996	0.0171777	0.04704969999999999	0.00029507337729000005	0.00221367427009	-0.0017554000000000005	-0.0433719	3.081429160000001e-06	0.00188112170961	-0.0054408	-0.0234461	2.9602304640000003e-05	0.0005497196052099999	0.00417967	-0.00787143	6.19594102449e-05	1.74696413089e-05	0.0013666100000000005	0.00012475000000000048	1.867622892100001e-06	1.5562562500000132e-08	-0.00106104	0.00226382	5.124880992399998e-06	1.1258058816000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
