csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
27527.912109375	99.10546875	9821.893936157228	757785945.1014748	19481.498046875	-18.078125	326.818603515625	379528766.1503944	18829.142578125	-11.140625	124.113525390625	354536610.22735983	1.303405	20.696432	0.08129685	0.0560112087	0.0290435911	-0.058992271	0.05885458	0.0689876599	0.08672680949999999	0.0826156435	-0.0532691829	-0.0855315173	0.0159694279	0.0697894149	-0.0785101801	-0.113029905	0.0218168108	0.0401572053	0.11812805259999999	0.006284109300000001	0.0140990625	-0.0767912271	0.0196688264	0.0753523191	0.08770722130000001	0.0500859995	-0.0674258339	0.0522017382	0.1691540908	0.0878409661	0.1324974504	-0.1261330935	-0.0672793215	-0.0361613681	0.0626866003	-0.026522236	0.0648396687	0.04857305730000002	-0.07828251160000001	0.0228948608	-0.104746005	0.1014363192	0.174603688	0.0629318166	0.0367139907	-0.0241930761	-0.12072412519999999	0.0412347407	0.0078107074	0.109181541	-0.0161065791	0.0592297793	-0.0664162397	0.0348083014	0.0328284747	-0.0473835347	-0.09177103689999999	-0.0715537376	0.0188283676	0.0493915588	0.0174845206	-0.0688190834	-0.07563568150000001	0.0490148376	0.0789570712	-0.0679029171	0.0336969196	0.0110354699	-0.0097952144	-0.0869174758	-0.0688600478	0.06499768809999999	0.08554015300000001	-0.040846997999999995	-0.045058749800000006	-0.08734531390000001	-0.10491016119999999	0.050318634699999996	0.1273466616	0.011794433	-0.08203683	0.147839509	-0.08349694490000001	0.07592676450000001	0.0104730135	0.0438290729	-0.1230394001	-0.0268087571	0.0869781474	-0.13376542130000002	0.0710104158	0.082750025	0.0927882058	0.056721815	0.005866205500000001	-0.026553826099999997	-0.1296605575	0.0717537426	-0.08391096210000001	-0.077398801	-0.030346331400000006	0.0347452221	0.044070945800000004	-0.0531537043	0.0065975427	-0.18221707480000002	-0.0197396682	-0.11531344710000001	0.0571422589	0.0349425	-0.007702899999999999	5.9334668409999975e-05	0.00122097830625	0.07671839999999999	0.02054489999999999	0.0004220929160099996	0.005885712898559999	0.0376348	0.023219099999999996	0.00141637817104	0.00053912660481	0.00168585	-0.0003672200000000001	2.8420902225e-06	1.348505284000001e-07	-0.00107698	-0.0001702889999999999	2.899834352099997e-08	1.1598859204e-06	0.00251865	-5.908999999999992e-05	3.491628099999991e-09	6.3435978225e-06	0.0	0.0	0.0
27322.595703125	-205.31640625	42154.82667541504	746524235.9564247	19469.23828125	-12.259765625	150.3018531799316	379051239.25209045	18790.166015625	-38.9765625	1519.1724243164062	353070338.8947487	1.162214	18.454502	0.02706675	0.0568636891	-0.0882370059	0.0134478076	0.0249184028	-0.0276479396	0.0490113758	0.0670541816	-0.0912974335	-0.0817263954	0.0239560742	0.0337737632	-0.014116418899999999	0.034571661000000004	-0.0538379113	0.0262369193	-0.08426439	-0.0031777659000000002	-0.009945368199999999	-0.0296577062	-0.0017651176999999999	-0.1352481758	0.1150413626	0.07645493	0.020293400700000002	0.086380914	0.20660040870000002	-0.0586082558	0.1110562159	-0.0017629779	-0.1381214882	0.0330148752	-0.1622134805	0.040468574300000004	-0.067780897	-0.0024466604	-0.0611726483	-0.131712472	0.1007640019	-0.053589131500000005	-0.0182638935	0.1280583628	0.0337481181	-0.0007862874	0.1333929056	0.0607315122	0.0075956728000000015	0.051646301799999995	-0.18955461420000005	-0.0563296716	-0.0822487	0.030728560699999997	0.05113021	0.10339964900000001	-0.0827631099	0.015793113	-0.023670135499999998	-0.0782241321	-0.0927102214	-0.025046185800000002	0.0361959932	0.08858372689999999	0.0549617696	-0.10959218800000001	0.0838782546	-0.029530725600000002	0.0341073888	0.00600313	0.0617286893	-0.0061234133	-0.0132170074	-0.0611507034	0.100751108	-0.019572233799999998	-0.145156882	0.055915988	0.1357666936	0.0143232028	-0.052843546500000005	-0.0386690085	0.015555322199999999	0.0290862792	-0.13350681279999999	0.19166195739999997	-0.0131577876	-0.0437415757	-0.0436220832	-0.0951234856	-0.0045257941	0.0635964206	-0.006547985500000001	-0.0330443838	0.0492998687	0.1639193736	-0.013165188799999998	-0.12773606939999999	0.055211852699999994	0.013912946	0.07053839190000001	0.126282431	-0.1615078698	0.047016478	0.044513977999999996	-0.0744043523	-0.0225290366	-0.1133761033	0.0644997188	0.034917199999999995	-2.5300000000005873e-05	6.400900000002973e-10	0.0012192108558399994	0.07703759999999997	0.00031919999999997783	1.0188863999998584e-07	0.005934791813759995	0.0289635	-0.008671300000000003	0.00083888433225	7.519144369000006e-05	0.00168585	0.0	2.8420902225e-06	0.0	-0.000906691	0.0001702889999999999	2.899834352099997e-08	8.220885694810001e-07	0.00232792	-0.00019073000000000007	3.6377932900000017e-08	5.419211526399999e-06	0.0	0.0	0.0
27482.28125	159.685546875	25499.473880767822	755275782.7041017	19462.830078125	-6.408203125	41.06506729125977	378801754.6499672	18783.6875	-6.478515625	41.97116470336914	352826916.09765625	1.159814	18.416397	0.07761685000000001	-0.0674092617	-0.12402597259999999	-0.0376319273	0.0038766190999999996	0.017087725	0.048983677	0.1139286347	-0.1106825332	-0.1300749183	0.0321985463	-0.1513543246	-0.0326516016	0.0963503776	0.0332263011	0.0391305844	0.0351715285	-0.1130254858	-0.0266741822	-0.030963186200000006	-0.091536694	0.1338221588	0.06373380719999999	0.1554191493	-0.049512169800000005	0.0660662747	-0.032960045099999995	-0.1171060966	0.09632714880000001	-0.0056654598	-0.016606460400000002	-0.014974280800000003	0.1429589313	-0.0168109326	-0.11407225929999999	0.0471516529	0.039727663999999996	0.0477667683	-0.0268531477	-0.1615378878	-0.021379013500000002	0.012308821499999999	-0.0340209614	0.0008593258	0.1610629539	-0.047368208200000005	0.1000794936	-0.0093287788	0.083379087	-0.0571950191	0.0110801173	-0.11344791970000001	0.0689580975	0.0695646117	-0.06837828879999999	0.0086602759	-0.0862453844	0.003041037	0.0491083198	0.0053599063	-0.0142672989	0.0775680666	0.15990030449999998	-0.1333915117	0.0861087556	-0.0227368331	0.0971117221	0.0731373088	-0.0227956988	0.0484950736	0.0430983072	-0.1209430445	-0.0018882242999999999	-0.20848494010000002	0.0522959325	-0.1004503487	0.0084589708	-0.0602135	0.0642968831	0.0137652821	0.053712960700000006	0.0453341767	0.1019545378	0.1224229067	0.0758250546	0.0834758927	0.0700087425	0.0707970862	0.0520440275	0.0624934482	-0.0234785425	0.0399627595	0.0868455458	0.027829825699999998	0.0399640492	0.0155136796	0.17794291480000002	-0.023119451099999997	-0.0183329337	-0.0148388756	0.0267944163	0.1213162084	0.0020560824	0.0012713486999999999	-0.025306205099999996	-0.11119321210000001	0.07154294259999999	0.0443616	0.009444400000000006	8.919669136000011e-05	0.0019679515545600003	0.046834	-0.03020359999999997	0.0009122574529599983	0.0021934235560000003	0.041304400000000005	0.012340900000000005	0.0017060534593600007	0.00015229781281000013	0.0014360000000000006	-0.00024984999999999943	2.0620960000000017e-06	6.242502249999969e-08	-0.00102019	-0.00011349899999999998	1.2882023000999997e-08	1.0407876361e-06	0.00247713	0.00014921000000000031	2.2263624100000094e-08	6.1361730369e-06	0.0	0.0	0.0
27240.06640625	-242.21484375	58668.030532836914	742021217.8169098	19458.033203125	-4.796875	23.010009765625	378615056.13391495	18775.416015625	-8.271484375	68.41745376586914	352516246.5597877	1.062296	16.867928	0.08004789999999998	0.09674450359999999	-0.1361657739	-0.0558432291	-0.0478791487	0.0563711292	0.0503751108	0.1014603819	-0.158663718	-0.0802578708	0.1928492854	0.022671135499999998	-0.0148444576	0.023135412799999998	-0.0598555382	-0.022292786800000002	-0.0623231532	-0.1506238175	0.1181494258	-0.0647639708	-0.082362617	0.0090484099	-0.0827975279	-0.135559973	0.012699725600000001	-0.0273046334	-0.0849817263	0.17096468260000006	0.0806315442	-0.025010192999999997	-0.0935104065	0.017575536	-0.1113737167	-0.0699888929	-0.09930034410000001	-0.0956552617	-0.0797022273	0.058972510199999995	-0.10889828210000001	0.1448662037	-0.1465445859	0.0861399842	-0.0837081505	0.044427345	0.0227763948	-0.09220309789999999	0.0601388063	-0.1309847973	0.0787923913	0.2013919393	-0.049108	0.0499753358	0.140695812	0.1411907879	0.109801375	0.022537067	-0.0596972257	-0.013315147099999999	0.050114256399999994	0.0269652515	-0.0633968094	0.0247999153	0.0929172746	-0.0359458425	0.1812670569	-0.14209397769999998	0.09490462300000001	0.0686436142	-0.016631212700000002	-0.0616281605	0.1082217783	-0.041063980699999995	-0.048278580700000004	-0.0103242729	0.1036610324	0.0746285162	-0.09250000609999999	0.0359061825	-0.0698240159	0.0885757083	-0.0118069879	-0.1014256406	-0.10000254789999999	0.0084512746	-0.11126112380000001	-0.061546970599999994	-0.1010346169	-0.0319996444	-0.011781556100000002	0.062260029	-0.1078041162	-0.1397986375	-0.0087574849	0.0620219889	0.1373194981	-0.0711630887	-0.0028984139	0.025905654900000002	-0.1333328501	0.1264835636	0.1747164859	-0.0054619424	0.1922387946	-0.0063828167	-0.028069669900000004	-0.1087695012	0.07823761629999999	0.0349336	-0.009428	8.888718399999997e-05	0.00122035640896	0.0831273	0.03629330000000001	0.0013172036248900003	0.00691014800529	0.0237943	-0.01751010000000001	0.0005661687124899999	0.00030660360201000025	0.00177195	0.00033594999999999936	3.1398068025e-06	1.1286240249999955e-07	-0.00102057	-3.799999999999117e-07	1.4439999999993285e-13	1.0415631248999998e-06	0.00247713	0.0	0.0	6.1361730369e-06	0.0	0.0	0.0
27466.9140625	226.84765625	51459.859146118164	754431368.1167603	19475.45703125	17.423828125	303.589786529541	379293426.57606506	18808.544921875	33.12890625	1097.524429321289	353761362.07818985	1.14067	18.112404	0.05544040000000002	-0.1196420929	-0.1411258564	-0.0539434192	-0.0259908076	0.0110084554	-0.12006860550000001	0.17191629600000002	-0.12307078210000001	-0.0978651934	-0.0754209358	-0.1390986434	-0.0681535942	-0.07865622679999999	-0.006017978	-0.04659020690000002	0.11136351189999999	0.130365771	0.1034796858	-0.0374996524	-0.0473012383	0.073361673	-0.1030812379	0.1793929207	0.1462138342	0.0179499906	-0.0851409642	-0.0203956786	-0.15297816390000002	0.1491246132	-0.0379287102	0.1260262888	0.0925146353	0.0428246965	0.1253090174	0.0076748934	-0.0994062236	0.0518523695	0.0435973366	-0.0411782376	0.0181331904	-0.0655983293	0.10328741	0.057680559900000004	-0.0992330152	0.054072650300000004	-0.011745611699999998	0.0800709279	-0.0448496041	-0.1468807944	0.04793270610000002	-0.1633519037	0.1136954326	0.048967204	0.0507247321	-0.030091869900000002	-0.0613251642	0.0120225152	-0.0909375558	0.0266011077	0.0184418393	-0.1442460142	0.1782051393	-0.1659457852	0.029080139700000007	0.0844212595	0.1280838128	0.0064796916	-0.1065690637	0.1924489489	0.10306670130000001	0.070209233	-0.022175385899999997	-0.0021989439	-0.0133094927	0.0358621998	0.035554309900000004	0.1237615756	0.1295338094	-0.1020508077	0.0932326297	0.0289663376	0.061949062199999995	-0.1956916998	0.0314048409	0.0189470859	-0.0130399618	0.134816448	-0.073155819	0.057249237599999996	0.1329707964	-0.07698892480000001	0.0183335125	-0.0032753206	-0.0827113093	0.1139881502	0.0224319723	0.0421843638	0.1406476738	-0.08893033460000001	-0.10908988060000001	-0.0164145282	-0.1063668574	-0.0542107599	-0.0308179344	-0.10611021970000001	0.0845511243	0.0349379	4.299999999998748e-06	1.8489999999989236e-11	0.00122065685641	0.0652319	-0.017895400000000006	0.0003202453411600002	0.0042552007776100005	0.0383085	0.014514199999999996	0.0014675411722499994	0.00021066200163999995	0.00141905	-0.0003529	2.0137029025e-06	1.2453840999999998e-07	-0.0011282000000000002	-0.00010763000000000028	1.1584216900000057e-08	1.2728352400000005e-06	0.00247713	0.0	0.0	6.1361730369e-06	0.0	0.0	0.0
27394.802734375	-72.111328125	5200.043643951416	750475216.85532	19464.31640625	-11.140625	124.113525390625	378859613.1626129	18780.87890625	-27.666015625	765.4084205627441	352721412.4912262	1.17987	18.734856	0.031638900000000005	-0.09845206109999999	-0.0287821208	0.160111941	0.0173832113	0.0032398951	-0.11896210550000001	0.0705459261	0.1381744317	-0.0649381131	0.0469209988	0.1518481175	-0.0740556678	-0.0719133411	0.046503802000000004	0.0700519077	-0.1484030228	-0.0092673625	0.0685318032	-0.2415231482	0.0358158368	-0.0450976714	0.1826210194	-0.06833574349999999	-0.08395761439999999	-0.049830745700000005	0.0507356459	0.08871503730000001	-0.0559646607	0.12495544289999999	-0.0931031787	-0.0151537742	-0.043539677699999994	0.1361854999	0.0382181901	0.0254397812	-0.046424148	-0.12846700789999999	-0.04842465940000002	-0.1904653986	-0.1030746755	0.034462057000000004	-0.18580208199999998	-0.106752037	0.0757375232	0.06272194889999999	0.0424614653	0.1254866724	0.005293433	0.0378131289	-0.0566714991	-0.0913675332	-0.1109535232	0.1369330962	0.1070963701	0.0094234136	-0.0728846059	-0.0190911704	-0.024048218399999998	-0.0039703571	-0.0041585274	-0.1296809855	0.0056440749	-0.0062840814000000005	-0.022168518199999997	-0.022875422599999997	-0.1070153132	-0.16286586960000002	0.0448955733	-0.11657507119999999	-0.023749431499999998	0.0682945385	-0.0361010326	0.0062450545	0.050714700599999996	0.1896885032	0.12224358880000001	-0.0324501157	-0.1204136617	0.022563779300000003	-0.098498424	-0.0100355519	0.0140207959	-0.043248998200000006	-0.0532516279	-0.0507513093	-0.17993567649999995	-0.08948454730000001	-0.0921566902	0.0390167254	-0.1867087161	-0.09521237519999999	0.12538385330000001	0.08709124369999999	0.0403951008	0.012155484499999999	0.2241348507	-0.0784913629	-0.0064823547999999995	0.1394045145	-0.011879569	-0.025549795299999997	-0.1070374097	-0.07652377980000001	-0.0335495105	-0.1032211271	0.0904527076	0.0349283	-9.5999999999985e-06	9.215999999997115e-11	0.00121998614089	0.0723699	0.007138000000000006	5.095104400000008e-05	0.00523740242601	0.0429539	0.004645400000000001	0.00184503752521	2.157974116000001e-05	0.00139074	-2.831000000000014e-05	1.9341577476e-06	8.01456100000008e-10	-0.0008704519999999999	0.00025774800000000035	6.643403150400019e-08	7.576866843039997e-07	0.00236627	-0.00011085999999999995	1.2289939599999989e-08	5.5992337129000005e-06	0.0	0.0	0.0
27283.41796875	-111.384765625	12406.566013336182	744384896.0575104	19442.537109375	-21.779296875	474.3377723693848	378012249.24942404	18792.267578125	11.388671875	129.70184707641602	353149320.72784805	1.226096	19.468868	0.0529176	0.0937459294	-0.0095132541	0.0321551542	-0.0643514031	0.1081446191	0.110813569	0.1855364902	0.0766908159	0.0298143446	0.0120304814	0.0966723008	0.039283551	0.030673340299999997	0.1356594554	-0.0698757403	0.0139731467	0.1131443099	-0.0632852806	-0.084318793	0.0798700538	0.1732280024	0.08388956630000001	-0.0996553776	0.0817239407	-0.0333439268	-0.0260697157	-0.011459428999999998	-0.0161751855	-0.0159804708	-0.0678717311	-0.17636372420000002	-0.06236157990000001	-0.0018650057000000001	-0.033341474700000005	-0.2346849774	-0.0467128657	0.11745421130000001	0.0446720654	-0.1131451507	0.18804835600000008	-0.0042611928	0.1446185906	-0.0052759593999999995	0.044223640300000006	-0.1134591161	-0.0804746905	0.08753547019999999	-0.0579824683	0.1335984298	0.078649361	0.08909007949999999	0.0080199698	0.0892974362	0.1199161366	-0.0544730767	-0.105245462	0.1350157796	0.054879245300000004	0.0618364837	-0.1584152916	0.0528161159	0.19097102010000008	0.0517869234	-0.1161503367	-0.0914265456	-0.034115061099999996	-0.1110010463	0.0410287083	0.0286695772	-0.0662344213	0.190871648	-0.1220128375	-0.1243933707	-0.0684856327	0.034238818	0.00759882	0.004179172199999999	0.024614155099999997	-0.08612174380000001	-0.0107037427	-0.11158670539999999	0.045060908499999996	0.0891361407	-0.1866976385	-0.0432931224	0.020845361200000002	0.08402901410000001	0.038745846699999996	-0.002137936	-0.2064635966	-0.0582711727	-0.10922672789999999	-0.1264521974	-0.0293848307	0.0587612395	-0.062155122699999996	-0.0997718667	0.0696675851	-0.1187011724	-0.0623522589	0.02953211	0.039334023100000004	0.0033022773	-0.036262919	-0.10010848060000001	0.0959136145	0.03494	1.1699999999996435e-05	1.368899999999166e-10	0.0012208036000000001	0.0561695	-0.016200399999999997	0.0002624529601599999	0.003155012730250001	0.044196	0.001242100000000003	0.001953286416	1.5428124100000072e-06	0.00169704	0.0003063	2.8799447616e-06	9.381969000000003e-08	-0.00116256	-0.0002921080000000001	8.532708366400008e-08	1.3515457536e-06	0.00247713	0.00011085999999999995	1.2289939599999989e-08	6.1361730369e-06	0.0	0.0	0.0
27236.759765625	-46.658203125	2176.98791885376	741841082.5303688	19422.814453125	-19.72265625	388.98316955566406	377245721.2805214	18791.9609375	-0.306640625	0.09402847290039062	353137795.8765259	1.206008	19.149889	0.0651311	0.10533963029999999	-0.0277012476	0.0850139677	-0.14720887970000002	0.0762442574	0.0492883954	0.0395768213	0.09687472429999999	0.044359104	0.0996899867	-0.027054438700000003	-0.0333583531	0.0030343713000000002	0.1101992766	0.0674067604	-0.0497516625	0.0485870431	-0.0307478773	0.0457034447	-0.0640067308	-0.030473898	0.0086830334	-0.008942878100000001	-0.0808814764	0.029167057000000007	-0.07139902570000001	-0.0691412004	0.0129321357	0.1091953257	0.024159813500000002	0.20365876510000008	0.0638553491	0.030434186800000002	-0.0752703117	0.1137863934	0.0735398582	-0.0104030929	0.032970385299999995	0.0787422805	-0.0820779597	-0.12410291960000001	-0.0459699598	0.04389052139999999	0.1360307418	0.0629438434	0.009845003100000001	-0.0300621291	-0.0381333088	-0.027917902799999998	0.1744953372	0.1046078775	-0.0334422833	0.1299723809	0.0595904597	0.10670731359999999	-0.0065555662	0.05482469190000002	0.060283056900000014	0.13798026089999998	-0.10642082359999999	0.0214853339	0.027053989	0.0535624748	-0.0442009267	-0.075696681	0.0542222429	-0.0531601793	-0.0415398643	-0.08093710000000001	-0.0384258164	0.0838524361	0.0330797002	-0.050180866399999996	0.0264483188	-0.1406944137	-0.049815446299999996	-0.1059473722	0.0893100417	0.0908819248	0.07036040910000001	0.1014788073	-0.0825680444	-0.0054809974	0.0456431386	-0.050267323600000004	-0.0140508803	0.0875864516	0.0034804933	0.015564841599999999	0.1322035499	-0.007935158199999999	0.1628452257	-0.0270669765	0.17787713510000006	-0.0042724022999999995	0.06136844690000001	-0.034765894500000005	-0.1176968989	-0.0034771688	-0.0524042621	-0.13179238699999998	-0.0301466146	0.1623540225	-0.0389566904	-0.09677902140000001	0.1009072399	0.034932099999999994	-7.900000000005125e-06	6.241000000008098e-11	0.0012202516104099993	0.0252278	-0.030941700000000006	0.0009573887988900004	0.0006364418928399999	0.028933	-0.015263000000000002	0.0008371184889999999	0.0002329591690000001	0.00178609	8.905000000000002e-05	3.1901174881e-06	7.929902500000004e-09	-0.0010692	9.336e-05	8.716089600000002e-09	1.14318864e-06	0.00228117	-0.00019596000000000023	3.840032160000009e-08	5.2037365689e-06	0.0	0.0	0.0
27333.109375	96.349609375	9283.247226715088	747098868.1057129	19436.3515625	13.537109375	183.2533302307129	377771762.0610962	18810.544921875	18.583984375	345.36447525024414	353836600.2578773	1.047209	16.628355	0.0763155	0.0773909855	0.0006615665	0.0184068024	-0.1107172469	0.026249458	0.0714774246	0.0958120851	-0.0035889712	-0.0758509061	0.08024047299999999	0.0123911731	0.0154111648	-0.0003107621	0.0178906292	0.0218709316	0.0392084077	0.0683720842	0.0568118723	-0.0738959773	0.0994698428	-0.018994911399999998	0.1113991832	0.0400976281	0.0745891903	-0.1429298146	-0.0544288759	-0.0236557505	-0.1436696858	-0.0627443687	0.0606131529	0.0378839958	0.0948904163	-0.0184460054	0.0411506195	0.0878261787	-0.054357710999999996	0.09384129210000001	-0.11384515560000001	0.1321239808	-0.1492024093	0.0257528332	-0.0575619359	0.0720692221	-0.018412015	0.0166145528	-0.0284583473	0.1811199775	0.06861717839999999	0.012699834299999999	-0.0886019116	0.06071934320000001	0.0302144875	0.0437236418	0.0132234081	-0.0817310951	0.027745803700000002	0.0231954662	0.0962312426	0.1125587387	-0.0785092246	0.0358888895	0.0778544358	-0.0902790715	-0.0324023585	-0.1236051415	0.013793674799999999	-0.0395531223	-0.027100985499999997	0.0148396177	-0.0527008155	0.0464857154	-0.0922082279	0.0126689272	-0.1022566251	0.1259969744	0.0866494709	0.1255479736	-0.0533656392	-0.0351036537	-0.0062907516	0.039746431299999996	0.0798389134	-0.1022179732	0.0726940357	-0.0072756973	-0.0537167618	0.0388506804	0.0747133437	-0.0034184788000000002	0.0568027492	0.0708679456	0.0172544247	0.1031920414	0.0993223125	0.1010763893	-0.1008061859	-0.0419847021	-0.11808677529999999	-0.0006943724000000001	0.1285065851	0.0880189757	0.0513592844	0.0222221588	-0.041629366099999995	-0.0932399603	0.10540925529999999	0.034924000000000004	-8.09999999999006e-06	6.560999999983896e-11	0.0012196857760000002	0.0778854	0.0526576	0.00277282283776	0.006066135533159999	0.039961300000000005	0.011028300000000008	0.0015969054976900006	0.00012162340089000018	0.00169704	-8.905000000000002e-05	2.8799447616e-06	7.929902500000004e-09	-0.00121487	-0.0001456700000000001	2.1219748900000025e-08	1.4759091169000004e-06	0.00229888	1.7710000000000208e-05	3.1364410000000737e-10	5.2848492544e-06	0.0	0.0	0.0
27395.373046875	62.263671875	3876.764835357666	750506464.3774452	19451.8359375	15.484375	239.765869140625	378373921.3394165	18794.90234375	-15.642578125	244.6902503967285	353248354.11109924	1.027212	16.310829000000002	0.043603	0.07305653570000001	0.0119536726	0.0355550427	-0.068816821	-0.029388687599999998	0.0538444418	-0.035563589900000005	0.08435745289999999	0.052579783899999996	0.11265753560000001	0.0928153615	-0.015555608899999997	-0.015630466399999998	-0.14283538810000002	0.08373791400000001	0.048013950300000004	-0.0629482417	0.1740649344	-0.010425444499999999	-0.0600918976	0.0639189822	0.0715608407	0.06470236879999999	0.0786331247	-0.0038483826000000002	-0.10082851890000001	0.1467728341	0.0693706079	-0.0030309546999999996	0.0960337009	-0.0355290702	-0.0033475007	-0.042383289500000004	0.0732928198	0.0678557913	0.0860470694	-0.0846700965	0.1214570251	-0.1944038528	0.0600494547	0.0124631697	0.0496821454	0.0981882177	-0.0702973603	-0.0640384982	-0.1263032076	0.1833570948	0.1283488975	-0.0250699188	0.0378591653	0.0819654699	-0.0036119136	0.005256171800000001	0.0087004174	-0.0268786634	0.019120328	-0.06593029480000001	-0.0071127748999999995	0.0692689396	-0.014041904499999999	0.0176178418	0.0150224524	0.1061115	-0.02956121	-0.1148436011	-0.055516415599999994	0.055166517400000004	-0.1011685513	-0.0171574665	0.066338055	-0.10181455269999999	-0.0487400208	0.0618356945	0.1155472927	0.08699360630000001	0.0347014244	0.0344012891	0.0716026001	0.0880985812	0.0141024083	-0.017372852299999998	-0.064926166	-0.0792924322	0.0112430346	0.1602815833	0.013853553400000001	-0.029655708399999998	-0.0002923775	0.0175733452	-0.07016256650000001	0.1195466976	0.0203357043	0.1357081773	-0.092884643	0.0490427672	0.1131903044	-0.0930362709	-0.0509965636	-0.0633479574	-0.1307742687	-0.0433127897	-0.07186839519999999	-0.013458109499999999	-0.0442794988	-0.0894989623	0.1093977275	0.0292873	-0.005636700000000005	3.177238689000006e-05	0.0008577459412899999	0.05843300000000001	-0.019452399999999988	0.0003783958657599995	0.003414415489000001	0.0383349	-0.001626400000000007	0.0014695645580099998	2.6451769600000233e-06	0.00177707	8.003000000000002e-05	3.1579777849e-06	6.404800900000005e-09	-0.00116256	5.231000000000007e-05	2.7363361000000075e-09	1.3515457536e-06	0.00209347	-0.00020541000000000005	4.219326810000002e-08	4.3826166409e-06	0.0	0.0	0.0
