csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
32387.69140625	368.09765625	1048962554.6264801	135495.88453674313	20295.2109375	25.21875	635.9853515625	411895586.9976196	20603.130859375	41.1015625	1689.3384399414062	424489001.20853037	1.709741	32.000351	0.2281053	-0.0016338086999999999	-0.0758688367	-0.051495278	0.0088278982	-0.057817546500000004	-0.04344096769999999	-0.0783769404	-0.1451186679	-0.1402833802	0.0325626476	0.0360407465	-0.1807307063	-0.0459727991	-0.048636273499999993	0.015364771499999999	0.0579299278	0.0696853697	0.0259387854	-0.0585369427	0.0665022293	0.057327963899999994	-0.0019479671	0.0018331407999999999	0.044425701399999996	-0.0325498204	-0.1000808797	-0.1090777815	-0.0585310491	-0.0182832107	0.0786764822	-0.1532125395	-0.0268747433	-0.1005285453	-0.11910756609999999	0.0768662828	-0.11489374279999999	0.0521968695	-0.0337269255	-0.0059591855	0.1102699829	0.053076505700000005	0.117066731	0.0093008238	0.0066850521999999996	0.09321704869999999	-0.048658262	0.049822322999999995	0.0657003953	-0.0238680842	0.0501581425	0.0555832893	-0.0518414794	-0.21131948600000008	0.1937057331	-0.007082248800000001	0.0433135068	-0.1026074072	0.1022440639	0.1567312175	0.012285421999999999	0.0048011977	-0.0347005576	-0.1307263742	0.10814791230000001	-0.058313515499999996	0.00098314	0.015131468300000001	-0.0456682469	-0.08961573369999999	-0.019398491	-0.0802780825	0.0150386825	0.0287852717	-0.0594985958	-0.0908546892	0.1842716742	-0.0729276605	-0.0060514304	-0.0640908411	0.1604350122	-0.0391418208	0.011223567	-0.11731605380000001	0.029075199700000002	0.0591881384	0.06543788	0.0063335245999999994	-0.0230221289	-0.1473091791	-0.1424232846	-0.0581488324	0.0424564733	0.09629850470000001	-0.12321859130000001	-0.11966356800000001	0.088784755	-0.0182434603	0.040919649700000005	0.0722227389	0.0071564723	-0.12133101710000001	-0.0213711897	0.0	0.107483	-5.39999999999985e-05	2.915999999999837e-09	0.011552595288999998	0.0567092	-0.04023180000000004	0.0016185977312400033	0.0032159333646400003	0.150783	0.0800395	0.022735513089	0.0064063215602500004	-0.00561785	-0.00173275	3.15602386225e-05	3.0024225625e-06	-0.00145321	-0.00036042999999999985	1.2990978489999994e-07	2.1118193041e-06	0.00266893	-6.24200000000001e-05	7.1231873448999984e-06	3.896256400000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32083.494140625	-304.197265625	1029350596.2715187	92535.97641372679	20278.619140625	-16.591796875	275.28772354125977	411222394.2505226	20495.2421875	-107.888671875	11639.965518951416	420054952.32427984	1.472628	27.562429	0.11197260000000002	-0.0330756092	-0.0038492538000000002	-0.1981176352	-0.013730360700000001	0.0091624449	-0.0515081921	-0.0529217117	-0.24523571870000002	0.1304595446	0.0248169271	0.0394589031	-0.18027525519999998	-0.09522872480000001	0.27394921769999997	-0.0340431492	-0.0077418843000000015	0.0378932452	-0.0407653105	-0.089886439	-0.0533316176	0.11778802470000001	-0.0765797565	0.0280424952	0.2093057751	-0.0083622165	-0.057082090599999996	0.024916030699999998	-0.1428797746	-0.1339222399	0.005051478	0.0679210914	0.0340085142	-0.0003168836	-0.010508413400000001	0.043539449	-0.0053149797999999995	-0.17661376609999999	-0.17538639649999999	-0.0568363713	0.08842823179999999	0.14250431	0.0163655525	-0.0086253936	-0.0888833522	0.177504792	-0.0419777825	0.01818181	0.1058083939	-0.060864728300000004	-0.063829763	0.1350916402	0.12414920630000001	0.0269510042	-0.0162803325	0.0099876658	-0.0129405592	-0.0449247366	0.166692506	0.0160821074	0.1404439826	-0.0565555325	0.0512634601	-0.3468371615	-0.1607874312	0.0001282837	0.0532957666	-0.0101466004	-0.0365114214	-0.18277273100000002	-0.1674274877	-0.0377428766	0.010623356499999998	0.18441875600000002	-0.036606868199999996	-0.023604507900000002	-0.11150026119999999	-0.0651295934	0.08735397240000001	0.0804870905	0.009320458299999999	-0.0024577354	0.1528445369	-0.0110254643	0.022379915	-0.12811367699999998	0.194534615	0.0278376108	-0.1268371951	-0.0127921567	0.030641852799999997	0.021663249199999998	0.0806124445	0.1430357915	-0.068641063	0.086758413	0.0107035174	-0.017155507900000002	0.09855784869999999	-0.07386564429999999	0.0042954574	-0.1218673892	-0.0128651316	0.0	0.115863	0.008380000000000012	7.02244000000002e-05	0.013424234769	0.0183431	-0.0383661	0.0014719576292100002	0.00033646931760999987	0.19084	0.04005700000000001	0.0364199056	0.0016045632490000008	-0.00591849	-0.0003006400000000005	3.5028523880100004e-05	9.038440960000027e-08	-0.00151415	-6.094e-05	3.7136836e-09	2.2926502225e-06	0.00281074	0.00014181000000000005	7.9002593476e-06	2.011007610000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32032.859375	-50.634765625	1026104079.7385254	2563.8794898986816	20249.107421875	-29.51171875	870.9415435791016	410026351.3826332	20537.671875	42.4296875	1800.2783813476562	421795966.045166	1.0706129999999998	20.038113	0.09526169999999996	0.0743317284	0.046027935199999995	-0.1016379118	-0.07891164610000001	0.1392861097	-0.0633788087	-0.0150433173	-0.2039381935	0.0497756866	0.0687676473	0.024236801699999998	-0.0477272759	0.0323783247	0.13361550460000002	-0.0258878257	-0.013875790800000001	0.0043400448	0.0621119088	0.0665798143	-0.0144599783	-2.7022e-06	0.1696035137	0.0496362325	0.0345885998	-0.1039066591	-0.08670843619999999	0.026997304500000003	0.0511365493	0.0782451586	0.0625404232	0.012277001599999999	-0.0069277393	0.0254028532	0.06473305809999999	-0.0475962908	-0.035229853	-0.0753879351	0.0317517742	-0.0694738414	0.0519412987	0.0025218797	-0.064083005	-0.1491230585	0.1150851908	-0.0979143338	-0.1528212184	0.1081638555	0.11581309880000001	0.05274156940000002	-0.0591717917	0.0706934253	0.106174775	0.1035049841	0.0007191136	0.0479760547	-0.1565628357	-0.0208623635	0.1243801898	0.048395392999999995	0.15671402980000002	0.0230123769	0.0081242182	-0.13088143970000002	-0.102017255	0.09576639449999999	0.0536087458	0.0160890162	0.0374986842	0.0195765823	-0.0567101287	0.0005601812	0.11509406470000001	-0.0113423455	0.09208966699999999	-0.1140539755	0.07133920190000001	0.0581093224	-0.0583569041	-0.0352270175	0.0018551312	0.059151311399999996	-0.05929762280000001	0.0551088793	0.0553555483	-0.1763849616	-0.0088955942	0.10580922570000001	0.0325956208	-0.0659082827	-0.0613300308	0.0850425347	0.06808178620000001	-0.1104022393	0.10913781460000001	0.0280607239	-0.093199444	0.0709132328	0.1444899694	0.07090769799999999	0.0014320815	-0.12213587039999999	-0.0042954574	0.0	0.115014	-0.0008490000000000025	7.208010000000044e-07	0.013228220196000002	0.0715523	0.0532092	0.00283121896464	0.00511973163529	0.182545	-0.008294999999999997	0.033322677025000004	6.880702499999995e-05	-0.00630325	-0.0003847599999999996	3.97309605625e-05	1.480402575999997e-07	-0.00132013	0.00019401999999999983	3.764376039999993e-08	1.7427432169000004e-06	0.00273135	-7.938999999999993e-05	7.4602728225e-06	6.302772099999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32222.681640625	189.822265625	1038301212.1130713	36032.492527008064	20293.375	44.267578125	1959.6184730529785	411821068.890625	20547.53515625	9.86328125	97.28431701660156	422201200.9973297	1.241537	23.237219	0.15252919999999998	-0.0368128115	-0.0492895731	0.0761180564	-0.0743895848	-0.026851141000000002	0.1390049728	0.0924814182	-0.047909084500000004	-0.1466689907	0.0434011805	-0.2900106535	-0.0375215881	0.1718146523	0.08263332400000001	-0.0886383201	-0.0935462989	0.1345600975	-0.286838534	-0.27219719059999997	-0.019289325	0.0382638962	-0.1562485325	0.1460955683	0.05730177190000001	-0.0584661546	0.0415449928	0.2390152108	-0.0514056979	0.1526304851	-0.0269060737	0.1152945869	-0.1222367861	-0.0947626766	-0.005550505600000001	-0.058792455099999995	-0.05627685	0.0660690776	0.0408053573	-0.0440502392	-0.029407993900000002	-0.0667649523	-0.0670681549	0.0009910472	0.1384687183	0.0155624774	0.0625154277	-0.0399840727	0.1349315998	-0.0132067417	0.1021081911	0.0177398371	-0.1441888101	0.1457061947	0.06401433769999999	0.078249147	0.0353761118	0.0481259926	-0.136757202	0.1771753086	-0.047183677199999996	0.0919445764	0.2730511036	-0.059915385700000004	0.09808587099999999	0.17698221649999998	0.1304131063	0.0804946047	-0.0253162106	-0.3671414761	0.0280718271	0.0139265069	-0.1001752543	0.047881303300000004	-0.09721558609999999	0.0399592958	-0.0361212975	0.165574315	0.1368090595	-0.07292174900000001	-0.0703805577	-0.22531506420000005	-0.1017329898	0.1168259227	-0.10556997679999999	-0.0009166905	-0.09443440189999999	0.009657433100000001	0.043886315499999995	0.047394153700000004	0.0410389617	0.10522549880000001	-0.0006383195	-0.048087787300000004	0.0323226405	-0.031547582000000005	-0.0874933644	-0.1287941921	0.0240388617	0.0252543631	-0.0014320815	-0.12213587039999999	0.0042954574	0.0	0.124116	0.009102	8.284640399999997e-05	0.015404781456	0.12309800000000005	0.051545700000000055	0.0026569591884900053	0.015153117604000012	0.237316	0.05477099999999999	0.056318883856	0.0029998624409999985	-0.00677418	-0.0004709300000000005	4.58895146724e-05	2.2177506490000046e-07	-0.00143919	-0.00011905999999999983	1.4175283599999958e-08	2.0712678561e-06	0.00288357	0.0001522199999999998	8.314975944899999e-06	2.317092839999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31887.224609375	-335.45703125	1016795093.2887306	112531.41981506348	20301.908203125	8.533203125	72.81555557250977	412167476.68811417	20627.185546875	79.650390625	6344.184726715088	425480783.5852089	1.534985	28.729527	0.41106293	0.1482283834	0.054289900499999995	-0.0406090581	-0.18229739399999997	0.0551467057	-0.1174206141	-0.1813070612	0.0847408707	0.061549971399999986	0.0971480007	-0.1580638692	-0.0537609233	-0.0015542192000000002	0.0629672292	-0.047963172199999994	-0.0189571315	0.047744326100000005	0.135882219	-0.0754387478	0.1149755879	-0.0500608279	-0.0895172448	-0.151149466	-0.013171826499999999	-0.0725290816	0.0847230048	0.1036853798	-0.0471837545	0.0044194962	0.005694854399999999	0.1495274759	-0.0010086951	-0.000824686	-0.1290030764	-0.14014283460000002	-0.123758856	-0.028149574700000006	0.10606725970000001	0.0245919158	-0.0362694116	0.031178043	-0.095207205	0.0214411847	-0.11118106289999999	-0.0848863349	0.0221300651	-0.11048635609999999	0.11081230449999999	0.1322967341	-0.0759298013	-0.055733116	0.1905966125	0.1259648133	-0.0906088166	0.1725645947	-0.0774777428	-0.1393402742	0.0844352699	-0.1217596116	-0.11291441560000001	0.143662641	0.0603286311	-0.0306024145	-0.0436956436	-0.0026796113000000002	0.0096978272	-0.055037271299999996	-0.07487895	0.0255195068	0.12183577150000001	-0.0844938456	0.0493006959	0.030561675299999997	-0.1113595766	0.1752112416	-0.0084973439	0.0105195122	0.09857054109999999	-0.014837028899999999	-0.0074903945	-0.0559406312	-0.051418335499999995	0.1500352785	-0.15082875140000002	-0.1662287117	0.0348977342	0.024230643	0.1444548776	0.0403080542	0.0173146407	-0.0715701925	0.085767438	0.043168929800000005	0.0334017718	0.0912733215	0.0956651736	0.015230618000000001	-0.016624600700000002	0.0099992359	-0.0042954574	-0.1218673892	0.0128651316	0.0	0.107383	-0.016733000000000012	0.0002799932890000004	0.011531108688999998	-0.00163443	-0.12473243000000005	0.015558179093704915	2.6713614249e-06	0.102084	-0.135232	0.010421143056000002	0.018287693824	-0.00543724	0.00133694	2.9563578817600005e-05	1.7874085636e-06	-0.00061443	0.0008247599999999999	6.802290575999998e-07	3.775242249e-07	0.00235796	-0.0005256099999999997	5.5599753616e-06	2.762658720999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32277.41796875	390.193359375	1041831710.7293854	152250.8577003479	20321.451171875	19.54296875	381.92762756347656	412961377.7308998	20784.458984375	157.2734375	24734.934143066406	431993735.27316666	1.462116	27.365675	0.17659413	0.206408765	-0.1191649692	0.0836746652	-0.1298700342	-0.0749559152	-0.21402829420000002	-0.2204975129	0.009488606	-0.0680490978	-0.043092871399999996	-0.0586891578	0.0417604643	-0.0070764523	0.0416665773	-0.046104326200000004	0.04532399	0.1587823262	0.1756161593	0.09447362699999999	-0.0927263425	0.0095168761	-0.0526651433	-0.061961607	-0.1488521862	0.00391347	-0.148379825	0.1406787307	0.050894394100000004	-0.0020398832	-0.2072145477	0.11289570980000001	-0.1061698508	0.1062898526	-0.0856852673	-0.054442134100000004	0.0874774231	0.023824263300000002	-0.0381802189	-0.09026022289999999	-0.1460023609	-0.1271779754	0.2149236827	0.0772184008	0.1718781947	0.023060081899999998	0.0795613824	0.1750354881	-0.0186474592	0.19492178329999998	0.10172208769999999	-0.12658284050000002	0.0896265215	-0.09727265689999999	0.1594082816	0.1173720903	0.0292545803	-0.21866497399999998	0.2122510455	-0.0406404082	-0.1222820343	-0.0099048099	0.0405025383	-0.0146402901	-0.0527223342	-0.052929649100000004	0.026362792799999996	0.0033758636	-0.2219089583	0.2283977445	0.033811455899999995	-0.014743434	-0.029958167	-0.0058870484	-0.0724904981	-0.0078025909999999985	0.122355671	0.1158271567	0.0667176158	0.254356861	-0.1511762917	0.0368596122	-0.046216340300000006	0.16778684370000002	-0.09598443599999999	0.1432865069	-0.0513748045	-0.1373091373	0.0028989119	-0.0113000474	-0.030853757000000002	-0.0271807414	-0.1670481117	-0.049589685999999994	-0.07610861320000001	0.0014190417	-0.1311799583	-0.0772801704	0.08446665449999999	-0.0533305313	-0.0071564723	-0.12133101710000001	0.0213711897	0.0	0.101582	-0.005800999999999987	3.365160099999985e-05	0.010318902724000002	0.0906007	0.09223513	0.008507319206116899	0.008208486840489998	0.114202	0.01211799999999999	0.013042096804	0.00014684592399999974	-0.00480225	0.0006349900000000003	2.30616050625e-05	4.0321230010000034e-07	-0.00120284	-0.0005884099999999999	3.4622632809999993e-07	1.4468240655999996e-06	0.00246336	0.00010539999999999984	6.0681424896e-06	1.1109159999999969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32290.87109375	13.453125	1042700355.9931793	180.986572265625	20332.30859375	10.857421875	117.88360977172852	413402772.7514801	20700.765625	-83.693359375	7004.5784034729	428521697.4611816	1.276329	23.888388	0.08293660000000001	0.035259013799999996	-0.21705860940000002	-0.0176555537	-0.22324139850000002	-0.1015425966	-0.036284410499999996	-0.0132514448	-0.1812044778	-0.1523452881	-0.0188761893	0.10473361689999999	-0.005823796700000001	0.029131996099999998	-0.0619966805	0.048008671100000004	-0.0399115575	-0.0513712803	-0.012837698400000002	0.0839431373	-0.0435714336	-0.0513039299	0.0205039658	-0.0037073358000000002	-0.0262792998	-0.13698177949999998	0.0271678113	0.0821443079	0.0045810307000000005	0.15324486380000002	0.0075934085	0.009273869	0.06432622860000001	0.08762718359999999	-0.0918556992	0.012452699099999999	-0.059922739	-0.1927731528	0.081647914	0.0732554767	-0.0092579585	-0.0388641009	0.0169284409	0.2357413394	-0.1497831653	0.044198673200000003	0.024434564500000002	-0.13162192179999999	0.0424849492	0.0632817257	0.22643224469999998	0.14136822400000001	0.0015025879	-0.037063812599999996	-0.1100653918	0.2324301853	0.060853213600000004	-0.0525903542	0.1364900734	0.1879013879	0.0731773162	-0.07216502080000001	-0.0759889612	0.0219214102	0.0484635639	0.0601542709	0.0118249298	0.0121331072	0.0673988896	0.1082653158	-0.0072327991	0.0036893569	0.050650741	-0.0086269557	0.0325602247	-0.0341861199	0.013010163799999998	0.0427992395	0.1144310057	-0.1020762733	-0.1195211784	0.0047808066	-0.0199648768	0.10561301630000001	0.0031146772	-0.0809015228	0.0043261142	-0.1309480426	0.0409979064	0.06696602509999999	0.0460041459	-0.13907618119999998	0.0986208506	0.11873763710000006	0.0780757597	0.1768838914	0.0575773554	-0.18982903850000002	0.029974153599999998	0.055339671900000005	-0.0100135538	-0.12052793310000001	0.029771570299999998	0.0	0.107485	0.0059029999999999925	3.484540899999989e-05	0.011553025225	0.0601971	-0.03040359999999999	0.0009243788929599995	0.00362369084841	0.116503	0.002300999999999997	0.013572949009	5.2946009999999885e-06	-0.00425748	0.00054477	1.81261359504e-05	2.967743529e-07	-0.0012766600000000006	-7.382000000000071e-05	5.4493924000001024e-09	1.6298607556000016e-06	0.00273135	0.0002679900000000001	7.4602728225e-06	7.181864010000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32205.45703125	-85.4140625	1037191462.5916901	7295.562072753906	20312.080078125	-20.228515625	409.19284439086914	412580597.1001625	20660.369140625	-40.396484375	1631.8759498596191	426850853.0268898	1.0703220000000002	20.032673000000006	0.1296712	-0.0814945247	-0.1574421055	0.0230160053	-0.0701016463	-0.1626427678	0.08877843519999999	-0.1234706666	0.0057199535	0.0310290926	-0.0847643334	-0.0147941371	-0.2268601885	-0.011971135400000001	-0.17760306739999998	0.1443143154	-0.0471104446	-0.0259212771	-0.047651098200000006	0.0295357092	-0.0611041638	-0.0860875277	-0.0079970717	-0.013893685	0.0120077736	0.1846010379	-0.027572235	-0.1407705693	-0.205741007	-0.024273179199999998	0.16726242619999998	0.07492193280000001	-0.0041132181	-0.0723866949	-0.0881677766	-0.1177992445	0.0059546639000000005	0.033249714	-0.1769188272	-0.144170741	0.0327725195	-0.0078987987	-0.0302459092	0.08232160990000001	0.0609004475	-0.1635115294	-0.038700521099999996	-0.036066735	-0.0373919846	-0.0810293609	0.1588918698	-0.0072269614	0.057002006699999996	-0.0612078683	-0.11924842460000001	0.09566928429999999	0.1612817432	-0.1360261695	-0.0582220408	-0.0500833105	-0.0741458036	-0.079793093	-0.0188611979	-0.1663945806	0.2430486028	-0.0177351197	-0.0917754908	0.06070888	0.0401795343	0.0064883886	-0.0457920153	0.0681152852	0.0516101768	-0.1487300475	-0.0528996797	0.0102554147	-0.1539923779	-0.1783968455	0.042480145	0.0975710699	0.1492879318	0.0298179693	-0.0692029436	-0.0669503101	-0.06783679599999999	-0.0781794547	0.1385425107	0.0020717774	-0.062226930199999995	-0.19402127940000002	0.0828129093	-0.0120874584	-0.0071416080000000015	-0.10717190619999999	-0.0055237726	0.077993895	-0.0852670157	0.0075580424	-0.1580505304	0.0937616709	-0.0128651316	-0.1194599025	0.0380247348	0.0	0.107347	-0.00013799999999999923	1.904399999999979e-08	0.011523378409	0.013804399999999998	-0.046392700000000016	0.002152282613290001	0.00019056145935999994	0.12884500000000002	0.01234200000000002	0.016601034025000003	0.0001523249640000005	-0.00526441	-0.0010069299999999996	2.77140126481e-05	1.0139080248999992e-06	-0.00120284	7.382000000000071e-05	5.4493924000001024e-09	1.4468240655999996e-06	0.00239613	-0.00033522000000000017	5.7414389768999985e-06	1.1237244840000014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32221.611328125	16.154296875	1038232236.5807533	260.9613075256348	20274.935546875	-37.14453125	1379.7162017822266	411073011.42993546	20621.009765625	-39.359375	1549.160400390625	425226043.7540016	1.081479	20.241493	0.03523279999999998	-0.1653109874	-0.0950384315	0.0415768306	0.008185168	0.0009620463	0.1444542966	-0.17372195780000002	-0.0482770929	0.0282295806	0.0335842447	-0.1195025282	-0.00030945939999999997	0.0704001363	-0.020377950500000002	-0.028488340499999997	-0.0159980271	-0.1078498256	0.0243196265	0.031269199	-0.0789577165	-0.1265752376	-0.0412019704	-0.0434856572	-0.0052071144	0.012216984399999999	0.0231153575	-0.0752697613	0.1878011882	-0.1487221025	-0.11707545720000001	-0.0949527652	0.04466343230000002	-0.0021575118	0.1418757675	0.1270952325	-0.16142799830000001	-0.1423993578	0.0101826391	-0.0146852951	-0.1530484519	0.0490770645	-0.152781979	0.0542466245	-0.071626468	-0.11657700730000001	-0.039106465099999994	-0.0043107137	-0.0672588001	-0.1737483346	0.0814647211	-0.08041596940000001	0.0599178313	-0.0775602446	-0.0793790753	0.0082677559	-0.0042854534	-0.2063452091	-0.1083491068	-0.0154715095	0.0837721304	0.049364678499999995	0.1372465877	0.014374169499999999	-0.0275679248	0.0158525925	0.0207749603	0.0262231785	0.1515234083	0.1162735885	-0.0553568216	0.0623356712	0.0058502185	-0.026483442599999997	-0.0841705874	0.052959056100000006	0.0681223444	0.075841399	-0.1712221277	0.0392306073	-0.027097774300000002	-0.0337026285	0.1095317316	-0.1926254627	-0.0186885535	-0.1536258129	-0.029390774300000002	-0.11174037949999999	0.0589521233	0.23764958100000005	-0.0250209412	-0.0355226134	-0.0172714002	-0.17223285870000002	-0.0277223345	0.0353391641	0.137681692	0.0871188842	-0.0565364096	-0.0859537326	-0.0157096384	-0.1181292731	0.0460898725	0.0	0.101516	-0.005831000000000003	3.4000561000000035e-05	0.010305498256	0.025635200000000004	0.011830800000000006	0.00013996782864000013	0.0006571634790400003	0.129547	0.0007019999999999804	0.016782425208999998	4.928039999999725e-07	-0.00518723	7.717999999999961e-05	2.69073550729e-05	5.95675239999994e-09	-0.00139304	-0.0001902	3.617603999999999e-08	1.9405604416e-06	0.00232613	-6.999999999999975e-05	5.4108807769e-06	4.899999999999965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32055.947265625	-165.6640625	1027583755.0965307	27444.581604003906	20280.755859375	5.8203125	33.87603759765625	411309058.2275734	20615.140625	-5.869140625	34.44681167602539	424984022.9885254	1.34005	25.08103	0.09700529999999996	-0.0238100476	0.0233953194	-0.0009660814	0.0273097646	-0.0563902109	-0.0341015851	-0.039168844	-0.0263774426	0.0676709724	0.17036228760000002	-0.030315793900000002	0.0292800846	0.018898198	-0.1123534452	0.0535416059	-0.0588915963	-0.1190925918	-0.023776383999999998	0.043294913899999996	-0.12311782210000001	-0.1100167611	-0.1532641287	-0.06839293190000001	0.027612378700000002	-0.08866204970000001	-0.1317307744	-0.07879974769999999	-0.007495226800000002	-0.056449373	-0.020157083899999997	1.9367e-05	0.0408005786	0.0552721108	0.0509515604	-0.075897468	0.08527627460000001	0.0423850193	-8.25795e-05	-0.1636124084	0.0390960215	-0.15659571	0.1287684256	-0.0872562214	0.0645619736	0.05363907	0.0860976086	-0.191446244	-0.1069485782	-0.0150904083	-0.033877886600000004	0.0639476276	0.013094063700000002	0.0042378815	-0.18916623230000001	-0.0075829852000000005	0.052832841799999995	-0.0238239514	0.0681057274	-0.0921208585	0.0812255536	0.1274322342	0.0048451255	0.052450367000000005	0.029223081499999998	-0.0085360157	-0.0941216599	0.0172611932	0.1167505399	0.036141296499999996	-0.0666497791	0.0483329184	0.08629515759999999	0.1012792381	-0.1976148509	-0.0571417013	0.0048578417	0.0217839119	0.036357634	0.12405806949999999	-0.0372352616	0.037704566099999996	-0.0309877857	0.029165512200000007	0.0254099477	0.0619285303	-0.10899521	-0.08425434789999997	-0.0574620135	-0.1521404909	0.0591503601	0.0149551453	-0.0537609954	-0.0470095297	0.046621099699999995	-0.1874628196	-0.2339131357	-0.08444018810000001	-0.1450225218	0.0823936268	-0.018545510600000002	-0.11653897	0.0539271024	0.0	0.10748599999999997	0.005969999999999989	3.564089999999987e-05	0.011553240195999995	-0.014130600000000004	-0.0397658	0.0015813188496400002	0.00019967385636000004	0.14771899999999996	0.01817199999999997	0.021820902960999988	0.00033022158399999876	-0.00539705	-0.00020981999999999945	2.91281487025e-05	4.4024432399999765e-08	-0.00150078	-0.00010774000000000004	1.160790760000001e-08	2.2523406084e-06	0.00267052	0.00034439	7.1316770704e-06	1.1860447209999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
