csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
31493.650390625	22.619140625	511.6255226135254	991850014.9269142	18555.80859375	47.380859375	2244.9458351135254	344318032.56788635	19227.203125	-16.19921875	369685340.01000977	262.4146881103516	1.051654	21.787941	0.08129299999999999	-0.0241315148	-0.0689429558	-0.0318204532	0.0758689192	0.0722683095	0.0709428797	-0.0210160558	-0.0395182755	-0.0961348347	-0.0528465197	-0.08777109050000001	0.0753197655	0.065511272	0.07468449370000001	0.0306502924	0.0721736167	0.0550875969	-0.057625346699999996	-0.036505451099999996	0.014220501000000003	-0.0208186046	0.006459380600000001	-0.10939695320000001	0.0806657287	-0.0609021081	-0.0615895387	0.0059994572	-0.110464508	-0.1239956819	0.0583321101	0.0232667632	0.0650505515	-0.05537935	-0.045296564000000004	-0.0529793326	0.0017943853	-0.0847906805	-0.0107351304	0.0650240254	0.034664207999999995	0.0594900371	-0.0911068101	0.044553137199999995	-0.095458259	-0.0562782454	-0.012601543100000001	0.054741306100000005	0.0189504533	-0.048503063	0.0974656543	-0.0499726446	0.0082778555	0.051196556799999994	0.0708832718	0.18047990120000001	-0.0478779041	-0.1271473263	-0.0566224603	-0.0344614253	0.0355826914	0.0369931962	0.0102269231	-0.10202171550000001	-0.104874994	-0.0621497082	0.018683246299999998	0.09089073630000001	-0.0641317392	0.1166371783	0.0373445861	-0.0794180621	0.0437272942	0.047734177	0.0141303795	-0.11843525	-0.041629366099999995	0.0401124	0.004435199999999999	1.967099904e-05	0.00160900463376	0.0110155	0.0413053	0.00012134124024999998	0.0017061278080899994	0.142698	-0.025053999999999996	0.020362719204	0.0006277029159999996	-0.00285083	0.00010550000000000012	1.1130250000000025e-08	8.1272316889e-06	-0.00159823	-0.00010446999999999997	1.091398089999999e-08	2.5543391329e-06	0.00069846	0.0	0.0	4.878463716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31463.884765625	-29.765625	885.992431640625	989976044.544529	18550.6015625	-5.20703125	27.11317443847656	344124818.33062744	19209.208984375	-17.994140625	368993709.80539316	323.7890968322754	1.076718	22.307213	0.053489000000000016	-0.0078542821	-0.0346419424	-0.011953232900000001	0.025191446200000002	-0.0060457262	0.040420741600000004	0.07867159209999999	0.0516208463	-0.1408669567	-0.007684035899999999	0.0202451538	0.0659718722	0.0145519716	0.030462304500000002	0.0096989612	-0.0384113679	-0.0521486313	-0.0532167932	-0.0125087896	0.04906665650000002	0.0484071051	-0.09172256390000001	-0.1761791975	-0.0842323852	-0.004220318	-0.014289843	0.023665787400000002	-0.09155083359999999	-0.15755937279999999	0.0670984907	-0.042340776399999995	-0.1054230583	0.0009733161	0.0117736219	0.0255742687	-0.0318151615	0.0610313724	-0.0045621515	0.0590259953	0.06322110480000001	0.0278703749	-0.08952035400000001	-0.0023333105	-0.0882624572	-0.0138350825	-0.023847969500000003	-0.0155397747	-0.0002309312	0.07616566820000001	-0.0072645553	-0.1488277706	0.0216129543	-0.0476951001	0.0352647615	0.1251308577	0.0157408468	-0.0007850774	0.05405178099999999	-0.08847542509999999	0.030166377299999998	-0.08419680140000001	-0.224612586	0.1008026791	0.045648930899999995	0.0045826915000000005	0.1332638964	0.009394168199999999	-0.1521442186	0.146256343	0.0754668526	0.18232884230000002	-0.021083130699999997	-0.1027929147	0.0113134968	-0.11961294800000001	-0.0335495105	0.042028300000000005	0.001915900000000005	3.67067281000002e-06	0.0017663780008900004	0.0347356	0.0237201	0.00120656190736	0.0005626431440099999	0.165295	0.02259700000000001	0.027322437025	0.0005106244090000003	-0.00282507	2.5760000000000102e-05	6.635776000000054e-10	7.981020504899999e-06	-0.00167759	-7.936000000000011e-05	6.2980096000000175e-09	2.8143082081000003e-06	0.00069846	0.0	0.0	4.878463716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31419.990234375	-43.89453125	1926.7298736572266	987215786.3282204	18510.29296875	-40.30859375	1624.782730102539	342630945.7889557	19139.650390625	-69.55859375	366326217.0753517	4838.397964477539	1.123019	23.266466	0.09969465000000002	-0.0363936611	-0.0146829405	-0.0086410511	0.0190703781	-0.0031228249	0.0251571061	0.0092360434	-0.028449619300000006	0.0024411179	-0.0214229765	-0.0697863933	0.0320606364	0.0709666829	0.0477314455	0.07294039599999999	0.0041606768	0.0525722537	0.08819437109999999	0.0756876638	-0.05611551769999999	-0.0069016374	0.034713295400000004	-0.1035067721	0.0491225178	-0.10346520470000001	0.0750323792	-0.0277550877	-0.1009958716	0.0781870506	0.0907495633	-0.011371063999999998	0.0476845188	-0.033424154	0.0010691612	0.003073031	-0.025250531200000002	-0.068000279	0.0035138374	0.024311415	-0.0204176859	0.0100522674	0.0294280559	-0.0057346913	-0.0707861239	-0.0533159115	-0.026998558500000002	0.1215259573	0.0066804372	0.0565726496	-0.0708467493	0.0109970701	0.0334758583	0.0313836048	0.0393508831	0.0255126454	-0.1241066768	-0.121028941	0.002400485	-0.0910623483	-0.02769569	0.0877761449	0.0227788188	-0.0046382356	0.0692948798	-0.0692995873	0.056142106500000004	-0.0034477489000000004	-0.0814324675	0.007449026	-0.0525146509	0.046042587999999995	-0.09681099609999999	0.0274837512	0.0084904876	-0.1205315909	-0.025306205099999996	0.0435325	0.0015041999999999972	2.262617639999992e-06	0.00189507855625	-0.0123699	-0.0471055	0.00015301442601	0.00221892813025	0.188598	0.023303000000000015	0.03556920560400001	0.0005430298090000009	-0.00304592	-0.0002208500000000003	4.877472250000012e-08	9.2776286464e-06	-0.00141512	0.0002624700000000001	6.889050090000005e-08	2.0025646144e-06	0.000626141	-7.231900000000005e-05	5.2300377610000066e-09	3.92052551881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31370.93359375	-49.056640625	2406.5539894104004	984135474.5434724	18496.48046875	-13.8125	190.78515625	342119789.7308502	19120.51171875	-19.138671875	365593968.3868561	366.288761138916	1.005289	20.827366	0.0446976	-0.0355657698	0.018642522800000002	-0.0280928423	0.001417619	-0.0126529772	0.058654100599999995	-0.0688243899	-0.0053413984999999995	0.0117167229	-0.0248720093	-0.05718273400000001	-0.0013084361	0.0767716447	0.0799467784	-0.061135157999999995	0.0392925969	0.03773925	-0.14043236480000001	0.025085220499999998	-0.0196283355	-0.0701703142	0.047213300000000014	-0.0660968282	-0.0289564047	0.0197462033	0.0086215983	0.1028943167	-0.0197795964	-0.011739628	-0.0572637454	-0.018941536499999998	0.09874189679999999	-0.0378011696	0.0181383223	-0.0115878715	-0.0304330035	-0.0611157927	0.025963718700000003	-0.010549043999999999	-0.0633769595	0.0901087596	-0.0278898466	0.0235418892	-0.048187688799999996	-0.029611108599999998	-0.0061221094999999994	0.0619592435	-0.0031923534000000003	-0.0734918577	0.12201346589999999	0.0326912127	0.12872810269999999	0.021390026099999997	-0.035188821099999996	0.0795542449	0.0331757831	-0.025060869	0.0574553511	-0.0341899224	0.0485463643	-0.0228912437	0.0603783188	0.0483214291	0.09820435220000001	-0.0357213251	0.0984449385	0.00025381080000000004	-0.0131802149	0.0784205325	-0.0295056442	0.0933162	-0.011010586599999999	-0.0049001464	0.005662880699999999	-0.1211891893	-0.0169396104	0.04881	0.0052774999999999975	2.785200624999997e-05	0.0023824160999999996	-0.0122996	7.029999999999884e-05	0.00015128016015999998	4.9420899999998365e-09	0.180805	-0.007793000000000022	0.032690448025	6.0730849000000344e-05	-0.00270425	0.00034167000000000014	1.1673838890000005e-07	7.3129680625000015e-06	-0.00168831	-0.00027319	7.46327761e-08	2.8503906561e-06	0.000609865	-1.6275999999999967e-05	2.649081759999988e-10	3.71935318225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31403.576171875	32.642578125	1065.5379066467283	986184596.3827553	18478.716796875	-17.763671875	315.548038482666	341462974.45911026	19160.015625	39.50390625	367106198.75024414	1560.558609008789	1.2242309999999998	25.363356	0.09242845	-0.0018486785	0.0151427876	-0.0126296676	-0.0171023945	-0.0945345683	0.0376638317	0.0013842785999999998	0.0905565314	0.0159000135	-0.0366479275	0.106569681	0.0396892831	0.10077283599999999	-0.0239002894	0.051202469	-0.0692557559	0.041810761099999996	0.028101840099999997	0.0019872827999999998	-0.0365063933	0.0404582624	-0.0025360228	0.0865438868	-0.0138691901	-0.0394394116	0.17183294079999994	-0.1299996128	-0.1042410007	-0.0074351618	-0.0927481442	-0.012039631	0.0250940427	0.0094121829	0.0432902737	0.061516036600000004	-0.0251400368	0.0866723415	0.0168280088	0.0114030085	-0.079199214	0.0685115639	0.08464943189999999	-0.059226883200000004	-0.07786683259999999	0.11683942470000001	-0.0642050007	0.0083365989	-0.023326837799999996	0.0947505064	-0.0180003086	-0.031859353199999996	-0.0713914165	0.049321715999999995	-0.0896303592	-0.0980143758	-0.021943814300000003	-0.0202685118	-0.0436115017	0.0536505782	0.0009854492	0.0098839119	0.0089256908	-0.2144780866	0.0734544451	-0.030118390699999997	0.11639218259999999	0.0520385765	0.0085596143	0.09479426210000001	-0.07209440519999999	-0.0187234163	-0.0716734955	-0.0678745457	0.0028322072	-0.1215843189	-0.0084904876	0.0356655	-0.013144500000000005	0.00017277788025000008	0.0012720278902499994	-0.0455338	-0.0332342	0.00207332694244	0.00110451204964	0.192778	0.011973000000000013	0.037163357284000005	0.00014335272900000028	-0.0030328000000000004	-0.00032855000000000037	1.0794510250000024e-07	9.197875840000003e-06	-0.00142392	0.00026439	6.990207209999999e-08	2.0275481664e-06	0.00069846	8.859500000000001e-05	7.849074025000002e-09	4.878463716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31431.41015625	27.833984375	774.7306861877441	987933544.4104156	18501.84375	23.126953125	534.8559608459474	342318222.14941406	19182.38671875	22.37109375	367963960.2276764	500.46583557128906	1.005039	20.822182	0.12606028	-0.05412846650000002	-0.0569954466	-0.0297345473	0.027220580499999997	-0.0039110199	0.0966403137	-0.0684793974	-0.034475439	-0.0349735373	-0.0773146345	0.0026450464	0.0946142115	0.13172306539999998	-0.0838265884	0.066987384	-0.012867406100000001	0.0535151001	0.0269904706	0.0159855571	-0.0031259407	0.046696494000000005	0.1651792099	0.0791558606	-0.011756343600000002	-0.0056032702000000005	0.0815703995	0.1452010439	0.0835477137	-0.0962180863	0.0210822876	-0.012154840900000002	0.0117880208	-0.0502602012	-0.0255484225	-0.0425489553	-0.0321927159	-0.0664945321	0.010969667800000001	0.0358199961	-0.07404647190000001	0.1015068453	-0.0194097802	-0.0345884587	-0.1423999852	0.059958910899999995	-0.0180423017	0.061888134299999994	-0.009936029499999999	-0.026527568300000002	-0.07738034440000001	0.035539669700000005	0.0105158663	0.1003700634	-0.1468038203	-0.0097314688	-0.0047004042	-0.1056882017	0.162733753	-0.0440009505	-0.0781777587	0.08806366880000001	0.0402691072	-0.0342507846	0.0835748584	0.0092503521	-0.0665006682	0.1057991999	0.1469811203	0.0690271958	-0.1322355388	0.0279958912	0.1146047194	-0.0258990938	0.0	-0.1217161239	-0.0	0.0356804	1.4900000000005189e-05	2.2201000000015454e-10	0.00127309094416	0.00761823	0.05315203	5.80374283329e-05	0.0028251382931209004	0.15295799999999998	-0.03982000000000002	0.023396149763999997	0.0015856324000000017	-0.00270425	0.00032855000000000037	1.0794510250000024e-07	7.3129680625000015e-06	-0.00149376	-6.984000000000005e-05	4.877625600000007e-09	2.2313189376e-06	0.000435383	-0.000263077	6.9209507929e-08	1.89558356689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31446.716796875	15.306640625	234.2932472229004	988895997.3028604	18530.060546875	28.216796875	796.1876258850098	343363143.87085336	19188.64453125	6.2578125	368204078.9466705	39.16021728515625	0.993279	20.578539000000006	0.06446877	0.0098274121	-0.024508541000000002	-0.0155163471	0.0063106967	-0.0499786866	0.0323215344	-0.0242924548	0.0291568385	-0.0604866941	-0.0781145069	-0.0657781039	0.053595339400000004	0.1162111609	0.020464943200000002	-0.1106335544	-0.0401649969	-0.0276360873	-0.12148525730000001	-0.0700490617	0.1010620835	0.0264967061	0.0317321233	0.0090967385	0.060016354	-0.0765926203	0.0792836588	-0.0062263701	0.004268531	-0.0086631213	-0.0540119784	-0.0018277501999999998	-0.18083984190000002	8.49371e-05	0.0052059682	0.01981859	-0.033682168	0.036151007400000004	0.0008515904	0.0166891832	-0.0530352273	0.0597339587	-0.1011710521	0.046195409800000004	-0.1123166733	-0.030272278700000002	-0.1095210294	0.0140064866	-0.06781296469999999	0.0245650749	0.0382709152	-0.09481473900000001	-0.0376373134	-0.0322256939	-0.09001121349999999	0.0471898005	-0.0692851617	0.0608551381	-0.07513049999999999	-0.08935216929999999	-0.099084605	-0.04935184980000002	-0.1583651896	0.0467375559	-0.0070307527	-0.12020844480000001	0.0053791162	-0.059220257699999994	-0.0306733786	0.10457659150000001	0.1739004741	0.0132965523	-0.0009209098	0.1325932698	-0.0028322072	-0.1215843189	0.0084904876	0.047237199999999986	0.011556799999999992	0.00013355962623999983	0.0022313530638399994	0.0261943	0.01857607	0.0006861413524899997	0.00034507037664489984	0.16903	0.016072000000000003	0.0285711409	0.0002583091840000001	-0.00290684	-0.00020258999999999992	4.1042708099999954e-08	8.4497187856e-06	-0.00134391	0.00014984999999999998	2.2455022499999997e-08	1.8060940881e-06	0.000448221	1.2837999999999988e-05	1.6481424399999968e-10	2.00902064841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31412.458984375	-34.2578125	1173.5977172851562	986742579.4450417	18512.73828125	-17.322265625	300.06088638305664	342721478.6700592	19184.904296875	-3.740234375	368060552.8802528	13.98935317993164	1.04856	21.723839	0.16949915	-0.0286224236	-0.0182713177	-0.0047480659	0.0024493977	-0.0491766053	0.0149574269	0.0038404495000000003	0.0049293366	-0.0128544737	-0.0325960422	-0.1056203744	-0.01814995	-0.08528612449999999	-0.054591067	0.0346470041	-0.14995128619999998	0.028942890699999998	0.0652053989	-0.2042334902	-0.0997888288	-0.09345691449999999	0.0587056309	0.15239186289999998	0.08262845049999999	0.0438064191	-0.0355984456	-0.0669605873	0.050572903200000005	-0.0650206129	-0.0222570528	-0.039465870800000004	-0.0350793429	-0.010356524	0.0134004281	0.030492111000000002	-0.0239036144	0.0023667017	0.0059730527	0.0243669673	-0.0232980063	0.0189425017	-0.003679105	0.0372947298	-0.0010075943	-0.08015873559999999	0.0400098414	0.08363597	-0.160682489	-0.1473388333	-0.030437798199999998	0.086325506	-0.1393138662	-0.012559691599999999	0.0631163431	-0.1539143241	-0.029481709100000007	0.0127748731	0.0223082294	0.1539850164	0.057544409500000004	0.05911761860000001	-0.0479121899	-0.018297971899999998	0.021346990899999998	-0.0030297812	0.0550131942	-0.0989964547	0.0887600421	0.1543859398	0.0007855361999999999	0.1464089409	-0.1371908983	-0.0965110876	-0.005662880699999999	-0.1211891893	0.0169396104	0.0391423	-0.008094899999999995	6.552740600999991e-05	0.0015321196492899998	-0.0293407	-0.055535	0.0008608766764899999	0.0030841362249999994	0.203952	0.034922000000000016	0.041596418304	0.0012195460840000007	-0.00416217	-0.0012553299999999998	1.5758534088999996e-06	1.7323659108899993e-05	-0.00149376	-0.00014984999999999998	2.2455022499999997e-08	2.2313189376e-06	0.000434456	-1.3765e-05	1.8947522500000003e-10	1.88752015936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31379.1015625	-33.357421875	1112.7175941467283	984648014.8696901	18536.73046875	23.9921875	575.6250610351562	343610376.4710846	19141.203125	-43.701171875	366385657.07250977	1909.792423248291	1.137876	23.574268	0.09143869999999996	-0.026061197999999997	-0.0205052695	-0.0131899101	0.047533533899999994	0.022079131800000002	0.0532133065	0.0212961448	-0.06577006769999999	0.0464408108	-0.011240858400000001	-0.1367729629	-0.0536115319	0.0102629702	0.0460886259	-0.026211294700000002	0.029025297000000002	-0.0172044155	-0.1171642354	-0.0772143699	-0.0323215463	0.0735116242	0.0756360183	0.09296337460000001	0.1679933343	0.1054037028	-0.0098413033	0.0407609901	-0.0134514973	-0.0780116759	-0.07355019730000001	-0.0193241258	-0.021765507000000003	-0.0342559699	-0.0173519321	-0.024950374900000002	-0.039813349	-0.11485054509999999	-0.0101242324	0.058370298200000004	0.0246449581	0.0221126025	0.0037673746	0.0579554047	0.0330333173	-0.0714538591	0.0318153097	0.0359020106	0.0307392964	-0.18998949969999998	0.141933151	-0.025715263399999997	0.008048444	0.155093898	0.0063442187	-0.06566407519999999	-0.072175858	0.0412215257	-0.0114736396	0.0098768498	-0.04274032480000002	0.0222484365	0.0122948971	-0.0640270022	0.057200532199999994	0.0347809322	-0.0072923876	-0.0808330013	-0.0110734256	0.15100584050000002	0.059212897300000004	-0.17270517289999998	0.1154511935	0.007091623000000002	-0.0084904876	-0.1205315909	0.025306205099999996	0.0496125	0.0104702	0.00010962508803999998	0.00246140015625	0.0244935	0.0538342	0.0005999315422500001	0.0028981210896400003	0.206118	0.0021660000000000013	0.042484629924	4.6915560000000065e-06	-0.00369083	0.0004713399999999998	2.2216139559999982e-07	1.36222260889e-05	-0.00149376	0.0	0.0	2.2313189376e-06	0.00040643	-2.8026000000000013e-05	7.854566760000002e-10	1.651853449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31323.5078125	-55.59375	3090.6650390625	981162141.6797484	18507.888671875	-28.841796875	831.8492469787598	342541943.0905189	19109.255859375	-31.947265625	365163659.49905777	1020.6277809143066	1.155151	23.932175	0.07883724000000003	0.0076686796	0.027862878100000002	0.0073466934	-0.0250801734	-0.0646313132	0.0125050949	-0.019100260900000002	-0.0012595844	0.0014650522	-0.006142194	-0.109885322	-0.07217510419999999	-0.05513267349999999	0.11035315109999999	-0.1157602409	-0.059263603	0.032640119100000003	0.0581156082	0.007296793	-0.1286022586	-0.012713872	-0.1457423584	0.058339836299999996	-0.0848053679	0.0280434892	-0.0172529638	-0.1084469699	0.159935713	-0.1197015205	-0.1592508251	0.0445434963	0.0607552677	0.019415399099999998	0.040967463100000004	0.0334210232	-0.0361472307	0.018130531499999998	-0.003910648	-0.0034501751000000002	-0.0460909612	0.0007295639	-0.0594922112	0.0490800974	0.06795792169999999	-0.0914324759	0.0463272203	0.0338250878	-0.08734208210000001	0.0194966086	0.0315458355	0.1001406507	-0.019871533	0.0146563294	0.1417360903	-0.0373106404	0.2212684452	0.1361176743	-0.0372231876	0.012759536100000001	-0.038147065	0.0924615117	0.049348581100000004	-0.0679217001	0.1237267365	-0.22999890190000002	-0.024346577999999997	0.0641086725	0.0796636047	-0.0120685281	0.0018505532	0.1890047436	0.1019019425	-0.0294045754	-0.0113134968	-0.11961294800000001	0.0335495105	0.041503500000000006	-0.008108999999999991	6.575588099999986e-05	0.0017225405122500005	0.00407736	-0.02041614	1.6624864569600006e-05	0.0004168187724996	0.229825	0.02370700000000001	0.052819530625	0.0005620218490000003	-0.00408571	-0.0003948800000000001	1.559302144000002e-07	1.66930262041e-05	-0.00137018	0.0001235800000000001	1.527201640000002e-08	1.8773932324e-06	0.000420072	1.3641999999999962e-05	1.861041639999989e-10	1.7646048518399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31389.11328125	65.60546875	4304.0775299072275	985276432.5831453	18553.84375	45.955078125	2111.869205474853	344245117.89941406	19112.2265625	2.970703125	365277204.17633057	8.825077056884766	1.436939	29.770199	0.16703019999999996	0.0117192752	0.0017878093	0.0091759741	0.062130537300000004	0.0222504054	-0.0500628741	0.10903859070000001	0.0198365538	0.10610987599999999	0.0030724641999999996	-0.0812433238	-0.11549276539999999	-0.0270194794	-0.1470563432	-0.1430513131	-0.08778443289999999	0.1491609773	-0.0557831328	0.2880806043	-0.0242615374	0.10630049800000001	0.2055561871	0.0400920121	-0.1250451979	0.1244769767	-0.11992280599999999	-0.0764791556	0.0622959793	0.0081637092	0.1591484553	-0.0220338173	-0.2449790734	0.0005745576	-0.026483966400000003	0.044133392	-0.0195530804	-0.0721938992	-0.0196065539	0.08693256949999999	0.0823485065	-0.0278140138	0.1399246618	0.0574078661	0.19046337929999999	-0.030966177400000006	-0.0660291522	-0.0189025998	-0.2082263499	0.021945485600000002	0.06341665980000001	0.1497070735	0.1781666762	-0.0192867346	0.0015206911999999999	-0.1051071097	-0.11085893179999999	0.0747301641	0.0680254466	-0.2596391515	0.0720433546	0.06979109530000001	-0.0280213739	-0.0399581985	-0.0438072546	0.10560638	0.1254018666	-0.2996206535	0.068276	-0.12561139400000002	0.0557168109	0.058645552999999996	0.0088465649	0.0402137979	-0.0141303795	-0.11843525	0.041629366099999995	0.0356344	-0.005869100000000009	3.4446334810000107e-05	0.0012698104633599998	0.00338101	-0.0006963500000000005	1.1431228620099996e-05	4.849033225000008e-07	0.365529	0.135704	0.133611449841	0.018415575616	-0.00423657	-0.00015086000000000006	2.2758739600000022e-08	1.7948525364900002e-05	-0.00129809	7.208999999999991e-05	5.196968099999988e-09	1.6850376481e-06	0.00014780699999999996	-0.000272265	7.4128230225e-08	2.184690924899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31363.779296875	-25.333984375	641.8107643127441	983686651.7830848	18446.89453125	-106.94921875	11438.135391235352	340287917.8470612	19175.216796875	62.990234375	367688939.20715714	3967.769626617432	1.730207	35.846062	0.39835249	0.11277919800000001	-0.0074775473	0.12710854259999999	-0.006507423199999999	-0.1510001396	-0.1574557144	-0.1065469362	0.0989736366	0.1596527597	0.0514536779	0.0037355513000000003	-0.0231270884	-0.09540817720000001	0.003409975	-0.021665710499999997	0.2275691536	0.0637511941	0.1666325798	0.0660217548	-0.0238679691	0.0648357558	-0.101120345	-0.0535496867	0.1132461468	0.08881584070000001	-0.0390415358	-0.08637404259999999	-0.06260462650000001	0.1086927815	-0.0126312575	-0.044325979800000005	0.00024004740000000002	0.11857354369999999	-0.0453504743	0.1378085268	-0.041933427599999996	0.0642586122	-0.0940890143	-0.0965177232	-0.1603390083	-0.0882112786	0.1487626933	0.0158275285	0.2101898791	-0.0517597091	-0.0656279352	-0.15538785119999998	0.1110824876	0.17282579260000006	-0.065144936	0.0062803991	-0.0907724047	0.1662181809	0.1450421501	0.0536279639	-0.013530554399999999	-0.0295780962	0.0641769171	0.0234678192	0.0034893111999999998	-0.0073641915000000014	0.0273933869	0.0533493954	0.0005701189	-0.14239614	0.05781011	-0.1045641399	0.0108874898	-0.0479237625	0.1094080707	-0.0707131812	-0.0454181297	-0.1007078927	-0.0169396104	-0.1170010477	0.049506407599999996	0.0568881	0.0212537	0.00045171976368999997	0.00323625592161	0.0604621	0.05708109	0.00365566553641	0.0032582508355881003	0.513063	0.14753400000000005	0.2632336419690001	0.021766281156000017	-0.006302899999999999	-0.002066329999999999	4.269719668899996e-06	3.972654841e-05	-0.000396147	0.000901943	8.135011752490002e-07	1.5693244560899998e-07	-0.000333594	-0.000481401	2.3174692280100001e-07	1.1128495683599999e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
