csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
28031.833984375	-1.486328125	2.209171295166016	785783716.5275612	18603.7578125	6.427734375	346099804.74615484	41.31576919555664	19321.822265625	11.482421875	373332815.664402	131.84601211547852	1.279354	23.889736	0.13094280000000005	0.046977579000000005	0.1194063078	0.0785953505	0.028359555	-0.1560989482	0.0268205938	0.0204474249	-0.0311801402	-0.0693490938	-0.0021692026	0.1044597449	-0.0784496212	-0.0382315613	-0.0087134326	0.0343988227	-0.1934803709	0.0485629661	0.0068163152	-0.114181705	-0.22592614589999999	-0.1257438825	0.0139538371	0.1448704266	-0.0569760768	0.1284533037	0.0232282829	0.033929873799999996	-0.04778386	-0.07186460230000001	0.055916536600000004	-0.024502316099999998	0.0016749901000000002	-0.007391316899999998	0.1601498059	-0.1421720219	0.006702000699999999	-0.0600309263	0.1714344611	0.25356549510000004	-0.0096293777	-0.0481823388	0.006495813100000001	0.2182179596	-0.13170926730000002	0.0228144746	0.0518987153	0.09719057589999999	0.053435408600000005	-0.0769652157	-0.1381109646	0.0026873029	-0.08689584859999999	-0.0108774175	0.0144722931	-0.1534587287	-0.012258726599999999	-0.0244997887	-0.025908119700000003	-0.072581591	0.0441292057	0.1492883349	-0.0037581481	-0.062450095	-0.115784388	-0.0576002544	0.11971592630000001	-0.24794014329999997	0.0804009796	0.0146637566	-0.0314886948	0.1083596295	-0.0813224375	0.09027041529999999	-0.2402044728	-0.1288334062	-0.1168320188	0.0020981008999999998	0.1161192334	0.138352822	0.12254059119999999	0.050438333700000004	0.0503347161	0.0061480227	0.0982615945	0.0535593008	0.0172622806	-0.0327983862	0.0056423958	0.12777362720000002	-0.210789382	0.0416836102	-0.1415880699	0.060266715199999994	0.0426788355	0.0368655032	-0.10241615189999999	0.0549110892	-0.037133002000000005	-0.037028583999999996	0.0042954574	-0.1218673892	-0.0128651316	0.0	0.0907873	-0.01846769999999999	0.0003410559432899996	0.00824233384129	-0.147503	-0.042578999999999985	0.0018129712409999997	0.021757135009	-0.0123879	0.015757599999999997	0.00015346006640999996	0.0002483019577599999	-0.00409656	0.0004328600000000002	1.8736777960000016e-07	1.6781803833599998e-05	-0.0040709000000000006	0.0003628399999999997	1.6572226810000008e-05	1.3165286559999974e-07	0.00277002	0.0002870700000000004	8.240918490000023e-08	7.6730108004e-06	0.0	0.0	0.0
28372.03125	340.197265625	115734.17953872679	804972157.2509767	18613.568359375	9.810546875	346464927.0691261	96.24682998657228	19355.326171875	33.50390625	374628651.2196693	1122.511734008789	1.180841	22.050182	0.08240084000000003	-0.1403307563	0.115606709	0.0687991151	-0.0322303512	-0.0187941543	0.0974899915	-0.0668886804	-0.0681630258	0.008428834599999999	-0.12431819640000001	0.021618469100000003	0.0360520225	-0.2361764292	0.11605943699999999	0.18582325449999998	-0.0969903691	-0.0095981039	0.0449950678	0.052431474400000004	0.028499792000000006	0.1027883827	0.1464652825	-0.05983308900000001	-0.1695655591	-0.0212644337	0.0208203835	-0.047936713799999996	-0.09434027210000001	0.0405797009	-0.10659272019999999	0.0421694885	0.0051120395	-0.0752186657	-0.031972737200000004	-0.130838664	-0.0074370216000000005	0.0395168231	-0.09774492109999999	0.1395921111	0.0337273566	0.0249849737	-0.0730908956	0.0129808396	0.11124366050000001	0.07426360139999999	0.037698800899999996	0.0200082236	-0.1300164515	-0.0491093967	-0.13387876810000002	-0.0828436883	-0.052154130099999994	-0.0124948244	-0.0165715665	-0.021282602999999997	-0.0541432438	-0.027549047099999998	-0.062427054	-0.057523056100000004	-0.077577649	0.1061788128	0.16457815650000002	-0.1260990288	0.0310873329	0.084349011	0.2205584003	-0.0369587913	0.0982341765	-0.0382187744	0.0290543552	0.0315213158	0.0266355783	-0.14855322740000002	0.0417942984	0.0046690001	-0.07051087860000001	-0.1874081927	-0.09649803779999999	0.0764120994	-0.026049625099999998	-0.1463816758	0.1558166752	0.0706696146	-0.0710474698	-0.025348055699999997	0.0164769881	0.1379291082	0.1326246556	-0.1247251092	0.0755048965	0.0134328551	-0.0036924019	-0.0924615459	-0.0118267689	0.17775910890000002	0.12281066789999999	0.071600384	-0.1455099551	-0.1239660488	0.0014320815	-0.12213587039999999	-0.0042954574	0.0	0.08271789999999997	-0.008069400000000032	6.511521636000053e-05	0.006842250980409996	-0.147498	5.0000000000050004e-06	2.5000000000050003e-11	0.021755660004	-0.00191246	0.01047544	3.6575032516e-06	0.00010973484319359996	-0.00419348	-9.692000000000034e-05	9.393486400000066e-09	1.7585274510400002e-05	-0.00340853	0.0006623700000000008	1.16180767609e-05	4.3873401690000096e-07	0.00225229	-0.0005177300000000001	2.680443529000001e-07	5.0728102441e-06	0.0	0.0	0.0
28171.02734375	-201.00390625	40402.57032775879	793606781.6023103	18622.439453125	8.87109375	346795251.18530655	78.69630432128906	19333.32421875	-22.001953125	373777425.3473053	484.08594131469727	1.017763	19.004976	0.14229074	-0.0725146358	0.029623656800000002	0.1029767402	0.0406865748	0.0645137128	0.0550410832	-0.024800243599999997	-0.019802766200000002	-0.0642582903	0.04864912440000002	0.1605895322	0.023971010600000002	-0.0447394362	-0.0687772935	0.0755229076	0.1480121781	0.0497832539	-0.0611620155	-0.055805080300000004	-0.0695652605	0.1301369653	-0.131363578	-0.0140059613	-0.0330916873	-0.0760801275	0.0506772957	0.09337009660000001	0.1000766222	-0.0349901607	-0.055909794400000004	0.024712354199999998	-0.038457772700000004	-0.062114942699999995	-0.0070290883999999994	0.0028425314000000003	0.028303957799999998	0.1761473798	-0.088303504	0.1793357082	0.0042544754	-0.08541284880000001	-0.18318896350000002	-0.09221061480000001	-0.1260905389	0.022929467000000002	0.07358467519999999	0.0280398819	-0.0641806207	0.0491607186	-0.10614281240000001	-0.0804161672	0.022028887599999998	-0.0071107337	0.0391147082	0.0645756079	-0.0708615385	-0.038769322599999996	-0.024316182999999998	-0.0193762301	0.134544686	0.1365134981	0.0427481919	0.0625561983	0.13352071029999998	0.0563595396	0.012264729299999999	-0.0078911998	0.0101624656	0.0738014535	-0.006226268	0.159966461	0.10715380460000001	-0.15858355970000002	0.0646171205	-0.1551210387	-0.0262766018	0.0849795913	0.0464060629	0.011096545	0.0939569334	-0.016875839099999998	-0.0098962493	-0.006247148100000001	0.1073185169	0.029514352999999997	-0.0107555443	-0.0093229435	0.12164745769999999	-0.131251072	-0.0364710486	0.033413332000000004	-0.0007089202	-0.07735010889999999	-0.025174990499999998	-0.1029538569	0.0981100391	-0.1130219153	0.2213573339	0.0835673029	-0.0014320815	-0.12213587039999999	0.0042954574	0.0	0.07674989999999997	-0.005968000000000001	3.5617024000000014e-05	0.005890547150009995	-0.08367260000000001	0.06382539999999998	0.0040736816851599965	0.0070011039907600025	-0.0479593	-0.046046840000000006	0.00230009445649	0.0021203114739856005	-0.00431253	-0.00011904999999999987	1.4172902499999973e-08	1.85979150009e-05	-0.0037429	-0.0003343700000000005	1.4009300410000006e-05	1.1180329690000034e-07	0.0021767	-7.558999999999995e-05	5.713848099999992e-09	4.738022890000002e-06	0.0	0.0	0.0
28318.78515625	147.7578125	21832.37115478516	801953592.7258452	18608.974609375	-13.46484375	346293936.01236343	181.3020172119141	19338.00390625	4.6796875	373958395.07814026	21.89947509765625	1.006283	18.790611	0.05470899999999999	-0.13274118199999999	-0.04994468269999999	0.0839452435	0.0721791349	0.0412568743	0.12235044	-0.1023204992	0.05992779860000001	-0.12426381869999999	0.1015523708	0.0329361981	-0.1436930215	-0.09571092880000001	0.0763872368	0.034485675	-0.10622315980000001	-0.0256036911	-0.0966278458	-0.10359788689999999	-0.0721498003	-0.0139285276	-0.06960265139999999	0.0543342173	-0.0193843992	-0.11446477699999999	-0.0025796487	-0.0062019833	-0.032172773599999996	-0.023228911	-0.0106002944	-0.023192653799999997	-0.0476230088	-0.045091540199999995	-0.050144349299999995	0.0681941037	0.105628393	0.1616773564	-0.0823655589	0.027382907999999997	-0.08968190359999999	0.0046006543	-0.011393268600000001	0.0178467992	-0.031814820699999996	-0.08402862650000001	-0.0071161485999999986	-0.0976466415	-0.11383161	0.09422610220000001	-0.0658961443	-0.0939219412	-0.08875649460000001	0.08338587809999999	0.0764430615	0.004997989	-0.10373187199999999	-0.1341816692	0.0027691509	-0.0570695293	0.0949065544	0.0293893613	-0.0539689948	-0.1153143379	0.046834008200000006	0.1006098123	0.1057690533	-0.1177242539	-0.027169793199999997	0.0664494772	0.09690233529999999	0.1034595007	0.0354042672	0.0407102611	0.06401631519999999	-0.0720928642	-0.0442461808	0.054169862400000005	0.051665307199999996	-0.143097084	-0.0384863487	-0.047810911100000006	-0.06291428290000001	-0.06366307360000001	-0.1420011873	0.0055801120999999995	0.0049481522	-0.043002449500000005	0.14053015859999998	0.0331972535	0.0117790302	0.0524174002	-0.055001855499999995	-0.0796694362	-0.10398476970000001	0.0435305587	0.0763397327	0.0860080868	0.0128811653	-0.026984720400000002	-0.0042954574	-0.1218673892	0.0128651316	0.0	0.0767651	1.5200000000034632e-05	2.3104000000105278e-10	0.005892880578010001	-0.0895609	-0.005888299999999985	3.467207688999983e-05	0.008021154808809999	-0.08774680000000001	-0.03978750000000001	0.007699500910240001	0.0015830451562500007	-0.00447195	-0.0001594199999999995	2.541473639999985e-08	1.99983368025e-05	-0.00372196	2.094000000000054e-05	1.38529862416e-05	4.3848360000002273e-10	0.0021767	0.0	0.0	4.738022890000002e-06	0.0	0.0	0.0
28204.015625	-114.76953125	13172.045303344728	795466497.3752441	18618.986328125	10.01171875	346666651.88690567	100.23451232910156	19308.32421875	-29.6796875	372811384.1363678	880.8838500976562	1.058242	19.760849	0.09039610000000001	-0.0541868497	-0.0820959366	0.12014964859999999	0.0931608567	-0.0163263352	0.0680509732	-0.076767694	0.16646197699999998	-0.0121869118	-0.0954287999	-0.0580505229	-0.16472964369999998	-0.0747265761	0.1010382375	-0.0901712516	-0.044065895199999996	0.024640065200000002	-0.029398626299999998	0.0467606181	0.012292248899999999	0.016975711299999998	0.047205523	0.1650049964	0.0950860794	0.19175747629999998	0.0870121752	-0.13387408050000002	0.0283469731	-0.1013549467	-0.1542374332	0.08142199809999999	0.0257781642	0.038862665	0.1083425428	0.08467619359999999	-0.04455369730000002	-0.0946878836	-0.08401932320000001	0.0389645075	-0.0611160242	-0.0693402961	0.12521947460000002	-0.1696055032	-0.014006973	-0.0267844306	-0.027224182799999996	-0.024455680499999997	-0.0421806179	0.1428568489	-0.050861754800000006	-0.0411196093	-0.1278075534	5.0006800000000004e-05	0.0899305803	-0.0241435275	-0.0570138262	-0.1288797471	0.1559340587	-0.0681515828	-0.0865069753	0.016959370300000002	-0.1310275974	-0.07117328740000001	0.0543380405	0.011678188999999999	0.1293693332	-0.1057076232	0.1270922392	-0.0685871086	-0.0748563429	0.1100416695	0.11414824220000001	0.1285064598	0.07330939809999999	0.012666178500000002	0.07088238820000001	-0.0478929625	0.11536419310000001	0.0116035693	0.057931732699999995	0.0232963617	0.0332950814	-0.0442003074	-0.0056814213	0.0741516002	0.0461880404	0.0013529036	-0.1262165408	-0.0312952736	0.10695638140000001	-0.12251251630000001	-0.0003151849	0.2070383852	-0.06058628	0.16545242710000002	-0.1247765728	0.031180405499999998	0.0182885881	0.0128276669	-0.0071564723	-0.12133101710000001	0.0213711897	0.0	0.098483	0.021717900000000002	0.0004716671804099999	0.009698901289	-0.0915271	-0.0019662000000000147	3.8659424400000605e-06	0.008377210034410002	-0.07884429999999999	0.008902500000000022	0.006216423642489999	7.925450625000039e-05	-0.00533002	-0.0008580700000000008	7.362841249000013e-07	2.8409113200400007e-05	-0.00381537	-9.340999999999992e-05	1.45570482369e-05	8.725428099999988e-09	0.00238141	0.00020470999999999987	4.1906184099999946e-08	5.6711135881e-06	0.0	0.0	0.0
28203.703125	-0.3125	0.09765625	795448869.9631348	18614.548828125	-4.4375	346501428.0746498	19.69140625	19311.5625	3.23828125	372936446.1914063	10.486465454101562	1.1858879999999998	22.144428	0.1393939	-0.030322085	-0.0826942154	0.1122228902	0.1007785502	-0.0257312369	0.0084471947	-0.0542623263	0.0719190761	-0.0038754776	-0.0625894696	-0.0569536557	-0.045767227199999996	-0.0154671529	0.1577806948	0.0158050016	0.0673936499	0.044189003899999996	0.0663333476	-0.0903838842	0.2480232491	0.0654435672	-0.0679979966	0.0456201339	0.0846003673	0.0011460849	0.1029297185	0.026134390499999997	0.163577327	0.09367762019999999	0.0275712565	-0.0540485604	-0.037411519500000004	0.0185611979	-0.0089659412	0.10799511460000001	-0.076378394	0.0371901967	0.0628089172	0.08284935410000001	0.0129692444	-0.12885801189999999	0.1988448267	0.1817500268	0.0234683023	-0.0279445652	0.011219620900000001	-0.0752307707	-0.0373941435	0.11958441619999999	-0.0550651896	0.0156985274	-0.1946096025	0.0170649765	0.0973078009	-0.0325909648	0.044851742	-0.022087389	0.1359055448	0.004773157	-0.0691856664	-0.013075689599999999	-0.0290049732	0.1183218851	0.0418408025	0.26290352570000003	-0.020750067	0.1281669791	-0.0870413137	-0.0976175703	-0.0044439225	0.13769730619999998	-0.043581876299999996	0.072191493	-0.0985513478	-0.0594797338	0.1397177134	0.0241723964	0.0750790466	-0.08039933099999999	0.07931559349999999	-0.0207609955	-0.0641836743	0.1185708635	-0.0921800308	0.11767591779999999	0.1148624561	-0.03888947	-0.026474543700000002	0.0051625734	0.0819667854	-0.0420720271	-0.2443355348	-0.0317232691	-0.0638914068	-0.0582365961	-0.009689311400000001	-0.0638333592	-0.17716901370000002	-0.0685576746	-0.0100135538	-0.12052793310000001	0.029771570299999998	0.0	0.0879852	-0.010497800000000002	0.00011020380484000005	0.00774139541904	-0.144398	-0.05287089999999999	0.0027953320668099983	0.020850782404	-0.110879	-0.0320347	0.012294152641	0.00102622200409	-0.00480088	0.00052914	2.799891396e-07	2.3048448774400007e-05	-0.00398752	-0.00017214999999999982	1.59003157504e-05	2.9635622499999936e-08	0.00220289	-0.00017852000000000018	3.1869390400000064e-08	4.8527243520999986e-06	0.0	0.0	0.0
28335.69921875	131.99609375	17422.968765258793	802911850.2154694	18607.3515625	-7.197265625	346233532.1704712	51.80063247680664	19296.302734375	-15.259765625	372347299.21664816	232.86044692993164	1.21777	22.739773	0.0914895	-0.0520774267	0.0199435396	0.090548714	0.0952055577	-0.07813484379999999	0.09870448050000001	-0.0478266778	-0.0728480595	0.0625064502	-0.0964159197	-0.0023670519	-0.0306208814	0.10447019310000001	-0.07551419200000001	-0.04831076559999999	-0.061050922800000004	-0.0160417165	-0.1565779627	-0.0679407853	0.2053541603	-0.0098774877	-0.00023932950000000002	-0.0692045634	-0.062321655	-0.0361400838	0.0504760365	0.09181686	-0.054729976900000005	-0.0213258727	0.09432021199999999	0.0239785593	0.0398557589	-0.042732185199999995	-0.07454863190000001	0.0650835932	-0.0718554299	0.026429041400000002	-0.0287213552	-0.09134392919999999	-0.15773034589999999	0.0994361894	0.0052085191	0.1579165607	-0.013058285900000001	-0.023118398999999998	0.0193592605	-0.054575593	-0.0673519705	-0.018939626799999998	-0.0640380082	0.06281930969999999	-0.24925711890000002	0.1394933818	0.09561277050000001	-0.0787950941	0.0083459199	-0.0118525121	-0.0504603558	0.0061140071	-0.092834846	-0.0233340429	-0.0970089602	0.0608560766	0.123179099	-0.0637165752	-0.0339764459	-0.0808388117	-0.0322772527	0.0654591193	0.0008536931	0.1196906149	-0.1030314863	-0.0342082652	-0.0093386802	0.0718014746	0.051301363600000004	-0.0445718621	-0.0323725486	-0.22417647359999998	0.050279385700000005	-0.0810674644	0.0469925676	0.0083022245	-0.011745128799999999	0.1529142481	-0.0527252724	0.0833393455	-0.044842418499999995	0.0630567572	0.0530182108	0.029014211	-0.0782244353	-0.1633559671	9.72791e-05	-0.0626571253	-0.077695993	0.028514655099999998	0.0073561703	0.14914899310000002	-0.0128651316	-0.1194599025	0.0380247348	0.0	0.0909892	0.003003999999999993	9.024015999999955e-06	0.008279034516640001	-0.12108800000000003	0.023309999999999984	0.0005433560999999992	0.014662303744000004	-0.08417949999999999	0.0266995	0.007086188220249998	0.0007128633002500001	-0.00489837	-9.748999999999956e-05	9.504300099999914e-09	2.39940286569e-05	-0.00353422	0.0004532999999999998	1.24907110084e-05	2.0548088999999982e-07	0.00242162	0.0002187300000000003	4.784281290000013e-08	5.864243424400002e-06	0.0	0.0	0.0
28092.58203125	-243.1171875	59105.966857910156	789193165.1825104	18609.91015625	2.55859375	346328756.0236969	6.546401977539063	19211.46875	-84.833984375	369080531.53222656	7196.804904937744	1.278516	23.874096	0.0861858	-0.0842430978	0.0414685156	0.0956119807	0.1113572401	-0.07328985	0.1382096357	-0.0657437964	-0.023893315800000002	0.1669242259	-0.0107538823	0.1044607766	0.046259247999999996	0.06692166179999999	-0.0868043194	0.06864625190000001	0.0081752608	-0.069425663	0.1432599642	-0.1421335401	-0.1170744125	-0.0045193609	0.048167912699999996	0.11569931189999999	0.0086097454	-0.0228615752	-0.0690601864	0.0778461789	-0.0573333255	-0.0421532677	0.07015726480000001	-0.05770438360000001	0.0507175972	0.015675232600000002	0.0306068535	0.08948894140000001	-0.0971693335	0.04392770730000002	0.045106002199999995	-0.1522305741	-0.2498469863	0.1161493086	0.0920870353	-0.0281549553	0.06455206990000001	-0.0704276272	-0.11702479689999999	0.0029182678000000003	-0.10082485880000001	-0.027881627599999997	-0.0778615372	0.23819552170000002	-0.0135882962	-0.007983148	0.1028403653	-0.0970035576	-0.0345024209	-0.0743253162	-0.035162967999999996	0.22700336350000005	-0.09311485289999999	0.056259343899999995	-0.023177439100000002	-0.06554827	-0.034305626400000004	-0.003924629000000001	-0.0040518808	0.025439841600000002	0.0010333788	0.131206662	0.0291451734	0.0176582653	-0.1424388532	0.0682288806	-0.10183100980000001	-0.0012746966999999999	-0.18114715309999999	0.0179436871	-0.0137402443	0.1382563034	-0.045620861299999996	0.0622726714	0.0503546021	-0.0510166265	-0.0562659319	-0.13806356460000002	-0.1703195868	-0.0118501489	-0.1809643877	0.0745380658	0.0422538073	-0.1526363282	0.0328753507	-0.061617125999999994	-0.0862888518	0.008120407900000001	-0.0175283573	-0.0012800698	0.0686130195	-0.0538720654	-0.0157096384	-0.1181292731	0.0460898725	0.0	0.0814526	-0.009536599999999992	9.094673955999984e-05	0.00663452604676	-0.0977906	0.02329740000000001	0.0005427688467600003	0.009563001448360002	-0.0688492	0.015330299999999991	0.00474021234064	0.00023501809808999967	-0.00501424	-0.00011586999999999969	1.3425856899999928e-08	2.51426027776e-05	-0.00393413	-0.0003999100000000003	1.5477378856900002e-05	1.5992800810000026e-07	0.00217697	-0.00024465000000000034	5.985362250000018e-08	4.7391983809e-06	0.0	0.0	0.0
28236.02734375	143.4453125	20576.557678222656	797273240.1569978	18642.244140625	32.333984375	347533266.59866714	1045.486545562744	19215.505859375	4.037109375	369235665.43167496	16.29825210571289	1.127655	21.057024	0.15182929999999994	-0.11183255980000001	-0.0324459958	-0.0017373099	-0.0173692965	0.0710264178	0.1337420153	-0.035581354100000004	-0.002900867	-0.0385106954	-0.1456218849	-0.0056069342	-0.10590195029999999	0.18072305260000002	-0.0719204225	0.009769879300000001	-0.0163937241	0.0269726149	-0.0954047733	-0.0396705444	0.0734302354	-0.0465319184	-0.1287052159	-0.1025732074	-0.0309677017	-0.2144069201	0.0297011526	0.0040563079	-0.0446413429	-0.0244054925	0.07034276219999999	-0.023035857799999997	-0.0327645976	0.043860313	0.1748253619	-0.0144064585	-0.0931717391	-0.0476250298	0.037900852400000004	-0.0494299826	-0.0257295625	-0.21475170429999998	0.1539030206	-0.0776234021	0.053435943300000004	0.1612941283	0.1227069306	0.022255751299999998	-0.13315292199999998	-0.0054346767	0.0612952389	0.0878057839	0.0033737145	0.1066364665	0.0105645732	0.050013521500000005	-0.14156950570000001	-0.0341070742	-0.017705033999999998	-0.0039542771	-0.058046306799999996	-0.0038824273	-0.1936192081	0.10245546800000001	0.031405751	-0.0070505312	-0.0329443959	0.052477072	0.0278064379	0.10212515960000004	0.0854510684	-0.1344016009	-0.21360029940000005	-0.0347626419	0.050162677	0.0315129876	-0.1771724666	0.011051718700000001	0.1459418529	-0.14291079199999998	0.0620515098	-0.0403456467	-0.038195764300000004	0.0456644333	0.17212479039999998	0.1531445105	0.1479932295	-0.1182815927	-0.0104657433	-0.039003964700000004	0.1430869299	0.0523925883	0.0418726703	0.0626190376	0.1663690781	0.071376861	-0.0043152149	-0.029105427799999996	0.0661252387	-0.031075806	-0.018545510600000002	-0.11653897	0.0539271024	0.0	0.0768345	-0.004618100000000001	2.132684761e-05	0.0059035403902499995	-0.185626	-0.08783539999999998	0.0077150574931599955	0.034457011876	-0.06773589999999999	0.0011133000000000117	0.004588152148809998	1.2394368900000256e-06	-0.00440458	0.0006096599999999997	3.7168531559999967e-07	1.94003249764e-05	-0.00338292	0.0005512099999999999	1.1444147726400004e-05	3.038324640999999e-07	0.00218135	4.380000000000008e-06	1.918440000000008e-11	4.758287822499998e-06	0.0	0.0	0.0
28133.9140625	-102.11328125	10427.122207641602	791517120.4761353	18614.490234375	-27.75390625	346499246.68564224	770.2793121337891	19200.578125	-14.927734375	368662200.3342285	222.83725357055664	1.15998	21.660629	0.2379853	-0.044129526399999994	-0.1174368692	-0.0401811938	-0.0401196537	0.11499560980000001	-0.024509408599999997	-0.0160914442	0.13226150009999998	0.0862964298	-0.06336783139999999	-0.046920579500000004	0.0313087986	-0.066408559	-0.0826136112	0.17345871670000002	0.1225333984	-0.013498705900000001	-0.028558504900000007	0.0419479658	-0.031291831400000004	-0.0072630295	0.0207978538	-0.0896482592	0.08975003880000001	-0.1242181058	0.021133966	0.0321786301	-0.0252767373	0.21406016649999998	-0.080998216	0.010666993799999998	0.1367405796	-0.024364189799999998	-0.0540465866	-0.0531910393	0.24073010600000005	-0.0361433066	0.1165221466	-0.0255251652	-0.011721701599999999	0.0130324274	0.2234405707	0.20980810449999998	0.0441589	-0.027636193700000002	0.023446134	-0.0147146672	-0.04389903269999999	0.0919013364	0.08997531519999999	0.010711463400000001	0.0049702977	0.0572764225	-0.0296297521	0.10926463199999999	0.0084299513	-0.0226542467	0.1196094558	0.0805778074	-0.07086345940000001	-0.0543063277	0.0803985187	0.034955133199999995	-0.029535426200000006	0.0406163035	0.0533294477	0.1621218355	0.1151560168	-0.0012990887	-0.129888631	-0.0567719053	-0.0888678356	-0.0381653682	0.0376255787	-0.1822101983	-0.070471253	-0.040538309700000004	-0.2532545223	-0.0407939192	0.09038813539999999	0.0304993371	-0.0772743418	-0.0903170718	-0.024452808	0.1217178591	0.0401274665	-0.1204214675	-0.1494751553	0.0679928654	-0.1625992157	0.0673825886	-0.03247163	-0.08155283	-0.101098825	-0.1776586112	-0.0608151496	0.0336035638	-0.1247186297	0.0417660332	-0.0213711897	-0.1146924889	0.0614976706	0.0	0.0986881	0.02185360000000001	0.00047757983296000056	0.009739341081610002	-0.059155499999999986	0.1264705	0.015994787370249997	0.003499373180249999	-0.0474367	0.02029919999999999	0.00225024050689	0.0004120575206399996	-0.00548331	-0.00107873	1.1636584129e-06	3.00666885561e-05	-0.00359163	-0.00020871	1.2899806056900004e-05	4.355986409999999e-08	0.00228115	9.980000000000016e-05	9.96004000000003e-09	5.2036453225000005e-06	0.0	0.0	0.0
