csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
34368.640625	-1.1328125	1.28326416015625	1181203458.4104006	21588.61328125	4.421875	19.552978515625	466068223.4073639	22792.830078125	21.931640625	519513102.9702797	480.9968605041504	1.231451	18.419958	0.12618525	0.18679646460000002	-0.0911299704	-0.00035823669999999997	0.12314939859999999	-0.11235030650000001	0.19257250199999998	-0.0979935026	0.091338054	0.1616845859	-0.12278257	0.0609844407	0.1328902063	0.0618081782	0.0727098728	0.0065768436	-0.028639650699999998	-0.09994858289999999	-0.000595429	-0.0883128944	0.1965668059	-0.0017320841	0.06874492730000001	-0.081859242	-0.1340951508	-0.049068939299999996	-0.0775161421	-0.2362460321	0.0442127732	0.0465525163	-0.020813584399999998	0.0529613367	0.1345936714	0.0035771365	-0.0108112603	0.0602025284	0.0202476352	-0.1069229626	-0.076793518	-0.0200078733	0.0158797883	-0.1170426577	-0.0767766803	-0.023213625499999998	0.1537867973	0.0654134136	0.1762630426	0.08850699220000001	-0.047043623	-0.0331272835	0.0778154598	0.11930657310000001	-0.1204080345	-0.09115815460000001	0.1413904479	-0.1485502478	-0.1916727826	-0.0265041258	0.16436921869999999	-0.030736461200000002	0.055852239299999995	0.1431910829	0.09729449890000001	-0.10834326220000001	0.052096200499999995	0.0331081225	0.178253589	-0.035690567299999996	0.0110726253	0.0550556359	-0.0712740249	-0.014779623300000001	-0.038938023599999996	-0.0774452016	-0.0054432121	-0.0745055424	0.0022208765	0.0629927314	-0.1565279599	-0.0258961093	0.10372623439999999	0.0168680551	-0.10473392890000001	0.0481844432	0.31901193170000003	0.1909366963	-0.0411349156	0.1031472083	0.040618282900000004	-0.0763230966	0.1299371141	0.0518014514	-0.0773602959	-0.0257930363	-0.0511916745	-0.0683144867	0.1475821801	0.057340009299999994	-0.0181294655	-0.1192352186	0.0528510396	0.0	0.0	0.0	0.0	0.0	0.0	-0.111079	-0.004195000000000004	0.012338544241	1.7598025000000032e-05	-0.191316	-0.04771700000000001	0.0022769120890000012	0.036601811856000005	-0.137007	-0.03761719999999999	0.018770918049	0.0014150537358399993	0.00170471	0.0003771599999999999	1.4224966559999989e-07	2.9060361841e-06	-0.000794786	0.00013246599999999992	6.316847857960001e-07	1.754724115599998e-08	-0.0010317700000000002	-0.0002234950000000002	1.0645493329000004e-06	4.995001502500009e-08	0.0	0.0	0.0	0.0	0.0	0.0
34435.8203125	67.1796875	4513.110412597656	1185825720.5947876	21579.9453125	-8.66796875	75.13368225097656	465694039.6904907	22786.888671875	-5.94140625	519242295.3444252	35.30030822753906	1.024793	15.328782	0.10648470000000004	0.1309301488	-0.0866269556	0.0260356886	0.0259487181	-0.09733046880000001	0.19039634260000002	0.0182480709	-0.0205836339	0.0189519801	-0.031057888399999997	0.0101432894	-0.0153754656	0.052930618	0.1005030489	-0.0573696451	-0.0663392382	-0.1197328456	0.0887908526	0.1471964177	0.1086484665	-0.0702371855	-0.1363367021	-0.0956631731	0.0070109464	0.0712330558	-0.1136277208	0.0416030712	0.1108256571	0.012598840600000001	-0.1017305025	0.1271277372	0.0773571882	0.10857417720000001	0.0314140603	0.0097478796	-0.0551527728	-0.0064114435	0.019547394699999998	-0.09928125269999999	0.0517943217	0.1006866302	0.0527487009	0.07485511660000001	-0.0828370514	-0.0589900136	0.111156825	0.1380616855	0.0090809362	0.0826499986	0.057345839100000004	0.0970983352	-0.0135857294	0.0221893977	0.0497305046	-0.1286425476	-0.1398951571	0.028447675800000002	-0.0267857923	-0.0101188461	-0.0114583754	0.0877118076	0.07030588759999999	-0.11645054310000001	0.033097245899999995	-0.0371633066	0.0376405811	0.0833028077	0.1120023348	-0.134549002	0.0320737946	-0.2024623075	0.0358875326	0.0051509267999999995	-0.21669109620000002	0.0067785376000000005	-0.17773171280000002	-0.0160171885	-0.0479516487	-0.0704589528	0.1149354974	0.0443824152	0.0133726678	0.0586457547	0.0840368699	0.035813020200000004	0.18293238539999998	-0.0222673468	-0.0197062901	0.0105322473	-0.0371666152	-0.062359708300000004	0.2125654866	-0.0780578472	-0.0043743149	0.0764173317	-0.1063258528	0.0027170984000000004	-0.0211238352	-0.1173472644	0.0609396486	0.0	0.0	0.0	0.0	0.0	0.0	-0.117438	-0.006359000000000017	0.013791683844000004	4.0436881000000224e-05	-0.12208	0.06923600000000002	0.004793623696000003	0.0149035264	-0.152752	-0.01574500000000001	0.023333173504	0.00024790502500000026	0.00170471	0.0	0.0	2.9060361841e-06	-0.00107588	-0.000281094	1.1575177744e-06	7.901383683599997e-08	-0.00105357	-2.179999999999977e-05	1.1100097449e-06	4.752399999999901e-10	0.0	0.0	0.0	0.0	0.0	0.0
34496.375	60.5546875	3666.8701782226562	1189999888.140625	21591.845703125	11.900390625	141.61929702758792	466207800.8675575	22756.15625	-30.732421875	517842647.27441406	944.4817543029784	1.003128	15.00471	0.0848638	0.10600639029999999	-0.0803957911	0.1445233959	-0.1093546324	-0.1009560925	0.1621386942	0.11626800529999999	-0.0561257009	0.08294907559999999	-0.1537917308	0.0183908182	0.081424727	0.0906666248	0.0692574272	-0.0565412012	0.0466140436	-0.0735157208	-0.0498996609	0.1341964896	-0.1139052614	-0.022558400099999997	0.1040886488	-0.04736556559999999	-0.08918404960000001	0.0728871301	0.1455201894	-0.0176144118	-0.1004976219	0.14496531210000002	-0.0465208981	-0.089182709	-0.040229314700000005	-0.0085660593	-0.10457501699999999	0.0789991795	-0.0947920785	-0.04681742	-0.0311532478	0.00030280709999999997	-0.0101411726	0.0280511806	0.1007472341	0.0974195945	0.0864068742	0.0040011713	0.047615671799999995	0.2046649519	0.0490346306	0.0920046739	-0.0273208006	0.062425694000000004	-0.093061874	0.0671939338	-0.1061392807	-0.1330236608	-0.0908314376	0.12090889029999999	-0.0224921714	-0.0331763461	0.1072812288	0.1532545438	-0.0495091331	-0.0171840849	0.1068826259	-0.0645065538	0.0931275461	0.0504946679	0.0116623848	0.014454203	-0.0321621038	0.041104188300000004	-0.0165952518	0.0963155041	0.0221673218	0.170761264	-0.0662298437	0.0414156768	0.0844495465	0.0346863153	0.022789302999999997	-0.0101394283	-0.1648886217	-0.1605849306	-0.027841206400000002	-0.048648451100000004	-0.0407286548	0.0985449893	0.0326636956	0.0076180442	-0.0017826175	0.0445250122	-0.0259971205	-0.093282357	-0.012077393700000001	0.1151729287	0.039624289900000005	-0.0777724748	-0.0241056771	-0.1151809755	0.0687031182	0.0	0.0	0.0	0.0	0.0	0.0	-0.124237	-0.006798999999999972	0.015434832168999997	4.622640099999962e-05	-0.142369	-0.020288999999999998	0.000411643521	0.020268932161	-0.116573	0.036179	0.013589264329	0.001308920041	0.00142684	-0.00027786999999999994	7.721173689999998e-08	2.0358723856e-06	-0.00115947	-8.358999999999991e-05	1.3443706808999998e-06	6.987288099999987e-09	-0.000983094	7.047600000000009e-05	9.664738128359998e-07	4.966866576000013e-09	0.0	0.0	0.0	0.0	0.0	0.0
34441.890625	-54.484375	2968.547119140625	1186243829.8244631	21559.384765625	-32.4609375	1053.7124633789062	464807071.47226334	22745.853515625	-10.302734375	517373852.15427023	106.14633560180664	1.027569	15.370302	0.04354465	0.0578134301	-0.0336298593	0.2059364767	0.044386792300000005	-0.005067480300000001	0.1620731614	0.0182153932	-0.048192977000000005	0.11706858220000001	-0.0007581605000000001	-0.2071349905	0.1173589176	-0.0387255487	-0.0087854043	0.0390248296	-0.0694889138	0.0029857326000000003	0.0538036716	0.1570576104	-0.1160231498	0.0576729396	0.0054433526000000005	0.0330487864	-0.1199887166	0.0358571477	0.0790579906	-0.11613848480000001	-0.15461241480000001	-0.0814431922	0.0324793649	-0.0810048436	-0.0672370438	0.0337294016	-0.0307768886	-0.0404867735	0.1026788155	-0.12114463019999999	-0.012463565900000001	-0.0607243813	0.017435865800000002	-0.0977278185	-0.013666040700000001	-0.0800368227	-0.1170237829	-0.0280388677	0.0066398444999999995	0.1999323288	0.10484796589999999	0.0318312654	0.1079966588	0.1176134397	-0.0204377474	-0.0799547841	0.0592405471	-0.0303482967	-0.1466704201	0.0309953086	0.0161315877	0.1183770291	0.184113949	-0.0556370218	0.015443320200000001	0.0083100985	0.0539498629	-0.0417890588	0.012200582	-0.0443058136	0.0967348333	0.1187542174	0.0150290076	0.0342782704	-0.1292814778	0.12177355640000001	-0.041874243900000004	0.052485616299999996	0.056147814500000004	-0.11278586130000001	0.0711715346	0.1537664548	0.036311561400000004	0.09972859279999999	-0.008431811400000001	-0.0243863806	-0.0554883558	1.05817e-05	-0.0111082923	-0.1300773285	-0.07446546379999999	-0.023810311600000002	0.1161051526	-0.0053817232	0.0294789177	-0.1558044076	0.0018414037	-0.0869022524	-0.08900427779999999	0.109601266	-0.0270732229	-0.11274149	0.0761000269	0.0	0.0	0.0	0.0	0.0	0.0	-0.125753	-0.0015160000000000171	0.015813817009	2.2982560000000527e-06	-0.15893	-0.01656099999999999	0.00027426672099999973	0.0252587449	-0.11169	0.0048829999999999854	0.012474656100000002	2.384368899999985e-05	0.00157207	0.0001452300000000001	2.1091752900000033e-08	2.4714040849e-06	-0.00131225	-0.00015278000000000017	1.7220000625000004e-06	2.3341728400000044e-08	-0.0008694109999999997	0.00011368300000000016	7.558754869209995e-07	1.2923824489000036e-08	0.0	0.0	0.0	0.0	0.0	0.0
34409.22265625	-32.66796875	1067.1961822509766	1183994603.8073885	21558.74609375	-0.638671875	0.4079017639160156	464779533.1347809	22798.0078125	52.154296875	519749160.21881104	2720.070682525635	1.08647	16.251339	0.12493695000000002	0.10206663349999999	-0.10939554480000001	0.0303321019	0.1720508304	-0.038510702599999995	0.181238067	-0.0659779433	-0.11349642089999999	0.04559466349999999	-0.0460630065	-0.1155538556	0.1035564872	0.0020841968	0.0628458656	0.0659149406	-0.097736461	-0.14124507050000001	0.1788658162	-0.0860773778	-0.025339391699999998	-0.0310056579	-0.1660419958	-0.0923674949	0.0586247818	-0.0367986236	0.028086578199999997	0.0167133402	-0.0491701902	-0.10962694619999999	0.0628845892	0.0616013325	-0.0253618429	-0.0221243236	-0.0463854154	-0.1795631926	-0.23868609440000002	0.0858201961	-0.0278746406	0.0173887953	0.0419357892	0.0316240635	0.13762562720000002	-0.2271132436	-0.0190022714	0.0058450130000000005	0.10423781439999999	0.0910070995	-0.0583509065	0.001080936	0.24885811359999999	0.0773926108	-0.0284067614	0.0157167423	0.1838684282	-0.0580032114	-0.1389501829	-0.0398072773	-0.06612347889999999	0.07038981700000001	0.1674205422	0.0780565827	0.07695695429999999	-0.1089371747	0.1188712759	-0.043715935	-0.0036821469	-0.0076626414000000006	0.1073525696	0.0689898058	-0.0913554284	-0.1704967472	-0.0458055195	0.0658571429	0.0648523789	-0.10771452460000001	-0.0092207552	-0.0688112738	0.0842389833	-0.0102482659	-0.0112332985	0.1567293349	0.1050266582	-0.031326582400000004	-0.1173284426	-0.0504422526	-0.11802932599999999	-0.0176172433	-0.0300651306	0.009807987800000001	-0.1944859709	-0.0793473497	0.0372823505	0.027007758	0.0019323323	-0.0743507168	-0.0263766377	0.0869042341	-0.0300247127	-0.1100345942	0.083090909	0.0	0.0	0.0	0.0	0.0	0.0	-0.10698	0.01877300000000001	0.0114447204	0.00035242552900000045	-0.187593	-0.028663000000000025	0.0008215675690000012	0.035191133649000006	-0.164943	-0.053253	0.027206193248999998	0.002835882009	0.00170471	0.00013263999999999984	1.7593369599999956e-08	2.9060361841e-06	-0.001469	-0.00015675	2.157961e-06	2.45705625e-08	-0.00106498	-0.0001955690000000004	1.1341824004000003e-06	3.824723376100015e-08	0.0	0.0	0.0	0.0	0.0	0.0
34514.09765625	104.875	10998.765625	1191222937.0251615	21551.830078125	-6.916015625	47.83127212524414	464481379.71637344	22843.658203125	45.650390625	521832720.1012001	2083.958164215088	1.200182	17.952231999999995	0.08629500000000001	-0.049284611	-0.1566732829	0.0028795462	0.022394335499999998	0.0241146606	0.0759761368	-0.010328373100000001	-0.0126482477	-0.19510730059999998	-0.0229224005	-0.24506732809999998	0.0926161618	0.1243006711	0.0950404774	0.1104312495	-0.0309081137	-0.1143209076	0.1455555534	-0.0462505505	0.0287318746	0.004358173	-0.1365581577	-0.1063362746	0.0149479833	-0.1486611283	-0.052554375599999995	0.1500600223	0.1327120941	0.0011548251	0.1121945092	-0.0456409688	-0.0122061794	-0.0568562092	-0.0568027005	0.0257670552	-0.050154738600000005	-0.0842596124	0.005032276	-0.0650173461	-0.061679887300000014	-0.0172441912	-0.06327905639999999	-0.0088393642	-0.0082525727	0.2510200264	-0.0334002881	0.0770391941	-0.10395742990000001	-0.0411594218	0.1910802384	-0.052751893499999994	-0.0479888391	0.21253970390000002	0.0236152956	-0.0132635472	-0.0425141266	-0.00035408470000000003	-0.1323551232	-0.06756244	0.11489651630000006	-0.0884218006	-0.0316008494	-0.286091129	0.1616365024	0.05207564519999999	0.0191636304	-0.0476754246	0.1910190314	0.0055282612	0.0415660565	-0.0384676995	-0.0874206965	-0.1344691072	-0.0488071785	-0.1441109735	0.0235591164	0.0698197709	-0.012502522700000001	0.0004318516	0.1087002633	-0.0329798603	0.133381469	-0.056762615499999995	-0.1421255288	-0.006338563199999999	-0.057287919000000014	0.0299609648	0.0589070237	0.18311892489999998	0.0162556596	-0.0889073357	-0.0028469515999999997	-0.1083034456	0.1260961206	0.0953071008	-0.0914790499	-0.1195696999	-0.032958396	-0.1070667085	0.08963846519999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.107016	-3.6000000000022125e-05	0.011452424256000005	1.296000000001593e-09	-0.110001	0.07759200000000001	0.006020518464000002	0.012100220001	-0.16617	-0.001227000000000006	0.027612468900000003	1.5055290000000144e-06	0.00170471	0.0	0.0	2.9060361841e-06	-0.0016172	-0.00014820000000000002	2.6153358399999998e-06	2.196324000000001e-08	-0.00106438	6.000000000001229e-07	1.1329047844e-06	3.6000000000014755e-13	0.0	0.0	0.0	0.0	0.0	0.0
34667.6875	153.58984375	23589.840103149414	1201848556.5976562	21594.1484375	42.318359375	1790.8435401916504	466307246.7407837	22849.921875	6.263671875	522118929.6936035	39.233585357666016	1.130109	16.904087	0.061408250000000025	-0.1320705701	-0.1777250811	-0.0530170404	-0.1565248293	-0.00260508	0.0422482588	0.030340449199999998	0.1002850853	-0.077434353	-0.020068551	-0.0423415138	-0.06958648320000001	-0.0017946667000000001	-0.09991920900000001	0.023634718399999997	0.1411976109	-0.068655285	0.179913673	-0.1344727648	-0.0390511675	0.097031668	0.0159712867	-0.049901298499999996	-0.07382334	-0.1192118059	0.14965498	-0.0491616078	0.1482127327	0.0977132427	0.1350413508	0.011669537399999999	-0.0669147224	-0.10023262460000001	0.10197261390000001	-0.0810596567	-0.0200548611	-0.0285594248	-0.0311516023	0.034536395899999996	-0.0423459641	-0.1466908674	-0.0404035251	0.0117185796	-0.110931562	-0.099465258	-0.1332388958	0.0828528119	-0.1232703518	0.0074814541000000016	0.0363879113	-0.1597727583	-0.1728926341	0.2565095125	-0.1416988946	-0.0473913479	-0.0361121096	0.0464739463	-0.0134094545	-0.0577254586	-0.016408473899999998	-0.0739806836	-0.1618428057	0.0251480477	0.0338215539	0.0105624554	0.1176671489	0.0333479562	0.1169545367	0.0677713369	-0.09075192720000001	0.1329046729	-0.09223808509999999	-0.113095763	-0.0165863118	-0.23243377780000002	0.046322822400000005	0.11513613380000001	-0.009230393	0.021357934199999998	0.08860333320000001	0.0248200081	0.1414016087	-0.11164052810000001	-0.1036748183	-0.11005981990000001	-0.0623700805	-0.0400252729	-0.1173021251	-0.0174754002	-0.12098102039999999	0.019486161000000002	-0.0476387636	0.0365605985	0.1202056079	0.0106385514	0.006978313199999999	0.0440146288	-0.035872533	-0.1038448724	0.09570776140000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.107032	-1.5999999999974368e-05	0.011455849023999995	2.5599999999917985e-10	-0.105082	0.004919000000000007	2.4196561000000066e-05	0.011042226724000001	-0.130676	0.035494000000000026	0.017076216975999998	0.001259824036000002	0.00163599	-6.871999999999998e-05	4.7224383999999975e-09	2.6764632801e-06	-0.00174792	-0.00013071999999999994	3.0552243264e-06	1.708771839999999e-08	-0.000844235	0.00022014499999999996	7.12732735225e-07	4.846382102499997e-08	0.0	0.0	0.0	0.0	0.0	0.0
34601.328125	-66.359375	4403.566650390625	1197251908.013916	21596.08203125	1.93359375	3.7387847900390634	466390759.1004791	22839.494140625	-10.427734375	521642492.59964365	108.73764419555664	1.076071	16.095793	0.07184044999999999	-0.12118426449999999	-0.1276021906	-0.0874623322	-0.1459300254	0.047386094299999994	0.0965502871	0.0171707443	0.0806808842	0.0369792945	-0.05831063650000001	0.1179279192	-0.1740927773	-0.1652276403	0.040689348	-0.028049692999999997	-0.0011221306	-0.0638788354	-0.0042459868	-0.0334980559	0.0448216124	0.0365588493	0.0824446404	0.1585352319	0.012793240400000001	0.0469540531	0.1138897382	-0.08800221230000001	0.21296766350000002	0.0362532952	-0.0723092097	-0.1198082007	0.0186255543	-0.1362392684	-0.036485752999999996	0.0329247742	-0.10750062210000001	0.0153850803	-0.07523915860000001	0.0052050551	-0.053191203799999996	-0.0600820108	-0.0641290759	0.1408199451	0.0062107953	0.0477807878	-0.1259540552	0.047466003799999996	-0.0993403268	0.13298121359999998	-0.059391070899999995	-0.08020105	-0.18094131789999998	-0.0530862535	-0.1370358703	-0.0075863877	-0.0869246111	0.0870824566	0.0778776256	-0.0621294242	-0.038311961299999996	-0.026933515	-0.0419788776	0.0845316616	-0.0902218942	-0.0761118461	0.1089630647	0.009506125	-0.08394118910000001	0.1431280792	-0.038235350099999996	0.1064579609	-0.18892896280000002	0.027228262000000003	-0.046502305	-0.10046068109999999	-0.1963389882	0.204325215	0.0776135832	-0.1337136974	-0.19361238719999999	-0.1061455307	-0.0298320856	0.0441656936	-0.015226796499999999	-0.057351269	-0.0833795695	-0.0275632064	-0.0614991414	0.0339855263	-0.0360926761	-0.0264677721	0.031246455299999996	0.0556642683	-0.1733529417	0.0044803759	-0.0153248065	-0.10747568	-0.0387653954	-0.1003767277	0.1012664153	0.0	0.0	0.0	0.0	0.0	0.0	-0.107033	-1.000000000001e-06	0.011456063088999996	1.0000000000020003e-12	-0.168167	-0.06308500000000003	0.003979717225000002	0.028280139889000005	-0.129454	0.0012220000000000009	0.016758338115999995	1.4932840000000018e-06	0.00164244	6.450000000000076e-06	4.1602500000000975e-11	2.6976091536e-06	-0.00170895	3.8969999999999934e-05	2.920510102500001e-06	1.518660899999995e-09	-0.0007390059999999997	0.00010522900000000029	5.461298680359996e-07	1.1073142441000064e-08	0.0	0.0	0.0	0.0	0.0	0.0
34496.66796875	-104.66015625	10953.748306274414	1190020100.9461825	21570.05078125	-26.03125	677.6259765625	465267090.7057037	22795.095703125	-44.3984375	519616388.11462784	1971.2212524414065	0.97343	14.560498	0.02797245	-0.0637061511	-0.0406417052	-0.07303126900000001	-0.0857662388	0.0317400079	0.07424562009999999	0.0629387966	0.052737956100000004	0.0220146695	-0.0846369734	-0.1199949657	-0.1522602557	-0.1014372074	0.0079755965	-0.1209756124	0.14887490949999999	0.0596511792	0.0542855389	0.14393542410000001	0.0384510001	0.0679289322	0.0219873094	0.1931445607	0.0932156503	0.0227373423	0.1396899799	0.0410735708	-0.1045038023	-0.07505945139999999	0.0464432812	-0.025886630299999998	0.08592750960000001	0.1478376388	0.04299593	-0.10982565050000001	0.0407148847	-0.0811722805	0.0196645981	-0.038656892400000004	0.0480848968	0.0800641902	0.014776040700000001	-0.0108788284	0.007006543299999999	0.0002845206	-0.0685103055	0.0062799310999999995	-0.05798095	0.1353409777	0.0315933048	-0.055052812	-0.1657874802	-0.1148722607	-0.0839069359	-0.0260307027	-0.055956444699999996	0.0747603361	-0.007699796700000002	0.0107013322	0.098346246	-0.1199509972	-0.1206456208	0.1169858709	-0.06545216	-0.12482400369999999	0.1398443457	-0.0010213215	-0.08708282769999999	-0.015452905	0.1947914032	0.0743884735	0.0007925664	0.022224502599999998	-0.10845112800000001	-0.0071582988	-0.0519072151	-0.0876586601	0.171209368	0.10100252230000001	-0.044345095599999995	0.1669380956	-0.1050501918	0.053301210099999996	0.06122351650000001	-0.0691267395	0.13658012220000001	0.0980643284	0.0083773384	0.0111982499	-0.0205695729	0.062170027300000014	0.009631711099999999	-0.0270359418	-0.0210996204	-0.0414296487	0.041249439900000004	-0.068869195	-0.0416352676	-0.0966705005	0.106284769	0.0	0.0	0.0	0.0	0.0	0.0	-0.107004	2.8999999999987373e-05	0.011449856016	8.409999999992674e-10	-0.168228	-6.099999999997773e-05	3.7209999999972842e-09	0.028300659983999995	-0.128991	0.0004629999999999912	0.016638678081	2.1436899999999185e-07	0.00204215	0.00039971	1.5976808409999996e-07	4.1703766225e-06	-0.00159237	0.00011658000000000005	2.5356422169e-06	1.3590896400000006e-08	-0.000771105	-3.2099000000000283e-05	5.94602921025e-07	1.0303458010000177e-09	0.0	0.0	0.0	0.0	0.0	0.0
34308.8671875	-187.80078125	35269.13343811035	1177098367.6895142	21557.572265625	-12.478515625	155.7133522033691	464728921.98764414	22764.552734375	-30.54296875	518224861.19614035	932.8729400634766	1.278103	19.117769	0.07413074999999998	0.052166345499999996	0.0896746757	-0.14359515779999998	0.042130645	-0.034705982999999996	-0.0714186875	-0.0594403314	0.0440641446	-0.1242717346	-0.047795055700000005	-0.187969622	-0.1169614457	-0.0932761711	0.1086400509	-0.1059288582	-0.0185969437	0.0922277262	0.1640519984	-0.009661749499999999	0.0162455198	0.050451511399999996	-0.09273172029999999	-0.0716946959	0.049667626900000005	0.0815709773	-0.04631080519999999	-0.0919186942	-0.023504873399999997	0.0564727083	0.0526935733	0.0135152155	-0.0636484589	0.104200561	0.0014678698000000002	0.0714114271	0.0054449947	-0.051969094	0.0854748357	0.0077655476000000005	0.0511316822	-0.0025021794	-0.1259608127	-0.0175166182	0.019287229399999998	0.1683520757	0.0873931723	-0.1438340347	-0.0326920431	0.1208386297	0.1236599393	-0.0680335042	-0.0468792073	-0.0055302952	0.051591737	-0.030214772999999997	0.0423992024	-0.0397754226	-0.0800686949	-0.1013189559	0.10243179	-0.20244771350000001	-0.051030175700000006	-0.045407934299999994	-0.1381224789	-0.0865194363	0.0247016694	-0.058349682699999995	0.1116523325	-0.13784268859999999	0.025787113900000002	0.1013145933	0.09390076050000001	0.040691826	-0.015933413799999997	-0.0861100058	-0.0204565732	-0.1057230918	-0.019776573999999998	-0.0280697198	0.0383812033	-0.0545673728	0.1006431766	-0.0023363214000000003	0.063305443	-0.009529543	0.026851868799999998	0.0791196115	0.0447445028	0.0106558884	-0.044656002699999996	0.0768488577	-0.035944174	-0.0673649183	-0.0827810413	-0.0143711576	0.2080593248	0.0877154641	-0.0444804475	-0.0927349816	0.1107360475	0.0	0.0	0.0	0.0	0.0	0.0	-0.107005	-9.999999999871223e-07	0.011450070024999998	9.999999999742447e-13	-0.121417	0.046810999999999985	0.002191269720999998	0.014742087889000003	-0.14261500000000002	-0.013624000000000023	0.020339038225	0.0001856133760000007	0.00209174	4.958999999999997e-05	2.459168099999997e-09	4.3753762276e-06	-0.00159237	0.0	2.5356422169e-06	0.0	-0.00099541	-0.00022430499999999995	9.908410681e-07	5.0312733024999985e-08	0.0	0.0	0.0	0.0	0.0	0.0
