csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
34137.61328125	-292.890625	85784.91821289062	1165376640.5401766	22474.177734375	-44.01171875	505088664.83627695	1937.0313873291016	22558.333984375	-63.37890625	508878432.15060806	4016.885757446289	1.412432	25.936739000000006	0.13437189	0.15251975550000002	0.2222895796	0.0054591825	-0.1498525216	-0.1009367568	-0.0237015731	-0.0703951291	0.23681303010000002	0.020224912299999998	-0.018370759	-0.1138493297	-0.0396898359	0.1686373232	-0.1095081367	-0.0068004131	0.1123920989	-0.3388582208	-0.05221169269999999	-0.1794789152	0.0506437347	-0.025985348	-0.116432447	0.1636861278	0.028082913900000003	-0.0962206231	0.0067474262	0.0339209567	0.0201334926	-0.039436101	0.09327869720000001	-0.0782823439	0.0275933572	0.11871550199999999	-0.2073782565	-0.0933427267	0.0353862463	-0.0498139878	0.0681055265	0.042796683099999996	0.0282168814	-0.018587337199999998	0.0322188156	0.0672560994	-0.0041456218	0.058920448	0.0506004466	-0.05437089	0.0210561798	-0.18781902550000001	-0.0911889717	0.08773129800000001	-0.2048662463	-0.0063748782	-0.0787663429	-0.0940756298	-0.109814446	-0.1636859593	0.20532912469999998	-0.11677836050000001	-0.009407602099999999	0.008487186800000001	0.1082537327	-0.0692666245	-0.1128880803	-0.0303559849	-0.1695962491	0.08819478900000001	0.21077858789999998	0.0441308838	0.017906163500000002	0.0521064545	-0.1169955983	-0.1370124841	-0.0231420768	-0.176509941	-0.1089180725	0.1526364173	0.0157194494	-0.0055264184	0.030543001400000002	-0.0145341303	-0.0568796549	-0.1512687432	0.1158056334	-0.0198365714	-0.08709652119999997	0.038115114	0.060347953499999996	0.0064248824	0.040854507799999995	-0.0435015278	0.0057059343999999994	-0.0959649446	0.1101634566	0.1484903795	-0.0196672353	0.0684642696	-0.0726883101	0.18063968219999998	0.115096909	-0.122716886	0.0613499213	-0.0566027786	-0.10403690869999999	0.0837150996	-0.052733374400000005	0.0150368111	0.103334	0.017899599999999998	0.010677915556000001	0.0003203956801600001	0.00105421	-0.027894690000000003	0.0007781137301961003	1.1113587241e-06	-0.266471	-0.04084099999999999	0.001667987280999999	0.071006793841	0.000520222	0.000689032	2.70630929284e-07	4.74765097024e-07	-0.00415462	0.0002656999999999998	1.7260867344400007e-05	7.059648999999988e-08	6.33323e-06	0.0	4.01098022329e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34355.1953125	217.58203125	47341.94032287598	1180279444.960022	22487.23046875	13.052734375	505675534.1546784	170.3738746643066	22640.98828125	82.654296875	512614350.3516998	6831.732791900635	1.433315	26.320223	0.21585000150000005	0.153005795	0.0773208655	-0.1354404856	0.0740660715	0.030044153100000002	0.0035938405	0.0579243488	0.2426621765	0.1571296675	0.0742729287	-0.0844020103	-0.1553071952	0.16829721399999995	-0.022180650299999997	-0.0305673202	-0.0252800628	0.007564322900000002	0.0162338691	-0.1345037184	-0.0201628116	-0.032820649900000005	-0.0467627269	0.1018823606	0.0596965587	-0.1067780522	-0.003929158	-0.1300179763	0.048977977	-0.0905058739	0.1566009897	-0.1227751222	0.038631208	-0.0434464975	-0.0622535367	0.09587325960000001	0.032314565499999996	0.0376951348	0.10307983050000001	-0.0443405049	-0.1691971879	0.0984966068	-0.1433161742	-0.1128882724	0.0559655171	0.012986961200000001	-0.0428473445	0.0780230516	0.2000520319	0.0365796144	0.066169235	0.1496102767	-0.2249502588	0.12129168609999999	0.0843510707	0.0593089914	0.0342188159	-0.2169383156	0.0004172851	-0.0882453708	0.0030020841	-0.056390186399999986	0.08573252460000001	0.16617978630000002	-0.0598105366	0.0798341682	-0.0432365775	-0.0199116399	0.0340351097	0.04893371690000002	0.0553364894	0.1000540162	-0.1436416856	0.0003190879	0.0364841975	-0.10108713359999999	-0.0634940773	0.0853018232	0.0040839317	0.0680701696	0.0667535772	0.10872346849999999	0.0018081257	-0.11231582150000001	0.0042367388	-0.0833981067	0.10148101039999999	-0.0517723772	0.1442648206	0.059250230599999995	-0.0945830457	-0.15290157710000002	-0.0357599765	-0.0199283072	-0.0615875763	-0.14225632119999998	-0.1183222434	-0.0883351772	-0.0281502131	0.036435028599999995	-0.1492164293	-0.2271855817000001	0.0195107715	0.061770695999999986	-0.1047738574	0.0864849902	-0.05833073110000001	0.0235226525	0.103633	0.0002989999999999937	0.010739798688999998	8.940099999999624e-08	0.0013505999999999998	0.00029638999999999973	8.784703209999981e-08	1.8241203599999996e-06	-0.186448	0.08002300000000001	0.006403680529000002	0.034762856704	-0.000587458	-0.00110768	3.4510690176400003e-07	1.2269549824e-06	-0.00297439	0.0011802300000000006	8.8469958721e-06	1.392942852900001e-06	-0.000410389	-0.00041672222999999996	1.6841913132100002e-07	1.7365741697617292e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34374.66015625	19.46484375	378.88014221191406	1181617260.8576813	22475.740234375	-11.490234375	505158899.08310324	132.02548599243164	22667.40234375	26.4140625	513811129.013443	697.7026977539062	1.178244	21.636309	0.12959654000000004	0.0563598566	0.065284371	-0.0709578973	-0.0156471362	-0.024005699900000003	0.0175836893	0.0192660045	0.16527577400000001	-0.0160491548	0.0267553331	-0.0616654811	-0.0121076221	0.0213735363	0.0671705633	-0.0252362221	-0.047476357000000004	0.035223555499999996	0.0905375569	0.09418170619999999	-0.025280742400000004	0.0008471366000000001	-0.013779441699999999	0.0366645673	0.056803239900000004	-0.0311071602	-0.0409928787	0.018577319	-0.1388858172	-0.053156101100000006	-0.0782510724	0.11431790210000001	-0.12151639189999999	0.183536615	0.1160378264	0.1445395233	0.0751541514	0.0063447852	-0.1059708106	0.0290708522	-0.015541201000000001	0.0029473469	0.0678807692	-0.042249963200000004	-0.0212049346	-0.0690921223	0.06086423780000001	-0.019649476699999998	-0.020493582399999998	-0.0231785973	-0.0509118176	0.1135781083	-0.06450058980000001	-0.041357089	-0.06969295660000001	-0.0078563696	0.0075737664	-0.158963116	0.0418975396	-0.0273664117	0.04692338769999999	-0.0985384003	0.0755059015	0.0460906075	0.0885755124	0.0961890522	0.0227161375	-0.0465034969	-0.0297147851	-0.0556357766	0.0212552696	0.0184006279	-0.1004470868	0.085820027	0.05486936480000002	0.0752905129	-0.002557168	-0.06502829	0.176332815	0.0087261339	-0.027214760600000002	-0.0239883256	0.1055662681	-0.0440902672	-0.0861043901	0.0067465891	-0.0893112359	-0.036785309100000003	-0.1003185117	-0.1359702237	-0.033405266499999996	0.0595422695	-0.11761853039999999	-0.0062889133	-0.001409131	-0.0534704247	0.0425917692	-0.057745737199999994	0.09963321039999999	-0.1199974206	0.1400360187	0.0084310959	0.06486231070000001	-0.0350642178	-0.1054714048	0.0891247992	-0.0637307152	0.0318670259	0.0889712	-0.014661799999999987	0.00791587442944	0.00021496837923999968	-0.0382112	-0.0395618	0.0015651360192399993	0.0014600958054399994	-0.217921	-0.031473	0.000990549729	0.047489562241	-0.000514764	7.269399999999999e-05	2.6498197569600004e-07	5.284417635999999e-09	-0.00342553	-0.0004511400000000001	1.17342557809e-05	2.0352729960000004e-07	-5.62242e-05	0.0003541648	3.16116066564e-09	1.2543270555903994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34394.87109375	20.2109375	408.4819946289063	1183007157.5556793	22467.544921875	-8.1953125	504790574.8164711	67.16314697265625	22605.67578125	-61.7265625	511016577.5269928	3810.1685180664062	1.020643	18.742239	0.14705769	0.0466609995	0.1597179283	-0.1240673815	-0.0070135603	-0.059749383899999994	0.1000146373	-0.0168834745	0.20605103149999998	0.058945538600000014	-0.0324888938	0.0065181234999999995	-0.013312276599999999	0.0108062203	0.0725546339	-0.0258186303	0.0117311984	0.0401880571	0.059908860700000004	0.0393988068	-0.0876953309	0.12142612300000001	0.060787699800000004	-0.030869997200000002	0.1195620663	-0.0719958005	0.157647021	-0.0655612655	-0.0636450915	0.0694921374	-0.1351671966	-0.0528231908	-0.030352103	0.0301964175	0.0809969548	0.049188605999999996	0.0875553751	0.09096185039999999	-0.0106743501	0.031201964300000006	0.0295777598	0.0142700842	-0.014465420900000001	0.0143491958	-0.093487499	-0.027783493599999997	0.124301538	-0.022873237400000003	0.1145085099	0.0136887707	-0.0983648289	0.1187232473	-0.1438904616	0.060604867800000004	-0.0156642777	-0.0377741612	0.0180978124	-0.22445015850000002	0.059607535	-0.0989559816	-0.0358820348	0.007691937199999999	0.021358916699999998	0.0380955185	0.0682328883	-0.0066429309	0.013218841499999998	-0.030440467599999996	0.025452075	0.0002731705	0.008248022800000001	-0.10650543259999999	0.0690329183	0.0377662286	0.03810916	0.0683279895	-0.0713506938	-0.21868798190000002	-0.061240917699999994	0.08743876099999999	0.05013043019999999	0.0614567276	0.0873213618	0.0806191946	-0.0774284186	-0.0897991728	-0.11043090289999999	-0.0328206059	-0.0718217956	-0.1299020951	0.0349089148	-0.0966018516	0.1287001719	0.0163016257	0.0090156825	0.023225479700000003	0.09395149050000001	0.09742755189999999	-0.0026066887	0.0585107588	-0.024727346600000002	-0.0375916604	-0.039405241800000004	-0.0834847288	-0.10612928880000001	0.091630556	-0.0689150546	0.040019747200000004	0.08881519999999997	-0.00015600000000003114	0.007888139751039995	2.4336000000009708e-08	0.0523554	0.09056660000000001	0.008202309035559999	0.00274108790916	-0.199338	0.018582999999999992	0.00034532788899999963	0.039735638244	-0.000915641	-0.00040087699999999995	8.383984408810002e-07	1.60702369129e-07	-0.00342553	0.0	1.17342557809e-05	0.0	-0.000410389	-0.0003541648	1.6841913132100002e-07	1.2543270555903994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34273.05078125	-121.8203125	14840.188537597656	1174642009.8541412	22454.51171875	-13.033203125	504205096.52748114	169.86438369750974	22586.8359375	-18.83984375	510165157.6675415	354.93971252441406	1.102093	20.237926	0.129070452	0.13882153460000002	0.1846194894	0.0049835559000000005	-0.0394465033	-0.08890672289999997	-0.09002767310000001	-0.0370563296	0.2053936718	0.0682301352	-0.0092822417	0.0741523316	0.029793319900000007	-0.09397937029999999	0.0921858432	-0.07797711360000001	-0.0113209408	0.0132254275	-0.0736643419	0.1274528573	-0.10963585039999996	-0.0487810868	0.0479793091	-0.1235429807	-0.0256281962	-0.1057356687	-0.0746339697	-0.0106523954	0.040701125	0.0151619553	-0.0700580328	-0.0470945312	-0.019684543999999998	-0.1063287748	-0.0182013036	-0.022649326299999998	0.1858226379	-0.0247401291	0.012180721200000001	-0.15254782390000002	0.10990900390000001	0.0988028584	-0.0160578369	0.035467235	-0.0537196801	0.0128563893	-0.025092487400000002	-0.0437785778	-0.2151126488	-0.1072231078	-0.0460755699	0.0230808273	-0.2166979612	-0.0015725506	-0.0691637791	0.0066718475	-0.09038768890000001	-0.2215289632	0.07981449	0.0411736915	0.031847156200000004	-0.0710565872	-0.06252648150000001	-0.0034864907	0.0263516547	-0.064278671	0.022243526800000003	0.126681276	-0.10413820830000001	-0.0267473744	-0.0757393291	-0.026358740699999997	0.0906120302	0.0819358201	0.0274189666	0.18687410350000005	-0.0779729713	0.036139713999999996	-0.0094111508	0.0633157972	0.0679179897	0.0459625577	0.0017441644	-0.0246216132	0.1234272106	-0.0131405403	0.1747319861	0.0423972175	0.0412495471	-0.0694209088	-0.1512159715	0.08898881859999999	0.09600525189999999	0.012501004199999999	-0.023968473799999997	0.0322299073	-0.14344684800000002	0.0146630975	0.151752888	-0.0164806529	-0.08343021610000001	0.0804024256	-0.0447605454	-0.123216782	-0.106747262	0.0939984918	-0.0738662073	0.0479317851	0.103453	0.014637800000000034	0.010702523209	0.000214265188840001	-0.000581802	-0.052937202	0.0028023473555888034	3.38493567204e-07	-0.172151	0.027187000000000017	0.0007391329690000009	0.029635966801	-0.00109206	-0.00017641899999999992	1.1925950436e-06	3.1123663560999976e-08	-0.00393528	-0.0005097500000000002	1.5486428678400002e-05	2.5984506250000024e-07	-0.000410389	0.0	1.6841913132100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34237.0546875	-35.99609375	1295.718765258789	1172175913.6748655	22450.2265625	-4.28515625	504012672.70758057	18.362564086914066	22641.9296875	55.09375	512656979.97369385	3035.3212890625	1.063037	19.520731	0.145843768	0.2031566901	0.110715212	0.0146598424	-0.0528665854	0.1172819827	-0.0520166996	-0.0778333488	0.1747896554	0.049922212599999995	0.0034830459000000005	-0.0865176808	0.0634000369	0.0021567125	0.096193715	0.0518557272	-0.0277190314	0.1114430776	0.0201907027	0.1009060012	-0.12212938779999999	0.0014186716	-0.021283931000000002	-0.0302573167	-0.1429614258	0.0628541066	0.018378579	0.16874267710000002	-0.0181411653	-0.1294806606	0.0189158086	0.1041833111	0.0351173085	-0.0061425013	0.0105210824	-0.025685732599999997	-0.0715366	0.028873878999999998	-0.0928103111	0.0035936833	0.18648343620000002	0.0784515054	-0.1105250715	0.055003726600000004	0.0106978367	0.119828425	-0.0212195058	-0.0299741287	0.069201603	-0.1273762685	0.07614198059999999	0.0622129261	-0.18802968579999998	0.0529040643	-0.0746932387	-0.07002604379999999	0.0638645916	-0.12706611710000001	0.074550855	0.07281338799999999	-0.0037528182000000003	-0.1205329442	-0.0300660485	0.0313518397	0.1319175677	0.1123072774	-0.0415830352	-0.0592784446	-0.18489613370000002	0.0483687166	-0.0819428617	0.021974441400000003	0.0661809662	0.0830189244	-0.0632126156	-0.015045385	-0.053228402	0.1296330668	0.0793554644	-0.1054583025	-0.0036814351000000003	-0.07389813719999999	-0.06469601559999999	0.1240761426	-0.1211072002	0.0733895783	-0.1326748798	0.014100205	-0.0431401432	0.0018392882999999998	0.0047961002	0.1439003563	0.0018727029	0.0688996702	-0.0953433446	0.0033340026	0.046043676900000004	0.21560273219999998	-0.1692456584	-0.0548101161	-0.0516587754	-0.0187858788	0.12742016539999998	-0.016910466699999998	-0.1073250918	0.0962250449	-0.0785674201	0.055555555599999994	0.103473	1.999999999999225e-05	0.010706661729	3.999999999996898e-10	-0.05909800000000001	-0.05851619800000001	0.003424145428375205	0.003492573604000001	-0.209324	-0.037172999999999984	0.001381831928999999	0.043816536975999985	-0.0007943689999999997	0.0002976910000000002	6.310221081609996e-07	8.861993148100011e-08	-0.00357497	0.0003603100000000004	1.27804105009e-05	1.2982329610000026e-07	-6.56986e-05	0.0003446904	4.316306041959998e-09	1.1881147185216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34380.53515625	143.48046875	20586.64491271973	1182021197.6301422	22476.23046875	26.00390625	505180936.0843658	676.2031402587892	22738.865234375	96.935546875	517055992.14706796	9396.500247955322	1.257273	23.087523	0.14349316999999998	0.16707034880000002	-0.0416657405	-0.0195348734	0.033928911	0.1079395235	-0.1569932353	0.0955971042	0.05509477980000002	0.1502780497	-0.0265459437	-0.0306555255	0.0443541226	-0.026594126000000003	0.0690979258	-0.0648049792	0.032976057999999996	-0.0983789601	-0.006951238	0.2167216478	-0.065477283	-0.029022771	0.0179606844	-0.090976139	-0.08281078	0.0348797005	0.0138015369	-0.0341721346	-0.0748208126	-0.0037250926	0.09633067029999999	-0.019013828899999998	-0.0398844769	0.057320906799999995	-0.0141274925	-0.031568564300000004	-0.1362370709	-0.006583975	0.10361656890000001	0.07321976820000001	0.0727614372	0.0179074958	0.005140727	0.010958278200000001	0.037472372000000004	0.000433611	0.0539348625	-0.1052035866	-0.17116229149999998	-0.0384627742	0.1779035241	0.0676050047	-0.07159532910000001	0.09103869880000001	-0.0640323584	0.05565250730000002	-0.0364768929	-0.0992611987	-0.1103261701	0.141194335	-0.0441660068	-0.1151111995	-0.0223563758	0.0270050807	-0.0077493534999999985	0.0744221793	-0.0208392565	0.1697746797	-0.064720586	-0.0904459644	-0.09381487220000001	-0.011781429	0.0836187355	-0.1388565669	-0.0403706913	0.0210341005	-0.061864932699999986	-0.017095124099999998	0.0342325215	-0.0417124819	-0.08786072519999999	-0.0039633579	0.0353869857	-0.0743733409	0.007370043699999999	-0.012262112	-0.054469597300000006	0.0883806187	0.0230785795	0.1046300549	-0.1172247852	0.0308380802	-0.0439341671	-0.0778940979	0.0999414082	-0.0766067668	0.0393612853	0.0532908832	0.1124697307	-0.009333561899999999	-0.080121205	0.0012197584	0.1004547742	0.024508976000000002	-0.10786256109999999	0.09830686640000001	-0.0830027857	0.0628452084	0.097059	-0.006413999999999989	0.009420449481	4.113939599999986e-05	0.0196813	0.0787793	0.00620617810849	0.0003873535696899999	-0.180864	0.028459999999999982	0.0008099715999999993	0.032711786496000005	-0.00103908	-0.0002447110000000002	1.0796872464e-06	5.988347352100012e-08	-0.00337533	0.00019963999999999963	1.13928526089e-05	3.985612959999985e-08	-0.000218145	-0.00015244639999999998	4.7587241025e-08	2.3239904872960005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34488.26171875	107.7265625	11605.012268066406	1189440196.3809967	22517.453125	41.22265625	507035695.23657227	1699.307388305664	22899.517578125	160.65234375	524387905.3108559	25809.175552368164	1.207096	22.166113	0.16512554999999998	0.022399234	-0.061774496	0.0393490545	0.024201621200000002	0.10698394480000001	-0.088399231	-0.009603126	-0.1073830409	0.0455700345	-0.04624861139999999	0.0001708467	0.137344894	0.020086968400000002	0.0552778305	0.0550238671	0.1150138259	-0.0394246472	-0.0119121223	0.0655269745	-0.013998579799999999	-0.0141395968	0.0024778404	0.021309590899999998	-0.0186685954	0.0497589867	-0.014304445	0.0097416462	-0.044687450499999996	-0.0102304852	0.106236154	0.08478284539999999	-0.0804955484	0.0751740902	0.0408277275	-0.09981869289999999	-0.034684267799999995	0.009696560600000001	0.1885688175	-0.005347101	0.0077146799	0.0604139307	-0.03925287	-0.0071233372	-0.15954511300000002	-0.1392165324	0.0107277518	0.0098580002	0.22200599920000005	-0.026998966099999997	0.10865800130000001	-0.0480587381	0.038249317799999995	0.1134685009	-0.1103889577	0.0282220579	0.0307938937	0.1015684897	-0.0468635362	0.11640112289999999	-0.0184606023	0.025796212599999997	-0.0823869668	-0.059551421500000014	0.07340044280000001	0.021503081099999998	-0.08642001140000001	-0.008429047	-0.0357034722	-0.023090563300000002	-0.0306456479	0.0298827568	-0.0677548539	-0.0069276129	-0.0057262311	-0.011701831599999999	0.0387694423	0.0098791851	0.1113950051	-0.0140081782	-0.10782131240000001	-0.0023496015	0.0806968362	-0.028912527900000002	0.0633362563	-0.07980756900000001	0.0336835028	0.0528918411	0.040884579500000004	-0.00040364230000000017	-0.0762031598	-0.10516424960000001	0.0046440579	-0.10324974029999999	-0.0255502923	-0.1394874042	0.2153621977	0.08829511359999999	0.044028469400000006	0.0011711413	-0.12662127410000001	-0.0989166507	-0.045146073499999995	0.0572417808	-0.1083594676	0.100240825	-0.08715729609999999	0.0697569027	0.103407	0.0063479999999999925	0.010693007649	4.029710399999991e-05	-0.0317321	-0.0514134	0.00264333769956	0.00100692617041	-0.243704	-0.06284000000000001	0.0039488656	0.059391639616	-0.00090797	0.00013110999999999993	8.244095209e-07	1.7189832099999978e-08	-0.00383439	-0.0004590599999999999	1.47025466721e-05	2.1073608359999984e-07	-0.0005184580000000001	-0.00030031300000000013	2.687986977640001e-07	9.018789796900004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34667.2109375	178.94921875	32022.82289123535	1201815514.1851196	22497.599609375	-19.853515625	506141988.18375015	394.1620826721192	22933.67578125	34.158203125	525953484.8394928	1166.7828407287598	1.234038	22.660866	0.14651684999999992	-0.0992333457	-0.1345034551	0.1098892259	0.013402944699999999	0.0752012014	-0.0761448765	-0.0290623614	-0.09588612949999999	0.0148768687	-0.0527172934	0.06814187349999999	0.0132146903	0.06135143150000001	-0.06752747490000001	-0.2630805268	0.0232781067	-0.0104797959	-0.047290060300000006	-0.1640061283	-0.0795053199	-0.028013081800000002	0.0811254535	-0.198658654	-0.0583874816	0.1723398223	0.09114409609999999	0.0612230212	-0.0381218661	-0.0178338843	-0.0435618171	0.0716141403	0.0113664844	0.0457441667	-0.0515516403	0.0594470497	-0.0180987839	0.0249525042	-0.0627782968	-9.313440000000001e-05	-0.11112934599999999	-0.06487750519999999	-0.0888887417	0.019809795800000002	-0.0610987217	-0.06461760650000001	-0.0453952875	0.0991118933	0.0636975178	0.0053377353	0.08581535130000001	-0.1150337916	0.1303076169	0.0705854822	-0.0391798721	0.0203528057	0.0081940628	0.0345412855	0.034899920699999996	0.11401524369999999	0.0183512152	-0.0053225626000000005	-0.0109577176	-0.0206948181	-0.2117216777	-0.08798698619999999	0.0937298174	0.059082783099999994	-0.10274593259999999	0.14872954019999998	-0.0340808716	0.1561568463	0.09768335939999999	0.0056753258	-0.1328627351	-0.0895966338	0.024013005	-0.0577515595	0.005555607299999999	0.1342101353	-0.1171350762	-0.0520099806	-0.0129634537	0.0208855109	-0.059607795899999996	0.0442689571	-0.0200931544	-0.0656763018	-0.0445202742	-0.048738799000000006	0.1361905862	-0.0878177186	-0.066518911	0.11377929810000001	-0.1215569972	-0.0166448112	0.0623069602	-0.0650019968	0.104129554	0.1095022734	0.1305355833	0.0615499562	-0.021998753	0.0998539731	-0.10881562460000001	0.10202401189999999	-0.09101689380000001	0.0762490709	0.10346300000000001	5.60000000000005e-05	0.010704592369	3.1360000000000553e-09	0.07511289999999997	0.10684499999999997	0.011415854024999993	0.005641947746409995	-0.253943	-0.01023899999999997	0.00010483712099999941	0.06448704724899999	-0.00135363	-0.00044566	1.8323141769e-06	1.986128356e-07	-0.00369257	0.00014181999999999994	1.36350732049e-05	2.011291239999999e-08	-0.000518515	-5.699999999992169e-08	2.68857805225e-07	3.248999999991073e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34476.4609375	-190.75	36385.5625	1188626358.7749634	22536.310546875	38.7109375	507885293.06518936	1498.5366821289062	22909.109375	-24.56640625	524827292.3557129	603.5083160400392	1.164948	21.392145000000006	0.19537095	-0.0431787578	-0.0732214537	0.0746248013	-0.0417829714	-0.0182784421	-0.09030949	0.047884309699999995	-0.2225413946	-0.062227262	0.0118898475	0.0252024967	-0.0029578557	0.0572506849	-0.07359317259999999	0.0004890606	0.04728033139999999	-0.0425618244	0.059785615599999994	-0.027121420499999997	-0.1164391324	-0.0805179979	-0.2746103221	-0.1657119072	0.2166538053	-0.0712898068	-0.1148736869	-0.0069515468000000006	0.1036807852	0.0353462909	0.031009090899999998	0.08683898470000001	0.0637178871	-0.1630010855	-0.0468388558	0.0149881615	0.0089382226	-0.00384407	-0.0690652907	-0.044324906500000004	0.044245644199999996	-0.0894221566	0.0504459434	-0.12479595240000001	-0.07151215009999999	0.0152047758	-0.023925142400000002	0.0555981703	0.0736391927	-0.0586718054	0.0158839486	-0.0515186429	0.1641895783	-0.0067385770999999995	-0.017590988000000002	0.0245623547	-0.0868307375	0.2143596193	-0.054049338200000005	0.081830004	0.0446413894	0.0585223327	-0.0147131938	-0.0195884952	-0.1094134588	0.0700172327	-0.1042951078	0.0380316592	0.0948842261	0.0052153632	-0.0583225058	0.17452648510000002	0.0615445949	-0.0181769702	0.2728632205	0.1505465126	-0.07129998230000001	0.1089656119	-0.13980626029999998	-0.0237403833	0.054174603099999996	-0.058696999000000014	-0.07006010509999999	0.0630471975	-0.0303674871	0.0797372516	0.0367942571	-0.0257133767	0.0181331204	-0.0226593646	0.0355251044	0.0323080504	0.0261119208	0.0003169549	-0.0351908736	0.030172969700000007	0.0893196876	-0.16476119960000002	-0.038242298	0.0321538506	0.1315031198	-0.0070953221	0.034351278799999996	-0.0087054721	-0.10923086050000001	0.103653745	-0.09456851919999999	0.0822826681	0.10331300000000003	-0.00014999999999998348	0.010673575969000005	2.2499999999995043e-08	-0.0272843	-0.10239719999999997	0.010485186567839993	0.00074443302649	-0.30032800000000004	-0.04638500000000007	0.002151568225000006	0.09019690758400002	-0.00100389	0.00034974000000000013	1.0077951321e-06	1.2231806760000005e-07	-0.00401117	-0.0003185999999999996	1.6089484768899998e-05	1.0150595999999976e-07	-0.00025808	0.000260435	6.660528639999999e-08	6.782638922499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
