csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
30449.064453125	-102.654296875	927145526.0705603	10537.904666900637	21875.365234375	-13.4765625	181.61773681640625	478531604.13730234	21635.07421875	-4.017578125	16.140933990478516	468076436.4508209	1.4489299999999998	25.033632	0.07879519500000001	-0.0390802035	0.1603488311	-0.0206739102	-0.1518740919	-0.0783748789	0.0453177226	0.07100442900000001	-0.11198603480000001	-0.0120914301	-0.067543006	0.0792861404	-0.0888189233	-0.21560428140000001	0.0338442087	-0.0515555287	-0.09747848279999999	0.11230031929999999	0.0172788772	0.0019591326	-0.041605229300000005	0.0831176478	-0.0470710883	0.0036136397	0.1931384039	0.0306151257	-0.0093992866	0.023509365499999997	0.027112979199999998	-0.0094117547	-0.087045684	0.0025685378	0.0587247114	0.11240477689999999	-0.14650905179999998	-0.0656715767	-0.0853294183	-0.0368742852	0.2110493349	-0.0547466245	0.0713844293	0.073703271	-0.1320704577	-0.1387902103	-0.1197281192	-0.1404085594	0.023359666600000002	-0.054232927599999994	0.022563100099999997	0.026639729700000003	-0.0878296632	-0.049014643	-0.051397575300000005	-0.1454544297	0.1275363004	-0.0836025143	-0.046139550300000005	0.0066763949	0.0239314517	0.07360443559999999	0.0696266552	-0.1194627695	-0.0673931509	0.0309171585	0.07569717769999999	0.1521750024	0.055857183	0.1886818759	-0.1525216815	-0.0599479546	-0.06525718259999999	-0.116156076	0.0574387855	0.1426683811	-0.045870108099999994	0.0084230372	-0.0359503806	-0.042320513	0.0382753712	0.0852724179	0.015418308	-0.047237181100000004	0.0183762996	0.1367010826	-0.04282770650000002	0.0021180617000000003	-0.0729354945	0.1024026941	0.0223267544	0.2000365396	-0.1141688301	-0.057905082300000014	-0.0154302499	-0.12646438710000002	-0.0371968721	0.0168179312	0.1073258757	-0.0555860715	-0.026176905299999997	-0.1418349836	0.0198458366	0.0468949395	0.0057672601	-0.0057792763	0.1151527478	-0.08853310029999999	0.007077163199999998	0.07823761629999999	-0.0160558	1.5400000000002214e-05	0.00025778871364	2.3716000000006833e-10	0.06846039999999999	0.04184219999999999	0.001750769700839999	0.004686826368159999	0.017711	0.01976207	0.0003905394106849	0.0003136795210000001	-0.00144825	-9.600000000001534e-07	9.216000000002949e-13	2.0974280625e-06	8.818149999999998e-05	-0.0002244175	5.036321430625e-08	7.775976942249997e-09	-0.000123935	0.00011813299999999998	1.5359884225e-08	1.3955405688999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30578.658203125	129.59375	935054337.503544	16794.5400390625	21862.427734375	-12.9375	167.37890625	477965746.44076914	21653.369140625	18.294921875	334.7041664123535	468868395.1401711	1.212896	20.955603	0.037366300000000005	-0.06825795400000001	0.1130321733	0.11192027660000001	-0.055244218899999996	-0.1051225727	-0.0952752243	-0.0029478109000000002	-0.01048646	-0.1346791424	-0.071542467	0.0851519192	0.0012536214999999999	-0.0897272023	-0.1591718732	0.00038334059999999996	0.0023174939	-0.0370559045	0.0217812313	-0.021025214599999998	0.17010404829999998	-0.005101389699999999	-0.0775069062	0.07286137179999999	0.0709034355	-0.0833293975	-0.0001413097	-0.023909385	-0.1829383995	-0.0782389238	-0.0829271318	-0.053145944800000004	-0.1376144093	-0.0203111732	-0.0050159739	-0.0840379848	-0.113730077	-0.1580166433	-0.031308934	-0.0837362562	-0.056196215599999995	0.09595462390000001	-0.0673987643	0.05064855150000002	0.0219265492	0.026323148799999998	0.0379567578	-0.13967966380000002	-0.1590234216	0.0837907029	0.025417321200000002	-0.0831293913	-0.0539225567	-0.011867031399999999	-0.021932436899999998	-0.1722962214	-0.0250200714	-0.044059078	0.15769467869999998	0.006613350699999999	-0.0186456524	-0.0507497841	-0.0874056027	0.0414364446	0.0601077475	0.0278017381	0.0847959079	-0.0167631127	-0.0091317251	0.1801560165	0.011976080900000002	0.06406463030000001	0.025646524100000002	0.0789496252	0.1116746129	0.0020262826	-0.150683635	-0.1063013135	-0.0709839629	-0.0685870593	0.0150265685	0.0248793178	-0.044950808200000004	0.0950885457	0.12204355050000001	-0.0341006268	-0.09773197369999999	0.1013154331	-0.047373835	0.0734927922	0.0675790159	-0.1218048855	-0.1208067258	-0.0972420424	0.0646263051	-0.0342745155	0.0413018583	0.04740289	0.0416542746	-0.0268630663	0.0356304767	0.0013546012	-0.0528069613	-0.08545196710000001	0.0119871053	-0.0904527076	0.0127227994	0.07154294259999999	-0.0160558	0.0	0.00025778871364	0.0	0.0411093	-0.02735109999999999	0.0007480826712099994	0.0016899745464899999	0.0252682	0.0075572	5.711127184e-05	0.0006384819312399999	-0.00139909	4.9160000000000126e-05	2.416705600000013e-09	1.9574528281e-06	8.818149999999998e-05	0.0	0.0	7.775976942249997e-09	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30710.69921875	132.041015625	943147046.504532	17434.829807281494	21837.310546875	-25.1171875	630.8731079101562	476868131.9206581	21657.638671875	4.26953125	18.22889709472656	469053312.8414955	1.246784	21.54109	0.041918045	-0.1054767189	0.021717737400000003	-0.0282247598	0.10706360710000001	-0.0786459445	-0.0865349834	-0.0927359563	0.0906837291	-0.0181115043	0.1074427874	0.09455354070000001	-0.049445627199999995	-0.0267651434	0.1510259108	-0.0498529858	-0.1066666364	0.0932662115	0.0076662478000000004	0.1366441455	0.0471536042	0.0697780908	0.1329040209	-0.0311676054	0.0201370635	-0.0600371651	0.0528249388	-0.1463818737	-0.19437877480000001	-0.031880692200000005	0.0240610273	0.1748438775	0.029334185699999998	0.04328724230000002	-0.0409969027	-0.0067187196999999995	0.0459498939	0.0725603938	0.0548117879	0.0136533523	-0.0859784936	0.0578345776	0.0130703007	-0.0189516607	0.0828562629	0.12192619019999999	-0.1991146803	-0.050490847699999994	-0.0999691512	-0.0679247134	-0.0419602949	-0.0843811616	0.047807306200000003	0.0188906273	-0.10168778490000001	0.0411240496	-0.0692886486	-0.1058989183	0.119845514	-0.0047276431	-0.0564312428	0.1080048268	-0.11806975060000001	-0.0288701473	0.066919149	-0.0145610223	-0.0779883746	0.06136600530000001	0.0416447627	-0.1193424125	-0.1457803263	-0.0348032401	0.1187575081	-0.0320841521	0.0140611434	0.0951729541	0.043803361500000006	-0.0639874732	-0.2017257728	-0.09827790880000001	0.017569463	0.14010237650000001	-0.0099096918	-0.0101110129	-0.1419471041	-0.0283349387	0.0310817248	0.0582626737	-0.0947606642	-0.0679559522	0.0390177013	0.0862916906	-0.1105598825	-0.00012102139999999999	0.0360794141	0.0942924066	0.0014263721	0.1764415036	0.1132503681	-0.0695255477	-0.0762611594	0.1493489788	0.17050964329999999	-0.0180450334	0.05700439230000001	-0.0923233333	0.0183408808	0.0644997188	-0.0160613	-5.500000000002031e-06	0.00025796535769000004	3.025000000002234e-11	0.0366261	-0.004483200000000007	2.009908224000006e-05	0.0013414712012099995	0.00229358	-0.02297462	0.0005278331641444	5.2605092164e-06	-0.0013435500000000006	5.5539999999999316e-05	3.0846915999999253e-09	1.8051266025000015e-06	0.000321736	0.0002335545	5.454770447025e-08	1.03514053696e-07	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30619.86328125	-90.8359375	937576027.362442	8251.167541503906	21872.427734375	35.1171875	1233.2168579101562	478403094.99545664	21637.146484375	-20.4921875	419.92974853515625	468166107.98630136	1.463421	25.283998	0.08974191	0.058486083700000004	-0.06335349230000001	0.0949801883	0.09431825419999999	0.09227512339999999	-0.0153582572	-0.11120650900000001	-0.0125199745	-0.0101196349	0.1950468232	0.0170948185	0.1132845858	-0.1163942641	-0.11551367970000001	-0.0414473874	0.0021179058	-0.14706821949999999	-0.0139965241	0.0039081785	0.0400838053	0.24160596480000002	-0.0064004275	-0.0122616653	0.12283214869999999	-0.036982995	-0.0240641594	0.0795642787	-0.049437220899999995	0.0572763002	-0.0423780017	0.1546765797	-0.0195284634	0.0560659906	0.0358971385	0.0176323923	0.0064261588	-0.0850019819	0.0263913406	-0.1073297676	0.046063762599999995	-0.0573537258	0.032462715	0.031048764	0.048653483	-0.0132921364	-0.1724959577	0.0615450566	-0.0090620509	0.08478418630000001	0.1263843324	0.0777327449	0.0796621257	0.1055130354	-0.011732991000000002	-0.032874054300000004	-0.0760473123	-0.0148119357	-0.0321187607	-0.08161708299999999	-0.0352006708	0.034841152400000006	-0.08819384429999999	-0.2201183986	-0.11139675339999999	0.1255598525	0.018259753899999998	-0.0095884368	0.0077563059	0.0054913206	0.1768300713	0.0159005384	-0.0005211507	0.1154387243	-0.0124685625	0.053555983	0.004177661	-0.0467441508	-0.0467048103	-0.06195856650000001	0.0204860989	0.20194014559999998	0.0860366018	0.0421664142	0.07427129019999999	-0.0403831393	-0.10986357210000001	0.09626830460000001	0.1818819849	-0.0096547093	-0.1378299318	0.011133875	-0.1090490256	0.09532978269999999	-0.0020671004000000002	0.0364994371	0.0562865931	-0.0500326008	0.0696069533	0.0867863313	-0.06709473099999999	-0.0930342524	0.0341379733	-0.011566029399999999	-0.0254314297	-0.0941439642	0.02391924	0.0571422589	-0.0160563	5.000000000001531e-06	0.00025780476969	2.500000000001531e-11	0.09881210000000004	0.06218600000000005	0.0038670985960000057	0.009763831106410008	0.00928024	0.00698666	4.8813417955600015e-05	8.612285445760001e-05	-0.00175116	-0.0004076099999999994	1.6614591209999955e-07	3.0665613456000007e-06	0.000325411	3.675000000000022e-06	1.3505625000000157e-11	1.05892318921e-07	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30644.4921875	24.62890625	939084901.4297484	606.5830230712892	21871.18359375	-1.244140625	1.5478858947753906	478348671.7915192	21662.95703125	25.810546875	666.1843299865723	469283707.3377838	1.273886	22.009346	0.08925541	0.052544830199999996	-0.0543203913	-0.026002276600000002	-0.1723472782	-0.0393888235	-0.0094718803	0.1236749324	-0.1409954033	-0.020850127	0.0398819537	0.0806429635	-0.0477649752	0.038664085200000003	0.0845837516	-0.1247072068	-0.0485975289	-0.1575222158	-0.0411845297	-0.079656528	0.06481721019999999	-0.0279038199	0.089715654	-0.0869655017	-0.0117912055	-0.0034181797999999998	-0.0135339222	0.0641324822	-0.048818480899999996	0.1421715635	0.094310655	0.0300917544	0.1276199259	0.10409720380000001	-0.0512106643	0.0093721215	-0.0244313202	-0.1874447253	-0.0574753488	0.0336240697	-0.09393646050000001	0.0607955242	-0.03471955	0.0064815698	-0.0580923993	-0.0165426718	0.08774836720000001	-0.0204560349	0.0496825212	-0.0566927613	0.0374348078	0.0114861501	-0.1298798153	0.0228534353	0.14749681539999998	0.0057375251	0.029013443599999997	-0.0904238609	0.0395748056	0.0272864829	0.2090650337	-0.0515385617	-0.039029236	0.027337913399999997	0.0509842833	0.0053737544	-0.1516442106	0.012343826499999998	0.0969700484	0.1189894207	0.1261181922	0.1109211483	0.0824988723	0.0412689251	-0.0806984666	-0.039562028	0.0006289033	0.04255815860000002	-0.0333302981	0.052417867199999996	-0.0793517662	-0.0269050713	0.0997618648	-0.0001600381	-0.06426199469999999	-0.060592806799999996	0.0177140313	0.148490213	0.1260379434	-0.0413328326	0.0391311284	0.0358947897	-0.060311033	-0.1058496511	-0.0172548816	-0.06302962620000001	-0.0643217744	0.0299936573	-0.11365097019999999	0.0024725054	0.0788795863	-0.1032465569	-0.0346327992	0.1520411325	-0.0203077518	-0.0959136145	0.0294457954	0.049506407599999996	-0.0115541	0.0045022	0.00013349722680999998	2.026980484e-05	0.0387525	-0.06005960000000005	0.0036071555521600056	0.0015017562562499994	0.0133904	0.00411016	1.68934152256e-05	0.00017930281216	-0.00142253	0.00032863000000000017	1.0799767690000008e-07	2.0235916009e-06	0.000242372	-8.3039e-05	6.895475521000001e-09	5.8744186384000004e-08	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30732.04296875	87.55078125	944458465.0330963	7665.139297485352	21889.349609375	18.166015625	330.00412368774414	479143626.3214455	21706.087890625	43.130859375	1860.2710304260254	471154251.51553726	1.241709	21.453413	0.04496463	-0.0178948428	-0.0252730176	-0.013471018500000001	-0.08784335800000001	-0.0692051087	0.025663138199999998	0.1081583035	0.010843633600000001	-0.0218490911	-0.0280880673	-0.009314018	0.12827328289999998	0.07832631429999999	-0.0566970734	-0.1260156028	-0.06787704929999999	-0.058884351200000004	-0.0025741721	-0.144804861	0.16984785649999998	-0.0721376304	0.0173005446	-0.0328885248	-0.038912922999999995	-0.0185001079	0.0738717461	0.0220276195	-0.0663805874	-0.1209276583	-0.073840083	0.0336071571	0.0516116613	-0.0512760717	-0.0742442456	0.14734300109999998	0.1152074431	0.1515251963	-0.13088997759999998	-0.025222828	0.014708637	-0.0254037397	-0.0209809896	-0.044910678899999994	0.0367373702	0.017458615900000002	-0.0960238523	-0.1468983663	0.176686972	-0.2360395581	0.0023258782	-0.0486498404	-0.1508035456	0.0583623425	-0.0130342505	-0.007825155799999999	-0.10309962519999999	0.0501942671	0.014087865900000001	0.07599649509999999	0.0676647604	0.0104612543	0.0401041072	0.08438395650000001	0.0410970298	0.025596285	0.0001931684	-0.0460715863	0.113992417	0.1617363397	-0.0081005226	0.0767962812	0.005939630400000001	0.12034190630000001	-0.0019182175	-0.031215600299999997	-0.0203775309	0.0029721466	-0.0906886036	-0.0485622624	-0.011417495	0.0290838303	0.0787462124	-0.0879961752	0.0582300123	0.18558539629999998	0.0428071057	-0.1644502428	-0.07487287620000001	-0.11600648029999999	-0.0433051366	0.0713921121	-0.017530837	-0.0399495082	0.011641416399999998	-0.0067158439	-0.0553354995	-0.0483236015	-0.0538284477	-0.0040664968	0.21604058280000002	0.13753347119999998	0.1321252582	0.0038684168	0.0095758544	-0.0976313259	0.0349085778	0.041629366099999995	-0.0160452	-0.0044911000000000005	0.00025744844303999994	2.016997921e-05	0.0244551	-0.014297399999999997	0.00020441564675999983	0.00059805191601	-0.00201273	-0.01540313	0.0002372564137969	4.0510820528999985e-06	-0.00120707	0.00021546	4.64230116e-08	1.4570179849e-06	0.000242372	0.0	0.0	5.8744186384000004e-08	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30583.486328125	-148.556640625	935349635.9826088	22069.0754737854	21889.0859375	-0.263671875	0.06952285766601562	479132083.17926025	21688.087890625	-18.0	324.0	470373156.3514748	1.235477	21.345734	0.06987407999999999	0.0654770269	0.0400651037	-0.0323118082	0.074574819	0.049940626200000005	-0.0358488791	0.0033877989000000003	0.1513477698	0.0158202249	0.0111482215	-0.0719504029	0.0039547704999999996	-0.0807129606	-0.1010618055	-0.106050025	-0.0065926411	0.0640089821	-0.06117095769999999	-0.042576152699999995	0.0105329546	-0.1574583208	0.0384498407	0.142007591	0.1929167345	-0.0604481458	0.0402644437	-0.1300787125	0.0115101951	0.0144690326	0.0148976483	0.11818566119999999	0.09705833650000001	-0.0216384381	-0.1346914623	-0.07934710440000001	0.051172492199999996	0.061317783099999995	-0.084115514	-0.0023762778	0.0359632923	0.10681830880000001	0.0377041344	0.0432619132	0.0085706843	-0.056712001	-0.0289112973	0.0252128806	0.0151571192	-0.059437840599999986	-0.1525968127	0.0707600099	-0.0243269085	0.0031779819	-0.1064353758	0.052782919299999995	-0.0936658158	-0.1021848739	-0.011100303	-0.0180629299	-0.09474521820000001	0.1332033916	0.0369037912	0.059199878	0.0316198957	0.0813542795	0.1002642323	0.1101578741	0.0334913334	0.030788572400000002	-0.0151901232	0.0979911751	0.0566333417	0.0174799061	0.0148006566	0.0029017536999999998	-0.1585895825	-0.048352607	0.0813500321	-0.0025986987	-0.2228735431	0.0827643255	0.0486879868	0.0422767069	-0.015782579799999998	0.0022169835000000002	0.2097460471	-0.0450467591	-0.08655644800000001	0.0793515754	-0.0124848844	0.06104972190000001	-0.0796048506	0.084539663	-0.0510655929	0.10648775349999999	0.0559936052	-0.0064180869	-0.0225881982	-0.0786948514	0.15830700949999998	0.0046296167	-0.11862528119999999	-0.0822789374	0.12273572560000001	-0.0992961682	0.040295756	0.0335495105	-0.0160457	-5.000000000005e-07	0.00025746448849	2.5000000000050007e-13	0.0693063	0.044851199999999994	0.0020116301414400003	0.004803363219689999	0.0125675	0.01458023	0.0002125831068529	0.00015794205625000002	-0.00132259	-0.00011552000000000005	1.3344870400000008e-08	1.7492443081e-06	0.000335695	9.332299999999999e-05	8.709182329e-09	1.12691133025e-07	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30568.12890625	-15.357421875	934410504.8291168	235.8504066467285	21924.58203125	35.49609375	1259.972671508789	480687297.2450104	21681.953125	-6.134765625	37.63534927368164	470107091.31469727	1.27373	22.006647	0.05374674000000002	0.087729701	0.0024138507999999998	0.1548698748	0.0524282391	0.1184520064	0.15315625859999998	-0.0435330004	0.06780226190000001	-0.0448283	0.0547113027	-0.1152218809	-0.0670621061	-0.019283878	0.0359852796	0.032855699700000005	-0.1064343989	0.0206515981	0.039041277799999996	0.0648663962	-0.1189010908	0.1017506515	-0.0023421334	-0.007356360500000002	0.1017487351	-0.0739503262	0.14961250369999998	-0.0016094651999999999	-0.1066443634	-0.0086753059	0.031982166299999996	0.0937632166	-0.0262347487	0.14605469640000002	0.0636650844	0.0199261265	-0.0362057573	0.1491871039	0.0627288336	-0.1073703635	-0.0986862539	-0.1063856077	-0.0186237753	0.0080974952	0.0012516976	0.0708833996	0.059716691100000004	-0.1117818776	-0.019031816200000003	-0.1588647843	-0.1338788852	0.09983766210000004	0.0242129391	0.1111176418	-0.055994520199999995	-0.1029127542	-0.0855401668	-0.109151908	-0.19513594199999998	0.0207171526	-0.06315061940000001	0.0074198665	-0.023360549900000003	0.0038191178	-0.1214872065	0.0074643322999999985	-0.026167119300000003	0.08016865690000001	-0.026726202999999997	-0.06691694599999999	0.027780391800000002	-0.19508526010000002	0.017512393600000002	-0.0138291067	0.01881042	0.0640215488	-0.0298167558	-0.1430773515	-0.0484084655	-0.0745204804	-0.0178981207	0.1282487275	-0.0016857231	-0.126412603	-0.1675081123	0.0106901284	-0.0642798541	0.0883759565	-0.0733605153	-0.1285101741	-0.1175400213	-0.1284474199	0.064158311	0.0309034098	0.0697397015	0.0350645234	-0.119447129	-0.0097079248	-0.045670888	-0.1280127811	0.0367992227	0.1746087377	-0.14220885560000002	-0.0488167958	0.0361241544	-0.1009072399	0.0455956625	0.025306205099999996	-0.0096255	0.006420199999999999	9.265025025e-05	4.1218968039999984e-05	0.0442092	-0.025097100000000004	0.0006298644284100003	0.00195445336464	0.00969816	-0.00286934	8.233112035599999e-06	9.40543073856e-05	-0.00161647	-0.00029388000000000005	8.636545440000002e-08	2.6129752609000003e-06	0.000242373	-9.3322e-05	8.708995684000002e-09	5.874467112899999e-08	-0.000123935	0.0	1.5359884225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30924.36328125	356.234375	956316244.3507233	126902.92993164062	21885.25390625	-39.328125	1546.701416015625	478964338.5410309	21749.634765625	67.681640625	4580.8044776916495	473046612.4380837	1.417268	24.486599	0.06761239	-0.0214403892	-0.18825570809999997	0.0314647341	-0.09074378599999999	-0.0380410822	0.021489074500000004	0.00046881980000000004	-0.1084321853	0.0168829633	0.0289316679	-0.0404537622	0.1165222015	0.0337469452	0.1539144384	-0.08453138380000001	-0.056946391900000004	0.0950738716	0.1288437709	0.1409780859	-0.1775408166	0.0796540496	-0.2074522651	-0.0400762567	-0.111856916	0.05619639269999999	-0.0636383014	-0.0880049447	0.0516866432	0.11545762529999999	0.0412052706	0.047094244400000006	-0.034280443199999996	-0.061798987	-0.1503032251	0.0308412592	-0.0072478188	-0.0772139109	-0.07788045889999999	-0.1448317082	-0.011395862	0.0562811033	0.006734271	0.0029318890999999996	0.0534464242	0.1013418007	0.0324302817	0.0065795136	0.0165510887	-0.0731103063	-0.10925411460000001	-0.047596555199999994	-0.0168966666	0.1977918691	0.10742034	0.0336328095	-0.0421770001	-0.057110456500000004	0.007401288299999999	0.0292973396	0.0618199015	-0.0504589612	0.028296439700000002	0.0099032884	0.0320661261	0.0707397059	-0.0506583924	0.020390393	0.077466923	-0.0931662573	3.86076e-05	-0.2101148289	-0.0966836031	-0.1196849924	0.10008580789999999	-0.1116121033	0.1917486043	-0.012095493600000002	-0.033692993399999996	0.0344044044	0.1010922734	-0.0643896895	0.0808290287	0.10017406890000001	-0.054419463	0.0103081296	0.1050525764	-0.0696360191	0.08156634509999999	0.0555480094	-0.0186488994	-0.0180476238	-0.13091377640000001	-0.0470244841	0.052055980300000006	-0.1028311239	-0.020704638	0.1104485674	-0.0731683717	0.1249327149	-0.0389744698	0.1443980204	-0.070053255	-0.0598158742	0.0993115091	-0.1024636685	0.05079681900000002	0.0169396104	-0.016049200000000003	-0.0064237000000000035	0.0002575768206400001	4.126392169000003e-05	0.0159072	-0.028302	0.0008010032039999997	0.00025303901184	0.00477735	-0.004920810000000001	2.421437105610001e-05	2.28230730225e-05	-0.0012695	0.00034697000000000005	1.2038818090000006e-07	1.61163025e-06	0.000242372	-9.999999999886402e-10	9.999999999772805e-19	5.8744186384000004e-08	8.841159999999999e-05	0.0002123466	7.816611014559998e-09	4.509107853156001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30742.859375	-181.50390625	945123402.5510254	32943.66798400879	21866.828125	-18.42578125	339.5094146728516	478158172.248291	21748.412109375	-1.22265625	1.4948883056640625	472993429.27920914	1.307638	22.592482	0.043987710000000006	-0.0250861552	-0.0824789227	-0.1470924179	-0.1594562307	-0.0740101421	-0.0238890091	0.1217062192	-0.0181072015	0.10792947130000001	0.033728508500000004	-0.0192673901	-0.0018085602	-0.039687037	0.2052699741	0.0933840633	0.0161573938	0.05608169440000002	0.0405398758	0.11366731349999999	0.0530647928	-0.047842868399999995	0.1034808767	-0.1330356346	-0.0344049252	-0.0706659219	0.0211580111	0.10126747960000004	0.0950071905	0.10842877029999999	-0.0215993269	0.0851366523	-0.0421174563	0.0745416718	0.10917456519999999	0.070719637	0.014946103899999999	-0.0726695458	-0.0788305002	0.0367209411	-0.0633228992	0.009142892199999999	-0.07158572049999999	0.0041567008	-0.0470134049	-0.031198279500000002	0.007763103199999999	-0.0652512937	-0.060889183	0.20689774719999998	-0.0216954275	-0.0507252971	-0.109602406	0.0180204347	0.1124237368	0.10944388630000004	-0.0930505319	0.0016256101	0.0532634039	0.0449024779	0.1046995634	0.0902824424	0.09696286550000001	0.025785865699999997	0.015830738100000002	0.0371447402	-0.1250856591	-0.009713608	-0.1299375697	-0.056254850099999996	-0.1234616451	0.0336317552	0.0767481701	-0.09660352550000001	-0.0189277053	-0.0172944451	0.0774810474	0.0793186948	0.0272954238	-0.061777509400000014	0.0418325541	-0.0051243334	0.0386048207	-0.11112064880000001	0.0173521996	-0.0661218812	-0.0687878844	0.0412163142	0.13471383480000002	-0.1053252251	0.1134302311	-0.0449336905	-0.0115710833	-0.1909311286	-0.055823724000000005	-0.0811125446	0.1248374448	-0.0200460294	0.0182996904	-0.0551745213	-0.1314688666	-0.0589818379	-0.0479947149	0.0732004572	-0.0562455037	-0.10396461130000001	0.0558879609	0.0084904876	-0.00603176	0.01001744	3.63821286976e-05	0.00010034910415360004	0.00441041	-0.01149679	0.00013217618030409998	1.94517163681e-05	0.014618	0.00984065	9.683839242250002e-05	0.000213685924	-0.00122919	4.031e-05	1.6248960999999998e-09	1.5109080561e-06	0.000242372	0.0	0.0	5.8744186384000004e-08	-0.000123935	-0.0002123466	1.5359884225e-08	4.509107853156001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
