csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
34446.3828125	-203.84765625	1186553288.8652954	41553.86695861816	24688.083984375	-41.5625	609501490.8195534	1727.44140625	24902.763671875	-39.04296875	620147638.4972572	1524.3534088134766	1.250109	21.28647	0.16540929999999998	-0.0128805755	-0.0728526228	0.1364537315	0.004427867	0.0586329388	0.0181840872	0.1270584577	0.083343754	0.0201431703	0.1361789505	0.028329254100000006	-0.09977159099999999	-0.021043631	0.0174290404	-0.0602066322	-0.0035287247	0.10349380359999999	0.10607471710000001	0.0112255754	-0.070988203	0.0327498016	-0.1227221315	-0.0326802192	-0.10669767640000001	0.0298667226	-0.09307293789999999	-0.0694530503	-0.2776289124	0.049140148700000004	0.0063027462	0.0572461041	0.0712989728	-0.10627353140000001	-0.0034632025	0.039203551499999996	0.0267523231	-0.0505570211	-0.033699576	0.0006584991	0.0158419606	-0.027264322999999997	0.1155922193	-0.0411367887	-0.0652823189	-0.0480847746	-0.0070815513	-0.0272571515	0.07348238559999999	0.0405189995	-0.1613217519	-0.0365541188	-0.0827462417	0.0984243731	-0.036543657	0.0567756249	0.16929533309999995	-0.0082131843	-0.0503295389	-0.027807734100000002	0.0505214866	0.1523854433	-0.0205267744	0.1011655825	0.0726704862	0.018814726299999997	0.0724713345	-0.046595408899999996	-0.0011736661000000001	0.057108412000000004	0.07073469190000001	0.10084919210000001	-0.0783591027	0.0263373204	-0.11886240710000001	0.0696223356	-0.083864347	-0.0040976558	-0.06338366549999999	0.032914765	-0.0828422039	0.2418576171	-0.11441004279999999	-0.0698309279	-0.0426702242	-0.06737247889999999	-0.0195475705	0.0044175936	-0.15357365439999998	0.0073094508999999985	0.0029779934	0.1066742535	0.0797782132	0.075608736	0.038104876600000004	-0.0495882838	0.046557455899999996	-0.0541637396	-0.022648351400000002	-0.016731785	0.1486414231	-0.0489706959	0.1230375593	-0.024661726600000003	-0.09419069140000001	0.0113134968	-0.11961294800000001	-0.0335495105	0.0277664	0.0014889000000000011	0.00077097296896	2.216823210000004e-06	0.013922	0.1019338	0.000193822084	0.010390499582440002	-0.0907835	-0.04955	0.0024552025	0.008241643872250001	-0.00104151	0.0001066699999999999	1.1378488899999978e-08	1.0847430801e-06	-0.00013481	0.000142062	1.81737361e-08	2.0181611844000004e-08	0.000605559	0.0	0.0	3.66701702481e-07	0.0
34692.2734375	245.890625	1203553836.262268	60462.19946289063	24698.59375	10.509765625	610020533.2275392	110.45517349243164	24908.064453125	5.30078125	620411674.8010293	28.09828186035156	1.273723	21.688566	0.08902454499999997	-0.1058759949	0.0851468069	0.0083823725	0.0751789239	-0.009849473000000001	-0.10334430039999999	-0.0768922965	-0.0428611158	0.1256757159	0.033895878500000004	-0.11283804060000001	-0.00021931240000000002	-0.06766936	-0.027228409199999998	0.050238831500000004	-0.0454003012	0.0011782326	0.05976629	0.0679796894	-0.090649533	-0.0622696549	-0.0106103198	-0.0874576982	-0.08882716460000001	-0.08984804119999999	-0.0359290333	0.1823179571	-0.20528844899999998	0.1364931888	-0.21674137170000002	0.06160980570000001	0.0884734999	-0.0332214886	-0.1116590734	0.0424031687	0.0227519095	-0.0982218003	0.0550708992	0.0016315061999999999	0.14197064869999998	0.102309427	0.1210226933	-0.1273417569	-0.2076880504	-0.0005897807	0.085175271	0.0469542812	0.0386998267	0.026482110299999997	-0.0317956369	0.0950904168	0.0663270603	0.042936158499999995	0.0116343318	-0.17719089359999998	-0.017009018600000002	-0.07829058230000001	-0.027976077000000002	0.0996669822	-0.06312571019999999	-0.076507123	0.10791406519999999	0.12213944	0.0019218845000000002	0.05786345	-0.0101279679	-0.0234041246	0.0294710053	-0.014469949099999999	0.0279832604	0.0280015037	-0.11909584029999999	0.1228086561	-0.0958520241	-0.058772541500000004	-0.07089758809999999	-0.0182912931	-0.1819439955	0.040227831	0.0350106575	0.0795816422	-0.09073405400000001	0.1650392325	-0.0680224517	-0.0895967914	0.1039753763	-0.1581542257	-0.1314932589	0.1398425143	-0.18393782809999998	-0.024719375499999998	0.0328643296	0.0529864216	0.1450788283	0.0520315323	-0.0222232924	-0.0548846608	-0.0403178529	0.0217930845	-0.0252827136	0.007388518599999999	0.0058726126	0.0375582763	-0.114640274	0.0084904876	-0.1205315909	-0.025306205099999996	0.0199537	-0.007812699999999999	0.0003981501436900001	6.103828128999998e-05	-0.00910751	-0.02302951	8.294673840009999e-05	0.0005303583308401	-0.0684482	0.0223353	0.0004988656260900001	0.004685156083239999	-0.00158434	-0.00054283	2.946644089e-07	2.5101332356000003e-06	3.93007e-05	0.0001741107	1.54454502049e-09	3.031453585449e-08	0.000605559	0.0	0.0	3.66701702481e-07	0.0
34448.81640625	-243.45703125	1186720951.7915194	59271.32606506348	24689.576171875	-9.017578125	609575171.5468178	81.31671524047852	24876.310546875	-31.75390625	618830826.4245644	1008.3105621337892	1.326469	22.586706	0.144358425	0.020850885700000002	-0.09401457390000001	-0.1542482525	-0.0344347837	-0.023300921699999998	-0.0490293808	-0.0153962455	0.039766000499999996	-0.1330574514	-0.0368587009	-0.1183990317	0.1023776194	0.0374018258	0.1559894051	0.09388285449999999	-0.0163266543	-0.0650076333	0.060979348600000004	-0.0171433201	0.1866711017	-0.0036747107	-0.0091679457	-0.1392366972	-0.0330223123	-0.0478754609	0.0313681677	-0.0998088089	0.0843997348	0.0318106051	0.08543511029999999	0.10218098810000001	0.011190367	0.0406351904	0.1360526572	-0.008692764300000001	-0.20288378780000002	-0.0306534586	-0.19901727079999998	-0.034416659700000005	0.14332468380000002	-0.0927154151	-0.033845401000000004	-0.0088872401	-0.082677268	-0.0388590665	0.121830577	0.1015722334	0.120987564	0.0052738409	-0.107971159	0.013474873100000001	-0.0537157813	-0.1373601243	0.0986153343	0.0759425646	-0.0311537176	-0.1195284189	0.0010673142	0.056518915	0.054000766900000004	-0.0032595701000000003	-0.059155009400000014	-0.0073957173	-0.11170712880000001	0.063926848	-0.20060997149999998	-0.0107865047	0.0257485979	-0.1255835304	0.0532272032	-0.0399604183	-0.0013786292000000002	-0.171405223	-0.013550717299999999	-0.0355215024	0.055904567	-0.06487519280000001	0.012515298999999999	-0.1275133026	-0.05858234530000001	-0.0891721956	-0.1422018849	0.0559977318	0.0401520006	-0.023882861600000003	-0.011436143300000002	0.100693505	-0.0071016588	0.17797858030000002	0.031536511499999996	0.1461724867	0.0040246869	0.0108014062	-0.1246460804	-0.12511723800000002	0.0683676292	-0.0426978409	0.0126492309	0.0971763464	0.1849501063	-0.10452528289999999	-0.0406363544	0.11375745	-0.1367223223	0.005662880699999999	-0.1211891893	-0.0169396104	0.0413665	0.0214128	0.0017111873222500002	0.00045850800383999993	-0.06451460000000002	-0.05540709000000002	0.004162133613160002	0.0030699456222681018	-0.06627380000000001	0.002174399999999993	4.7280153599999705e-06	0.004392216566440001	-0.000967596	0.000616744	3.80373161536e-07	9.36242019216e-07	-0.0006512380000000001	-0.0006905387000000001	4.241109326440001e-07	4.768436961976901e-07	0.000605559	0.0	0.0	3.66701702481e-07	0.0
34592.23828125	143.421875	1196622949.306778	20569.834228515625	24653.01171875	-36.564453125	607770986.8048247	1336.9592323303225	24892.17578125	15.865234375	619620415.124649	251.70566177368164	1.268936	21.607056	0.09163645	-0.0341811021	-0.0099122827	0.1374103166	0.0587460048	-0.0713116135	0.0323909419	0.09354769880000001	0.11170209810000001	0.0481883841	0.027064086400000003	0.0125149552	0.0182648563	0.09923033199999999	-0.10029987800000001	0.07948437929999999	-0.007928404	-0.1643292606	0.0718724023	-0.08854993800000001	0.017391094	-0.0301638178	-0.019087803100000002	-0.061013028	0.1093630095	-0.11983228189999999	-0.0086307081	-0.12866304679999999	0.1245583203	0.127242778	0.0395524857	0.006413006	0.052036062699999996	-0.0524106679	0.060078456900000014	0.0191379785	0.0104099394	-0.2287714342	-0.0085818497	-0.09873300900000001	0.06853800410000001	0.1484347467	0.14205382519999998	0.0313669208	-0.024730707299999998	-0.0128458264	-0.0040544071999999995	0.0732797306	-0.18523772460000001	0.0639710113	0.1687105283	0.0047358389	-0.045469090700000006	0.15620594710000002	-0.0569065129	0.0619000168	0.08984316029999999	-0.0631662946	0.09340084109999999	0.0191712821	0.0809940925	0.0898167845	-0.0006714171	0.018505174	-0.1016885541	-0.08484992570000001	0.0272072944	-0.0286133879	0.0635478824	-0.1559717908	-0.0009636574000000001	0.1131940602	0.1427779855	-0.049979538600000005	-0.083271403	-0.0204803832	0.12081076800000001	-0.0088365018	-0.0587644987	-0.0111960172	-0.0156613212	-0.1436193581	0.0918765175	-0.057473837199999996	-0.1259388003	0.06606744519999999	-0.0119873213	0.1052877534	-0.0730656974	0.10002192509999999	-0.0082777754	0.0706761938	0.24906062399999998	-0.0708811173	0.0694521609	0.0410219255	0.09183324400000001	-0.0344631705	0.0821024278	-0.0414618337	-0.1326113039	-0.0149312733	-0.1042752796	-0.0580743595	0.1606207638	0.0028322072	-0.1215843189	-0.0084904876	0.0297562	-0.011610299999999999	0.00088543143844	0.00013479906609000002	-0.047254	0.017260600000000015	0.002232940516	0.00029792831236000053	-0.074064	-0.007790199999999997	6.068721603999995e-05	0.005485476096000001	-0.00156993	-0.0006023339999999999	3.62806247556e-07	2.4646802049e-06	-0.000245982	0.0004052560000000001	6.0507144324e-08	1.6423242553600006e-07	0.0005136419999999999	-9.191700000000006e-05	8.448734889000012e-09	2.6382810416399993e-07	0.0
34632.74609375	40.5078125	1199427101.9941561	1640.8828735351562	24646.974609375	-6.037109375	607473357.3951759	36.44668960571289	24905.857421875	13.681640625	620301733.918766	187.1872901916504	1.334585	22.724895	0.10224625	-0.1050409424	0.0969680306	-0.0308968309	0.0631380193	-0.1401067425	0.0029438882	-0.0533040921	-0.13443952609999998	0.0430931289	0.16892595359999998	-0.0786925019	-0.00680856	0.09758715289999999	-0.0586026556	0.1476542523	-0.115309	0.07950888219999999	-0.0302913054	0.030633275	0.0357301233	0.0470441505	-0.0205746827	0.0503424337	0.06271959769999999	-0.081428266	0.036513843399999996	-0.0851091801	0.026962397000000003	0.0267748929	0.217856018	0.0249381471	-0.014255938899999999	0.2276535565	-0.004975536	0.06395686610000001	0.036899216400000004	0.1048124274	0.1235150003	0.0174901505	-0.0709492643	0.004908245	-0.0437159451	0.0213527643	-0.0629815829	0.0548613374	-0.0737455476	0.0705523642	0.038283968700000004	0.014146776100000001	0.0866190727	0.1216773413	0.058693447300000014	-0.0101546606	-0.0879450583	-0.0165031616	0.09456664210000001	0.0300406926	0.123354196	0.030731022099999998	-0.151900061	-0.09258759189999999	-0.047469970099999995	0.1867280934	-0.01869572	-0.0731210834	-0.0633444172	-0.028998747400000007	0.0766803073	-0.08723961109999999	-0.1114100405	0.0021237754	-0.15359123130000002	-0.053566272000000005	0.0560978987	0.0819713057	-0.022988846099999998	0.0661921664	-0.039465027400000005	0.041594516	-0.0980438034	-0.09997813679999999	-0.0550081447	-0.036882496800000004	-0.097740174	0.09682092560000001	-0.1634683771	0.024856266000000002	0.1834449174	-0.11508921220000001	-0.052338449599999996	0.0536445558	-0.0047312392	-0.004223345900000001	-0.0070422151	0.0695999055	0.0212096884	-0.0078555353	0.1451449096	0.0530792296	-0.010194773399999999	-0.0748672034	-0.08430694529999999	-0.0534000259	0.07798452389999999	0.0	-0.1217161239	-0.0	0.0332952	0.003538999999999997	0.0011085703430399995	1.252452099999998e-05	0.0018359	0.049089900000000006	3.3705288100000007e-06	0.002409818282010001	-0.0981242	-0.02406019999999999	0.0005788932240399995	0.009628358625639998	-0.00119513	0.0003748	1.4047504e-07	1.4283357169e-06	-0.000245982	0.0	6.0507144324e-08	0.0	0.000377299	-0.00013634299999999992	1.858941364899998e-08	1.42354535401e-07	0.0
34623.15625	-9.58984375	1198762948.711914	91.96510314941406	24679.1328125	32.158203125	609059596.3770143	1034.1500282287598	24952.201171875	46.34375	622612343.3217201	2147.7431640625	1.380672	23.509659	0.0957153	-0.10113815849999999	-0.1508158445	-0.07790362320000001	0.0655597226	-0.10409867380000001	-0.08590059720000001	0.1380526427	-0.0058272938	-0.08627139240000001	-0.0385331068	-0.0559310487	0.015542688600000003	-0.08980609140000001	-0.126709596	0.1295973687	-0.0385991214	0.0228543802	-0.0091778542	-0.0227602908	0.0568256705	0.16298507380000002	-0.04571038559999999	0.1795648604	0.0179052512	-0.17303482609999998	-0.0049599959	-0.17351970649999998	-0.0507473808	-0.05089396	0.1077209592	0.0635131588	0.09421437699999999	0.0690114941	-0.024903144	0.06836544160000001	0.0390901304	0.20067099	-0.020722461299999998	-0.1154087681	0.0290828192	0.023002266400000002	-0.25574749199999997	-0.026153683599999998	0.0250878512	0.043332651900000005	-0.0358675113	0.043291553499999996	-0.015033271599999997	0.0424630143	-0.0590678485	0.0877805422	-0.16830588300000002	-0.0678825121	0.0607800314	-0.10581783310000001	0.019954832	-0.0283246146	0.07058666	0.1252778689	-0.029238891099999997	0.103019801	-0.0417032132	-0.0770690953	-0.024656829100000003	0.088910545	-0.016148833600000002	-0.021095777000000003	0.1726455507	-0.1358757544	-0.05728832530000001	-0.0086021583	-0.058864387699999986	-0.0859927524	0.1162561543	0.1902342583	-0.1198914136	-0.0669067592	-0.1483718653	0.0164536373	-0.040502747400000004	-0.1044130536	-0.098789562	-0.1696060159	0.012917996599999999	0.0487576224	-0.1686204846	0.0709563167	0.1049944743	0.022641757999999998	0.0053636563	-0.0648726509	0.00072861	0.0064969618	-0.0869600978	0.0573418979	-0.13594209029999998	0.11937868380000001	-0.0032340124	0.0206769808	0.049580680599999996	-0.0653106733	0.113592511	0.0697692424	0.07908163509999999	-0.0028322072	-0.1215843189	0.0084904876	0.0212242	-0.012070999999999995	0.0004504666656400001	0.00014570904099999991	-0.0310207	-0.0328566	0.00096228382849	0.00107955616356	-0.071626	0.026498200000000003	0.00070215460324	0.005130283875999999	-0.00145266	-0.00025753	6.632170089999998e-08	2.1102210756e-06	-0.000245982	0.0	6.0507144324e-08	0.0	0.000605559	0.00022826	5.21026276e-08	3.66701702481e-07	0.0
34540.84375	-82.3125	1193069886.961914	6775.34765625	24655.3046875	-23.828125	607884049.2334595	567.779541015625	24883.74609375	-68.455078125	619200819.6582184	4686.097721099854	1.285552	21.88998	0.06876812	-0.049804502699999996	-0.014773443300000001	0.1113170828	0.029914536000000002	-0.047232353899999996	0.0287447104	0.14481554259999999	-0.0318451738	0.0993249532	0.13923740710000002	-0.0374152076	0.0985266365	-0.1083858342	0.0087159353	-0.13153944439999998	0.0498523142	0.014234229199999997	-0.0923870044	0.0019580078	0.0274595083	-0.0348535621	-0.0922875891	0.079380929	-0.041937151	-0.0421126141	-0.1855599228	-0.0850843893	-0.0995737321	0.1107004445	0.1359546466	0.046753981900000005	0.0719269895	-0.0631627079	0.059386633099999996	0.031598843700000004	0.1625101482	0.008729384	0.042463731500000004	-0.1512832523	-0.1386549408	0.12624167619999999	-0.17450583320000002	0.0025492114	-0.0197259754	-0.13048111810000002	0.0057484012	-0.0575380444	0.0041182015999999995	-0.0898357022	-0.0955934186	0.014037191599999999	-0.0504768179	0.1218450468	-0.025714970299999997	0.0112795562	0.0684046347	-0.1345161555	0.0617461424	-0.0108662967	-0.0734187703	0.1819999535	0.0349093852	0.1256602195	0.0479854975	0.12799089119999998	0.053860508099999996	0.1574246402	-0.0150191478	0.0463882042	-0.1030847103	-0.0620392584	0.048048344400000005	-0.0108104222	-0.08078399900000001	0.0534735286	-0.0879716711	0.1364375119	-0.0686099454	-0.052866257199999996	-0.1396497141	0.025482947000000002	-0.0486592206	-0.10709114609999999	-0.00039674919999999997	-0.020407781599999997	-0.15565483900000002	0.0636188775	-0.0709642622	-0.023892972599999996	0.035584447400000004	-0.025435929500000003	0.104198334	0.0100534223	0.035952154199999996	0.0684004249	-0.0844999565	0.0726429299	-0.1716616807	0.026828639100000003	-0.1967946959	-0.0659135198	0.0167803215	0.052385792300000004	-0.1051280961	-0.005662880699999999	-0.1211891893	0.0169396104	0.0212274	3.1999999999983435e-06	0.00045060251076	1.0239999999989395e-11	-0.00973693	0.02128377	9.48078058249e-05	0.0004529988654129	-0.095598	-0.02397200000000001	0.0005746567840000003	0.009138977604	-0.00138341	6.924999999999987e-05	4.7955624999999825e-09	1.9138232281e-06	-0.000245982	0.0	6.0507144324e-08	0.0	0.000204626	-0.000400933	1.60747270489e-07	4.1871799875999996e-08	0.0
34777.296875	236.453125	1209460377.9318848	55910.080322265625	24730.275390625	74.970703125	611586520.8961525	5620.606327056885	24911.74609375	28.0	620595093.4394684	784.0	1.33104	22.664534	0.04615917	-0.10928809789999999	0.10798840380000001	-0.0353445188	-0.0326017188	0.0673399381	-0.1617596681	-0.08465800050000001	-0.1370493952	0.013893443799999999	0.08470879810000001	0.0717933309	0.0025230787	-0.063029819	-0.0672407235	-0.028810477799999998	0.0088148703	0.1602319896	-0.0075127566	-0.10845192220000001	0.019800723200000002	0.1572149624	-0.08890824259999999	0.052110665199999996	-0.03040765	-0.09662134929999999	-0.007086209200000001	-0.0202020433	0.0809791535	0.0020731203	-0.0925586065	-0.010082829	-0.0736516216	0.0535484821	0.0012835109	-0.133091013	0.0008033342999999999	0.1278138015	0.050469685199999996	-0.0833430525	-0.0294280901	-0.1193325785	-0.0015835801	0.014100871999999999	-0.0605291704	0.0572096805	0.021024249100000003	-0.0750406012	-0.12298581410000001	-0.08397390210000001	-0.0350885097	0.1317869189	0.0810177921	0.023307774700000002	0.0651409384	-0.0346198868	0.0935721149	0.082202317	-0.129191588	0.1114540566	-0.1355280136	-0.0848441933	-0.0532067189	0.0260871269	0.07125381830000001	0.010530971399999998	0.0762104396	0.036381469900000005	0.056033722599999995	0.149056864	-0.0700299509	0.0368571371	-0.0500307547	-0.11192569320000001	0.0456958025	0.1325444888	-0.0160193996	-0.1131012398	-0.0517986847	-0.0938497692	0.0395722562	-0.0701338307	-0.0056371226	-0.0164318526	-0.0692333931	0.0299699762	-0.0177208268	-0.0051876079	0.097494947	-0.1544819177	0.013197761499999999	-0.1353497393	-0.0005816180999999999	-0.0040051254	-0.0594061827	0.0222676841	0.0859836483	0.0543910955	-0.0469324566	0.0517957835	-0.0405618207	0.0264369384	0.0642995656	-0.0945659311	-0.1099424539	-0.0084904876	-0.1205315909	0.025306205099999996	0.0212274	0.0	0.00045060251076	0.0	-0.0185284	-0.008791470000000001	0.00034330160656	7.728994476090003e-05	-0.0722613	0.0233367	0.0005446015668900001	0.00522169547769	-0.00166403	-0.0002806199999999999	7.874758439999991e-08	2.7689958409e-06	-0.000245982	0.0	6.0507144324e-08	0.0	0.000204626	0.0	0.0	4.1871799875999996e-08	0.0
34278.36328125	-498.93359375	1175006189.2413485	248934.73097229004	24691.119140625	-39.15625	609651364.4165382	1533.2119140625	24846.287109375	-65.458984375	617337983.1214943	4284.878635406494	1.393553	23.728981	0.04450319999999999	0.0442973928	-0.11730342949999999	-0.0385140018	0.0343503488	0.07290736469999999	-0.0423991429	0.073085321	0.0575956049	-0.11304582789999999	-0.0129836548	-0.0848891168	-0.0593117845	-0.074469359	0.0323904231	0.031642261	-0.055450938	0.176635398	0.1008599459	-0.0551418761	0.0234432223	-0.0512154617	-0.0207303384	0.10059345830000001	0.0681726503	0.0065411289	-0.0473364788	0.055530523899999996	0.08536294859999999	0.1007029186	-0.115542974	-0.014769427	-0.0055506227000000005	0.0314907201	0.0393025092	-0.1156297669	-0.0131222523	0.0758027204	0.0430736209	0.0628149915	0.014098380700000001	0.1627126389	0.0164805816	-0.1214551575	0.0862448475	0.0584723898	0.1020498068	-0.036217013799999996	0.0696943029	-0.1187949301	-0.11855877710000001	-0.0704871545	-0.1157157525	-0.06900597730000001	0.0143603155	-0.1011230269	0.1311012278	0.0599937773	-0.0766681203	0.027767268300000002	0.0549632338	0.0756979313	-0.0545281369	-0.029196428700000002	0.029356976	0.1373993033	-0.0338522053	-0.08669644900000001	0.0181269052	0.046820124000000005	0.0789809638	0.1059020351	-0.0872279633	-0.10557170630000001	0.023637102799999997	0.029868863	-0.1433895062	0.043549742999999995	0.0471253959	-0.0053859756000000005	0.1456018968	-0.09271997859999999	-0.0025648251	0.10281698789999999	-0.1201854842	-0.1149026527	0.0382703443	0.0895582145	0.0286569399	-0.0252307883	0.04562166769999999	0.09085325359999999	-0.06605859139999999	-0.0065546867	0.0516383571	0.026198981099999998	-0.08625881460000001	0.1237606117	0.03897483	0.006507494399999999	-0.0937343579	0.1111337291	-0.00032195849999999996	-0.105836631	-0.053212511100000005	-0.0113134968	-0.11961294800000001	0.0335495105	0.0212186	-8.80000000000325e-06	0.0004502289859599999	7.744000000005721e-11	-0.0310222	-0.012493799999999996	0.0009623768928399998	0.0001560950384399999	-0.08618489999999998	-0.01392359999999998	0.00019386663695999945	0.007427836988009997	-0.00139188	0.0002721499999999999	7.406562249999991e-08	1.9373299344000003e-06	-0.000335372	-8.938999999999997e-05	1.1247437838399999e-07	7.990572099999993e-09	0.000204626	0.0	0.0	4.1871799875999996e-08	0.0
34616.87109375	338.5078125	1198327764.3213046	114587.53912353516	24651.681640625	-39.4375	607705407.7107277	1555.31640625	24869.35546875	23.068359375	618484841.4310455	532.1492042541504	1.3170879999999998	22.426971	0.08419659999999997	-0.015156630800000001	-0.0120418553	0.0924273647	-0.14055375380000001	0.06164664230000001	0.019940875	-0.0146328731	0.1083290026	0.1340225299	-0.0462280884	-0.0368461985	0.07343411799999999	0.0247697579	0.0377460658	0.0854501927	0.1039399412	-0.0445964012	0.3373081778	-0.0357291986	-0.0879696795	0.09462937119999999	0.0345511134	0.16039470990000002	0.0449311228	0.09035951939999999	-0.063744756	0.1472891785	0.0647412859	0.05678395400000001	0.12292638859999999	0.034329217200000005	-0.0724664144	0.0041831168	0.0347874967	-0.1091720452	0.1044143994	-0.0455763262	0.046611966799999995	-0.0080493339	-0.0104074711	-0.1434747183	-0.0210705614	0.0623135342	-0.0062010022	-0.0879511149	-0.0555938167	-0.0609817782	-0.0628037018	-0.2162161398	-0.0163290016	-0.0179791952	-0.0130674577	0.1128470867	0.09042857369999999	0.0695579487	-0.045456759000000006	-0.09699853439999999	-0.0397316041	-0.0322330431	0.1116006556	-0.0231916289	0.1465289377	0.035178227299999996	0.0322939235	-0.0230016869	-0.0963627932	0.0781832979	0.1549538408	-0.051976818499999994	0.1703459225	0.23512796219999998	0.1749800529	0.0162753174	-0.0020035638	0.15086525580000001	-0.0385442716	0.1520260528	0.0699175092	0.0135821621	-0.1122381805	-0.0443426208	0.036675946200000004	0.0183076329	-0.015603858100000001	0.052291748799999996	0.1337919655	-0.022830868799999997	-0.0075451376	-0.1727449958	0.0415688928	-0.111988696	-0.0556102283	-0.0792136806	-0.0967757241	-0.0832681373	-0.0108369049	0.0707526869	-0.08573024259999999	0.0222550135	-0.1297674868	-0.022624861899999998	-0.1341058223	0.0220445345	-0.1340638549	-0.0141303795	-0.11843525	0.041629366099999995	0.0285098	0.007291200000000005	0.0008128086960400001	5.316159744000007e-05	-0.0189555	0.012066699999999996	0.00035931098025	0.0001456052488899999	-0.0573237	0.028861199999999983	0.000832968865439999	0.00328600658169	-0.0017957999999999995	-0.00040391999999999967	1.6315136639999975e-07	3.224897639999999e-06	-0.000245982	8.938999999999997e-05	6.0507144324e-08	7.990572099999993e-09	0.000430866	0.00022624	5.118453759999999e-08	1.85645509956e-07	0.0
