csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
33314.48046875	18.4921875	1109854608.9027252	341.96099853515625	23417.744140625	50.5859375	548390740.6357765	2558.9370727539067	22269.03515625	61.310546875	495909926.79029846	3758.9831581115723	1.387169	21.479679	0.2201324570000001	0.0900933882	0.0820021963	0.0769241657	0.0418483235	0.0526153255	0.1214832455	0.0949105192	0.2202160036	0.164443661	0.0175386833	0.042839617	-0.0940533084	-0.0962010126	-0.0772029169	0.0167480128	-0.0083638856	0.043261721100000004	-0.054238362000000005	-0.045094040700000004	0.0763094839	0.0211359324	0.062430583399999996	0.1295616513	-0.061725489	-0.022474667599999998	0.0773831821	0.0851244903	0.0761724305	0.1547125201	0.0808835091	-0.012447700700000001	-0.0505130799	-0.138202021	0.150922948	-0.1009947323	-0.1986576208	0.0580858833	-0.016174303	-0.0297731029	-0.0245012273	0.056585166299999996	-0.051878735700000005	0.10244162300000001	0.0288231633	-0.0923274229	-0.0304760456	0.1210097589	0.029172436099999997	0.0674251682	0.1499411217	0.061617791799999995	-0.0668393416	-0.1014982077	0.0650942897	0.026769480800000002	-0.0064135558	0.160886411	-0.0619773746	-0.1073474604	0.1459723647	0.0638418279	0.0511934124	0.2079475468	0.262835918	-0.055346473300000004	0.0483130176	0.061491845999999996	0.016439037	0.031682987200000005	-0.10063536099999999	-0.0278494355	0.0005222556	0.0596875466	0.0693763119	0.0084536832	0.034672911699999996	-0.1111984356	0.0354736179	0.0259958149	-0.0886727177	-0.025921340600000002	-0.0311957112	0.135119716	0.0899020985	0.1238196859	0.1054568671	-0.14828953849999998	-0.103193486	-0.023290975	0.0728302062	0.1867545267	0.009271868	-0.0430755063	-0.0810600278	-0.006239301	-0.0020825913	-0.022259314900000004	-0.0825624945	-0.0159897065	0.0720078913	-0.1740737634	0.0279430078	-0.0218255935	0.1509305032	-0.0536945209	-0.10159250060000001	0.0746675401	-0.0349494174	-0.010756763400000001	-0.198119	0.022540000000000004	0.03925113816100001	0.0005080516000000002	-0.00734684	-0.0075788819999999995	5.7439452369924015e-05	5.39760579856e-05	0.0291714	0.0161288	0.00026013818944	0.0008509705779600001	-0.0036593	0.0029698299999999997	1.3390476490000004e-05	8.819890228899998e-06	7.24965e-05	-0.0002022455	5.2557425122500004e-09	4.0903242270250014e-08	-0.00546547	0.00030562000000000037	9.340358440000024e-08	2.98713623209e-05	0.0	0.0	0.0	0.0	0.0
33334.40234375	19.921875	1111182379.6150057	396.881103515625	23456.09765625	38.353515625	550188517.2595367	1470.9921607971191	22382.556640625	113.521484375	500978841.77078635	12887.12741470337	1.481044	22.933287	0.117134617	0.1633592693	-0.0350124499	-0.1014404226	0.038981095099999995	-0.0946672159	0.1827281931	0.0230355001	-0.0054468214	0.049340395999999995	-0.0836956834	0.0907707312	-0.1070668958	-0.0279388576	-0.0103476138	-0.026860642400000002	0.002001198	-0.011401962	-0.0502174015	0.0176095982	0.0685562042	-0.0050911261	-0.072628545	0.052119233	-0.0947519881	-0.064352435	-0.0313793934	0.0563660343	-0.2225016063	0.0181405949	0.075023872	-0.0484455166	0.0897456142	0.046919556900000006	-0.0569202212	-0.1494426949	-0.0141279444	0.029318137400000006	0.0652134267	0.0255597647	-0.021088292	-0.000667905	0.0362330706	0.0546270057	0.1954724814	0.09227026320000001	0.0847282276	-0.0708144554	0.0338702416	0.1793595854	-0.0782722513	0.0241004971	-0.0725491675	-0.0802288265	0.1406142139	0.036598631	0.10000721109999999	0.1408811277	-0.0721530155	-0.1182212556	0.0839948863	-0.06556954	-0.039288242200000004	0.155507513	0.0528747177	0.013373375500000001	-0.0108111793	0.071122282	0.0645816977	-0.076858958	-0.0099073478	-0.0101682888	-0.0403486372	0.0562896482	0.06887896240000001	0.077672321	0.006792216899999999	0.011443157399999999	-0.046518240999999995	-0.158729115	0.055005048099999995	0.084444302	0.0881524279	-0.0003094709	0.059591367	0.0380333927	0.0248657477	0.1653982413	0.0374666736	0.0876587548	0.0187667621	0.048598254699999996	-0.027585408999999998	-0.0121641397	-0.0913724427	-0.028512091200000002	0.08462114820000001	-0.065438031	-0.13278473529999998	0.101290379	0.051540805700000004	0.0752110207	-0.11765866330000001	-0.0087950724	-0.09372468	-0.026882144500000003	-0.10244593119999999	0.0778019275	-0.041022905299999995	-0.0021545924	-0.216386	-0.018267000000000002	0.04682290099600001	0.0003336832890000002	-0.000555358	0.006791482000000001	4.6124227756324015e-05	3.0842250816400003e-07	0.00137299	-0.02779841	0.0007727515985280999	1.8851015401e-06	-0.00286516	0.0007941400000000005	8.2091418256e-06	6.306583396000008e-07	0.000425681	0.00035318449999999994	1.8120431376099998e-07	1.2473929104024993e-07	-0.0056037	-0.00013822999999999958	1.910753289999989e-08	3.1401453690000004e-05	0.0	0.0	0.0	0.0	0.0
33433.6171875	99.21484375	1117806758.2402954	9843.585220336914	23519.71484375	63.6171875	553176986.3313142	4047.1465454101562	22460.666015625	78.109375	504481517.8654519	6101.074462890625	1.381913	21.398277	0.11679938200000002	0.0427636629	-0.1870790209	-0.030964524500000007	-0.0044933446	-0.2686677829	0.0286952963	0.0896407575	-0.0368169418	0.0024450782	0.06734979349999999	0.017987733	-0.0290525173	0.0248392377	-0.0525745767	0.033232048	0.09751487449999999	-0.1649129496	-0.1448774785	-0.1292320036	0.0188756176	0.027787807299999998	-0.08297687320000001	0.0349120329	-0.030592207200000002	-0.0220896533	0.0031408172	0.011768813999999999	-0.007409004	0.0966972873	0.0987294006	-0.048462590599999994	0.0832821123	0.1566673416	0.1229559857	0.005426559300000001	-0.05218568639999999	-0.0204007414	-0.1637414152	-0.032971803	-0.0652478384	-0.1555063805	-0.08418397720000001	-0.0157721605	-0.10631732949999999	-0.0955170175	-0.0579265846	-0.0425989549	-0.007952691500000001	0.11103181599999999	-0.1241593401	-0.1663276206	-0.014952086299999999	0.0783600324	0.096322996	-0.0925406801	0.0880372056	0.0279112704	-0.1346363411	0.0086887179	0.0509182378	-0.2604953917	0.0603828018	0.0493501117	0.0064306311	0.025242877400000002	0.0693574822	-0.0396084274	-0.044040597199999997	-0.0025080617	-0.08805673439999999	0.1309207345	0.1494917451	-0.0743038158	0.10841949029999999	0.2021722248	0.027593496800000002	-0.11328881119999999	-0.0132058393	0.0211932765	-0.03825078	0.0405581806	0.0528681571	0.06038518740000001	-0.0192061104	0.07736621639999999	-0.0163482742	0.0422118349	-0.016228803400000002	-0.0061412485999999995	-0.0717248484	0.0460996671	-0.0340873131	-0.0509126091	0.1379014214	-0.0361563024	-0.1418568233	0.0748717482	-0.0892376297	-0.0737346018	0.0037433127	-0.0277652162	-0.024010154	0.0071392678000000015	0.09772549609999999	0.1440258479	-0.103260836	0.0808192935	-0.0469575846	0.0064605365	-0.215694	0.0006920000000000259	0.046523901636	4.788640000000357e-07	-0.0228426	-0.022287242000000002	0.000496721155966564	0.0005217843747599999	-0.030867900000000007	-0.03224089	0.0010394749879921	0.0009528272504100002	-0.00387812	-0.0010129600000000002	1.50398147344e-05	1.0260879616000003e-06	0.0004987559999999999	7.307499999999997e-05	2.4875754753599986e-07	5.339955624999996e-09	-0.00574925	-0.00014555000000000037	2.1184802500000108e-08	3.30538755625e-05	0.0	0.0	0.0	0.0	0.0
33444.3515625	10.734375	1118524651.4360962	115.226806640625	23459.083984375	-60.630859375	550328621.3859596	3676.1011085510254	22342.966796875	-117.69921875	499208165.2862587	13853.106094360352	1.609307	24.919378	0.15843105	-0.1160579494	-0.1242831072	-0.0241608487	-0.0950581316	-0.1140961458	-0.1468652691	0.0725948911	0.0151779819	0.0058295713	0.15532243810000002	0.18485136859999998	-0.0741592915	0.1453843801	-0.1862876543	-0.047608907400000004	-0.1049566397	-0.00687336	-0.0465609225	0.05649908400000001	0.008376933100000001	-0.1144303693	0.1549200753	0.0254022016	0.1621836286	-0.0765324421	-0.0813062931	-0.0693352024	0.09666197359999999	-0.0539655093	0.06650434179999999	0.0677723345	-0.0469850749	-0.044017214699999994	-0.0079449916	0.042105260199999994	-0.032717617000000004	-0.1482250089	0.0400183365	0.014651975900000001	-0.0573004973	-0.1329002863	-0.10953340939999999	0.055741752	-0.1929985901	-0.0156564249	0.0297764737	-0.028226161200000002	0.0079312062	-0.0836397712	-0.0817142713	-0.17393005309999998	0.0498916873	0.0021380338	-0.007764575500000002	0.0260416277	0.031048481099999997	-0.1260818364	-0.11573917310000001	0.0710344668	0.08118348809999999	-0.1261145646	0.068987693	-0.0712013721	0.0127393489	-0.053316862300000004	0.2969366752	-0.0743751626	-0.0219175138	-0.0414788308	-0.1689389585	-0.0535873086	-0.057280741100000004	0.0442887146	-0.032618685	-0.057454097999999995	-0.1346306899	0.0702861854	-0.0174610448	0.083961328	-0.12828088	0.0885935473	-0.15574971769999998	-0.049402122400000005	-0.0269621375	-0.0302843695	-0.011623868	-0.0186405019	0.0427548882	-0.021301038300000002	-0.024879459500000003	-0.1782687755	0.1042429997	0.1063104133	0.11168457710000004	0.1005638836	-0.056893287	0.0913256551	-0.0630837626	-0.09385409759999999	-0.051009074	-0.0855305544	-0.0194806207	-0.0265493328	-0.0172151694	0.0413659931	-0.10403690869999999	0.0837150996	-0.052733374400000005	0.0150368111	-0.215891	-0.00019699999999997495	0.04660892388099999	3.8808999999990134e-08	0.0368462	0.059688799999999986	0.003562752845439999	0.0013576424544399994	-0.0500753	-0.019207400000000003	0.00036892421475999995	0.0025075356700900004	-0.00465563	-0.0007775099999999999	2.16748906969e-05	6.045218000999998e-07	0.000848243	0.00034948700000000016	7.195161870490001e-07	1.2214116316900008e-07	-0.00528949	0.00045976	2.1137925760000006e-07	2.79787044601e-05	0.0	0.0	0.0	0.0	1.0
33446.5703125	2.21875	1118673065.6690063	4.9228515625	23467.318359375	8.234375	550715030.980259	67.804931640625	22267.369140625	-75.59765625	495835728.44485855	5715.005630493164	1.279911	19.818827	0.16161584	-0.1543598329	0.022683850699999997	0.0752850243	0.0189896299	-0.08220323709999999	-0.20761827559999999	0.07793210519999999	0.099644408	0.0048703554999999996	0.0427943332	0.061443590199999995	-0.0337675599	-0.06883389200000001	-0.0580527624	-0.0856161766	-0.023145005	0.0384135546	-0.1026251323	0.0736533766	0.0019177875	0.0349127625	-0.0862753633	0.1700205788	0.0169761134	0.0077236918999999985	-0.0541388203	0.0293366244	0.0286845145	0.0396061156	-0.0348307043	-0.0029923713	0.0253303329	-0.0971710907	0.0141834446	-0.062400270199999996	0.0352719873	0.1012818367	-0.0654420508	-0.0401339913	0.029515394599999998	0.027242912200000004	0.0256144077	-0.025955177200000002	-0.0348096877	0.1337139317	-0.0523042473	0.0731893475	0.2003443368	-0.164009768	0.0726601566	-0.0667637093	-0.08415030109999999	-0.0041895931	0.0165073228	-0.054039755700000004	0.13365502099999998	-0.0715748658	0.0007267799000000001	-0.1609020032	-0.0047631139	-0.1215668797	0.08671328199999999	-0.1195796133	0.048570271100000006	-0.1510440128	0.1206680508	0.045683291200000004	0.037175389100000004	0.11019903	-0.0305795075	-0.1375146955	-0.0504761147	0.1039916057	0.098863127	0.000680072	-0.0260522217	-0.09744596300000001	0.0352998577	-0.0690318379	-0.0887792696	0.0183734456	-0.0149158824	0.0058344027000000005	0.0160040987	-0.0355504107	0.052856974800000005	-0.08398949689999999	-0.064223438	0.10875916880000001	0.05634581440000001	0.0335255913	-0.0145001685	0.0177754273	0.0414394903	0.0068456383	0.15530236	-0.0627298118	0.034298723999999996	-0.028546015600000002	0.0072993104	0.09479124230000001	0.031084055099999997	-0.060131417	-0.0167712197	0.11695279480000001	-0.1047738574	0.0864849902	-0.05833073110000001	0.0235226525	-0.225618	-0.009727000000000012	0.050903481924	9.461452900000026e-05	-0.0500221	-0.0868683	0.007546101544889998	0.00250221048841	-0.00703936	0.04303594	0.0018520921316836	4.95525892096e-05	-0.00465563	0.0	2.16748906969e-05	0.0	0.0007742710000000001	-7.397199999999995e-05	5.994955814410003e-07	5.471856783999993e-09	-0.00565521	-0.0003657199999999999	1.3375111839999995e-07	3.19814001441e-05	0.0	0.0	0.0	0.0	0.0
33233.0390625	-213.53125	1104434885.3296509	45595.5947265625	23395.751953125	-71.56640625	547361209.4521524	5121.750503540039	22209.396484375	-57.97265625	493257292.20016867	3360.828872680664	1.450466	22.459799	0.17692446	0.057024446799999996	0.0613289361	0.0794340511	-0.1419365053	0.08733930320000001	-0.014552255	-0.0151197897	0.012351223	0.0029945284000000003	0.0319941864	0.024843303599999998	0.062876422	0.0734049218	-0.043894425	0.008514015500000001	0.1697347624	-0.1187447841	0.03697762	0.1571587793	0.0410421094	-0.019177511799999998	-0.0548384249	-0.1271942302	0.0002419864	-0.0166751997	0.08850061320000001	-0.0012512254	0.0492678914	-0.11819983449999999	0.1555236814	0.1612186489	-0.0343780583	0.0881693699	-0.08437416	0.0391195016	-0.1386824853	0.1364663742	-0.07729975879999999	-0.1419569676	-0.1470146997	-0.0813546717	-0.010853341499999999	-0.0621268843	0.0520618434	-0.1606163937	-0.0959868467	-0.0092877653	0.10562483289999999	0.0248699378	0.0921465027	0.057576504699999996	0.09149378779999999	0.08575206029999999	0.1158015493	0.045113732999999996	0.062097027	-0.029111931299999998	0.0708612653	0.0778847984	0.0090201576	0.0842900085	-0.0018577457	-0.0567784786	0.0173815101	-0.038298128199999996	0.026526583399999998	-0.1002298575	-0.0329081969	-0.008295848199999999	0.020086863899999998	0.1406577362	0.034825446	0.12177071789999999	-0.0897578602	0.014259084299999999	-0.0780960861	-0.0172357256	-0.1672809515	-0.0658290955	0.019721309399999998	-0.0604188018	0.0288867537	-0.0492836167	-0.12157988060000001	0.0531001093	0.1144744959	0.1426734179	0.0062203504000000005	-0.2598674272	0.0466900087	0.0325894731	-0.1270953004	0.0364138597	0.021847113900000003	0.0633993913	-0.0011040794	0.0634800282	-0.0387251756	-0.0930658083	0.19079262170000005	-0.0028908783	-0.0701949241	0.1020136375	-0.013152695800000001	0.0750436968	-0.1054714048	0.0891247992	-0.0637307152	0.0318670259	-0.215815	0.009802999999999978	0.046576114225000007	9.609880899999956e-05	0.07793589999999999	0.127958	0.016373249763999998	0.006074004508809999	0.0135705	0.02060986	0.0004247663292196	0.00018415847025000004	-0.00485431	-0.0001986799999999997	2.35643255761e-05	3.947374239999988e-08	0.000601879	-0.00017239200000000005	3.6225833064100006e-07	2.9719001664000023e-08	-0.00565521	0.0	0.0	3.19814001441e-05	0.0	0.0	0.0	0.0	0.0
33255.94921875	22.91015625	1105958158.4400787	524.8752593994142	23384.953125	-10.798828125	546856032.6584473	116.61468887329102	22221.515625	12.119140625	493795756.6721192	146.87356948852542	1.187597	18.389397	0.15496974999999996	-0.044316733600000005	0.0888916345	-0.0922172918	-0.0146319869	0.0931583074	-0.0106778777	-0.1460391942	-0.0568906129	0.0011600152	-0.0331100189	0.1795666359	0.0646487958	-0.10303707849999999	-0.10811499039999999	-0.0287616458	0.021746299	0.1248821056	-0.1442882396	-0.038743714	0.040983264	-0.0234454588	-0.0281580027	-0.04819294019999999	-0.05855314900000001	-0.06348908019999999	0.08288606280000001	0.0921604699	0.11863139710000001	-0.098343689	-0.039019403700000004	-0.0276254316	0.0586284821	0.0445909064	0.052752157800000005	0.11757076039999999	-0.061450694199999996	0.028677670699999998	0.0237340627	0.0073796175	0.16358839460000002	0.0901266639	0.10629189300000001	0.0114242232	0.0339913285	-0.0715495035	-0.0352275679	-0.0267663098	-0.0817555033	-0.0526168595	-0.060409573700000004	0.0692023082	0.0862862769	-0.0246168594	0.07722741059999999	-0.0657567294	-0.1630879704	-0.0520726977	0.0339921765	0.0006139259	-0.0744354314	0.09690096869999999	-0.1438618454	-0.059586447	-0.0117707792	0.0013470941	0.034643830800000004	-0.052215259900000005	0.24831555239999997	0.019089709399999998	-0.0536110317	-0.1382691884	0.0845221631	0.060217340099999996	0.0609047026	0.0426463611	0.0826341728	0.0184138601	-0.1088596791	-0.0004292142	-0.0654191061	-0.0697102468	0.047191436100000005	0.0584729634	-0.1202836737	0.0016070303	-0.0435654398	-0.06610769150000001	-0.0821470671	-0.1205624208	0.101891914	0.057908292699999996	0.0822632393	-0.0520128874	0.0185186727	-0.06379836559999999	-0.0210346906	0.0482099257	0.09079452449999999	0.16372522009999999	-0.0049899962	0.0506360166	-0.0147513118	0.0065306879	-0.0196374327	-0.1301595292	-0.10612928880000001	0.091630556	-0.0689150546	0.040019747200000004	-0.215827	-1.1999999999984245e-05	0.046581293929000005	1.439999999996219e-10	-0.040087300000000006	-0.1180232	0.01392947573824	0.0016069916212900007	-0.0110312	-0.024601700000000004	0.0006052436428900003	0.00012168737344000005	-0.00505503	-0.00020072000000000056	2.5553328300900006e-05	4.028851840000024e-08	0.000647816	4.593699999999991e-05	4.196655698559999e-07	2.1102079689999917e-09	-0.00565521	0.0	0.0	3.19814001441e-05	0.0	0.0	0.0	0.0	0.0
33257.51171875	1.5625	1106062085.7227936	2.44140625	23380.931640625	-4.021484375	546667964.3835793	16.17233657836914	22230.4921875	8.9765625	494194782.89849854	80.57867431640625	1.126201	17.4387	0.17274219999999998	0.0136006168	0.1114082902	-0.0111276954	0.08403862109999999	0.1266721701	0.0308383456	-0.0181616297	-0.005357914300000001	0.0303345282	-0.06897068070000001	0.0720615367	0.0869800426	0.0053158261	0.2024139075	0.0565722121	0.0189993401	-0.0143986467	0.0070720309999999995	0.030274391299999998	0.043948038200000004	-0.050201023899999996	0.0296822598	0.104475521	-0.1047446799	-0.1206594028	-0.058162443099999996	-0.0034415054	-0.075827515	-0.004817117	-0.062159135199999986	0.029760358900000002	-0.0353468276	0.0657595148	0.257564045	0.0208242024	-0.1254706417	-0.0606968038	0.10585118140000001	-0.1028662099	-0.0190188077	0.0473024756	0.015946169099999997	0.056165623600000006	0.0113906979	-0.0942720618	-0.022146204300000003	0.020396323100000002	0.0030879345000000002	0.0079033826	0.045023467000000005	0.0924679692	-0.061480728	-0.14147930390000002	0.1032158426	0.1143810362	0.0526168421	0.0168901899	0.022305585699999998	0.1818678145	-0.10402670480000001	0.1299995313	-0.015014131299999999	0.0052482197	0.003947697	0.0265918631	-0.0327055123	-0.0307199136	0.0594725736	-0.025114118300000002	0.201852979	0.07038814360000001	0.0512397468	0.030641447000000002	-0.0201839247	0.034531644900000005	0.0686747888	-0.0049987596	0.020257049	-0.038559323900000005	-0.1680250075	0.1273888384	0.0872388586	-0.0031704616999999997	0.20309087539999998	-0.0669996826	0.0298535669	-0.038608845600000004	0.034562477700000004	-0.0775407332	0.0688151332	0.1618874314	0.1647360381	0.0724275054	-0.0183152159	0.0395599222	-0.1406268249	0.005380390200000001	-0.0408546687	-0.0473316733	0.029979544	-0.0357822187	0.066111056	0.12768773419999999	-0.0095475961	-0.0343231035	-0.106747262	0.0939984918	-0.0738662073	0.0479317851	-0.215853	-2.6000000000026002e-05	0.04659251760900001	6.760000000013521e-10	0.0345535	0.07464080000000001	0.0055712490246400004	0.00119394436225	0.0345385	0.045569700000000005	0.0020765975580900003	0.00119290798225	-0.00576289	-0.0007078599999999994	3.32109011521e-05	5.010657795999992e-07	0.00099007	0.0003422540000000001	9.802386049e-07	1.1713780051600006e-07	-0.00565521	0.0	0.0	3.19814001441e-05	0.0	0.0	0.0	0.0	0.0
33204.56640625	-52.9453125	1102543230.227066	2803.2061157226562	23399.8125	18.880859375	547551225.0351561	356.4868507385254	22190.0625	-40.4296875	492398873.7539063	1634.5596313476562	1.065128	16.493013	0.06685663600000001	-0.056937086799999995	0.1436660249	0.0383440893	0.05865146230000001	0.08678462599999999	-0.0283377506	-0.17308672	0.0742400919	0.08639571480000001	-0.13767657460000002	-0.0161425339	0.07194721820000001	0.0133893229	0.0698177048	-0.07699015669999999	0.0438204283	0.056284171699999996	-0.1029899423	-0.094651789	0.0201328671	0.049194214699999995	-0.0758667452	0.012827226899999999	0.0287594106	-0.08518761529999999	0.0042875223999999995	-0.11987537699999999	-0.051170968	-0.0411945691	-0.061253238499999994	0.0183598254	0.09668029859999999	0.1102617766	0.0046865108	-0.0038791271	-0.09075450199999999	0.026786048399999998	-0.0034038274	0.100384109	0.012235965900000001	-0.0636644156	-0.0389696254	-0.0412737033	-0.053734639400000006	0.0288728099	0.1432998235	0.0020892409	-0.0809733769	-0.0853569649	0.07335569360000001	0.1280894062	-0.0732734966	-0.0525632953	0.1671165748	0.056001051600000004	-0.110775409	-0.0157978729	0.0059761769	0.0062764872	-0.11356202160000001	0.0869897451	-0.1731064126	-0.0405157183	0.1085175633	-0.0425980226	-0.1120655384	-0.0522391172	0.0041823741	0.0168661689	0.1015256403	-0.1153919097	0.0676614785	-0.0626792013	0.0795103222	0.1196376365	-0.0181362191	0.0416767652	-0.0071478152	0.048206131900000004	-0.0516740034	-0.0253901458	0.006433523399999999	-0.0712957014	-0.0054447147	-0.1181939513	-0.0210420698	0.096530971	0.0384636415	-0.0145160024	0.022553192599999997	-0.035731541	-0.006465580899999999	-0.0166256024	0.006056805500000001	-0.0963398508	-0.0361813499	0.0965282196	-0.0873357864	-0.0626032948	-0.1303954945	-0.0301858433	-0.0527138625	0.1124578211	-0.046447874900000005	0.0116016274	-0.1073250918	0.0962250449	-0.0785674201	0.055555555599999994	-0.215852	1.0000000000287557e-06	0.046592085904	1.0000000000575112e-12	0.000539864	-0.034013636	0.001156927433940496	2.9145313849600003e-07	0.039179000000000005	0.004640500000000007	2.153424025000005e-05	0.0015349940410000005	-0.00531709	0.0004457999999999997	2.82714460681e-05	1.987376399999997e-07	0.00105038	6.031000000000005e-05	1.1032981444000002e-06	3.637296100000006e-09	-0.00571313	-5.792000000000037e-05	3.3547264000000423e-09	3.26398543969e-05	0.0	0.0	0.0	0.0	0.0
33118.671875	-85.89453125	1096846426.763916	7377.870498657227	23402.552734375	2.740234375	547679474.4852028	7.5088844299316415	22204.751953125	14.689453125	493051009.2998085	215.78003311157227	1.342476	20.787619	0.10115870799999996	0.1864315618	0.1099804225	0.10665266279999999	-0.005007217800000001	0.0399931944	0.1653283554	-0.0687589636	-0.0012396401	-0.0129240103	-0.06447733809999999	-0.0576408022	0.06502720769999999	-0.0785923798	-0.1319231667	-0.1596412932	0.0419494472	-0.0217685384	-0.0565312038	-0.0322526983	0.059039932999999996	-0.0558583276	0.1268135092	-0.08165183990000001	-0.0638015074	-0.0926248288	-0.11668004859999999	-0.0359442092	-0.1138338518	-0.0229089162	-0.0293062813	-0.0327978939	-0.0777501819	-0.0063974264000000005	-0.2092130843	0.07755902719999999	-0.0527371471	0.0020404653	0.1206358454	0.0353579907	0.0493734796	0.0617690043	0.051187694900000004	0.1594140865	-0.1654167868	0.0104856636	-0.1206750185	-0.06223003980000001	0.12170277869999999	0.1515131821	0.10786102800000001	0.1420572938	7.242880000000001e-05	0.0810991906	-0.037637845	0.014652739	-0.0547831059	0.023256841099999998	-0.089267148	0.0064632132999999994	-0.10725007140000001	0.0604300739	-0.1109906232	0.0820113947	-0.019451217399999998	0.009871746800000001	-0.10154782470000001	-0.0085194201	0.0641454704	0.0134768952	-0.1072015122	-0.07465211570000001	-0.013242628700000002	-0.0088130442	-0.1056050601	0.15911330939999999	0.0354889611	0.11451425009999999	-0.0969556585	0.0307311697	0.07706893769999999	0.21457709989999998	0.0470755142	-0.0704043025	0.0004216298	0.0001645425	0.0012918263000000001	0.0346389417	-0.0612285717	-0.1109596396	0.0444572124	-0.08709397349999999	0.098367409	0.0242166825	-0.0683319858	0.0717249158	0.069189615	-0.030799827400000007	0.026581675899999997	0.020728393	-0.0695128207	-0.0363048021	-0.0011262405	-0.23966678219999998	0.1271159324	0.1151797037	-0.10786256109999999	0.09830686640000001	-0.0830027857	0.0628452084	-0.226905	-0.011053000000000037	0.051485879025000014	0.00012216880900000078	0.000406356	-0.00013350800000000004	1.7824386064000018e-08	1.6512519873599995e-07	0.011215799999999998	-0.02796320000000001	0.0007819405542400004	0.00012579416963999995	-0.00609633	-0.0007792399999999996	3.71652394689e-05	6.072149775999993e-07	0.00110796	5.758e-05	1.2275753616000002e-06	3.3154564e-09	-0.00611649	-0.0004033599999999993	1.6269928959999945e-07	3.74114499201e-05	0.0	0.0	0.0	0.0	0.0
